Variable,Node purity increase,MSE_increase,P_value,Top
Material_Main,56595.85238647461,33.98068640235013,6.720378364239667e-17,True
Period (d),26673.47631931305,12.304147773998949,0.7270630890322054,True
Turning times,22418.57861995697,16.311008585080913,0.029994271480789758,False
V2_Ventilation Interval (min),4531.905119895935,2.0302097842496387,3.196944059598386e-06,False
M1_is Enclosed,6547.037223815918,12.248218425668604,0.6571362698390786,False
 Composting Method,2775.0109462738037,0.8609373366574573,6.868128850064848e-07,False
Additive_3,0.0,0.0,1.4598657871960947e-07,False
Additive_2,4992.070088386536,4.089976987110365,0.0023833864054854706,False
Additive_1,37720.05346804857,29.262990143478333,3.641267602074184e-13,True
Material_3,0.0,0.0,1.4598657871960947e-07,False
Additive_4,0.0,0.0,1.4598657871960947e-07,False
Material_2,16528.72253704071,16.472268786174112,0.13849886985488194,False
V1_Ventilation Type,6045.224162936211,3.2809273853607017,1.25102203466078e-05,False
V4_Ventilation Day,16826.618403434753,4.99494048681407,0.0014189691465484881,False
Compost volume (m3),18510.082338809967,9.051302229734588,0.41619065346799333,False
V3_Ventilation Duration (min),20877.25137901306,12.13747117919111,0.8875708071416586,False
Application Rate (%DW),13399.755798339844,6.389935435597614,0.04361352905491909,False
Initial Moisture Content (%),17506.895711898804,6.597015403407983,0.015223102331636528,False
Initial C/N (%),35702.69373226166,22.523508085955335,2.6274331834415155e-08,True
Initial pH,27289.080915927887,20.62706899628158,0.00016810267681584572,True
Initial TN (%),24694.270030021667,12.300510861724128,0.9377527492381388,False
V5_Ventilation rate (L/min/kg iniDW),33597.91229724884,26.19876396278113,8.926765231192997e-09,True
