Variable,Node purity increase,MSE_increase,P_value,Top
Material_Main,11.225111035310302,22.357853873997573,1.1339808402471684e-13,True
Period (d),3.6605656794347468,6.595164732456066,0.016328463314777792,False
Turning times,8.205368385640789,13.303675741521907,0.12443653356694931,True
V2_Ventilation Interval (min),2.2763500025732704,3.4993729630370076,1.8055833734501714e-05,False
M1_is Enclosed,3.747451948581192,13.474119092017908,0.14471735842590516,False
 Composting Method,1.6420822224341622,2.0655165629416476,8.778215479344085e-07,False
Additive_3,0.18863548736956165,0.72284583208633,2.0815950063076406e-08,False
Additive_2,2.0564823695143093,7.962843795964098,0.024987928010184277,False
Additive_1,8.735060485455527,15.82428587548048,3.7669560596591386e-06,True
Material_3,0.5757751413447153,1.228102093595858,8.552112520965188e-08,False
Additive_4,0.05044170150353808,0.008340353515151833,3.519147656668013e-09,False
Material_2,4.408853268969621,12.075991573222009,0.24874171595846842,False
V1_Ventilation Type,2.886164465165382,3.891707151418615,0.001280048028087179,False
V4_Ventilation Day,4.072193184104799,4.387131557825864,0.0014495253271692,False
Compost volume (m3),4.717798815677802,7.3134095576500115,0.08802760615817562,False
V3_Ventilation Duration (min),2.829515804331503,5.076825694446196,0.0002735415997891173,False
Application Rate (%DW),4.926896304963948,10.407101058646443,0.6124422284953508,False
Initial Moisture Content (%),5.074186461091331,8.559799654258352,0.8467943045393016,False
Initial C/N (%),6.019546257343382,16.313533878209046,6.927181893874458e-05,False
Initial pH,7.7928313996864285,22.927064426205828,3.502027643022836e-13,True
Initial TN (%),6.5608344591707946,14.215160827126518,0.017509971099712078,True
V5_Ventilation rate (L/min/kg iniDW),8.34785512033292,24.05941574231998,7.464186590743595e-14,True
