Compost volume (m3),Initial pH,V5_Ventilation rate (L/min/kg iniDW),Initial Moisture Content (%),Material_2,Additive_1,Period (d),Additive_2,Turning times,V3_Ventilation Duration (min),V2_Ventilation Interval (min),M1_is Enclosed,Application Rate (%DW),Material_3,Material_Main,V4_Ventilation Day,Initial GI (%), Composting Method,Additive_3,Additive_4,Initial C/N (%),V1_Ventilation Type,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
0.0996875,4.875757202250286,0.0,75.76763420655001,Husk,None,33.0,None,3.0,0.0,0.0,1.0,8.160685024175745,Byproduct,Digestate,0.0,27.32884658064516,Windrow,None,None,35.26184274876591,None,2.754411318174137,97.12561876687744,116.37949700000009,5.588690792325156,0.4241209626197815,0.1524638904827762,19.55916551643426
0.0996875,8.259436817140198,0.0,57.83120469820882,Husk,Sodium salt,22.0,Calcium magnesium phosphate fertilizer,2.0,0.0,0.0,1.0,7.250001188677228,None,Digestate,0.0,27.32884658064516,Reactor,None,None,36.96382139191873,None,3.408422999965527,103.6864444640861,114.29612000000004,1000000.0,1000000.0,1000000.0,1000000.0
0.0996875,4.798907683011686,0.2675998666444067,72.94419358777219,None,K₂SO₄,101.0,None,1.0,0.0,0.0,1.0,9.009687540926558,Byproduct,Digestate,0.0,27.450350659311347,Trough,None,None,45.14303285052956,None,2.754411318174137,119.89546534147328,113.89091700000004,6.087939518851343,0.4241209626197815,0.1434929336348109,1000000.0
0.0996875,4.727637527375936,7.250875723376509,60.4770900721322,Sawdust,Ca-superphosphate,37.0,Inorganic acid,2.0,11.850205333883215,302.0,0.0,7.6305988410913725,Byproduct,Digestate,25.0,27.32884658064516,Trough,None,None,43.71380088949818,Intermittent ,2.754411318174137,120.40578793044445,113.39391400000008,5.700755188738827,0.5828738808631897,0.1502969725703891,20.49017083963488
0.0996875,4.896140524216609,3.347281040210916,59.090382472092,Woody peat,Mg(OH)₂,45.0,MgSO₄,5.0,47.15930202637171,0.0,0.0,9.313179503651703,Green waste,Digestate,1.0,27.328846580645163,Windrow,None,None,43.82954751829898,Continuous,2.754411318174137,120.72460175485386,112.10624400000006,6.105920418179975,0.4943539798259735,0.1563335512922345,21.04747769163438
0.0996875,6.105804302359795,0.0,76.8519205038707,None,Ca-superphosphate,112.0,DCD,31.0,0.0,0.0,1.0,2.8596442306074743,Byproduct,Digestate,0.0,27.32884658064516,Windrow,None,None,34.491885608867115,None,2.754411318174137,95.0048401062312,113.05462900000008,5.995188410455972,0.4345384538173675,0.1506772070474699,15.597686961886982
0.0996875,6.6315688980884815,0.0,75.28709037326374,Sawdust,Potassium phosphate,92.0,Calcium magnesium phosphate fertilizer,1.0,0.0,0.0,1.0,5.00569786668011,None,Digestate,0.0,27.32884658064516,Windrow,None,None,30.679017639496625,None,2.754411318174137,84.5026334166935,112.89577000000004,5.995188410455972,0.4345384538173675,0.1620590544531182,14.651880536789148
0.0996875,4.411285285380105,3.763983411558758,62.6224519136332,Soil,Sulfur,32.0,Mg(OH)₂,2.0,26.7879454050007,0.0,1.0,9.870539461705622,None,Digestate,26.0,27.32884658064516,Reactor,None,None,44.999151167440765,Continuous,2.754411318174137,123.94617128382777,113.74089450000004,3.035948970507272,0.419602632522583,0.1702555670231573,23.3368362446076
0.0996875,7.842679496562352,8.05495715040301,55.79168312677359,Sawdust,Organic acid,123.0,Ca-superphosphate,3.0,11.904288696874708,0.0,0.0,6.640613698605163,Poultry manure,Digestate,74.0,27.32884658064516,Windrow,None,None,34.896885552418354,Continuous,2.754411318174137,96.12037653460864,112.93185400000006,6.569312055671385,0.6289384365081787,0.1532827599706181,21.037251535352397
0.0996875,4.948708517754238,7.64330944356618,75.08282276653797,Plastic tube pieces,Calcium magnesium phosphate fertilizer,37.0,Ca-superphosphate,4.0,17.17632586639002,0.0,1.0,7.675491519556777,Byproduct,Digestate,2.0,27.32884658064516,Windrow,None,None,36.77528981773122,Continuous,2.754411318174137,101.29427450309296,116.09482300000008,6.347959670454122,0.5102750658988953,0.1902121580124675,19.537182168918594
0.0996875,6.9627748357961305,8.712167479633722,53.46960102404849,Plastic tube pieces,Clay,42.0,Inorganic acid,5.0,27.863646491765323,1265.0,1.0,4.437765122774677,Byproduct,Digestate,21.0,27.32884658064516,Trough,None,None,40.941882480929856,Intermittent ,2.754411318174137,112.7707844928286,112.44064700000008,7.260046433457146,0.3310487568378448,0.1391830261215335,18.13214560345177
0.0996875,7.070515645127925,0.0,83.71765988328531,Green Waste,Microbiological agent,114.0,Calcium magnesium phosphate fertilizer,7.0,0.0,0.0,1.0,5.811667939052225,None,Digestate,0.0,27.32884658064516,Reactor,None,None,36.20765813110419,None,2.754411318174137,99.7307833608932,112.81209800000006,4.703261328132621,0.3089488744735718,0.1753317446286774,15.690062073895607
0.0996875,4.714663001295292,0.0,50.99162521241048,Husk,K₂SO₄,32.0,Ca-superphosphate,3.0,0.0,0.0,0.0,5.519450631141231,Poultry manure,Digestate,0.0,27.32884658064516,Trough,None,None,38.84673162052405,None,2.754411318174137,106.99987724964458,112.90996400000004,6.157206264828531,0.4337407052516937,0.1496111230196198,20.45792104277562
0.0996875,4.786466803135456,0.6049852033108105,50.8427775988037,Woody peat,K₂SO₄,73.0,None,2.0,52.85022203279756,1358.0,1.0,0.672318284437019,Green waste,Digestate,23.0,27.32884658064516,Reactor,None,None,42.95085190268577,Intermittent ,2.754411318174137,118.30431260597884,113.26453450000004,3.05408421349742,0.4033943116664886,0.1339259961244679,19.76720619193116
0.0996875,8.145069860239314,3.28903985246623,50.96323901291176,Green Waste,MgHPO₄,21.0,DCD,0.0,1.7664335179307322,466.0,0.0,0.3378093263140624,Green waste,Digestate,17.0,27.32884658064516,Windrow,None,None,33.573595187304605,Intermittent ,2.754411318174137,92.47549057570852,112.89346100000004,6.536305769433854,0.3069809675216675,0.1403686940766594,21.52849067270703
0.0996875,6.804678887937659,3.770851520146441,61.599245651882285,Green waste,Ca-superphosphate,71.0,Inorganic acid,0.0,9.218044738983547,0.0,0.0,3.898343835105095,Byproduct,Digestate,46.0,27.32884658064516,Windrow,None,None,33.64040346085321,Continuous,2.754411318174137,92.65950804051847,115.68710800000008,6.040148835440444,0.5798650979995728,0.1492822178377548,18.620510365968787
