Additive_3,Turning times,V2_Ventilation Interval (min), Composting Method,V1_Ventilation Type,Initial Moisture Content (%),Application Rate (%DW),V5_Ventilation rate (L/min/kg iniDW),Additive_1,Initial pH,Material_2,V3_Ventilation Duration (min),Initial C/N (%),M1_is Enclosed,V4_Ventilation Day,Additive_2,Additive_4,Compost volume (m3),Initial GI (%),Material_3,Material_Main,Period (d),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
None,7.0,0.0,Trough,None,73.57482943213537,4.295896346579773,0.0,Mg(OH)₂,9.26700865111448,None,0.0,30.141975086245512,0.0,0.0,MgSO₄,None,0.314,27.32884658064516,Straw,Green waste,48.0,1.4280600332415827,43.04454994363073,95.474923,6.109243269916078,0.7492706775665283,0.1779568141365529,21.026787598544093
None,10.0,1091.0,Trough,Intermittent ,56.24152068583888,2.735840922822147,0.0298135549207701,Sodium salt,11.57011608860264,None,15.4316918422905,28.16387958781319,1.0,25.0,Microbiological agent,None,0.314,27.328846580645163,Straw,Green waste,40.0,1.4280600332415827,40.200274478661306,93.27689266666668,7.332038626907232,1.04975688457489,0.1225207205277119,1000000.0
None,2.0,572.0,Windrow,Intermittent ,45.94730032728198,5.243629239447476,4.320504852544477,Organic acid,9.78070749103777,Woody peat,25.351165718504944,15.28888837931984,0.0,22.0,Organic acid,None,0.314,27.32884658064516,Straw,Green waste,54.0,1.4280600332415827,19.027807196997067,93.38507100000002,9.220821891540416,1.1052446365356443,0.1468445028578576,1000000.0
None,9.0,1110.0,Trough,Intermittent ,47.1691936717021,4.519809470634742,3.574488096239782,Potassium phosphate,11.632211554210356,Plastic tube pieces,56.54041950724871,31.277918521565503,0.0,11.0,Microbiological agent,None,0.314,27.32884658064516,Straw,Green waste,131.0,1.4280600332415827,41.48432795615656,96.12801366666665,6.709638255840911,0.9092301726341248,0.1578546496611445,1000000.0
None,7.0,0.0,Trough,None,63.94840816956058,4.382751407466279,0.0,Sodium salt,5.5347890490838845,Sawdust,0.0,24.93464303698324,0.0,0.0,Organic acid,None,0.314,27.334752485093347,None,Green waste,74.0,1.4280600332415827,35.60816716426128,93.93484100000002,6.867721971530394,0.6204151511192322,0.1610192800541862,17.923386535729946
None,2.0,0.0,Trough,None,75.7899552989993,1.0838483638982443,0.0,Urea,5.671750654717648,Straw,0.0,18.29662448321293,0.0,0.0,MgO,None,0.314,27.32884658064516,Mature compost,Green waste,33.0,1.4280600332415827,26.128678167705814,94.53814100000004,8.27143816714322,0.6616355180740356,0.1771502351954272,22.40575660068961
None,23.0,0.0,Trough,None,58.814346488055605,9.059145710812986,0.0,Sand,4.964162518318661,Green waste,0.0,43.77640379691172,0.0,0.0,Biochar,None,0.314,27.328846580645163,Byproduct,Green waste,17.0,1.4280600332415827,62.5153326614147,91.377842,10.032540594902326,1.2051968574523926,0.1613615742964897,27.415619158901897
None,2.0,0.0,Windrow,None,77.43550861896355,1.3211908412688294,0.0,MgHPO₄,4.498770032163352,Green waste,0.0,42.60752019556458,0.0,0.0,Gypsum,None,0.314,27.328846580645163,Straw,Green waste,32.0,1.4280600332415827,60.84609670681937,94.79506800000004,8.735910680868109,0.6504145860671997,0.1576155153005315,22.355358731500868
None,7.0,0.0,Windrow,None,57.912605220087485,2.7550518297680053,0.0,MgHPO₄,8.863417250604446,Green waste,0.0,36.591463851551765,0.0,0.0,None,None,0.314,27.328846580645163,Straw,Green waste,20.0,1.4280600332415827,52.25480708420518,95.613283,6.310702621660044,0.7478370666503906,0.1737083640962398,26.95155851771355
None,3.0,0.0,Trough,None,68.19141163511816,8.8028960821348,0.0,Sodium phosphates,7.231502750356386,Sawdust,0.0,12.546870594848778,0.0,0.0,Zeolite,None,0.314,27.32884658064516,Straw,Green waste,57.0,1.4280600332415827,17.917684438757583,94.82899000000003,8.724011921917523,0.5869526267051697,0.1538381845956696,18.819387502093537
None,9.0,0.0,Windrow,None,65.74436017063147,3.624474080764857,0.0,Potassium phosphate,6.098210365272847,Byproduct,0.0,38.97404986708629,0.0,0.0,MgSO₄,None,0.314,27.32884658064516,Straw,Green waste,80.0,1.4280600332415827,55.65728294875036,93.65976299999996,6.109243269916078,0.7807070016860962,0.1667238518631474,19.238161207934507
None,19.0,615.0,Trough,Intermittent ,71.76299239785283,2.9842333488217343,0.7747311109325805,Microbiological agent,5.961378017734523,Husk,13.045918751567148,36.393747618696366,0.0,12.0,Organic acid,None,0.314,27.328846580645163,Straw,Green waste,30.0,1.4280600332415827,51.97245643414131,94.17882699999998,8.229501332247489,0.941268801689148,0.1771808511028143,24.332546145325125
None,2.0,0.0,Windrow,None,79.30752039931177,9.019720317146753,0.0,Mature compost,11.813420066029316,Green Waste,0.0,41.29249836709796,0.0,0.0,Mg(OH)₂,None,0.314,27.32884658064516,Straw,Green waste,22.0,1.4280600332415827,58.96816659074591,95.68242800000002,8.745153312000525,0.6677714586257935,0.1506123177526055,22.08015619995529
None,25.0,838.0,Windrow,Intermittent ,78.58868248619358,7.59120994386803,2.380201977950561,Organic acid,8.237572740536361,Green waste,13.96262789456227,18.78263910887416,0.0,10.0,Inorganic acid,None,0.314,27.32884658064516,Straw,Green waste,15.0,1.4280600332415827,26.82273623018348,94.237007,6.96275655800341,0.9769876599311828,0.1581456221769686,24.776124242561
None,11.0,0.0,Reactor,None,72.19902592041637,5.815448256049916,0.0,Urea,11.09737730451286,Plastic tube pieces,0.0,31.433474464418275,1.0,0.0,Calcium magnesium phosphate fertilizer,None,0.314,27.32884658064516,Straw,Green waste,34.0,1.4280600332415827,44.8888885885556,91.919226,9.747685241786153,0.9123088121414183,0.1917145941959698,25.199243820941327
None,8.0,1160.0,Trough,Intermittent ,83.90132396679468,8.716424124361165,7.597888108677415,Inorganic acid,10.789416234094878,Plastic tube pieces,15.649790563100424,21.41115417806696,0.0,30.0,Calcium magnesium phosphate fertilizer,None,0.314,27.32884658064516,Straw,Green waste,113.0,1.4280600332415827,30.576413547270956,94.32916366666664,12.33502356695687,1.1122825145721436,0.176704783163034,21.741838650106097
None,3.0,0.0,Windrow,None,80.44392481635174,3.283162126794391,0.0,Potassium phosphate,10.837483793319263,Green waste,0.0,7.5523027648600785,0.0,0.0,None,None,0.314,27.32884658064516,None,Green waste,44.0,1.4280600332415827,10.78514173743658,94.44573600000004,7.672984928488447,0.6647469997406006,0.1498262472785478,18.24186764040839
None,7.0,0.0,Trough,None,71.52549502489043,8.907552449251803,0.0,Organic acid,5.661808753634733,Woody peat,0.0,15.0089447591097,0.0,0.0,Calcium magnesium phosphate fertilizer,None,0.314,27.32884658064516,None,Green waste,36.0,1.4280600332415827,19.98866769560102,93.71016600000004,10.353596222382585,0.783582329750061,0.1320360119131597,1000000.0
None,9.0,0.0,Trough,None,53.13547767384188,6.652521760195766,0.0,Sodium phosphates,6.031969075525425,Green Waste,2.324932630827639,28.178297620578352,0.0,0.0,None,None,0.314,27.32884658064516,Green waste,Green waste,54.0,1.4280600332415827,40.24030063673433,93.773677,6.044788387384724,1.3256229162216189,0.1534564495697561,21.30188422767702
None,9.0,0.0,Windrow,None,71.00705124527435,7.703548440635986,0.0,Mg(OH)₂,8.031420794986339,Plastic tube pieces,0.0,15.56555006063139,0.0,0.0,Ca-superphosphate,None,0.314,27.32884658064516,Straw,Green waste,53.0,1.4280600332415827,22.22853993700878,95.136676,9.556930479644132,0.8704180121421814,0.1581207177987018,1000000.0
None,4.0,173.0,Windrow,Intermittent ,50.41842494292816,0.125928474323791,0.5600283799350341,Sodium phosphates,4.6623788384160605,Sawdust,36.06184201263586,26.12057441781109,0.0,7.0,Potassium phosphate,None,0.314,27.32884658064516,Straw,Green waste,74.0,1.4280600332415827,37.30174837138854,93.59153600000002,7.801530595796168,1.0874688625335691,0.1734001436009171,19.748728878118158
None,18.0,0.0,Windrow,None,62.55311154848454,5.551416621342355,0.0,Urea,10.544355532750249,Green Waste,0.0,43.855710611945256,0.0,0.0,MgSO₄,None,0.314,27.32884658064516,Straw,Green waste,19.0,1.4280600332415827,62.62858755432777,93.360203,8.015399164006231,0.8040913939476013,0.1558239077865464,26.775596218804225
None,4.0,939.0,Trough,Intermittent ,83.26603191887561,8.782095113898489,1.7141189165008042,Zeolite,4.865902091092671,None,49.25135230623973,30.9874580547386,1.0,3.0,None,None,0.314,27.32884658064516,Straw,Green waste,53.0,1.4280600332415827,44.25195037972215,92.766464,7.6829432414396575,1.104971408843994,0.1780769364786545,20.89384425171237
None,13.0,0.0,Trough,None,61.95581146102633,8.830037080052687,0.0805458823520711,MgO,10.56684340192253,Soil,0.0,33.36013738730304,1.0,0.0,MgO,None,0.314,27.328846580645163,Straw,Green waste,49.0,1.4280600332415827,47.64027890625575,91.486722,7.562045734659249,0.9615001678466796,0.1940576440604835,26.20627172855269
None,9.0,536.0,Windrow,Intermittent ,56.218757782891686,2.356806777922388,3.012545201359176,Carbonatite,11.030033767199052,Sawdust,32.7593193204104,23.47355917017253,0.0,4.0,Inorganic acid,None,0.314,27.32884658064516,Straw,Green waste,41.0,1.4280600332415827,32.77998181641733,96.21438766666664,8.395268944938257,1.0488330125808716,0.16725920339386,1000000.0
None,3.0,0.0,Trough,None,80.42451937878005,6.892986805010979,0.0,Sulfur,4.320941826985307,Straw,0.0,23.5344037184344,0.0,0.0,Biochar,None,0.314,27.328846580645163,Byproduct,Green waste,39.0,1.4280600332415827,33.60854135646825,94.72715900000004,10.305637270163423,1.348350167274475,0.181394239555628,24.353265518513265
None,4.0,0.0,Reactor,None,83.17106972508748,3.444653528797477,0.0,Potassium phosphate,9.45812813819754,Woody peat,0.0,8.530087841212762,1.0,0.0,Zeolite,None,0.314,27.32884658064516,Straw,Green waste,41.0,1.4280600332415827,12.305869151643456,94.006606,6.479049184903298,0.6582896113395691,0.1977228905076682,1000000.0
None,31.0,1073.0,Reactor,Intermittent ,47.97166804685653,3.442253748296442,2.7746988138732123,MgSO₄,6.306809869043032,Byproduct,15.293667823215545,33.14780030428954,1.0,10.0,MgO,None,0.314,27.32884658064516,Straw,Green waste,13.0,1.4280600332415827,47.33704880442907,93.65531099999995,5.672587312704689,0.9059190154075624,0.1805944010080102,24.78849656731578
None,21.0,1321.0,Windrow,Intermittent ,62.351871813299766,9.574703754377277,3.3112689898855887,Sodium phosphates,10.773095396112682,Byproduct,14.973806143182344,14.881692954446487,1.0,25.0,Zeolite,None,0.314,27.32884658064517,Straw,Green waste,26.0,1.4280600332415827,19.84606073350168,94.46012899999998,9.570657487468711,0.956273913383484,0.1555080831743368,1000000.0
None,13.0,429.0,Reactor,Intermittent ,82.7368942445672,6.623781656605149,5.433280526903106,Sand,9.379125078493631,Green waste,37.577911688359656,5.068871360166444,1.0,17.0,Organic acid,None,0.314,27.32884658064516,Straw,Green waste,33.0,1.4280600332415827,5.987246398918552,94.335552,7.932585100951885,1.035516619682312,0.184633074990332,1000000.0
None,6.0,0.0,Trough,Continuous,55.821336128808426,7.700865356817468,4.471914030612347,Urea,8.813151152719087,Byproduct,2.211635356401287,39.55932419058993,0.0,30.0,Inorganic acid,None,0.314,27.32884658064516,None,Green waste,30.0,3.2673342363502287,56.493089818628405,93.81261,1000000.0,1000000.0,1000000.0,1000000.0
None,17.0,0.0,Trough,None,67.83482297335416,3.2422197452316084,0.0,Zeolite,9.387179389938566,Plastic tube pieces,0.0,7.089208732424027,1.0,0.0,Calcium magnesium phosphate fertilizer,None,0.314,27.32884658064516,Straw,Green waste,38.0,1.4280600332415827,10.123815658081975,93.057536,8.725692685462137,0.8409226536750793,0.1651209025713164,26.37379843308585
None,2.0,0.0,Trough,Continuous,58.20530774854798,9.136875840597632,0.3636985925261704,Zeolite,6.15638243181251,Husk,27.94830034815911,25.4728789840706,0.0,11.0,DCD,None,0.314,27.328846580645163,Poultry manure,Green waste,20.0,1.4280600332415827,36.37680040875068,92.99489200000004,12.9721422282803,0.8519013524055481,0.1783213665239907,23.31553193664724
None,2.0,0.0,Windrow,None,48.80294611703947,1.4414479637251,0.0,Sand,8.49533070934292,Green Waste,0.0,32.383412331215645,0.0,0.0,MgSO₄,None,0.314,27.32884658064516,Straw,Green waste,71.0,1.4280600332415827,46.24545689019169,94.26718600000004,7.737439811019801,0.5272536277770996,0.1435085597439406,11.532533677837009
None,9.0,0.0,Windrow,Continuous,63.327095535948544,9.902958329439723,0.7423198245935111,MgSO₄,5.401028617098483,Sawdust,2.773697833150788,22.73560465312597,0.0,28.0,Potassium phosphate,None,0.314,27.32884658064516,Straw,Green waste,29.0,1.4280600332415827,32.85720528863205,93.75889199999996,10.545630598346673,1.0167899131774902,0.2043645490032962,1000000.0
None,2.0,0.0,Windrow,None,59.68938816074383,9.31125482076336,0.0,Lime,8.473798730721123,Straw,0.0,45.23175137072023,0.0,0.0,Inorganic acid,None,0.314,27.328846580645163,Straw,Green waste,38.0,1.4280600332415827,64.59365636604574,96.00686800000004,10.029006568531042,0.690007746219635,0.1476081247813213,23.381834876012032
None,6.0,0.0,Windrow,None,50.17112151701173,7.260827825490565,0.0,Zeolite,5.630618796579708,Woody peat,0.0,17.84107841693887,0.0,0.0,Calcium magnesium phosphate fertilizer,None,0.314,27.32884658064516,Mature compost,Green waste,13.0,1.4280600332415827,25.478131037159407,94.475707,8.113801434271087,0.7590732574462891,0.11157618619882,25.52916621920174
None,9.0,909.0,Windrow,Intermittent ,49.50504494254217,5.2288814224210185,2.2942094474867214,MgO,11.858489186432006,Green Waste,17.916522395110256,11.455289748080457,0.0,70.0,Biochar,None,0.314,27.32884658064516,Straw,Green waste,86.0,1.4280600332415827,16.358841458435737,94.55248966666666,11.240147569482424,0.9980031847953796,0.1518720738788012,26.101549421025744
None,9.0,0.0,Trough,None,82.71039438696363,3.833869015765044,0.0,Ferric salt,6.181992446885667,Husk,0.0,6.6529419318177085,1.0,0.0,MgSO₄,None,0.314,27.328846580645163,Straw,Green waste,48.0,1.4280600332415827,9.500800476305916,93.183303,6.109243269916078,0.9327304363250732,0.2028840574949973,20.81240168634108
None,18.0,840.0,Trough,Intermittent ,73.83271632180411,0.5127683371280044,4.20010880229168,Sulfur,11.206077942179288,Green waste,21.076087371339938,40.09682507829802,0.0,24.0,Potassium phosphate,None,0.314,27.32884658064516,Straw,Green waste,26.0,1.4280600332415827,56.34422678663013,93.51595900000002,9.394598933441117,0.9513252377510072,0.163310303460523,1000000.0
None,0.0,0.0,Reactor,None,59.86133282763728,3.914329492073532,0.0,Labile carbon source,11.935968258949424,Woody peat,0.0,14.39316268477344,1.0,0.0,Ca-superphosphate,None,0.314,27.32884658064516,Poultry manure,Green waste,50.0,1.4280600332415827,20.554300382069066,92.54859000000006,7.948830483248063,0.6460827589035034,0.1575834144733514,21.354880124007117
None,9.0,0.0,Reactor,None,72.57032734463806,2.792666841471429,0.0,Organic acid,4.787733042423295,Soil,0.0,15.904378535176086,1.0,0.0,Inorganic acid,None,0.314,27.32884658064516,Straw,Green waste,24.0,1.4280600332415827,22.712407339630275,93.89693900000002,9.195318466072717,0.9328430891036988,0.2341862386063256,29.58198177280441
None,9.0,365.0,Trough,Intermittent ,60.60093952626334,4.737274750132141,4.631822410411507,Mg(OH)₂,5.604540255408649,Husk,35.62054776592266,22.06941058000444,0.0,17.0,None,None,0.314,27.32884658064516,Straw,Green waste,120.0,1.4280600332415827,31.51644320650328,95.42897666666664,7.496592820750052,1.0024824142456057,0.196708468976361,21.34160713994401
None,1.0,0.0,Windrow,None,71.80671267694322,2.962070155889545,0.0,Sand,11.82020330342705,Plastic tube pieces,0.0,15.312191982629631,1.0,0.0,Mg(OH)₂,None,0.314,27.32884658064516,Straw,Green waste,42.0,1.4280600332415827,21.86672939171557,93.208524,8.964523675718299,0.6709502935409546,0.145897365164495,19.214813578007305
None,1.0,0.0,Trough,None,52.6374453924382,4.394905719267624,0.0,Phosphogypsum,4.420051431249541,Plastic tube pieces,0.0,37.59737310195715,0.0,0.0,Gypsum,None,0.314,27.32884658064516,None,Green waste,41.0,1.4280600332415827,53.69130588177712,94.68567600000004,8.75588096145039,0.6517848968505859,0.1719060073482216,22.095623406536184
None,8.0,0.0,Trough,None,61.570416744968,3.25592705250378,0.0,Sand,6.376881704137334,Woody peat,0.0,24.032891393836103,0.0,0.0,Potassium phosphate,None,0.314,27.328846580645163,Mature compost,Green waste,72.0,1.4280600332415827,34.320411682772935,94.24664000000004,6.867721971530394,0.6139800548553467,0.1707182491548518,21.960468154057114
None,3.0,0.0,Windrow,None,63.13246207975413,4.648274791778749,0.0,Ferric salt,4.841500124777367,Plastic tube pieces,0.0,5.787350388262566,0.0,0.0,Ca-superphosphate,None,0.314,27.32884658064516,Straw,Green waste,35.0,1.4280600332415827,8.264683787842927,95.72854900000006,11.549082522681612,0.6595624685287476,0.1474615947982021,22.55756499925346
None,1.0,401.0,Windrow,Intermittent ,43.90151182424657,0.3497382123667749,3.257971454853413,Zeolite,8.940638723060728,Green Waste,3.961076110681339,42.78320344417406,0.0,18.0,Ca-superphosphate,None,0.314,27.32884658064516,Straw,Green waste,41.0,2.1363941990572624,61.7404523093423,93.75142900000004,1000000.0,1000000.0,1000000.0,1000000.0
None,14.0,0.0,Windrow,None,62.96577706565876,3.844151513379515,0.0,Organic acid,6.030540571019581,Sawdust,0.0,11.85965797058466,0.0,0.0,Biochar,None,0.314,27.32884658064516,Straw,Green waste,39.0,1.4280600332415827,16.93630355570693,93.29968100000002,9.371711683230558,0.9292110204696656,0.1387132481408723,25.70589252477921
None,9.0,1386.0,Trough,Intermittent ,59.04376721555358,4.207217958669111,1.4899084279666153,K₂SO₄,6.463461969122353,Plastic tube pieces,17.764185004483256,6.012113304875868,0.0,2.0,DCD,None,0.314,27.32884658064516,Straw,Green waste,97.0,1.4280600332415827,8.76848911448661,94.50261866666668,9.784626467349714,1.002918720245361,0.15086946419361,1000000.0
None,7.0,0.0,Trough,None,82.08210470569863,4.404933287064569,0.0,Sand,11.956935070265803,Byproduct,0.0,28.697236201491396,0.0,0.0,Microbiological agent,None,0.314,27.32884658064516,Straw,Green waste,60.0,1.4280600332415827,40.98137608384334,94.43457100000002,6.5802907473091885,0.6675730347633362,0.1717787583679489,1000000.0
None,8.0,532.0,Windrow,Intermittent ,73.48176975279421,3.1560242983347866,0.3405008433706569,Labile carbon source,8.056284546987932,Green Waste,26.34871551231688,37.41910096357044,0.0,49.0,Inorganic acid,None,0.314,27.328846580645163,Straw,Green waste,50.0,1.4280600332415827,53.39470245725836,94.92687666666664,9.436250732988745,0.8741464614868164,0.1503756345528833,1000000.0
None,14.0,1257.0,Windrow,Intermittent ,56.12058648669661,9.106981394881084,4.900550847007108,Sulfur,7.440631232095837,Soil,19.726028474713505,33.335546123020706,0.0,16.0,Organic acid,None,0.314,27.32884658064516,Straw,Green waste,33.0,1.4280600332415827,47.60516110456726,94.22799899999998,8.443840404126789,1.066763997077942,0.1557703971098902,24.10979562726727
None,27.0,664.0,Reactor,Intermittent ,70.09027234696235,7.783402342420018,3.36593412403845,Calcium magnesium phosphate fertilizer,4.448313491550442,None,11.429388011478457,39.969412432210206,1.0,26.0,Ca-superphosphate,None,0.314,27.32884658064516,Straw,Green waste,54.0,1.4280600332415827,57.07872044658863,92.40027499999998,8.028282835048135,0.9951862692832948,0.1804348543049632,22.499296959451318
None,2.0,0.0,Reactor,None,64.79122083163685,1.1617995199044815,0.0,Phosphogypsum,6.7550456106929,Green Waste,0.0,17.269392335115924,1.0,0.0,Biochar,None,0.314,27.32884658064516,Green waste,Green waste,24.0,1.4280600332415827,24.66172899214758,92.39405900000006,11.414315247566526,1.5156608819961548,0.2174177828974666,24.02558707866868
None,9.0,0.0,Trough,None,57.62683441505547,3.220787210981956,0.0,Sodium phosphates,9.78269530710385,None,0.0,28.76496935585597,0.0,0.0,Mg(OH)₂,None,0.314,27.32884658064516,None,Green waste,59.0,1.4280600332415827,41.078103094516784,94.62278500000002,7.129681118579487,0.8360704779624939,0.1420428884990147,22.38188611024048
None,16.0,1297.0,Trough,Intermittent ,65.2671316899436,7.939062625002409,4.4636681868743775,MgSO₄,6.694548569040446,Green waste,13.017471229691273,25.36463069696614,0.0,24.0,MgO,None,0.314,27.328846580645163,Straw,Green waste,50.0,1.4280600332415827,36.70522092429503,94.179037,7.426262612612226,0.975298285484314,0.1822018755852651,1000000.0
None,20.0,189.0,Reactor,Intermittent ,64.94224508825891,8.72616520201128,3.624875799788968,Sand,6.835148018039016,Husk,26.533723171681974,7.328355935012723,1.0,31.0,Potassium phosphate,None,0.314,27.32884658064516,Straw,Green waste,47.0,1.4280600332415827,10.46533222016042,92.41462900000002,9.62442132469556,0.9765053987503052,0.170316521177835,26.476493636104507
None,15.0,0.0,Windrow,None,81.49159178492009,4.690093780149525,0.0,Sand,6.738757455102348,Husk,0.0,12.339064370136422,1.0,0.0,Organic acid,None,0.314,27.32884658064516,Straw,Green waste,30.0,1.4280600332415827,17.620924674587048,92.631762,7.607628258433023,0.9301366209983826,0.1655663718168739,23.905892006287036
None,23.0,279.0,Windrow,Intermittent ,75.22290919892345,7.509721790572478,0.0136079017510959,Labile carbon source,8.650433375467282,None,15.82601451994279,30.20283167762174,1.0,6.0,Calcium magnesium phosphate fertilizer,None,0.314,27.32884658064516,Straw,Green waste,20.0,1.4280600332415827,42.98369304977879,93.776143,8.286425913974076,0.996957004070282,0.1353497370563411,1000000.0
None,6.0,0.0,Reactor,None,69.92479698623944,8.111888278226184,0.0,LB Culture,9.758121554270854,Woody peat,0.0,32.777216368203405,1.0,0.0,Zeolite,None,0.314,27.32884658064516,Straw,Green waste,22.0,1.4280600332415827,46.80783269634311,92.86616500000002,6.3403580422403545,0.7577818036079407,0.2031639610811541,27.82091956467114
None,5.0,0.0,Trough,None,78.69274679760657,6.7913129520599576,0.0,Sand,11.524640247537665,Sawdust,1.5506356276293165,38.45431626640686,0.0,0.0,Potassium phosphate,None,0.314,27.32884658064516,Straw,Green waste,35.0,1.4280600332415827,54.91507216568732,96.321498,5.822252304029402,0.6661806106567383,0.1709339870249643,21.120433419725256
None,6.0,0.0,Windrow,None,72.13134269842516,4.907207604294162,0.0,Sodium phosphates,5.607924803991667,Byproduct,0.0,13.653901989186084,0.0,0.0,Calcium magnesium phosphate fertilizer,None,0.314,27.32884658064516,Mature compost,Green waste,57.0,1.4280600332415827,19.35009450375272,94.61292800000004,9.362945782936803,0.6003882884979248,0.1440938381757412,1000000.0
None,5.0,0.0,Trough,Continuous,56.61553815872287,9.742850576187369,2.527828662032974,Phosphogypsum,7.464055116048822,Byproduct,57.15655698825904,19.47993361478856,0.0,8.0,Organic acid,None,0.314,27.32884658064516,Byproduct,Green waste,29.0,1.4280600332415827,29.57871735111613,92.42798800000004,6.768234368169788,1.3136905431747437,0.1981330743543317,1000000.0
None,15.0,605.0,Trough,Intermittent ,48.18263552569714,2.136710091589248,3.049820217642114,Phosphogypsum,7.541850994081028,Sawdust,36.76281234246467,7.021252290344808,1.0,7.0,Mg(OH)₂,None,0.314,27.32884658064516,Straw,Green waste,49.0,1.4280600332415827,10.026769779147347,93.80342,7.004466725306161,1.0316394567489624,0.1573345415502166,1000000.0
None,5.0,0.0,Trough,None,66.34660747239272,0.2980500152475418,0.0,Sand,9.110495130264066,Husk,0.0,35.309115861453336,0.0,0.0,Inorganic acid,None,0.314,27.328846580645163,Green waste,Green waste,14.0,1.4280600332415827,50.423537170837946,93.66821900000002,6.655836399703034,1.5181169509887695,0.1810138610036753,24.902147963936528
None,30.0,0.0,Trough,None,74.6347759442738,8.320368954102808,0.0,Forsterite,7.673947791234485,Green waste,0.0,30.281620580022157,0.0,0.0,Calcium magnesium phosphate fertilizer,None,0.314,27.32884658064516,Straw,Green waste,42.0,1.4280600332415827,43.24397209211543,92.550987,8.725692685462137,0.8746135830879211,0.1771579273286222,23.16903178158146
None,3.0,31.0,Windrow,Intermittent ,45.00436859221553,3.3161883477063534,1.9603184130853868,Potassium phosphate,6.482654784020581,None,55.48970734436455,24.4812260793028,0.0,2.0,Microbiological agent,None,0.314,27.328846580645163,Mature compost,Green waste,13.0,1.4280600332415827,34.96066052860385,94.52478000000002,6.565914996497816,0.8035099506378174,0.1863933703378962,1000000.0
None,7.0,0.0,Trough,Continuous,47.72167507060984,8.038473105597895,0.2226873915120553,Phosphogypsum,6.974748686640602,None,22.097588107519567,29.07747611155486,0.0,10.0,Organic acid,None,0.314,27.32884658064516,Straw,Green waste,25.0,1.4280600332415827,41.52438150244836,93.523254,7.770953966013795,0.8820932507514954,0.2022183313115404,22.89344226371464
None,9.0,0.0,Windrow,None,61.12068125689946,7.805388541100026,0.0,Sodium salt,10.677073998581648,Green waste,0.0,10.961637170582328,0.0,0.0,Calcium magnesium phosphate fertilizer,None,0.314,27.32884658064516,Green waste,Green waste,57.0,1.4280600332415827,15.65387594220397,93.54639900000004,10.199906457272323,1.3192226886749268,0.1478076125857738,22.56295993318332
None,13.0,857.0,Trough,Intermittent ,73.15184497166783,6.080280045805867,4.249043853119166,Sodium salt,6.249646925667473,Sawdust,27.37981906670022,11.250685801339468,1.0,18.0,Biochar,None,0.314,27.328846580645163,Straw,Green waste,47.0,1.4280600332415827,16.158129014046214,94.9779,11.220828683558922,1.028610110282898,0.1785267054471514,1000000.0
None,9.0,630.0,Reactor,Intermittent ,72.74680416021131,6.407977625325981,0.9897670746664932,Gypsum,5.37749865881012,Byproduct,18.73876418069336,24.973934616865527,1.0,14.0,Biochar,None,0.314,27.32884658064516,Straw,Green waste,40.0,1.4280600332415827,35.6642778991341,95.01042466666668,10.9713896302098,0.9899336695671082,0.1948834633544857,22.859301732075163
None,16.0,0.0,Trough,None,62.51073080935162,6.371815830852704,0.0,Sodium salt,10.269700011570723,Sawdust,0.0,34.063699696716334,0.0,0.0,Organic acid,None,0.314,27.32884658064516,Straw,Green waste,53.0,1.4280600332415827,48.645008121224016,93.360203,6.874322986015757,0.7434512972831726,0.1432615025373601,25.966501782908647
None,6.0,0.0,Windrow,None,78.18133124803472,9.748878281158571,0.0,Zeolite,6.509057602285763,Plastic tube pieces,0.0,18.43115717392933,0.0,0.0,Biochar,None,0.314,27.32884658064516,Poultry manure,Green waste,55.0,1.4280600332415827,26.32079892648236,93.87860900000004,9.87041716348672,0.6641466617584229,0.1606890060187844,20.32516451538941
None,2.0,48.0,Windrow,Intermittent ,58.99364357999481,4.865331667953724,8.491866630013295,Sand,8.052126724035766,Husk,28.114364546142745,29.938705637675856,0.0,50.0,Calcium magnesium phosphate fertilizer,None,0.314,27.32884658064516,Straw,Green waste,84.0,1.4280600332415827,42.75426896814934,94.06665099999996,12.31340847089353,1.125590682029724,0.1607068078557286,21.454481973967525
None,11.0,0.0,Windrow,None,68.98278206273825,4.297765039138341,0.0,Mature compost,10.0129006442678,Soil,0.0,35.460918361798186,0.0,0.0,Ca-superphosphate,None,0.314,27.32884658064517,Straw,Green waste,35.0,1.4280600332415827,50.64032025452656,92.14771,9.359311971394575,0.9315452575683594,0.1506506694029429,27.64062513501655
None,0.0,0.0,Trough,None,63.268718733721386,2.9854504316866475,0.00890854847164,Sodium phosphates,8.29989432931253,Green waste,0.0,22.592730161106097,0.0,0.0,Potassium phosphate,None,0.314,28.76484494927189,Mature compost,Green waste,44.0,1.4280600332415827,32.263774984887284,95.81134300000004,6.526930721325455,0.6637134552001953,0.1707995028185618,17.84688440307194
None,0.0,0.0,Windrow,None,74.47980643767414,3.266613480274338,0.0,Phosphogypsum,8.279347252819147,Plastic tube pieces,0.0,36.04010058909546,0.0,0.0,Microbiological agent,None,0.314,27.328846580645163,Poultry manure,Green waste,72.0,1.4280600332415827,52.22381807170569,93.884789,5.900770207602382,0.5838483572006226,0.1146423418408978,1000000.0
