Material_2,M1_is Enclosed,Initial C/N (%),V1_Ventilation Type, Composting Method,V5_Ventilation rate (L/min/kg iniDW),Turning times,V4_Ventilation Day,Material_3,Initial pH,Period (d),Additive_1,Compost volume (m3),V2_Ventilation Interval (min),Additive_3,Initial Moisture Content (%),Initial GI (%),Additive_4,Additive_2,Material_Main,V3_Ventilation Duration (min),Application Rate (%DW),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
Sawdust,1.0,17.60127865323392,Continuous,Windrow,0.9755875346181964,10.0,11.0,Byproduct,7.872021346939107,95.0,Labile carbon source,0.08,0.0,None,57.71810492548381,27.32884658064516,None,MgSO₄,Goat manure,54.85773067718295,1.1311114412936107,0.875,15.40111882157968,114.06538400000004,8.180871419747243,0.7849143743515015,0.209774472242361,23.01369961209808
Plastic tube pieces,1.0,43.67712442676012,Continuous,Windrow,1.025692407273577,0.0,3.0,None,7.1069241153749605,74.0,Labile carbon source,0.08,0.0,None,82.92030177325654,27.328846580645163,None,Potassium phosphate,Goat manure,48.67929862604022,3.368172379153985,0.875,38.21748387341511,117.47488000000004,8.1628688335227,0.818087100982666,0.1858649936113953,18.03575191190168
Soil,1.0,26.403376637272167,Continuous,Windrow,0.4563228504025785,18.0,1.0,None,7.813457860727358,32.0,Forsterite,0.08,0.0,None,72.63795762431276,27.32884658064516,None,Potassium phosphate,Goat manure,36.68371075097894,5.273627267153445,0.875,23.896511243828773,115.73382400000006,8.352759047963474,0.5629741549491882,0.2256027958573413,1000000.0
Green waste,1.0,31.801734448652144,Continuous,Windrow,1.172123698727754,24.0,22.0,Mature compost,5.488184484905402,67.0,Sodium salt,0.08,0.0,None,74.71517522965193,27.32884658064516,None,MgO,Goat manure,57.42787059898698,1.99823859786682,0.875,27.826517642570625,114.51239900000004,11.499332190628524,1.0630093812942505,0.2004450110060747,21.441154766849063
Green Waste,1.0,42.00638885446482,Continuous,Windrow,5.168693555046109,3.0,4.0,Mature compost,8.683794891630441,17.0,Calcium magnesium phosphate fertilizer,0.08,0.0,None,81.81971869485119,27.328846580645163,None,MgSO₄,Goat manure,32.00549285480476,9.837309727335612,0.875,36.75559024765672,115.73109400000004,7.962787790226959,0.787773847579956,0.1879710238785412,22.6789771289144
Soil,0.0,35.902640115782205,Continuous,Windrow,7.352039077149155,26.0,5.0,Byproduct,8.847608978178249,16.0,MgSO₄,0.08,0.0,None,69.66275161090861,27.32884658064516,None,Potassium phosphate,Goat manure,34.04725449538777,0.3365980492418197,0.875,31.414810101309428,115.70910800000006,6.93186639246959,0.7577652335166931,0.1859676544426911,30.66408025111253
Green waste,0.0,36.2608333449308,Continuous,Windrow,0.8851132302677589,10.0,23.0,Green waste,6.37886914601318,84.0,LB Culture,0.08,0.0,None,45.78666896966148,27.32884658064516,None,DCD,Goat manure,43.041053721353,4.481095825439958,0.875,31.72822917681445,113.55546000000002,6.698224775657154,0.8860206604003906,0.1931547339517761,21.592364449902902
Husk,0.0,34.57955573217547,Continuous,Windrow,1.1454750153360815,4.0,3.0,Green waste,9.432677085349258,19.0,Forsterite,0.08,0.0,None,71.72726334663535,27.32884658064516,None,Mg(OH)₂,Goat manure,41.74633217495549,0.9673518836860008,0.875,30.25711126565354,117.21237300000004,5.985743138809169,0.7972974181175232,0.1879669846616762,24.173412860949817
Byproduct,0.0,37.58163835720532,Continuous,Trough,7.592649555169931,19.0,4.0,Poultry manure,8.644391062567855,129.0,MgO,0.08,0.0,None,47.645338671301786,27.32884658064516,None,MgO,Goat manure,59.26669271569981,8.127213977516348,0.875,32.88393356255466,115.63637800000006,6.881994911751215,0.5798310041427612,0.1815924628551233,22.250775998218035
Sawdust,1.0,42.11323084123115,Continuous,Trough,1.1952170175764545,13.0,16.0,Green waste,7.983768334878537,48.0,Microbiological agent,0.08,0.0,None,81.03208289891538,27.32884658064516,None,Zeolite,Goat manure,56.72068252830448,7.471382154270934,0.875,36.84907698607726,114.70417900000002,10.319287740596932,0.7472102642059326,0.2376035282215773,23.245347144742865
None,0.0,33.974989998401696,Continuous,Trough,7.389525635988903,23.0,1.0,None,11.23707186960337,42.0,Gypsum,0.08,0.0,None,58.27305009620877,27.328846580645163,None,MgSO₄,Goat manure,51.98982934232934,4.051621092032055,0.875,29.728116248601484,116.03821600000008,6.042448312713963,0.6280868053436279,0.1906343265215569,22.98330105707668
Plastic tube pieces,1.0,24.06290023807269,Continuous,Windrow,5.436136623081987,27.0,6.0,Mature compost,7.648259934132132,64.0,Ca-superphosphate,0.08,0.0,None,60.79658803050293,27.32884658064516,None,DCD,Goat manure,55.45791340142324,9.862236696268772,0.875,21.0550377083136,114.66488300000006,8.33325755949097,0.9622284173965454,0.2079937465756857,21.522485304452328
None,1.0,43.67172070199564,Continuous,Windrow,6.613152135411863,30.0,6.0,Mature compost,11.670162493613551,33.0,K₂SO₄,0.08,0.0,None,80.12464829568042,27.32884658064516,None,Microbiological agent,Goat manure,30.99344999348078,0.0396379201755123,0.875,38.21275561424618,115.26655500000004,8.33325755949097,0.8061469197273254,0.2097012020055223,25.046672415291624
Husk,1.0,43.7313941753929,Continuous,Windrow,4.009752774081702,31.0,7.0,Byproduct,11.86307590032756,22.0,Microbiological agent,0.08,0.0,None,77.2609456331313,27.32884658064516,None,DCD,Goat manure,38.33715294989808,5.799226209958313,0.875,38.26496990346879,115.601641,9.529957272872773,0.8964440822601318,0.1959710346759376,25.65322118507028
Straw,0.0,34.421143937493255,Continuous,Trough,7.732301860402307,24.0,6.0,Byproduct,10.156569478643938,74.0,LB Culture,0.08,0.0,None,65.17409847750946,27.32884658064516,None,None,Goat manure,44.94537804568931,5.324430426067263,0.875,29.554012010552547,114.83195300000008,5.681904058773711,0.7211239337921143,0.1759199391617364,1000000.0
Plastic tube pieces,0.0,11.30563533725119,Continuous,Windrow,4.278827123770479,3.0,24.0,Mature compost,4.780296083167427,30.0,None,0.08,0.0,None,83.88216371161766,27.32884658064516,None,None,Goat manure,59.151491440324655,9.7014163801404,0.875,9.89243092009479,112.61180600000009,8.145004263500294,1.0164974927902222,0.1265469370676138,21.92785877968217
Soil,1.0,15.151515286016938,Continuous,Windrow,0.4885612605263623,27.0,21.0,Green waste,10.057897642600398,33.0,Sodium phosphates,0.08,0.0,None,84.05537199462881,27.32884658064516,None,MgSO₄,Goat manure,56.33901532647081,9.385105033567644,0.875,13.25757587526482,113.21555900000004,10.582045930104217,0.7427985072135925,0.1688787515103226,25.64616101155373
Byproduct,1.0,27.814427548010272,Intermittent ,Trough,1.1728250851229982,7.0,8.0,Byproduct,4.514791459046633,13.0,Gypsum,0.08,557.0,None,80.60351021863957,27.32884658064516,None,Gypsum,Goat manure,58.27677472193135,0.0596623548011743,0.875,24.33762410450899,113.32891100000003,10.698613880441174,0.5693740248680115,0.2015716922837309,23.430980896691988
Green waste,1.0,29.02258241821004,Continuous,Trough,1.49729211958874,27.0,5.0,Poultry manure,5.034863147799346,65.0,Urea,0.08,0.0,None,65.96649333613166,27.32884658064516,None,Mg(OH)₂,Goat manure,30.82199801143337,0.7196703218013194,0.875,25.053607533021705,116.49312000000008,10.650002075286244,1.0305862426757812,0.2198487815365865,1000000.0
None,1.0,38.3922319796911,Continuous,Trough,9.958898347671724,3.0,8.0,Byproduct,9.909527399099694,92.0,Potassium phosphate,0.08,0.0,None,47.31827036122613,27.32884658064516,None,Calcium magnesium phosphate fertilizer,Goat manure,43.98087531911104,5.413391229617472,0.875,33.59320298222971,115.45890100000004,8.637426443181662,0.8803540468215942,0.2105043890104052,18.426903554597768
Sawdust,1.0,31.476604532249763,Intermittent ,Trough,0.7475014291727907,16.0,5.0,Poultry manure,4.440160980740576,37.0,Potassium phosphate,0.08,1076.0,None,65.54946897572147,27.32884658064516,None,Organic acid,Goat manure,36.98665942380216,6.1005514410784345,0.875,27.542028965718544,114.73749800000004,10.20955038613242,0.8942662477493286,0.1470815794522615,25.011913121220555
Plastic tube pieces,1.0,18.46651549603489,Continuous,Windrow,1.1105306740471754,27.0,1.0,Straw,8.638976475872497,91.0,Lime,0.08,0.0,None,63.18729757534685,27.32884658064516,None,MgO,Goat manure,42.75875635357334,1.2036352648126274,0.875,17.16888590948553,115.0276940000001,8.523280430697348,0.6240331530570984,0.1999056719276664,1000000.0
None,0.0,41.18787632628616,Continuous,Windrow,1.9342756268888528,15.0,13.0,Byproduct,8.899009577095391,74.0,Carbonatite,0.08,0.0,None,51.35304182716877,27.32884658064516,None,Mg(OH)₂,Goat manure,43.05731118957904,6.319020628817946,0.875,36.03939178550039,113.26735700000005,5.979633860074437,0.7531267404556274,0.1759872431855417,20.487854184891656
Sawdust,1.0,31.676694702622854,Continuous,Trough,1.106970694965872,2.0,77.0,Green waste,8.666664103773757,110.0,None,0.08,0.0,None,64.01810308599562,27.32884658064516,None,None,Goat manure,56.07741175686933,8.139747121414462,0.875,27.65272445851167,114.04237900000004,12.469118939312652,0.8604689240455627,0.1954189648535657,1000000.0
None,0.0,8.026315548989269,Continuous,Trough,1.2167516869833328,11.0,44.0,Green waste,5.3301894528880425,92.0,Lime,0.08,0.0,None,44.51226428851575,27.328846580645163,None,MgO,Goat manure,49.446321007760346,8.295614485429839,0.875,6.998099032725255,113.65729500000006,8.992232809467021,1.1171008348464966,0.1560616533039631,1000000.0
Green Waste,1.0,9.141741417195242,Continuous,Trough,7.110031330374439,21.0,1.0,Mature compost,11.104560148517614,120.0,Calcium magnesium phosphate fertilizer,0.08,0.0,None,77.74292875674084,27.32884658064516,None,Mg(OH)₂,Goat manure,35.087264225263425,7.811003213059324,0.875,7.999023740045836,115.06594900000007,8.29999159861914,0.6351137757301331,0.1937876319436785,20.245186804703888
Byproduct,0.0,42.70647015160908,Continuous,Windrow,4.346136591132788,1.0,2.0,Green waste,10.03460897565419,98.0,MgHPO₄,0.08,0.0,None,71.532391900214,27.32884658064516,None,Gypsum,Goat manure,41.42035126823634,4.7187927094679445,0.875,38.61573059318647,115.76189000000002,5.9810526268479896,0.5070942640304565,0.1665991597189361,1000000.0
Green waste,1.0,36.39530932568239,Continuous,Windrow,8.608485441189103,29.0,1.0,Mature compost,9.391783073545328,122.0,LB Culture,0.08,0.0,None,46.78396320062119,27.32884658064516,None,Biochar,Goat manure,52.72368158229044,2.7311272272296403,0.875,31.845895659972093,116.29972100000003,6.565735466042444,0.673143208026886,0.1964326663414964,21.663463953557237
Green waste,0.0,14.98617249321212,Continuous,Windrow,3.751108997680839,2.0,2.0,Green waste,6.507781525912836,91.0,Gypsum,0.08,0.0,None,70.00753296853598,27.32884658064516,None,Calcium magnesium phosphate fertilizer,Goat manure,32.74379358287257,5.512203574886648,0.875,13.13695244955694,114.37457700000006,5.985743138809169,0.7626259922981262,0.1480330205205883,1000000.0
Sawdust,1.0,44.38665080892425,Continuous,Windrow,1.2645002127846288,20.0,6.0,Byproduct,9.54193770743214,29.0,Gypsum,0.08,0.0,None,45.95350656637271,27.32884658064516,None,Mg(OH)₂,Goat manure,32.56796367980403,2.077507090313344,0.875,38.83831945780872,117.140961,8.162736176757097,0.808592677116394,0.2085106958906609,27.231739923510847
Husk,0.0,40.05584054499377,Continuous,Windrow,2.8241471788268684,3.0,2.0,Mature compost,7.88980642502303,109.0,MgO,0.08,0.0,None,67.0377882565764,27.32884658064517,None,Calcium magnesium phosphate fertilizer,Goat manure,43.14084724452077,4.341742698036271,0.875,33.49678001268239,116.45454800000002,6.304206541871844,0.7714200615882874,0.1938602933773879,1000000.0
Sawdust,1.0,34.64586544990592,Continuous,Windrow,4.714970500794821,17.0,0.0,Poultry manure,6.865373316746399,16.0,Sodium salt,0.08,0.0,None,62.59390959005424,27.32884658064516,None,Biochar,Goat manure,41.63108236903878,5.163069998572095,0.875,30.31513226866768,115.58078300000008,6.491805968153635,0.6732844114303589,0.1964802685291559,27.10304298461594
Green Waste,0.0,39.482008359651,Continuous,Windrow,1.0951896725943375,31.0,2.0,Green waste,7.964087962712788,86.0,Carbonatite,0.08,0.0,None,54.66607800189827,27.32884658064516,None,Zeolite,Goat manure,30.527501270312456,7.1725260730348985,0.875,34.546757314694624,116.13391400000005,5.509975861078292,0.654232382774353,0.1917197035168868,20.95204144370018
Husk,0.0,35.93448260691127,Continuous,Trough,5.611384653857289,0.0,4.0,Mature compost,10.395151410410737,37.0,MgSO₄,0.08,0.0,None,61.42197198810004,27.32884658064516,None,None,Goat manure,36.036733759970815,8.22489481261572,0.875,31.44267228104736,115.89303100000006,6.609821197325279,0.7909579873085022,0.1936892530066615,21.06227142519013
Woody peat,0.0,24.520074159161155,Continuous,Trough,6.557390275892682,17.0,2.0,None,10.186574140837129,24.0,Mg(OH)₂,0.08,0.0,None,47.132412195414034,27.32884658064516,None,Microbiological agent,Goat manure,50.09608895768826,2.876199882083936,0.875,21.45506488926601,114.83220700000008,5.87192692998009,0.5269299149513245,0.2020453675158697,29.621905427909343
Woody peat,1.0,44.80325389252506,Continuous,Trough,1.375799261052627,27.0,61.0,Byproduct,6.266967751167559,83.0,Inorganic acid,0.08,0.0,None,49.3241761562863,27.32884658064516,None,Inorganic acid,Goat manure,54.31811838126673,3.1069261423150043,0.875,39.20284715595943,113.67755,11.28470972458007,0.8020672798156738,0.2208429764760524,25.40749218639244
Byproduct,1.0,42.39968850729613,Continuous,Trough,0.9467719245115058,26.0,4.0,Straw,5.755019006492598,88.0,Organic acid,0.08,0.0,None,49.35936504813638,27.32884658064516,None,Organic acid,Goat manure,34.096353395346284,1.9010410366970665,0.875,37.09972744388412,116.18766600000004,9.53525039839976,0.5797494649887085,0.2141024571290179,21.58508463873416
Green Waste,0.0,35.445385816383165,Continuous,Trough,2.8346556732644377,0.0,5.0,Straw,9.030220004391577,15.0,MgSO₄,0.08,0.0,None,58.49245187333052,27.32884658064516,None,Inorganic acid,Goat manure,35.39590336453553,8.907547320858512,0.875,31.014712589335268,113.74576100000009,6.4097401540295404,0.7469845414161682,0.1878177051783505,23.11274453895686
Plastic tube pieces,1.0,40.84978346648112,Continuous,Trough,0.9568269417210584,21.0,4.0,Byproduct,7.261431417610739,115.0,Urea,0.08,0.0,None,67.62245346383224,29.941002399359288,None,Zeolite,Goat manure,55.22231664631664,7.912246029202325,0.875,35.74356053317098,118.59665200000003,9.69860633686539,0.8537243604660034,0.2063255600669261,21.861628341219618
Byproduct,1.0,16.606332207534702,Continuous,Windrow,1.1554874130899484,25.0,3.0,Straw,7.334826721266214,22.0,Urea,0.08,0.0,None,58.4659936296966,27.32884658064516,None,Inorganic acid,Goat manure,58.93152300404537,2.0990418408484848,0.875,14.530540681592864,114.3896060000001,8.845765937601817,0.5192487835884094,0.1676769188057797,28.577341626096835
Sawdust,0.0,21.41684619836287,Continuous,Trough,3.466903188514615,8.0,16.0,Poultry manure,7.308420898648626,16.0,Calcium magnesium phosphate fertilizer,0.08,0.0,None,73.73789501826217,27.32884658064516,None,Zeolite,Goat manure,52.90527779964079,6.922617500867468,0.875,18.73974042356751,112.90184000000008,6.552175099437721,0.7464715242385864,0.2181741761583338,26.042671439757985
Husk,0.0,36.654783274842266,Intermittent ,Windrow,7.281328003316841,7.0,1.0,Poultry manure,7.25280062325735,84.0,Sulfur,0.08,832.0,None,82.79045261125682,27.32884658064516,None,Gypsum,Goat manure,33.24470132825214,9.82518937077926,0.875,32.072935365486984,113.56103900000004,7.64588027038361,0.612801730632782,0.159444303552391,18.47006684159869
Plastic tube pieces,1.0,29.194600581107583,Continuous,Trough,1.2674095895420812,4.0,5.0,None,9.144797674933928,30.0,Forsterite,0.08,0.0,None,70.15676472394242,27.32884658064516,None,Calcium magnesium phosphate fertilizer,Goat manure,59.583354237816735,8.928083139237813,0.875,25.545275508469132,117.16592700000004,8.342514648622059,0.9489834308624268,0.2304321003497047,22.18504453143226
Husk,0.0,36.53147966879663,Continuous,Windrow,3.7863978618506096,8.0,3.0,Mature compost,9.880716484297675,15.0,Sulfur,0.08,0.0,None,52.471343138988615,27.32884658064516,None,DCD,Goat manure,54.38427699813645,5.228736199313445,0.875,32.97747831469944,116.35218800000004,6.1026153532457466,0.9640958309173584,0.1739819956252836,1000000.0
Green waste,1.0,27.11407159501593,Continuous,Trough,5.305081268910239,2.0,1.0,Poultry manure,9.331237956667335,67.0,Inorganic acid,0.08,0.0,None,57.509336300598775,27.32884658064516,None,DCD,Goat manure,40.68486505471439,8.637856119044226,0.875,23.724812645638934,114.08891200000004,8.342514648622059,0.75496506690979,0.2128949717707463,19.178293007831407
Husk,0.0,30.0798747805064,Continuous,Trough,0.1072162696490541,28.0,12.0,Poultry manure,6.534716449879613,18.0,Sodium phosphates,0.08,0.0,None,72.50813755512772,27.32884658064516,None,MgSO₄,Goat manure,52.11256130490465,7.893843433196057,0.875,26.3198904329431,113.55284700000009,7.027301167380369,0.7453395128250122,0.146114265084186,24.33429533153492
None,0.0,27.296355279940663,Continuous,Windrow,1.1582414906405591,27.0,4.0,Byproduct,7.857433466485002,36.0,MgHPO₄,0.08,0.0,None,54.02535568150287,27.32884658064516,None,MgO,Goat manure,40.78307263707039,8.118850363655278,0.875,23.88431086994808,116.08312500000004,7.102387775203463,0.8216461539268494,0.1940337448575484,24.20640695332328
Plastic tube pieces,1.0,19.61841607868545,Continuous,Trough,0.952944333917839,19.0,17.0,Mature compost,9.012389133591885,74.0,Ferric salt,0.08,0.0,None,64.31085907043143,27.32884658064516,None,Inorganic acid,Goat manure,45.69740427530115,1.6473996255652743,0.875,17.166114068849765,113.90887400000008,8.769649597615288,0.6999281644821167,0.2249364237136069,24.59790241622075
Husk,1.0,41.12893133869593,Continuous,Windrow,0.8884903795311949,12.0,58.0,None,6.349394329093641,124.0,None,0.08,0.0,None,60.33573846539555,27.32884658064516,None,None,Goat manure,52.2179860375205,8.502052707217366,0.875,35.98781492135894,113.93304300000004,12.602989941134116,0.8885160088539124,0.1860727267085953,24.736629426862745
Byproduct,1.0,5.084217726805391,Continuous,Windrow,0.2492771600564147,22.0,72.0,Mature compost,4.464892226009262,116.0,Biochar,0.08,0.0,None,48.76081774296774,27.328846580645163,None,Zeolite,Goat manure,31.52073408013243,2.346376535786156,0.875,4.448690510954717,113.10412300000009,9.736471909458048,0.5199525356292725,0.1792163911870929,25.158140667583574
Sawdust,1.0,28.81039408450239,Continuous,Windrow,8.53975736032888,24.0,2.0,Byproduct,10.190197566044793,42.0,Gypsum,0.08,0.0,None,52.65351962565272,27.32884658064516,None,Mg(OH)₂,Goat manure,32.70268801235654,1.0290775821767284,0.875,25.209094823939598,115.09501900000006,8.352759047963474,0.6209388375282288,0.2059111340876073,26.017736501143983
Sawdust,1.0,43.00111445947733,Continuous,Trough,8.535572505989556,19.0,3.0,Mature compost,11.3446151905743,35.0,Sand,0.08,0.0,None,54.79485527342669,27.32884658064516,None,MgO,Goat manure,54.01581624643416,7.130678784741544,0.875,37.62597515204266,116.34910700000005,9.68192289951127,0.8267610669136047,0.2000302109973219,27.235410450542904
Green waste,0.0,16.33221929010725,Continuous,Windrow,0.2751267669021884,17.0,0.0,Byproduct,11.682360932012724,65.0,Ca-superphosphate,0.08,0.0,None,69.62495336981162,28.845672049684715,None,Microbiological agent,Goat manure,38.56292912803846,9.74132296390217,0.875,14.290691878843845,115.84067600000006,5.905688061821661,0.6192838549613953,0.1698136202582764,21.27864446523005
None,1.0,41.812579411884606,Continuous,Windrow,3.801202884389655,7.0,24.0,Green waste,4.320888541664051,76.0,MgHPO₄,0.08,0.0,None,52.52082756607575,27.32884658064516,None,MgO,Goat manure,40.41234228506552,1.5835612250325284,0.875,36.58600698539903,113.468125,9.258281200344136,1.05059552192688,0.2451745420676842,20.19961061691608
Woody peat,0.0,40.68016078931223,Continuous,Trough,3.2950520566233346,22.0,7.0,Green waste,6.231044648656257,29.0,LB Culture,0.08,0.0,None,62.700744563255896,27.32884658064516,None,None,Goat manure,59.9362246115571,5.374777236795381,0.875,35.59514069064819,115.07878300000004,5.681904058773711,0.7158176302909851,0.2006229700489437,27.072884875095355
Soil,0.0,37.43105500817044,Continuous,Trough,0.4550326030536256,24.0,6.0,Green waste,6.712744394670636,58.0,MgSO₄,0.08,0.0,None,49.942400503365626,27.32884658064516,None,DCD,Goat manure,45.88333816701522,6.824196731863158,0.875,32.75217313214913,115.83356500000002,7.040235730282446,0.7545908689498901,0.1834549337098695,23.686687099423832
Plastic tube pieces,0.0,32.49787871784578,Continuous,Windrow,3.0896795570971425,29.0,38.0,Green waste,7.6909004628849456,81.0,None,0.08,0.0,None,66.11612537824574,27.32884658064516,None,None,Goat manure,37.23898944534561,6.551723013093666,0.875,28.43564387811506,113.24267400000008,9.985397572258426,0.8868969082832336,0.1883536863218246,24.966224047323774
Woody peat,0.0,12.20445138603518,Continuous,Windrow,4.251678239180099,15.0,7.0,Byproduct,5.625871412347106,72.0,LB Culture,0.08,0.0,None,81.12061243684664,27.32884658064516,None,DCD,Goat manure,38.57456401794767,9.177184904106406,0.875,10.678894962780785,114.02638800000004,5.545143807881408,0.954922080039978,0.1622771578270134,21.73091227162668
None,1.0,23.81952772451695,Continuous,Windrow,0.6911769928906009,10.0,6.0,None,7.088274054748069,60.0,Labile carbon source,0.08,0.0,None,63.962795898242,27.32884658064516,None,Organic acid,Goat manure,36.55033097944065,9.69247794165952,0.875,20.84208675895233,115.84187600000008,8.33325755949097,0.8470394611358643,0.1982633025341819,22.75016816187833
