V3_Ventilation Duration (min),Initial C/N (%), Composting Method,Initial GI (%),V4_Ventilation Day,M1_is Enclosed,V2_Ventilation Interval (min),Initial Moisture Content (%),Application Rate (%DW),Additive_1,Material_Main,Additive_2,Turning times,Initial pH,V5_Ventilation rate (L/min/kg iniDW),Additive_4,Period (d),Material_2,Material_3,Additive_3,Compost volume (m3),V1_Ventilation Type,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
39.90006458757863,28.868770577580616,Reactor,27.32884658064516,73.0,1.0,206.0,59.34510867427902,0.2754483914126202,MgHPO₄,Food Waste,Calcium magnesium phosphate fertilizer,24.0,5.668359200579275,9.664108876168005,None,120.0,Green waste,None,None,0.06,Intermittent ,1.775,51.24206777520559,98.588594,9.62339648886894,0.8124161958694458,0.2017631492699111,26.95441039923802
2.042752382234909,5.805995523534183,Trough,27.32884658064516,59.0,1.0,0.0,54.94614627836177,6.760128524664234,Carbonatite,Food Waste,Zeolite,26.0,6.402398354566374,4.538694566883262,None,59.0,None,None,None,0.06,Continuous,1.775,10.305642054273177,98.412222,8.676243635222248,1.2054541110992432,0.1885428212120986,28.049540537754822
34.42791802781738,8.571329094817209,Windrow,27.32884658064516,31.0,1.0,906.0,68.25301468255827,2.005230417608721,Inorganic acid,Food Waste,Zeolite,18.0,4.859510601609969,5.912804749807147,None,39.0,Husk,Straw,None,0.06,Intermittent ,1.775,15.214109143300544,99.849864,8.744742887528107,0.996862530708313,0.155563329764775,28.245069644504504
24.58026689518175,5.380332357223398,Trough,27.32884658064516,10.0,1.0,1392.0,44.96378332522615,6.567864198244515,Labile carbon source,Food Waste,Inorganic acid,5.0,12.002210919722932,5.105479006593915,None,59.0,Husk,Poultry manure,None,0.06,Intermittent ,1.775,9.550089934071533,100.107597,6.145431925262816,1.1816895008087158,0.1555459118824294,21.13586286213153
23.07351891210029,35.02886314739363,Trough,27.32884658064516,0.0,1.0,0.0,44.87401899474133,2.352733792401178,Gypsum,Food Waste,None,18.0,7.794629084291017,4.399381337242464,None,23.0,Green Waste,Byproduct,None,0.06,Continuous,1.775,62.17623208662369,98.72589200000002,3.567612875314356,0.9243506193161012,0.2508319336630843,27.513513743018443
0.0,4.914230448179301,Trough,27.32884658064516,0.0,1.0,0.0,52.26847275674812,9.224806977044132,Inorganic acid,Food Waste,Biochar,19.0,6.712662492692168,0.0,None,39.0,Green waste,Green waste,None,0.06,None,1.775,8.722759045518258,100.15468400000002,5.661805062925004,0.4560547173023224,0.1380561828986377,25.1138917037336
0.5260756105316311,5.633054340833798,Windrow,27.32884658064516,19.0,1.0,0.0,56.61523400659595,5.060075364625615,LB Culture,Food Waste,Inorganic acid,29.0,7.537681791478163,1.6194795934099304,None,24.0,Husk,Poultry manure,None,0.06,Continuous,1.775,9.998671454979991,99.236842,8.774021357944711,0.4277704954147339,0.1838122385934937,31.08459577892637
12.527156384721286,5.585002192982985,Trough,27.32884658064516,46.0,1.0,732.0,58.82308382147963,2.215997204341462,LB Culture,Food Waste,DCD,6.0,10.157216404215784,0.7521952108979484,None,95.0,Green waste,Poultry manure,None,0.06,Intermittent ,1.775,9.9133788925448,103.33448100000004,8.041460946155025,1.0217549800872805,0.1409802536083629,24.94968873841123
52.78317935733202,6.228231858632485,Trough,27.32884658064516,3.0,0.0,864.0,51.81098724212614,2.344975600359343,Calcium magnesium phosphate fertilizer,Food Waste,Biochar,2.0,6.078855247428507,2.7873245504323254,None,17.0,Husk,Byproduct,None,0.06,Intermittent ,1.775,11.05511154907266,101.35841300000004,3.37965516947025,1.0433502197265625,0.1351990156797939,25.264127904898665
11.84755416910933,5.019953440408789,Trough,27.32884658064516,15.0,0.0,706.0,52.68986971182872,0.4032942724020039,MgSO₄,Food Waste,Mg(OH)₂,0.0,10.452397870538384,5.68290860325614,None,34.0,Byproduct,None,None,0.06,Intermittent ,1.775,8.910417356725599,100.08310800000002,4.198640787477053,1.1219885349273682,0.1404523289448354,25.619756638140444
