Material_2,M1_is Enclosed,Initial C/N (%),V1_Ventilation Type, Composting Method,V5_Ventilation rate (L/min/kg iniDW),Turning times,V4_Ventilation Day,Material_3,Initial pH,Period (d),Additive_1,Compost volume (m3),V2_Ventilation Interval (min),Additive_3,Initial Moisture Content (%),Initial GI (%),Additive_4,Additive_2,Material_Main,V3_Ventilation Duration (min),Application Rate (%DW),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
Green Waste,1.0,44.620482491998345,Continuous,Trough,0.48022557853025,19.0,46.0,None,9.08191266482302,123.0,K₂SO₄,0.314,0.0,None,57.54028025134011,27.328846580645163,None,Ca-superphosphate,Green waste,54.57618345459925,9.39031180827618,1.4280600332415827,63.72072771077862,114.04101900000002,9.791739752233424,0.8990874290466309,0.1877579562755184,23.954495402691784
Soil,1.0,30.457190660933385,Intermittent ,Trough,1.3906295658302803,17.0,4.0,Mature compost,6.050775184704666,125.0,Calcium magnesium phosphate fertilizer,0.314,1075.0,None,66.84323481863602,27.32884658064516,None,Potassium phosphate,Green waste,48.98866641061799,7.8624327013585,1.4280600332415827,43.49469670769776,113.53575400000004,9.9731848341461,0.7482112646102905,0.1671882654748333,20.52678705748792
None,1.0,5.958468542259215,Continuous,Windrow,0.5927349398852577,12.0,36.0,Byproduct,8.451424061267831,58.0,Potassium phosphate,0.314,0.0,None,70.69713656477671,27.32884658064516,None,MgSO₄,Green waste,38.31181228957298,8.870509306933673,1.4280600332415827,8.50905078452762,114.69353000000004,12.486968807805582,0.7650479674339294,0.1810200633798054,27.114480942876384
Green waste,1.0,16.392484898212867,Continuous,Windrow,7.840366556559649,15.0,3.0,Poultry manure,8.727568223125953,31.0,Sulfur,0.314,0.0,None,80.93720257565671,27.352456971930646,None,None,Green waste,37.83279822147108,0.9209098464024752,1.4280600332415827,23.40945252865401,115.18215100000008,9.518388955453052,0.8051044940948486,0.1890608112301083,26.93271963108204
Husk,1.0,40.32721290529791,Continuous,Trough,6.42984144827868,14.0,4.0,Green waste,9.287047506242384,32.0,Ferric salt,0.314,0.0,None,51.21985851396892,27.32884658064516,None,Microbiological agent,Green waste,53.47386861855033,9.246746511078983,1.4280600332415827,56.91152567300787,117.05547500000004,8.695703799362507,0.8224332928657532,0.2230695249581805,1000000.0
Green waste,1.0,39.52108488628379,Intermittent ,Windrow,4.814150100633831,7.0,4.0,Poultry manure,7.263378890779175,17.0,Sand,0.314,811.0,None,52.36383181748173,27.32884658064516,None,Mg(OH)₂,Green waste,33.41359093519376,3.747941621540636,1.4280600332415827,56.43848179644984,113.72437500000004,9.708770320661944,0.8098253011703491,0.1770865251395052,23.782866738881435
Husk,0.0,34.77813611817051,Continuous,Trough,0.1280046475291452,21.0,7.0,Poultry manure,8.318282756039476,49.0,Mg(OH)₂,0.314,0.0,None,75.99799998064528,27.32884658064516,None,Mg(OH)₂,Green waste,52.93181321382734,8.48282991133509,1.4280600332415827,49.66526622099487,116.10001100000008,5.8524254415075845,0.8149346113204956,0.1843074835778806,22.912496455026357
Soil,1.0,20.54262865537683,Continuous,Windrow,0.2653147328271693,28.0,1.0,None,10.188163213744122,95.0,Sodium salt,0.314,0.0,None,60.99109825080704,27.328846580645163,None,Organic acid,Green waste,58.72186902231903,8.981309202023757,1.4280600332415827,29.33610696046692,116.36270300000004,9.347867572719178,0.5654768347740173,0.1820713399968395,1000000.0
Plastic tube pieces,1.0,38.89860413868849,Continuous,Trough,6.553981365532247,23.0,17.0,Green waste,7.844227259155651,37.0,MgSO₄,0.314,0.0,None,47.330275808139305,27.328846580645163,None,Potassium phosphate,Green waste,51.28269660011044,8.966579298709458,1.4280600332415827,55.54954191934665,113.48289400000004,10.127981269124025,0.7431110143661499,0.2465926853559857,24.31683925256248
Husk,0.0,36.7449901007541,Intermittent ,Windrow,3.632902633573317,25.0,3.0,Poultry manure,9.52890027155236,117.0,Labile carbon source,0.314,240.0,None,43.60795837552504,27.32884658064516,None,Gypsum,Green waste,34.39876078227808,1.3212911668415828,1.4280600332415827,52.47405178474453,113.49699600000004,7.471391284642699,0.8019402623176575,0.1495260200409259,22.135074097210925
Sawdust,1.0,13.973758963383272,Continuous,Windrow,0.3736049064800295,16.0,0.0,Poultry manure,11.512258414064709,27.0,Organic acid,0.314,0.0,None,63.21078882468453,27.32884658064516,None,Organic acid,Green waste,48.169287886559744,6.290167195716962,1.4280600332415827,19.95536668975898,116.27575500000006,9.549458761345276,0.6554120182991028,0.1840262099926604,28.5615257430267
Husk,0.0,42.86631659855469,Continuous,Windrow,7.854961595200439,8.0,4.0,Byproduct,8.255044421869766,16.0,Organic acid,0.314,0.0,None,43.44234826625223,27.32884658064516,None,Potassium phosphate,Green waste,39.67276426152728,1.9467242400781948,1.4280600332415827,61.21567350667622,116.66071400000004,6.304206541871844,0.8512471318244934,0.1991452542339836,27.17752046019504
Sawdust,1.0,24.009001193497472,Continuous,Trough,3.450484937791587,11.0,6.0,None,7.387958771254532,97.0,Mg(OH)₂,0.314,0.0,None,70.28536556576043,27.32884658064516,None,Ca-superphosphate,Green waste,55.85064971659075,4.09666486769453,1.4280600332415827,34.2862950424832,114.62700400000006,8.239953702495159,0.974184513092041,0.2473681147866983,23.741949488488324
Straw,0.0,9.038905938006764,Continuous,Trough,9.613384216907304,0.0,5.0,Poultry manure,9.839608733938825,82.0,Forsterite,0.314,0.0,None,71.68783402729638,27.32884658064516,None,Inorganic acid,Green waste,35.80197387547548,6.228021921963012,1.4280600332415827,12.90810031429748,113.90675900000004,5.959204453401797,0.6351256370544434,0.1560491145869487,22.261981893799664
Woody peat,1.0,29.065110113659507,Continuous,Windrow,3.5900286625267475,6.0,4.0,Mature compost,8.164530722737144,34.0,MgSO₄,0.314,0.0,None,46.085112463452376,27.32884658064516,None,Gypsum,Green waste,35.768341402985044,5.635861261963355,1.4280600332415827,40.7206132261116,115.44315200000008,8.310810853851502,0.6473226547241211,0.2289251504574554,1000000.0
Sawdust,1.0,44.90444004598146,Continuous,Windrow,9.394992571469686,3.0,83.0,Green waste,8.35905620346919,94.0,Ca-superphosphate,0.314,0.0,None,51.537337131332905,27.32884658064516,None,Inorganic acid,Green waste,43.88893609107805,6.20787186286558,1.4280600332415827,64.12623614475893,113.45562700000002,10.784824986430593,0.8264000415802002,0.189967164996877,24.761673410386905
Green Waste,1.0,43.711568068524144,Continuous,Windrow,0.5712500486549348,20.0,4.0,Mature compost,5.704589297704312,76.0,MgSO₄,0.314,0.0,None,55.75226363390693,27.32884658064516,None,Mg(OH)₂,Green waste,44.05721048564261,0.6730064094901925,1.4280600332415827,60.93250093980193,118.23757800000004,9.324267943335784,1.0308961868286133,0.2169802959325382,1000000.0
Woody peat,0.0,11.330982922201388,Continuous,Windrow,1.8520243746190967,9.0,4.0,None,4.85174035829586,62.0,Microbiological agent,0.314,0.0,None,84.02374747412985,27.32884658064516,None,None,Green waste,52.2407622320724,4.998502048862489,1.4280600332415827,16.18132384853872,114.56213300000007,7.718473099101233,0.9293768405914308,0.1716307932859239,23.13414905673522
None,0.0,31.89724543433674,Continuous,Windrow,3.82369098755146,31.0,0.0,Mature compost,7.535492132072724,105.0,Biochar,0.314,0.0,None,78.54861474101648,27.328846580645163,None,Microbiological agent,Green waste,35.85382634879555,0.1182256280184772,1.4280600332415827,45.55118137527384,116.04413900000009,5.905688061821661,0.6160237789154053,0.2101866859686411,20.025348545064496
Sawdust,0.0,25.50915006801327,Intermittent ,Windrow,0.5077149273968151,29.0,2.0,Mature compost,7.794150492871592,13.0,MgSO₄,0.314,746.0,None,62.59683306412863,27.32884658064516,None,Microbiological agent,Green waste,59.01129292278979,1.5697819455339312,1.4280600332415827,36.42859769409155,114.26551100000005,7.752901976897776,0.6041513085365295,0.1664556734741648,28.660811479554926
Plastic tube pieces,0.0,40.02017952318404,Continuous,Trough,6.707914745518507,11.0,42.0,Poultry manure,9.594878775007473,129.0,Calcium magnesium phosphate fertilizer,0.314,0.0,None,68.08925925003194,27.32884658064516,None,Mg(OH)₂,Green waste,55.95854574449411,2.9025569871559096,1.4280600332415827,57.15121890021231,113.35671700000005,7.739273375048898,0.8995471000671387,0.1980864648515786,24.68949217293265
None,0.0,33.917068633784545,Continuous,Trough,1.479186375697269,0.0,3.0,Poultry manure,8.776649988435029,43.0,Ca-superphosphate,0.314,0.0,None,49.47143185855369,27.32884658064516,None,Biochar,Green waste,47.61333851379169,3.5474246879302944,1.4280600332415827,48.4356101606194,116.11568100000004,3.613338920445886,0.8413568139076233,0.1985175190903695,20.725134530962325
None,1.0,21.90321211230366,Continuous,Windrow,1.3183056660382584,20.0,3.0,Poultry manure,9.802579549029954,16.0,MgHPO₄,0.314,0.0,None,63.27213061084775,27.328846580645163,None,DCD,Green waste,40.65166242911415,5.434368893408815,1.4280600332415827,31.2791018171938,117.20341800000006,9.71998014407915,0.9635728001594543,0.2294354160897208,28.546701969229304
Husk,0.0,16.58579474430764,Intermittent ,Trough,6.973134226261094,27.0,2.0,Byproduct,8.463470190239498,33.0,Organic acid,0.314,1366.0,None,45.70452741155356,27.32884658064516,None,Gypsum,Green waste,35.94732863071894,2.188083924328769,1.4280600332415827,23.68551059389404,113.13707200000005,7.900134646893685,0.6227384209632874,0.1556249172362982,28.27883006704151
Soil,1.0,37.41597236371174,Continuous,Trough,8.13376989266864,16.0,5.0,Byproduct,9.989438869355151,13.0,Carbonatite,0.314,0.0,None,62.49249813327758,27.32884658064516,None,DCD,Green waste,46.46634364405658,8.99532263965521,1.4280600332415827,53.43225473748832,115.81912600000004,8.525182416628633,0.7552041411399841,0.2362782490228538,28.084259798591056
None,0.0,41.25656372287799,Intermittent ,Trough,5.558462119413688,12.0,6.0,Green waste,9.614997061495965,26.0,Ca-superphosphate,0.314,1064.0,None,67.87939782053947,27.32884658064516,None,MgSO₄,Green waste,36.3372733654546,5.885983953743615,1.4280600332415827,58.91684976152661,112.801236,7.371319630837339,0.7903667688369751,0.1725348287972177,23.98838540714009
Husk,0.0,18.743543884764115,Continuous,Windrow,2.246124542668908,3.0,12.0,Mature compost,4.68895725550893,23.0,Organic acid,0.314,0.0,None,51.66538183954557,27.32884658064516,None,MgO,Green waste,41.895149780911055,2.716291136543956,1.4280600332415827,26.766905903141307,112.62521200000006,7.180579921448564,0.939891517162323,0.1934770208360837,23.59654299404986
Green waste,0.0,21.360343881325708,Continuous,Trough,4.616767810780563,21.0,6.0,Green waste,10.25544495291624,18.0,Labile carbon source,0.314,0.0,None,72.5313891385521,27.32884658064516,None,Potassium phosphate,Green waste,53.006981383821554,5.00649441268083,1.4280600332415827,30.50385339321763,114.51518100000008,5.8524254415075845,0.8490522503852844,0.2084642157779516,26.52731444569149
Soil,0.0,15.86226088376618,Continuous,Windrow,2.06686563363067,27.0,3.0,Byproduct,9.604729146672533,123.0,MgSO₄,0.314,0.0,None,73.84396580341694,27.32884658064516,None,None,Green waste,36.43059206870496,2.1024895859604738,1.4280600332415827,23.556196856817007,114.93948900000008,6.93186639246959,0.7173321843147278,0.1608202556836769,1000000.0
Byproduct,0.0,14.909367332088763,Continuous,Trough,8.022508628755007,5.0,2.0,None,7.051424035843284,46.0,Inorganic acid,0.314,0.0,None,83.96972172528203,27.32884658064516,None,Gypsum,Green waste,41.938975035468985,6.936382804013218,1.4280600332415827,21.29147160787365,114.3590760000001,5.806571921111816,0.5114246010780334,0.1711635681687013,19.04288138026843
Straw,0.0,21.333027216195003,Continuous,Trough,6.534632897632962,3.0,1.0,Byproduct,10.566144578045666,20.0,MgCl₂,0.314,0.0,None,70.3157423346264,27.32884658064516,None,Calcium magnesium phosphate fertilizer,Green waste,52.29624239940538,3.208581110448867,1.4280600332415827,30.464843555503023,114.43420200000006,6.16920743343514,0.5545766353607178,0.1956084169854675,26.67771758808134
Green waste,0.0,32.71531187514815,Continuous,Trough,8.838757171613587,7.0,0.0,Byproduct,5.154544116963687,17.0,Forsterite,0.314,0.0,None,58.49117559157712,27.328846580645163,None,None,Green waste,54.40782064935705,4.072344333018742,1.4280600332415827,46.71942936393282,116.38118900000006,7.020789850352261,0.828924834728241,0.2146745529571421,25.04537624492377
Woody peat,1.0,5.908614689424714,Continuous,Trough,4.332670650804068,8.0,2.0,Byproduct,8.952502101758888,25.0,Calcium magnesium phosphate fertilizer,0.314,0.0,None,57.7434511537957,27.33484740269593,None,Mg(OH)₂,Green waste,32.988755686878754,0.1663769287321437,1.4280600332415827,8.43785648979156,114.76775000000006,8.416370218876946,0.5101096630096436,0.1838290451972695,30.746673444555952
Soil,0.0,45.35930539899383,Continuous,Trough,4.547127271136988,11.0,0.0,None,6.766007078758761,17.0,Lignite,0.314,0.0,None,81.2169338448638,27.328846580645163,None,Ca-superphosphate,Green waste,34.46375671811298,1.3946410184896525,1.4280600332415827,64.77581117590223,115.72136100000002,5.776721087052991,0.6008548140525818,0.2198753237529479,28.76562727039769
Green Waste,0.0,36.99111284903847,Continuous,Windrow,3.069716649493274,20.0,52.0,Byproduct,5.9813470218848455,74.0,MgCl₂,0.314,0.0,None,57.81489089108464,27.32884658064516,None,Inorganic acid,Green waste,55.12300081333856,8.2554473030684,1.4280600332415827,52.82552984484102,112.82485300000003,8.802638197697823,1.0612833499908447,0.1737202433612275,22.56732371406374
Sawdust,1.0,6.412842710733291,Continuous,Windrow,0.6960066055809755,15.0,6.0,Byproduct,11.41369584699066,71.0,MgO,0.314,0.0,None,64.06848378558215,27.32884658064516,None,Potassium phosphate,Green waste,56.39867499360474,5.699506298157917,1.4280600332415827,9.157924374662825,115.62317100000004,9.32215101572985,0.8346137404441833,0.1735228838883016,25.491856631022003
Byproduct,0.0,33.83896970360265,Continuous,Trough,3.1700873823896885,27.0,0.0,None,6.2835648494660905,19.0,Labile carbon source,0.314,0.0,None,74.05962280418035,27.32884658064516,None,MgSO₄,Green waste,46.41763844079945,9.070853805735464,1.4280600332415827,48.32408019978771,115.44028400000008,5.523663240242478,0.5737054347991943,0.1895423002757361,25.97502001412886
Byproduct,1.0,32.71559162850787,Continuous,Trough,5.826014581278653,9.0,3.0,Byproduct,10.271279607388696,18.0,Ca-superphosphate,0.314,0.0,None,83.89565997397922,27.32884658064516,None,Ca-superphosphate,Green waste,49.720266909066886,1.7774900902169466,1.4280600332415827,46.719828868525,115.83090000000006,8.081712883963927,0.6304692625999451,0.2383800081443654,24.73967159936424
None,1.0,34.49583993245229,Continuous,Windrow,0.5254323207483224,28.0,7.0,Mature compost,7.15576042829221,20.0,Carbonatite,0.314,0.0,None,57.57616494137626,27.328846580645163,None,Organic acid,Green waste,48.17705934315817,5.832807264843932,1.4280600332415827,49.26213032063414,117.34992900000006,8.33325755949097,0.8387452363967896,0.2212578340344544,1000000.0
Byproduct,1.0,22.35087858261581,Intermittent ,Trough,0.6967580137750162,3.0,4.0,None,10.136153258058782,39.0,MgO,0.314,1335.0,None,69.05964049146769,27.32884658064516,None,MgO,Green waste,35.30272582891493,2.5821774858799125,1.4280600332415827,31.91839641166891,114.97301900000004,9.74933660118718,0.5903609991073608,0.1611641134488884,23.13384892888975
Plastic tube pieces,1.0,23.865533995249017,Continuous,Windrow,1.4789687829824223,27.0,2.0,Straw,11.673394624118837,51.0,Sulfur,0.314,0.0,None,47.51605736904626,27.32884658064516,None,Microbiological agent,Green waste,41.467198771922654,2.238164463763913,1.400202795038242,34.081415270583435,116.06437400000006,1000000.0,1000000.0,1000000.0,1000000.0
Straw,0.0,32.87483152357692,Continuous,Trough,3.4978253209570145,10.0,8.0,Byproduct,9.231642436893504,118.0,Mature compost,0.314,0.0,None,72.93827043804995,27.32884658064516,None,Gypsum,Green waste,46.08055495388616,2.914061666114971,1.4280600332415827,46.94723299837069,115.07927600000006,5.681904058773711,0.7142285108566284,0.1953510468054662,24.2520382686604
None,0.0,23.468567872509794,Continuous,Windrow,0.6247807232661062,10.0,12.0,Poultry manure,8.442176046929434,40.0,Microbiological agent,0.314,0.0,None,53.189357172884925,27.328846580645163,None,Zeolite,Green waste,54.78414117604847,6.2514703874451225,1.4280600332415827,33.514523816148674,113.68981500000008,6.930500146987231,0.7505356073379517,0.1980155461965622,26.186499304098067
Straw,1.0,16.40383714330446,Continuous,Trough,7.8311261921936755,10.0,2.0,Byproduct,11.288227407877915,23.0,Mg(OH)₂,0.314,0.0,None,79.96814681366709,27.32884658064516,None,Zeolite,Green waste,58.21910508580858,7.913917506408891,1.4280600332415827,23.42566421615688,115.42393500000009,8.525182416628633,0.5637005567550659,0.2072142997775721,28.07316192326117
Woody peat,1.0,31.78135992285863,Continuous,Windrow,2.294680076262413,10.0,3.0,Mature compost,6.133531163804404,18.0,Labile carbon source,0.314,0.0,None,69.69788769982318,27.32884658064516,None,Microbiological agent,Green waste,43.51297719678413,6.274211100870717,1.4280600332415827,44.24402856914242,115.65564300000004,8.352759047963474,0.7315429449081421,0.2265715943485344,1000000.0
Straw,0.0,12.631928720497038,Continuous,Windrow,8.731094723252589,5.0,2.0,None,7.743135125903846,16.0,Inorganic acid,0.314,0.0,None,61.099197540863415,27.32884658064516,None,Inorganic acid,Green waste,35.82432430949336,5.221553768501693,1.4280600332415827,18.039152548498304,114.67825200000009,5.815221756075295,0.4422122240066528,0.1383671795225531,25.67534908055579
Plastic tube pieces,1.0,42.4170066079217,Continuous,Trough,8.591119209239347,31.0,75.0,None,9.521565765060972,121.0,Ca-superphosphate,0.314,0.0,None,62.86705636610908,27.32884658064516,None,Microbiological agent,Green waste,40.120458587254106,7.984968341414341,1.4280600332415827,60.574031866517096,113.29879800000003,10.392528861697446,0.8868969082832336,0.2088458023075292,24.81415615245337
Husk,1.0,32.14794070557153,Continuous,Trough,6.104510161706078,5.0,1.0,Poultry manure,5.764763712341067,66.0,Gypsum,0.314,0.0,None,64.18275431409815,27.32884658064516,None,Biochar,Green waste,56.493971712896496,6.393860381456835,1.4280600332415827,45.909189272646906,116.27109200000008,6.093140498796707,0.8751672506332397,0.2487756255788837,17.509859561130188
Straw,0.0,44.70211418876778,Continuous,Windrow,1.1958926864857031,12.0,58.0,Mature compost,7.4428239596222365,108.0,Lime,0.314,0.0,None,82.1853035649596,27.32884658064516,None,Zeolite,Green waste,43.52300488953547,7.285386280443106,1.4280600332415827,63.83730267438074,114.43643200000002,8.494693987039222,0.856558620929718,0.1771956295365014,24.30725570421389
None,0.0,18.759768694152147,Continuous,Windrow,0.0166791521138975,11.0,1.0,None,9.09006277513318,45.0,Potassium phosphate,0.314,0.0,None,67.70150850579137,27.32884658064516,None,None,Green waste,38.798372813828486,3.679345555108069,1.4280600332415827,26.79007590497532,115.48239400000008,6.9500300862034745,0.6172382235527039,0.1575433422873453,22.728272423968527
None,1.0,32.33907895487926,Intermittent ,Windrow,0.9050160819155628,4.0,3.0,Straw,4.976140047701968,58.0,Ferric salt,0.314,1270.0,None,50.86552428800336,27.32884658064516,None,Gypsum,Green waste,48.89080677821587,7.303129589625378,1.4280600332415827,43.73818202854076,113.46564700000008,10.730457518691695,0.9922754168510436,0.1780812784493239,1000000.0
Sawdust,1.0,8.906646794561837,Continuous,Trough,1.2837099892109862,0.0,48.0,Byproduct,8.564694980086143,63.0,Zeolite,0.314,0.0,None,58.14750034294548,27.328846580645163,None,Calcium magnesium phosphate fertilizer,Green waste,43.5546583886422,2.756489416767244,1.4280600332415827,12.719226317513012,113.79453700000003,12.190820854011028,0.8654083609580994,0.1470630787634235,26.205351691962974
Plastic tube pieces,0.0,34.09988421767473,Continuous,Windrow,1.1003065157329694,22.0,25.0,Poultry manure,9.778559770582,109.0,Mg(OH)₂,0.314,0.0,None,57.2606654258428,27.32884658064516,None,None,Green waste,50.28700906786093,5.874211406336504,1.4280600332415827,48.69668178942669,113.95298300000007,7.66432571839846,0.8111145496368408,0.1853410818219094,22.601356182543583
Plastic tube pieces,0.0,38.231997852393135,Continuous,Windrow,0.000665499636913,25.0,1.0,Straw,5.305760708251563,15.0,Lignite,0.314,0.0,None,78.03151809815589,27.32884658064516,None,Calcium magnesium phosphate fertilizer,Green waste,43.50013976441353,6.569603365289623,1.4280600332415827,54.59758812398066,114.53472200000007,6.857083800242514,1.0028572082519531,0.1569465419732667,26.98262221043733
Husk,1.0,36.75504168380581,Continuous,Trough,1.166457307142652,16.0,21.0,None,9.663680305839438,118.0,Ca-superphosphate,0.314,0.0,None,45.32502094674565,27.32884658064516,None,Potassium phosphate,Green waste,55.17971272220954,7.395197745308533,1.4280600332415827,52.48840604877148,114.54242200000004,9.488240513198006,0.8088815212249756,0.2225849601027127,20.66695732126753
Green waste,1.0,12.814411368730571,Continuous,Windrow,9.706752571070163,3.0,5.0,Byproduct,8.976440244017429,27.0,Ferric salt,0.314,0.0,None,49.6899923141856,27.97728245343032,None,Mg(OH)₂,Green waste,56.95164974144029,7.323292374303153,1.4280600332415827,18.299748725200697,115.47882600000008,8.1628688335227,0.785042405128479,0.1587096733376937,22.841427189577185
Green Waste,0.0,44.2039230244662,Continuous,Windrow,0.9507522034161696,6.0,6.0,Poultry manure,5.563424242994787,14.0,None,0.314,0.0,None,67.305440180949,27.32884658064516,None,None,Green waste,44.42735525247981,3.816802408117242,1.4280600332415827,63.125855783727566,115.64809700000004,6.07129962094609,0.988436758518219,0.2135068392895213,24.08593979639946
Husk,1.0,7.701255851218679,Continuous,Windrow,7.942589782914085,19.0,4.0,None,5.856838198482935,102.0,Biochar,0.314,0.0,None,49.76100024794343,27.32884658064516,None,None,Green waste,42.41301846789467,9.417852251690263,1.4280600332415827,9.650755267718992,115.18215100000008,8.523280430697348,1.0163240432739258,0.1651525748452165,1000000.0
Soil,0.0,10.064423325488043,Continuous,Windrow,7.722408325898446,31.0,6.0,Green waste,8.342446448089174,23.0,Calcium magnesium phosphate fertilizer,0.314,0.0,None,44.80809784566349,27.32884658064516,None,None,Green waste,58.80554944205524,3.868388261399743,1.0182775265286403,14.372600708753817,113.95720900000008,1000000.0,1000000.0,1000000.0,1000000.0
None,0.0,40.49941825021055,Continuous,Windrow,0.1215018663809908,5.0,28.0,Byproduct,9.711223511582393,77.0,Sodium salt,0.314,0.0,None,44.003423219545134,27.32884658064516,None,Calcium magnesium phosphate fertilizer,Green waste,46.772543130684895,9.137896430283778,1.4280600332415827,57.83560057266043,113.981326,7.401822146457851,0.7851611375808716,0.143694956314114,17.753744556589247
Sawdust,1.0,38.06138104511949,Continuous,Windrow,1.8141465234362963,11.0,13.0,Byproduct,10.884759490340652,20.0,Gypsum,0.314,0.0,None,50.34441630414951,27.32884658064516,None,MgSO₄,Green waste,59.90688266527401,8.691573960687098,1.4280600332415827,54.35393708051389,113.34713400000004,8.788532700423039,0.745796799659729,0.2122806328777614,27.571029711863854
Soil,0.0,5.272803524196548,Continuous,Windrow,8.690494456691827,17.0,2.0,Green waste,5.790784459166298,87.0,MgSO₄,0.314,0.0,None,68.39801773186326,27.32884658064516,None,Mg(OH)₂,Green waste,46.83267476574481,8.09113157260038,1.4280600332415827,7.529879976040457,114.92578800000008,7.17624334545835,0.7210346460342407,0.150555585697777,24.726071034527195
Green Waste,1.0,28.02943424129055,Continuous,Windrow,0.8348777169929344,2.0,13.0,Byproduct,5.523316893748136,60.0,Clay,0.314,0.0,None,59.53298225897192,27.32884658064516,None,Mg(OH)₂,Green waste,33.412814744096536,7.966561519906984,1.4280600332415827,40.027714794360136,113.91352300000004,8.193930582056103,0.9447594285011292,0.1984956857759922,18.47508337220473
