Material_2,M1_is Enclosed,Initial C/N (%),V1_Ventilation Type, Composting Method,V5_Ventilation rate (L/min/kg iniDW),Turning times,V4_Ventilation Day,Material_3,Initial pH,Period (d),Additive_1,Compost volume (m3),V2_Ventilation Interval (min),Additive_3,Initial Moisture Content (%),Initial GI (%),Additive_4,Additive_2,Material_Main,V3_Ventilation Duration (min),Application Rate (%DW),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
Sawdust,1.0,18.185811291694208,Continuous,Trough,9.952626743510748,25.0,4.0,Mature compost,5.570143089514275,60.0,Organic acid,2.147162565177521,0.0,None,55.798176791892416,27.32884658064516,None,Biochar,Cattle manure,40.5567391751647,4.1491786862146975,1.596639959668374,29.92958014132177,115.14355000000006,6.690379992662185,0.9186593294143676,0.2236910248993509,1000000.0
Byproduct,1.0,33.12946637402098,Continuous,Trough,4.735182904858296,26.0,6.0,Poultry manure,10.699608032704404,62.0,Mature compost,2.147162565177521,0.0,None,49.301041423144135,27.32884658064516,None,None,Cattle manure,34.298889117405125,7.486316518448377,1.596639959668374,52.895829855251606,114.63595100000008,8.144092849261009,0.5989537239074707,0.2007360953456665,23.144422949121683
Green Waste,0.0,22.385276385541463,Continuous,Windrow,2.5582647750814527,12.0,3.0,Mature compost,7.694878781947196,14.0,Microbiological agent,2.147162565177521,0.0,None,43.43186916517679,27.32884658064516,None,None,Cattle manure,33.23996724499028,4.800695923531741,1.596639959668374,35.74122678537633,115.30988100000006,6.706675574460095,0.9822860956192015,0.2213183220667977,29.66800244012417
Woody peat,1.0,34.01675572755639,Continuous,Windrow,6.168389280693928,21.0,1.0,Poultry manure,5.321571200805861,116.0,Mg(OH)₂,2.147162565177521,0.0,None,54.82658935064819,27.32884658064516,None,Organic acid,Cattle manure,56.66905574867359,4.387564110729257,1.596639959668374,54.31251149289456,115.61533700000008,9.13936575459512,0.9160236120224,0.206819188976006,24.007625222196392
Straw,1.0,8.513685238670176,Continuous,Windrow,0.1908101803863027,9.0,7.0,Mature compost,10.996687948002156,50.0,Lignite,2.147162565177521,0.0,None,48.22622138408534,27.32884658064516,None,Mg(OH)₂,Cattle manure,40.384898752641405,8.500225356105481,1.596639959668374,13.593290056099582,115.60181800000004,8.162736176757097,0.8996654152870178,0.1282093234880294,27.44937395266111
Green Waste,1.0,43.819902661679606,Continuous,Trough,0.5498756807879912,8.0,16.0,None,6.25399214505488,100.0,Gypsum,2.147162565177521,0.0,None,62.76900336991447,27.32884658064516,None,None,Cattle manure,47.00570671781504,6.279594749788132,1.596639959668374,69.9646076184162,114.20067200000004,8.294769487010498,0.919385552406311,0.2324726697797239,21.051292167833125
None,1.0,40.04399829584661,Continuous,Windrow,0.7282001194179044,21.0,12.0,Green waste,11.134242443454283,25.0,Mature compost,2.147162565177521,0.0,None,64.7277744364778,27.32884658064516,None,Microbiological agent,Cattle manure,57.0103195824856,1.966075156268099,1.596639959668374,63.93584782404098,115.22652800000002,8.351392802481117,1.001898169517517,0.2227964148961127,27.88759227430949
Byproduct,1.0,12.998378260278162,Continuous,Windrow,3.658802237062189,28.0,3.0,None,5.869179585050464,26.0,Zeolite,2.147162565177521,0.0,None,58.85712086238275,27.32884658064516,None,MgSO₄,Cattle manure,55.61703675929287,6.757212555987704,1.596639959668374,20.67961784763105,114.62767200000008,8.845765937601817,0.5736761093139648,0.1732104092549494,1000000.0
Green Waste,0.0,29.54996971120209,Continuous,Trough,8.162799223038736,2.0,5.0,None,11.480128938487397,60.0,Biochar,2.147162565177521,0.0,None,80.81501405223398,27.328846580645163,None,Mg(OH)₂,Cattle manure,54.53178066387254,0.945628356545264,1.596639959668374,47.18066244789538,114.50392900000006,5.929644792839932,0.9118431806564332,0.2086371863231571,20.712361376889664
Woody peat,0.0,43.10991360705098,Continuous,Trough,0.9056649448378108,0.0,63.0,Mature compost,6.940819206991264,115.0,MgSO₄,2.147162565177521,0.0,None,70.28910191328315,27.32884658064516,None,Calcium magnesium phosphate fertilizer,Cattle manure,42.47393227854187,0.7530139292549165,1.596639959668374,68.83101072286897,114.22689900000002,10.177523216681296,1.0974241495132446,0.2053136140941686,25.73068130293612
