Material_2,M1_is Enclosed,Initial C/N (%),V1_Ventilation Type, Composting Method,V5_Ventilation rate (L/min/kg iniDW),Turning times,V4_Ventilation Day,Material_3,Initial pH,Period (d),Additive_1,Compost volume (m3),V2_Ventilation Interval (min),Additive_3,Initial Moisture Content (%),Initial GI (%),Additive_4,Additive_2,Material_Main,V3_Ventilation Duration (min),Application Rate (%DW),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
Straw,0.0,10.298107175091646,Continuous,Trough,4.3564598308982845,4.0,3.0,Mature compost,8.872020587410235,73.0,Gypsum,0.0551315789473684,0.0,None,64.92545038078832,27.328846580645163,None,None,Food waste,57.24980347883735,2.2901086302268747,1.938857678018576,19.966564165484627,114.93682500000008,5.959204453401797,0.6843647956848145,0.1440627235158302,23.33297082241542
Green waste,1.0,28.388032648735354,Continuous,Trough,0.4544240288439372,6.0,4.0,Green waste,7.859078152532949,45.0,Carbonatite,0.0551315789473684,0.0,None,79.7605141412252,27.32884658064516,None,Microbiological agent,Food waste,48.80651565032152,7.608752221931287,1.938857678018576,55.04035506484256,117.20091400000008,8.342514648622059,0.7906485199928284,0.2389172483639208,19.194695180604366
Byproduct,1.0,23.571226683076013,Continuous,Windrow,3.612393389931752,12.0,5.0,Green waste,5.278184150142864,17.0,Sodium phosphates,0.0551315789473684,0.0,None,80.72213867742832,27.32884658064516,None,Zeolite,Food waste,34.17409013018946,3.125849805806039,1.938857678018576,45.70125383479826,115.22646200000008,10.517992802488186,0.5751054286956787,0.1925530511664401,26.413753440191265
Straw,1.0,32.23961031195602,Continuous,Trough,2.554405343012688,9.0,5.0,Byproduct,6.907421524912766,119.0,Ca-superphosphate,0.0551315789473684,0.0,None,60.59370976517478,27.32884658064516,None,Biochar,Food waste,45.29107082304472,9.542939495586314,1.938857678018576,62.50801598966279,115.25020900000008,6.6372454321106265,0.6531340479850769,0.2191409534042981,21.69700272789396
Husk,1.0,20.02438941045656,Continuous,Windrow,7.709211549333286,5.0,8.0,Mature compost,4.349391377374697,48.0,Phosphogypsum,0.0551315789473684,0.0,None,71.11333288003648,27.32884658064516,None,Mg(OH)₂,Food waste,37.59429507907547,4.65197987660435,1.938857678018576,38.82444115609756,114.76307200000008,8.141499169292416,1.0465983152389526,0.2081859478010744,20.54806992806229
Straw,0.0,37.10750739699921,Continuous,Trough,0.846213616320648,30.0,75.0,Poultry manure,9.091970761401129,88.0,K₂SO₄,0.0551315789473684,0.0,None,48.54079070014489,27.32884658064516,None,Inorganic acid,Food waste,59.48212186704875,3.347576308631566,1.938857678018576,71.94617562880302,113.38390700000004,8.631454237931521,0.7954888939857483,0.181731185929142,27.907850964127046
Green waste,0.0,44.24733849306401,Continuous,Windrow,3.678692827096564,26.0,5.0,None,6.186089662705332,104.0,Lignite,0.0551315789473684,0.0,None,75.32312955420377,27.32884658064516,None,None,Food waste,46.61759131150556,7.069907440290066,1.938857678018576,85.78929196916404,116.26105200000008,5.905688061821661,0.8133333325386047,0.1619160786894865,20.73188907564842
Byproduct,1.0,25.14780727238532,Continuous,Windrow,0.0893248394902335,25.0,4.0,None,9.26966559378209,18.0,Forsterite,0.0551315789473684,0.0,None,77.65293501241771,27.32884658064516,None,Biochar,Food waste,35.797680020624135,4.729598786587874,1.938857678018576,48.75801921539566,116.29909100000006,5.812190164544402,0.5052149891853333,0.1863944506650003,25.28122496490441
Plastic tube pieces,1.0,11.067813712324622,Continuous,Windrow,1.4523951874238994,26.0,26.0,Byproduct,8.587156986133095,132.0,Clay,0.0551315789473684,0.0,None,76.63351779478569,27.32884658064516,None,Mg(OH)₂,Food waste,38.67362316975781,1.893759198068975,1.938857678018576,21.45891559501987,114.04515400000008,10.629757120063774,0.8223244547843933,0.1853607609859018,22.07004491677829
Byproduct,0.0,33.2758133116801,Continuous,Trough,0.7374847182400235,21.0,7.0,Green waste,6.643929261010263,103.0,Biochar,0.0551315789473684,0.0,None,49.70825322188,27.32884658064516,None,MgSO₄,Food waste,56.3534376701874,9.213850079239638,1.938857678018576,61.62451004815968,115.79575500000006,5.490837362612463,0.5583353638648987,0.1949743077295903,1000000.0
Green waste,1.0,18.866058171396418,Continuous,Trough,2.9203375303004755,30.0,1.0,None,9.016045975815691,44.0,Sodium salt,0.0551315789473684,0.0,None,70.59786909577996,27.32884658064516,None,MgO,Food waste,53.35749581997047,7.206779086480185,1.938857678018576,36.57860173955704,115.01426100000008,9.852444282245145,0.6298519372940063,0.2124986116347998,27.15592943634278
Husk,0.0,43.99063452131211,Continuous,Trough,3.3968397796411884,26.0,0.0,Byproduct,6.911635193257195,17.0,Forsterite,0.0551315789473684,0.0,None,52.3066145019739,27.328846580645163,None,None,Food waste,34.38713921654177,5.068396329336575,1.938857678018576,85.29157950255501,116.74098200000005,6.042448312713963,0.6228909492492676,0.1999360133822479,26.562483015771285
Straw,1.0,34.42137512497155,Continuous,Windrow,5.270377367711384,17.0,2.0,Poultry manure,5.368932430268932,108.0,MgO,0.0551315789473684,0.0,None,52.15844054176134,27.32884658064516,None,Potassium phosphate,Food waste,34.79404836243732,9.9323198457443,1.938857678018576,66.73814744900871,115.1903080000001,10.33606546797692,0.7716845273971558,0.1932039244072341,22.72028880500554
Green waste,1.0,39.1475972314702,Continuous,Windrow,8.745228176316907,1.0,59.0,None,4.473373523538946,84.0,Ferric salt,0.0551315789473684,0.0,None,57.844238887826975,27.32884658064516,None,Mg(OH)₂,Food waste,53.09176481499063,7.094662477600572,0.0621830165675046,75.90161946821475,112.72521200000004,1000000.0,1000000.0,1000000.0,1000000.0
Husk,1.0,43.23137723981232,Continuous,Windrow,9.02475926921007,25.0,2.0,Mature compost,9.877368620535616,41.0,Sulfur,0.0551315789473684,0.0,None,71.57471324071044,27.32884658064516,None,Microbiological agent,Food waste,54.57815245753952,4.864241243368397,1.938857678018576,83.81948769272762,116.77773800000006,9.518388955453052,0.6187466979026794,0.1916912693647064,25.39948019389148
Straw,0.0,43.67172110914683,Continuous,Windrow,3.918154877312957,29.0,4.0,None,8.269038455163503,20.0,Potassium phosphate,0.0551315789473684,0.0,None,63.46066575297766,27.32884658064516,None,Mg(OH)₂,Food waste,43.13099484066446,7.323057854776014,1.938857678018576,84.67325178475525,115.95828900000006,6.779508703469601,0.7178671360015869,0.1797967467713602,29.675263996903453
Woody peat,0.0,17.211736686470076,Continuous,Windrow,9.929801375981397,22.0,8.0,Green waste,6.767403892718914,132.0,Gypsum,0.0551315789473684,0.0,None,54.844447340139865,27.3530819007915,None,MgO,Food waste,44.64786138712904,0.4396589958781316,1.938857678018576,35.070908696350415,114.02002700000008,5.545143807881408,0.7526682615280151,0.1686009155423648,1000000.0
None,1.0,25.18939438143773,Intermittent ,Windrow,4.533647196877485,3.0,0.0,Mature compost,7.502723257273304,27.0,Carbonatite,0.0551315789473684,263.0,None,49.23519168715809,27.32884658064516,None,Mg(OH)₂,Food waste,34.5182185311816,7.622268645021994,2.3418018228152904,47.03376451453135,113.94567300000006,1000000.0,1000000.0,1000000.0,1000000.0
Green Waste,1.0,13.978273335097809,Intermittent ,Windrow,0.0324245823356583,2.0,4.0,Poultry manure,5.464897380917376,45.0,MgSO₄,0.0551315789473684,773.0,None,70.55497242427273,27.32884658064516,None,MgO,Food waste,43.56515092373062,4.136066407611583,1.938857678018576,27.101882581196712,113.03897600000006,10.78988389689419,0.9953175783157348,0.1364330568925406,17.48744410661237
Soil,1.0,10.731641044063878,Continuous,Windrow,1.1832238233853698,13.0,3.0,Poultry manure,6.821297260132599,28.0,Sand,0.0551315789473684,0.0,None,45.13587714146396,27.32884658064516,None,Zeolite,Food waste,51.89519992553766,7.173541676992516,1.938857678018576,20.807124636022536,116.11982400000008,9.347867572719178,0.7554341554641724,0.1753086986158439,30.92311860298888
Woody peat,1.0,37.57038785317073,Continuous,Trough,1.9421167593156263,5.0,4.0,Green waste,5.550325554873249,31.0,MgCl₂,0.0551315789473684,0.0,None,59.37814743454327,27.32884658064516,None,Calcium magnesium phosphate fertilizer,Food waste,48.66944022877122,5.770046096239074,1.938857678018576,72.84363495525591,115.56317900000003,8.381996245921528,0.9758479595184326,0.2394561977122588,23.121423479601518
Sawdust,1.0,32.043316066254114,Continuous,Windrow,1.1574368237251147,31.0,4.0,Green waste,6.556391104525706,15.0,Forsterite,0.0551315789473684,0.0,None,50.0517468712128,27.32884658064516,None,Calcium magnesium phosphate fertilizer,Food waste,29.88003435730122,9.934334976400612,1.938857678018576,62.424974638580494,116.37760200000004,8.352759047963474,0.9778675436973572,0.2191121148482364,1000000.0
Straw,0.0,11.762573641451418,Continuous,Trough,8.24457156368787,2.0,6.0,Byproduct,5.707746011832473,111.0,MgHPO₄,0.0551315789473684,0.0,None,61.29222560650752,27.32884658064516,None,Inorganic acid,Food waste,43.11104955325325,2.999428723048779,1.938857678018576,22.805956217987003,113.65155100000008,6.274792334697034,0.8418356776237488,0.1296739814762654,21.82574613833366
Green Waste,0.0,15.555922665055736,Continuous,Trough,0.5062820960654801,20.0,3.0,Straw,8.796136909748222,104.0,None,0.0551315789473684,0.0,None,45.96519694060278,27.32884658064516,None,None,Food waste,32.3351653582298,1.6339201049963248,1.938857678018576,30.160720097806504,114.06208800000007,7.005067783479331,0.8095278739929199,0.1497636854680234,24.63804192610956
None,1.0,38.53709519427404,Continuous,Windrow,0.2729691752615537,19.0,26.0,Byproduct,7.098523523908445,77.0,Phosphogypsum,0.0551315789473684,0.0,None,56.77681680242304,27.32884658064516,None,MgO,Food waste,59.69843526085352,3.938273074747397,1.938857678018576,74.71794290595099,114.76861900000004,10.598473723781026,0.8274914622306824,0.2061520878209354,21.269803412161863
None,0.0,35.014880430873774,Continuous,Trough,6.858436745325883,10.0,2.0,Mature compost,8.760069981373768,57.0,Ferric salt,0.0551315789473684,0.0,None,64.75005802471169,27.32884658064516,None,MgSO₄,Food waste,44.13388473491572,0.6821327477531907,1.938857678018576,67.888869768302,116.41081400000007,6.042448312713963,0.6154918670654297,0.1937858717160733,25.93288543769671
Husk,1.0,29.68119473693873,Continuous,Trough,2.673677067037436,4.0,4.0,Green waste,6.144428459087284,20.0,LB Culture,0.0551315789473684,0.0,None,61.88876334267204,27.32884658064516,None,MgSO₄,Food waste,30.34360971183037,1.9845294622259504,1.938857678018576,57.5476123084782,115.12826400000009,8.342514648622059,0.7961713671684265,0.2609797542133681,23.62033498411388
Sawdust,1.0,36.176877948518325,Continuous,Trough,3.5607538178961864,28.0,4.0,Poultry manure,11.249841768237436,122.0,Lignite,0.0551315789473684,0.0,None,56.860478196723165,27.32884658064516,None,Gypsum,Food waste,45.34954844364761,5.691774103305454,1.938857678018576,68.60048618156256,116.09967900000008,8.525182416628633,0.7838199138641357,0.2189720794705825,1000000.0
None,1.0,29.6176950077557,Continuous,Windrow,1.2340110408129543,9.0,3.0,Byproduct,9.925742271064063,22.0,LB Culture,0.0551315789473684,0.0,None,56.616545327861175,27.328846580645163,None,Zeolite,Food waste,58.166834330343896,3.415736516710771,1.938857678018576,57.42449537099959,118.03360200000006,8.523280430697348,0.8537207841873169,0.234495956724291,27.65738206611196
Sawdust,1.0,40.49643245005402,Intermittent ,Trough,5.435657083984671,31.0,3.0,Green waste,9.18173369196144,22.0,MgHPO₄,0.0551315789473684,554.0,None,52.440487405447385,27.32884658064516,None,None,Food waste,54.21503298699395,9.892405147676586,1.938857678018576,78.51681898814786,113.58039200000005,10.469173972572433,0.7856135964393616,0.1553209057301791,28.916042839512087
Plastic tube pieces,1.0,12.79496896681064,Continuous,Trough,1.4558661900381586,5.0,4.0,Straw,4.590745242085371,13.0,Labile carbon source,0.0551315789473684,0.0,None,61.42170668044031,27.32884658064516,None,Potassium phosphate,Food waste,45.41197870205365,1.4613203223111706,1.938857678018576,24.80762382131022,115.52110600000007,9.23357866283865,1.0189101696014404,0.1760522792090728,26.007550946000556
None,0.0,19.853599899386914,Continuous,Windrow,0.901063058248115,21.0,3.0,Mature compost,8.773655333607792,44.0,MgHPO₄,0.0551315789473684,0.0,None,68.85864237901251,27.328846580645163,None,None,Food waste,36.451998612640594,4.777908065730232,1.938857678018576,38.493304601235145,115.98815600000007,7.102387775203463,0.8161081671714783,0.2040851868299336,26.999072162707225
Plastic tube pieces,1.0,11.631574070616754,Continuous,Trough,8.487799030547098,13.0,0.0,None,11.93830273885849,94.0,Gypsum,0.0551315789473684,0.0,None,84.04287420135702,27.32884658064516,None,None,Food waste,33.508513025149426,9.937672340847865,1.938857678018576,22.551966694257075,114.9866320000001,8.695703799362507,0.617608904838562,0.1959086270883454,22.31643398225904
Husk,1.0,37.61586423089444,Continuous,Windrow,2.965917314946916,3.0,4.0,Mature compost,5.43325871285983,21.0,Sodium phosphates,0.0551315789473684,0.0,None,61.13007167545449,27.32884658064516,None,Organic acid,Food waste,30.069855121646125,9.363246418360788,1.938857678018576,77.41038577417184,115.56900500000008,9.170805062175868,1.031723141670227,0.1955616630391673,1000000.0
Straw,0.0,41.66189521215766,Continuous,Windrow,7.193357607960219,24.0,0.0,Byproduct,6.706432757679167,44.0,Inorganic acid,0.0551315789473684,0.0,None,64.2649821161267,27.32884658064516,None,MgSO₄,Food waste,47.46411574779807,8.734964880233925,1.938857678018576,80.77648541289723,116.18633700000004,5.735166679087787,0.5245696306228638,0.1879264563964035,26.819587380978817
Plastic tube pieces,0.0,39.5378035806794,Continuous,Trough,3.8870326383201736,3.0,7.0,Mature compost,5.024785764983733,120.0,Potassium phosphate,0.0551315789473684,0.0,None,67.38140205982039,28.210723880205904,None,Mg(OH)₂,Food waste,44.25374281332678,9.657608417895895,1.938857678018576,76.6581740443906,116.03213400000006,7.315701644911863,0.9941238164901732,0.1787852506319188,19.357341303049637
Sawdust,0.0,42.10102154445527,Continuous,Trough,0.99291445811018,18.0,17.0,Byproduct,8.707677304748042,133.0,Phosphogypsum,0.0551315789473684,0.0,None,45.95994450576951,27.32884658064516,None,None,Food waste,59.4749256858235,0.1061633733458222,1.938857678018576,81.62788887389259,114.19640800000003,7.513674564948397,0.7460205554962158,0.18879749207145,25.297188992831096
Plastic tube pieces,1.0,33.112677116177885,Continuous,Trough,8.583404011058388,12.0,3.0,Green waste,6.329943283811815,15.0,Sand,0.0551315789473684,0.0,None,74.14274946689245,27.32884658064516,None,MgSO₄,Food waste,57.99729701283271,2.029161218817769,1.938857678018576,64.20076826645149,116.44359700000008,9.852444282245145,0.8111389875411987,0.2191857507844323,27.685994959273675
Sawdust,1.0,38.6266327149553,Continuous,Windrow,5.312970191123309,6.0,7.0,None,6.179469492677715,115.0,None,0.0551315789473684,0.0,None,46.766272020672005,27.32884658064516,None,None,Food waste,51.80879471736114,3.875237374541293,1.938857678018576,74.8915434153946,114.99906000000009,8.277984976221486,0.7759551405906677,0.2251510370312024,19.573224634874794
Woody peat,0.0,14.827166202475953,Continuous,Trough,0.6578051687238062,13.0,76.0,Mature compost,5.51897184965745,84.0,Potassium phosphate,0.0551315789473684,0.0,None,82.90700652844507,27.32884658064516,None,Organic acid,Food waste,40.05979891874664,6.132654404061338,1.938857678018576,27.503072329421787,113.19381300000006,10.789703211447009,1.066319227218628,0.1535045285225522,1000000.0
Woody peat,1.0,25.16805563380911,Continuous,Windrow,1.123579202773235,19.0,6.0,Poultry manure,7.30758995678827,71.0,Phosphogypsum,0.0551315789473684,0.0,None,70.62991473914619,27.32884658064516,None,Mg(OH)₂,Food waste,40.71991944049535,2.05006396074203,1.938857678018576,48.79727790640947,115.34958300000004,9.20707820113891,0.712223470211029,0.2304193453720395,24.411333354981103
Husk,1.0,11.852766940640352,Continuous,Windrow,0.753529581938146,6.0,51.0,Byproduct,10.350181256998686,129.0,Gypsum,0.0551315789473684,0.0,None,57.60238487764973,27.32884658064516,None,None,Food waste,35.34500836557709,4.551580109831271,1.938857678018576,22.980828188625296,113.64215100000006,10.260032425105608,0.8553229570388794,0.1654548528720275,23.58810981188754
Green waste,0.0,31.426706484755687,Continuous,Trough,1.3866559696655378,19.0,0.0,Byproduct,10.495931264875813,30.0,MgHPO₄,0.0551315789473684,0.0,None,56.22550851875014,27.32884658064516,None,Calcium magnesium phosphate fertilizer,Food waste,40.8222567444691,7.007117108712106,1.938857678018576,60.93191116280474,116.48158700000003,7.400779984222699,0.7889001965522766,0.2043059839202121,24.924103475539468
Woody peat,0.0,38.47108032764657,Continuous,Windrow,0.92837296360195,8.0,4.0,None,6.759024446532146,14.0,Organic acid,0.0551315789473684,0.0,None,73.82948352743647,27.32884658064516,None,Microbiological agent,Food waste,54.9392254958776,4.421692795481122,1.938857678018576,70.27328698422969,116.63958400000008,6.13368515913797,0.7280954122543335,0.197972233603872,1000000.0
Green waste,0.0,6.070163885568353,Continuous,Windrow,4.978127172085943,29.0,3.0,Byproduct,10.805163328249565,21.0,Clay,0.0551315789473684,0.0,None,83.93076483918159,27.32884658064516,None,Inorganic acid,Food waste,44.32916155692617,5.447117662513181,1.938857678018576,11.769183856365274,115.24890600000008,5.868403187412611,0.7655439972877502,0.1734900117430097,25.752826778378516
Soil,1.0,27.891660226295325,Continuous,Windrow,4.678805297132652,12.0,1.0,Mature compost,5.282077785507338,110.0,MgCl₂,0.0551315789473684,0.0,None,67.33816948578576,27.32884658064516,None,Mg(OH)₂,Food waste,37.36845693647607,3.451731238768061,1.938857678018576,54.07795958243803,114.54638700000008,10.241800903918582,0.7336553931236267,0.2143499280293088,24.80155965437189
Green waste,0.0,44.6621950998846,Continuous,Trough,3.1325677294059706,31.0,8.0,Byproduct,9.596938061301088,62.0,MgO,0.0551315789473684,0.0,None,43.49015555342448,27.32884658064516,None,Ca-superphosphate,Food waste,40.376028802570886,7.7944572633852465,1.938857678018576,86.59363988657488,115.62513300000003,7.115551270089221,0.915123462677002,0.1994943188976245,22.72150877485512
Byproduct,1.0,5.3881771526647455,Continuous,Windrow,6.974894462006366,29.0,1.0,Byproduct,9.956428435511578,114.0,Urea,0.0551315789473684,0.0,None,74.62316674856865,27.32884658064516,None,DCD,Food waste,58.11285357060465,3.355999554755724,1.938857678018576,10.44690864296831,114.50401500000008,9.090142890590576,0.5888382792472839,0.1623279631115794,22.62314967746233
Straw,0.0,10.64772841010432,Continuous,Trough,6.814422781760561,13.0,0.0,None,4.984203018512327,20.0,Microbiological agent,0.0551315789473684,0.0,None,56.52231829592628,27.32884658064516,None,Microbiological agent,Food waste,41.32703735449219,9.933514409173291,1.938857678018576,20.644429981387283,114.7461570000001,7.885183705856108,0.7287858128547668,0.1361397079602223,31.176967008773364
Sawdust,1.0,43.55646098959305,Continuous,Windrow,7.153263780993538,7.0,0.0,Mature compost,8.18078142128813,43.0,MgSO₄,0.0551315789473684,0.0,None,59.10877422549957,27.32884658064516,None,Potassium phosphate,Food waste,51.07957581403534,9.98936058970895,1.938857678018576,84.44977881698907,116.34375800000004,8.310810853851502,0.6512860655784607,0.2349875807099622,24.780450053437413
Husk,0.0,44.82292069986468,Continuous,Windrow,4.998961927251421,21.0,3.0,None,4.618577728903288,133.0,Ferric salt,0.0551315789473684,0.0,None,72.6868140983508,27.32884658064516,None,MgO,Food waste,52.73663143008429,4.255698447552675,1.938857678018576,86.87802876699523,116.50086400000004,6.857083800242514,1.0322237014770508,0.1558857040139097,1000000.0
Woody peat,0.0,37.688329811591295,Continuous,Trough,3.3583547037713126,24.0,2.0,Poultry manure,6.921244438480851,29.0,Lime,0.0551315789473684,0.0,None,46.22555756358079,27.37441251473507,None,Biochar,Food waste,48.25794628112018,3.2499382818961826,1.938857678018576,73.07230762690017,115.48645800000006,3.716977179597648,0.4670937955379486,0.2202346336617416,27.817014003882143
Byproduct,1.0,15.68511024785617,Continuous,Windrow,7.385965963496186,19.0,2.0,Mature compost,6.386171681316291,29.0,Forsterite,0.0551315789473684,0.0,None,62.44545414732852,27.32884658064516,None,Inorganic acid,Food waste,38.12294306314752,9.54700149835945,1.938857678018576,30.411196434623783,114.70178100000008,8.004495358225865,0.5218775272369385,0.1705185589839679,28.597045714412083
Straw,0.0,20.568580397296717,Continuous,Windrow,0.7976828821363269,27.0,39.0,Mature compost,4.825950177709389,42.0,Gypsum,0.0551315789473684,0.0,None,53.5972367803844,27.32884658064516,None,Zeolite,Food waste,38.981091363909016,4.009321297442933,1.938857678018576,39.87955002924111,113.77698300000006,9.146927176862343,1.069105863571167,0.1826047766097854,29.75054259675684
None,0.0,18.166031847318827,Continuous,Trough,9.879778037825842,10.0,4.0,Mature compost,10.424281770659348,37.0,MgSO₄,0.0551315789473684,0.0,None,78.3501969872672,27.32884658064516,None,Microbiological agent,Food waste,41.62599684290389,4.970555629746149,1.938857678018576,35.22135032630408,115.57951700000008,7.400779984222699,0.8157467246055603,0.202539897499529,23.47375204276214
Sawdust,1.0,13.766249399195017,Continuous,Windrow,9.57184894301954,28.0,5.0,None,11.726961043794947,93.0,Forsterite,0.0551315789473684,0.0,None,79.77880868001469,27.64624190881637,None,Calcium magnesium phosphate fertilizer,Food waste,58.69795551040302,9.138568454331288,1.938857678018576,26.690798345147865,114.43723500000009,8.352759047963474,0.942270278930664,0.1853391116143899,22.570631165774685
Husk,1.0,22.98185802052813,Continuous,Windrow,2.403358916261973,27.0,6.0,Mature compost,7.572546586783162,121.0,Organic acid,0.0551315789473684,0.0,None,46.00494319562257,27.32884658064516,None,Potassium phosphate,Food waste,38.3564831528655,4.0596783800391805,1.938857678018576,44.55855187823376,114.57210000000006,9.529957272872773,0.8465889692306519,0.2065818626671196,22.10353231497986
