Material_2,M1_is Enclosed,Initial C/N (%),V1_Ventilation Type, Composting Method,V5_Ventilation rate (L/min/kg iniDW),Turning times,V4_Ventilation Day,Material_3,Initial pH,Period (d),Additive_1,Compost volume (m3),V2_Ventilation Interval (min),Additive_3,Initial Moisture Content (%),Initial GI (%),Additive_4,Additive_2,Material_Main,V3_Ventilation Duration (min),Application Rate (%DW),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
Green Waste,1.0,11.224507582811146,Continuous,Trough,0.2278406487763318,12.0,45.0,None,4.818029754664544,82.0,MgO,0.06,0.0,None,75.93265975055742,27.32884658064516,None,DCD,Food Waste,57.28354667572106,9.147884734210292,1.775,19.923500959489783,112.78121200000008,14.028372744217398,1.1442885398864746,0.1768910020616114,25.600990019272217
Husk,1.0,35.66975613723932,Continuous,Windrow,1.5212091001868766,24.0,3.0,Mature compost,9.35869181154043,41.0,Gypsum,0.06,0.0,None,63.65546424755562,27.32884658064516,None,Zeolite,Food Waste,50.20219201222175,8.444747073983802,1.775,63.313817143599785,116.70280800000008,8.523280430697348,0.9611629843711852,0.198546208856536,26.268920611094185
Byproduct,0.0,34.86391274597598,Continuous,Trough,5.310001370687044,28.0,1.0,None,8.661623382558203,116.0,Mg(OH)₂,0.06,0.0,None,62.19896874017692,27.32884658064516,None,MgSO₄,Food Waste,52.5132962894488,7.736229095845733,1.775,61.88344512410736,115.52882800000008,5.523663240242478,0.5310540795326233,0.1951702086152304,1000000.0
None,1.0,38.64157015008022,Continuous,Trough,2.352317603822125,11.0,1.0,Poultry manure,5.813358891248322,28.0,Ferric salt,0.06,0.0,None,63.48754035325507,27.328846580645163,None,Biochar,Food Waste,59.24723590070889,4.083621878052464,1.775,68.58878701639239,116.05420300000009,6.401086343797963,0.9845383167266846,0.2489681961201638,24.71473122896358
Green waste,1.0,24.03387039902797,Continuous,Windrow,4.744696098722296,23.0,2.0,Straw,5.857765684529003,90.0,Biochar,0.06,0.0,None,67.07232733241256,27.32884658064516,None,Calcium magnesium phosphate fertilizer,Food Waste,42.94640450622082,3.873319231009338,1.775,42.66011995827464,113.5544140000001,8.523280430697348,1.1025975942611694,0.2389230900388969,20.14803101579825
None,0.0,20.005469119008477,Continuous,Trough,1.1249975767589675,12.0,4.0,Byproduct,5.6141909443222,21.0,Urea,0.06,0.0,None,51.12570078427774,27.328846580645163,None,Mg(OH)₂,Food Waste,42.78932401269684,4.905115974098533,1.775,35.50970768624004,116.10239500000009,7.045350850216849,0.9271394610404968,0.2047190794158828,28.417479452944832
Straw,0.0,37.40931214626183,Continuous,Trough,1.4996859729549017,4.0,7.0,Green waste,5.939239135962307,24.0,MgCl₂,0.06,0.0,None,49.21632034798354,27.32884658064516,None,Gypsum,Food Waste,41.47755449879705,7.271039025880096,1.775,66.40152905961473,116.26864100000004,6.136381555805125,0.7717043161392212,0.2185392196808573,26.56703340185589
Green Waste,0.0,32.1231132968838,Continuous,Trough,0.9050947144836718,27.0,58.0,Byproduct,7.772323478881008,105.0,Mature compost,0.06,0.0,None,56.93279408536726,27.32884658064516,None,Potassium phosphate,Food Waste,35.64753598144577,8.771384534216775,1.775,57.018526101968746,113.47780300000004,7.233690108511972,1.0962475538253784,0.1876671321828248,25.3491636824002
Green Waste,1.0,6.886632732439964,Continuous,Trough,1.327330457643613,6.0,14.0,None,11.066923712552224,37.0,MgHPO₄,0.06,0.0,None,54.58936358191689,27.32884658064516,None,MgO,Food Waste,44.97143123149526,1.147444156046481,1.775,12.223773100080937,113.52477500000008,8.684705281671665,0.9881256818771362,0.1880029371792585,26.79196394010945
Soil,1.0,36.787143523507766,Continuous,Trough,4.414560994732585,18.0,2.0,Green waste,5.5624409094651845,23.0,LB Culture,0.06,0.0,None,43.401587628331406,27.32884658064516,None,MgO,Food Waste,36.7413475555396,2.5633165439519234,1.775,63.585551926228376,115.76826500000008,8.525182416628633,0.822601854801178,0.2592393716654196,1000000.0
None,1.0,22.01445389977364,Continuous,Windrow,0.8923367072134428,8.0,52.0,Green waste,9.922176510523178,107.0,Biochar,0.06,0.0,None,83.88159198580641,27.463839950024298,None,Mg(OH)₂,Food Waste,50.41131362917804,5.68846782355644,1.775,40.23581285889228,114.43643400000006,10.260032425105608,1.1109195947647097,0.2045636639785011,1000000.0
Sawdust,1.0,33.5347571228161,Continuous,Trough,0.3107660280415192,11.0,3.0,Poultry manure,7.182102503060085,83.0,Sand,0.06,0.0,None,60.24489767204743,27.328846580645163,None,MgO,Food Waste,41.21539904088248,1.3946605851359035,1.775,61.480255418318976,117.26178300000008,9.68192289951127,0.9288163781166076,0.2561563762984339,1000000.0
Soil,1.0,41.56959864857486,Continuous,Windrow,0.1212414213725454,17.0,4.0,Poultry manure,10.282167030238032,21.0,Biochar,0.06,0.0,None,68.58415618864969,27.32884658064516,None,Organic acid,Food Waste,51.04226199771125,4.747662443885005,1.775,71.60408392146064,116.96886200000004,8.352759047963474,0.867560625076294,0.1773229805702374,1000000.0
Plastic tube pieces,1.0,44.44641992546431,Continuous,Windrow,3.2026007937372825,24.0,0.0,Poultry manure,10.489356427043614,79.0,Lime,0.06,0.0,None,69.89677254195439,27.32884658064516,None,Organic acid,Food Waste,55.69912875954282,5.083613371474796,1.775,78.89239536769915,116.15113000000008,8.523280430697348,0.9513017535209656,0.1992375378252568,24.371862974777763
Green waste,0.0,38.94061442278115,Continuous,Trough,7.375323269680126,6.0,4.0,Mature compost,11.703179296362066,23.0,Ferric salt,0.06,0.0,None,67.77813763831553,27.32884658064516,None,Calcium magnesium phosphate fertilizer,Food Waste,43.36505981774025,4.849118479879726,1.775,69.11959060043654,116.25725800000004,6.129725836135671,1.1002197265625,0.2150854308356664,24.605528736995357
Straw,1.0,33.06079415659571,Continuous,Windrow,7.570491084480219,5.0,4.0,None,5.938889695297534,27.0,MgHPO₄,0.06,0.0,None,71.28811223000315,27.32884658064516,None,MgSO₄,Food Waste,46.43439704007519,7.121796049053308,1.775,58.682909627957386,115.39023700000008,8.310810853851502,0.8131415843963623,0.2429585883463206,25.275180617015582
None,0.0,25.19552035418545,Continuous,Trough,6.320416540298886,8.0,48.0,Green waste,4.365753411107412,61.0,Sand,0.06,0.0,None,54.05034289218726,27.32884658064516,None,MgSO₄,Food Waste,50.58196959355122,5.58022144681571,1.775,44.722048628679175,113.52681600000004,8.741395836458077,1.1027055978775024,0.1939946177499156,27.684862169196364
Green waste,0.0,44.14073751704939,Continuous,Windrow,9.966269761509368,20.0,72.0,Byproduct,5.2473373076444885,130.0,Potassium phosphate,0.06,0.0,None,62.05716169783283,27.32884658064516,None,Microbiological agent,Food Waste,34.39691496729273,7.947076686187753,1.775,78.34980909276265,113.35535200000002,10.491021350033597,1.0987664461135864,0.1749914687553839,27.429949298185115
Soil,1.0,24.888217116680032,Continuous,Trough,0.375281340633522,21.0,4.0,Green waste,7.247564613349642,28.0,Phosphogypsum,0.06,0.0,None,65.56901813578204,27.32884658064516,None,DCD,Food Waste,55.04870481198245,7.362490030680837,1.775,44.176585382107056,115.94799500000003,9.731156399137378,0.8801185488700867,0.2333983041535707,30.287015443774425
Sawdust,1.0,40.42542671049784,Continuous,Windrow,2.091411784771834,1.0,6.0,Poultry manure,8.99268996288583,121.0,Sulfur,0.06,0.0,None,46.78799113050176,27.32884658064516,None,Calcium magnesium phosphate fertilizer,Food Waste,48.36035966668452,6.95335178645509,1.775,71.75513241113366,114.84325900000005,8.076393787595388,1.0937660932540894,0.1933850953813978,22.92636761958231
Plastic tube pieces,0.0,33.73736809571731,Continuous,Trough,0.1397263645844182,4.0,4.0,Byproduct,5.70772245670519,34.0,Gypsum,0.06,0.0,None,76.71435972547405,27.32884658064516,None,Inorganic acid,Food Waste,49.15102709723397,1.7232629271712374,1.775,59.88382836989822,117.19941300000006,6.129725836135671,0.8899611830711365,0.1878054266642645,22.12393927569122
Plastic tube pieces,1.0,41.97799001152958,Continuous,Windrow,2.891826074519594,4.0,6.0,Mature compost,8.244925013097678,38.0,LB Culture,0.06,0.0,None,79.19283896289997,27.32884658064516,None,Gypsum,Food Waste,43.93744680803788,2.6364793618485787,1.775,76.76745660027436,116.02423700000004,8.130042955892684,0.886907696723938,0.2333528089591561,1000000.0
None,0.0,42.39555732321708,Continuous,Trough,8.700407804409835,5.0,1.0,Poultry manure,6.268051978875196,85.0,Lime,0.06,0.0,None,83.993217983106,27.32884658064516,None,Gypsum,Food Waste,49.65404840976398,4.015528307630872,1.775,75.25211424871031,116.53959100000009,6.129725836135671,0.8909320831298828,0.200606352258287,17.369413337408584
Plastic tube pieces,0.0,39.47132765238973,Continuous,Windrow,1.010676331130086,31.0,82.0,Poultry manure,7.680357137669574,91.0,MgHPO₄,0.06,0.0,None,67.58212848294745,28.825616792832268,None,Mg(OH)₂,Food Waste,53.23194265024591,4.957636172604442,1.775,70.06160658299177,113.97276000000004,9.985397572258426,1.1144760847091677,0.1898406904804875,26.30316502572285
Sawdust,1.0,9.996457466699685,Continuous,Windrow,2.012114954090726,16.0,7.0,Byproduct,7.046861483456345,17.0,Biochar,0.06,0.0,None,59.52351365887256,27.32884658064516,None,MgO,Food Waste,51.76782558327511,2.498361224384652,1.775,17.743712003391938,114.47202900000008,8.162736176757097,0.921896994113922,0.1995134732309565,28.017987277914457
Woody peat,0.0,44.04267273130576,Continuous,Trough,0.1284220683168757,24.0,1.0,Green waste,7.6735649696968125,111.0,Microbiological agent,0.06,0.0,None,44.077633090976576,27.32884658064516,None,Zeolite,Food Waste,51.66686794670165,8.660419005233774,1.775,78.17574409806771,117.29810700000004,7.230258601488825,0.8576947450637817,0.1740071821674536,22.149975183273124
Byproduct,0.0,27.912199578537745,Continuous,Windrow,1.15882820438457,17.0,8.0,None,7.78159874275347,81.0,Inorganic acid,0.06,0.0,None,81.45679216455547,27.32884658064516,None,DCD,Food Waste,59.10216480288789,4.288212024102464,1.775,47.94515285158757,114.10509600000005,5.35407711172016,0.5750457644462585,0.1828921524735373,1000000.0
Husk,0.0,24.22662557074904,Intermittent ,Windrow,1.4265069094844764,14.0,5.0,Poultry manure,9.506764194861445,14.0,MgCl₂,0.06,362.0,None,44.464372412085964,27.328846580645163,None,Mg(OH)₂,Food Waste,47.66966904481742,2.189240758946964,1.775,43.002260388079534,113.48660800000005,7.592954811601179,0.9089123010635376,0.1635103205504692,29.17531787077137
Sawdust,1.0,27.74673985081454,Continuous,Trough,1.2787177967259356,11.0,0.0,Green waste,5.010774228086358,92.0,Organic acid,0.06,0.0,None,49.68248824111036,27.32884658064516,None,Ca-superphosphate,Food Waste,57.08996093878282,1.2339107166241692,1.775,48.23883889738271,116.22038700000004,10.574914951841915,1.1066844463348389,0.2559219870499117,1000000.0
Green waste,1.0,16.999061778737925,Continuous,Trough,5.345488404831308,14.0,3.0,None,5.311586372926124,114.0,Inorganic acid,0.06,0.0,None,50.90954585485976,27.328846580645163,None,DCD,Food Waste,36.15831383087516,5.963375437966892,1.775,30.17333465725981,114.8480850000001,9.647099537783362,1.0797960758209229,0.1864894324486825,23.999251582922863
Plastic tube pieces,0.0,18.09756059136384,Continuous,Windrow,3.642164672782639,3.0,4.0,Straw,11.689686699788195,17.0,Biochar,0.06,0.0,None,45.45426004087166,27.32884658064516,None,None,Food Waste,54.38755761790304,4.066731766232258,1.775,32.12317004967081,113.61885900000011,5.985743138809169,0.917720377445221,0.1930412738746081,23.842399629491236
Soil,1.0,24.80443893522219,Continuous,Windrow,0.1656527406893893,4.0,1.0,Byproduct,6.9906388301968,58.0,Lime,0.06,0.0,None,83.54146855383085,27.32884658064516,None,None,Food Waste,48.25647165192218,3.0371236144410334,1.775,44.02787911001938,116.25616200000005,7.992347450788825,0.8139266967773438,0.2508161447624222,23.6001138911704
Plastic tube pieces,1.0,13.026740762956436,Continuous,Trough,1.188316774460163,11.0,77.0,Green waste,8.24090088900374,133.0,None,0.06,0.0,None,61.32973789975761,27.32884658064516,None,None,Food Waste,36.2696415944735,2.5328252076769004,1.775,22.898662390872847,114.11053100000008,13.142801611356916,1.111733078956604,0.1820473132793279,1000000.0
None,1.0,32.92798849890133,Continuous,Trough,3.292708749127665,23.0,4.0,Green waste,10.442430203825683,46.0,K₂SO₄,0.06,0.0,None,72.70776350904896,27.32884658064516,None,Ca-superphosphate,Food Waste,37.258883044248655,0.8220869965641253,1.775,58.447179585549854,116.22959100000008,8.60049795643541,1.099046230316162,0.2367270169193185,24.533243258991423
Sawdust,1.0,35.5552455967154,Intermittent ,Trough,5.161718928191141,31.0,1.0,Mature compost,8.588827661042956,18.0,Inorganic acid,0.06,362.0,None,65.19247568363437,27.32884658064516,None,Inorganic acid,Food Waste,49.636123694355256,4.305056318948893,1.775,63.11056093416983,113.35860100000008,10.032449378787389,0.8529080152511597,0.1864524686355895,29.98292296965042
Plastic tube pieces,0.0,23.14661373667538,Continuous,Windrow,3.854317575827616,24.0,1.0,Mature compost,7.603726282358935,24.0,K₂SO₄,0.06,0.0,None,68.52218914387468,27.328846580645163,None,Gypsum,Food Waste,54.766902683980405,1.3292242556013345,1.775,40.12942555314813,115.69563600000008,5.905688061821661,0.8783597350120544,0.2199831552542592,1000000.0
Sawdust,1.0,32.78737211339583,Continuous,Windrow,6.743615591236867,5.0,5.0,Green waste,6.27526262325782,54.0,Carbonatite,0.06,0.0,None,46.633040632155534,27.32884658064516,None,Potassium phosphate,Food Waste,49.7123897392474,4.855766250289525,1.775,58.1975855012776,116.13037800000008,7.992347450788825,0.9372435212135316,0.2359077074369261,20.587351466153507
None,1.0,44.83341148780241,Continuous,Trough,2.1799002800546594,9.0,8.0,None,4.876770915785104,22.0,Zeolite,0.06,0.0,None,69.01668536747775,27.32884658064516,None,DCD,Food Waste,52.868613667102295,3.039963485836261,1.775,79.57930539084927,115.22582300000003,10.61717619765623,0.9924450516700744,0.2426811429015152,27.601045845607707
Plastic tube pieces,0.0,42.08124433597224,Continuous,Windrow,6.223267019682163,23.0,4.0,Mature compost,11.906479746806136,23.0,Ca-superphosphate,0.06,0.0,None,52.467172383983424,27.32884658064516,None,MgO,Food Waste,35.731678395398944,9.396187135266766,1.775,74.69420869635071,116.82928200000003,5.905688061821661,0.9401459693908693,0.1923319131141919,27.55595313054529
Sawdust,0.0,20.506560310100017,Continuous,Windrow,3.336557292730613,11.0,3.0,Poultry manure,10.878468610271254,17.0,Carbonatite,0.06,0.0,None,81.505679021065,27.32884658064516,None,Zeolite,Food Waste,42.716563947916086,4.304848240064102,1.775,36.39914455042753,115.35094900000009,5.735166679087787,0.9676609635353088,0.2106707143463707,27.20875331991445
Plastic tube pieces,1.0,24.63874619129392,Continuous,Trough,3.626529169842331,26.0,7.0,Byproduct,7.265065678102617,67.0,MgHPO₄,0.06,0.0,None,80.94001631148822,27.32884658064516,None,Inorganic acid,Food Waste,29.888413752870985,5.569183232867517,1.775,43.733774489546704,114.06618600000007,9.864012599664864,0.864100456237793,0.2364421994245893,23.304760469846546
None,1.0,32.338433735809005,Continuous,Trough,6.430499237447812,31.0,2.0,Straw,10.048895922720448,95.0,Carbonatite,0.06,0.0,None,51.79045664385373,27.32884658064516,None,Zeolite,Food Waste,28.34860603892959,6.652505505347617,1.775,57.40071988106098,112.96553700000013,8.695703799362507,0.947790265083313,0.2119059591473959,21.218581267591205
Soil,0.0,23.931997745439222,Continuous,Windrow,4.441318975843283,7.0,4.0,Poultry manure,10.171107744520295,48.0,Potassium phosphate,0.06,0.0,None,75.98846995822761,27.32884658064516,None,Zeolite,Food Waste,57.03148050077935,5.810281872411664,1.775,42.47929599815463,115.07312700000008,5.981327470137981,0.8691420555114746,0.1990063334452683,24.95450978852824
Green waste,1.0,28.407548821391728,Intermittent ,Windrow,1.257260302711206,3.0,5.0,Green waste,7.277107854589944,38.0,MgSO₄,0.06,994.0,None,80.41357270619372,27.32884658064516,None,Mg(OH)₂,Food Waste,36.957476544627376,9.317095959818689,1.775,50.42339915797032,115.64883700000006,9.861128009661932,0.9270988702774048,0.1671164213748034,20.91062369978268
Plastic tube pieces,1.0,38.017281476523,Continuous,Windrow,0.2135790188287456,18.0,49.0,Green waste,10.843723781005016,122.0,Zeolite,0.06,0.0,None,72.68080883532,27.32884658064516,None,MgO,Food Waste,37.32030866671201,8.158354179030749,1.775,67.48067462082831,114.52161900000004,11.821540942543898,1.094144582748413,0.1647057072622193,22.42935573038256
Soil,1.0,8.483983772879899,Continuous,Trough,0.3840822247398501,14.0,0.0,Green waste,10.472244023030552,16.0,Biochar,0.06,0.0,None,51.34728381158834,27.32884658064516,None,Ca-superphosphate,Food Waste,39.142317469111184,0.6775645916928156,1.775,15.05907119686182,115.68963500000004,8.429976573701536,0.9113819599151612,0.1767621519304855,30.14481625528563
Husk,1.0,12.61281575363919,Continuous,Trough,0.1554747338239148,20.0,8.0,None,5.104228643240114,21.0,Biochar,0.06,0.0,None,43.40546390153687,27.32884658064516,None,Calcium magnesium phosphate fertilizer,Food Waste,55.288881785359706,0.0708354606187566,1.775,22.38774796270956,115.54494200000006,9.614273660153346,1.0275499820709229,0.1866307974023951,27.78723667202574
Husk,1.0,13.82136507308947,Continuous,Windrow,1.070482266220083,31.0,51.0,Green waste,10.236480931278573,76.0,Sodium salt,0.06,0.0,None,53.163375385773534,27.32884658064516,None,Potassium phosphate,Food Waste,40.43880584151368,4.168880375725925,1.775,24.53292300473381,113.64297100000005,12.273172144533468,1.1037145853042605,0.1554572101687071,27.170112125153004
Husk,1.0,39.29160328560672,Continuous,Trough,0.0441963587844507,24.0,15.0,Green waste,10.20328161623716,107.0,Potassium phosphate,0.06,0.0,None,69.59229871519224,27.32884658064516,None,Organic acid,Food Waste,48.3768766710087,5.954208178665288,1.775,70.65290508402532,114.14549900000004,9.975623580124031,0.9708976745605468,0.1823477447056447,1000000.0
Green Waste,1.0,39.280654817384345,Continuous,Trough,6.8338393608357295,30.0,4.0,Byproduct,11.765669964226028,29.0,Ca-superphosphate,0.06,0.0,None,77.99247589812398,27.32884658064516,None,Gypsum,Food Waste,29.32607652952772,4.303810663945255,1.775,69.72316230085721,113.88908400000008,8.29999159861914,0.8967318534851074,0.2275054915780786,24.36223983073293
Green Waste,0.0,42.249188851117935,Continuous,Windrow,6.285528871317901,6.0,5.0,Green waste,9.709729489654304,20.0,Sulfur,0.06,0.0,None,72.98263963102426,27.32884658064516,None,Ca-superphosphate,Food Waste,39.26495861247528,0.7386106702590236,1.775,74.99231021073433,116.26363300000004,5.807328467022909,1.1147871017456057,0.1791118324349905,25.163172987822627
Straw,1.0,9.619146102922508,Continuous,Trough,0.6999494623106217,7.0,4.0,Byproduct,6.884939504083531,27.0,Ca-superphosphate,0.06,0.0,None,67.66702946240754,27.32884658064516,None,None,Food Waste,38.59645047939794,2.8854795044744908,1.775,17.07398433268745,116.13338200000004,8.171993265888185,0.8287346363067627,0.2177108844137752,29.711472343491387
None,1.0,34.732966944403344,Continuous,Trough,0.1029605474041128,7.0,43.0,Green waste,11.410326384136482,76.0,Lime,0.06,0.0,None,83.06774213453343,27.32884658064516,None,None,Food Waste,34.176569494845054,4.903365581180427,1.775,61.65101632631593,114.13058900000006,10.072289938647328,1.0935615301132202,0.1986409273275127,19.3468514113432
