V2_Ventilation Interval (min),Additive_2,V3_Ventilation Duration (min),Initial GI (%),M1_is Enclosed, Composting Method,V1_Ventilation Type,Initial C/N (%),V5_Ventilation rate (L/min/kg iniDW),Material_Main,V4_Ventilation Day,Application Rate (%DW),Turning times,Material_3,Additive_1,Additive_4,Initial Moisture Content (%),Compost volume (m3),Period (d),Additive_3,Initial pH,Material_2,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
938.0,Biochar,16.280222244086012,27.32884658064516,1.0,Reactor,Intermittent ,26.952066259030445,1.879919980316871,Poultry manure,43.0,2.565320779256166,12.0,Byproduct,Sodium salt,None,80.0454771678687,0.6292491869918699,104.0,None,11.354260207383676,Husk,2.4967368849582217,67.29221795475927,109.381643,1.883729740921164,0.4340444207191467,0.1622276696458367,23.26780970329289
0.0,Gypsum,0.0,27.32884658064516,1.0,Trough,None,17.178791182884044,0.0,Poultry manure,0.0,5.21833076105436,31.0,Byproduct,Sand,None,63.215827550712206,0.6292491869918699,122.0,None,9.824790333888268,Green waste,2.4967368849582217,42.89092158530168,108.20217700000003,0.400792959628526,0.4024147391319275,0.2094026895842724,20.37071233281537
1385.0,Calcium magnesium phosphate fertilizer,13.600678610616054,27.328846580645163,1.0,Windrow,Intermittent ,16.952710521385573,8.113396803478626,Poultry manure,78.0,1.7976862973124972,17.0,Byproduct,K₂SO₄,None,71.1223844922881,0.6292491869918699,100.0,None,5.790160557277583,Sawdust,2.4967368849582217,42.326457658762685,105.54034600000004,5.358330728924358,0.4362828433513641,0.1564914375227529,26.10925351604621
587.0,Biochar,10.803002151782742,27.32884658064516,1.0,Trough,Intermittent ,31.65321515930676,6.43806780746823,Poultry manure,18.0,4.9375255740935415,20.0,Byproduct,Ferric salt,None,45.0005683377385,0.6292491869918699,89.0,None,7.521198458103321,Green waste,2.4967368849582217,79.02974981575991,107.23695899999998,4.661598160804201,0.5930270552635193,0.1684131066489403,21.1503804741138
1198.0,Ca-superphosphate,6.140061634698181,27.32884658064516,1.0,Windrow,Intermittent ,42.761605577456166,4.196831351178375,Poultry manure,46.0,6.703749451342739,22.0,Byproduct,Biochar,None,46.739322746128174,0.6292491869918699,102.0,None,10.65021050095344,Woody peat,2.4967368849582217,106.76447790527004,106.021849,6.053587621155657,0.712062656879425,0.1233077833118893,23.040886450758325
0.0,Ca-superphosphate,0.0,27.32884658064516,1.0,Windrow,None,7.612248366379441,0.0,Poultry manure,0.0,7.004146232100041,23.0,Byproduct,K₂SO₄,None,80.83563568167507,0.6292491869918699,86.0,None,11.000466373091372,Green Waste,2.4967368849582217,19.00578127380252,107.14378000000004,4.539632054662481,0.4368742108345032,0.2152874070944311,21.743222673493964
0.0,Biochar,0.0,27.328846580645163,1.0,Windrow,None,6.756062157134132,0.0,Poultry manure,0.0,7.298809244642619,30.0,Byproduct,Lime,None,63.77388193006167,0.6292491869918699,81.0,None,11.92902758227789,Plastic tube pieces,2.4967368849582217,16.868109584787195,108.24541200000004,3.742125739225468,0.415910392999649,0.160685328480815,24.31350682241065
0.0,Biochar,57.72597911894388,27.32884658064516,1.0,Windrow,Continuous,17.527918720904307,4.596514139410111,Poultry manure,81.0,5.971407116819905,2.0,Byproduct,Lignite,None,60.11152822862458,0.6292491869918699,102.0,None,9.157272249387429,Husk,2.4967368849582217,43.76260118703152,105.713856,4.075371269219668,0.5261160731315613,0.1711710017755576,22.573163592000423
0.0,Biochar,0.0,27.32884658064516,1.0,Trough,None,7.70186257503458,0.0,Poultry manure,0.0,2.0671546957196805,13.0,Byproduct,Sulfur,None,59.49296717440903,0.6292491869918699,92.0,None,6.859801950736316,Husk,2.4967368849582217,24.23583249889464,108.845862,1.3203124880049348,0.222467839717865,0.155858217979493,1000000.0
0.0,DCD,0.0,27.32884658064516,1.0,Trough,None,12.978860038616771,0.0,Poultry manure,0.0,7.018839840393431,27.0,Byproduct,Urea,None,68.97838860306555,0.6292491869918699,131.0,None,5.6011594153862525,None,2.4967368849582217,33.56084525799874,108.24474700000002,3.0118589067440844,0.127171128988266,0.1451674869835225,1000000.0
