Material_2,Initial pH,Additive_1,Initial GI (%),Material_Main,Additive_2,V5_Ventilation rate (L/min/kg iniDW),V4_Ventilation Day,Application Rate (%DW),Turning times,Additive_4, Composting Method,Compost volume (m3),V1_Ventilation Type,Period (d),Additive_3,Initial Moisture Content (%),Initial C/N (%),V2_Ventilation Interval (min),V3_Ventilation Duration (min),M1_is Enclosed,Material_3,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
Straw,4.514581597487995,Sodium salt,27.32884658064516,Swine manure,Biochar,6.044659495300278,0.0,6.796608078816194,2.0,None,Trough,0.6277154746460176,Intermittent ,23.0,None,44.90058798048796,31.875348480927908,986.0,54.56431384683951,0.0,Poultry manure,2.0952942734506244,66.78823513633131,103.01509,5.35154335526194,0.493276447057724,0.1449705952009222,24.581412192195327
Woody peat,6.7151296842204085,Sand,27.32884658064516,Swine manure,Calcium magnesium phosphate fertilizer,5.094890149652022,5.0,5.254655379814776,17.0,None,Trough,0.6277154746460176,Intermittent ,17.0,None,59.38179592551296,6.873113030169619,846.0,40.863828028286726,0.0,Mature compost,2.0952942734506244,14.40119437289327,102.60537899999996,7.104874378044446,0.5453394055366516,0.1587821230009038,29.77107815053735
Green waste,4.940323640344412,Ca-superphosphate,27.32884658064516,Swine manure,Potassium phosphate,0.8912107235741618,1.0,5.813505757169405,28.0,None,Windrow,0.6277154746460176,Intermittent ,54.0,None,65.72248942413563,19.069805436071597,60.0,42.08696387374249,1.0,Byproduct,2.0952942734506244,38.92156402428056,100.782505,6.441047031723098,0.5359461903572083,0.2054996859943424,1000000.0
None,6.357880798244998,MgHPO₄,27.32884658064516,Swine manure,Calcium magnesium phosphate fertilizer,1.5615970680953684,11.0,6.368900310606955,5.0,None,Reactor,0.6277154746460176,Intermittent ,21.0,None,49.73242466129523,36.100459368209854,1391.0,59.99112266674479,1.0,Green waste,2.0952942734506244,75.64108578314705,101.22689699999994,9.25006232286787,0.5582137703895569,0.1510511350280432,22.66127182626464
Sawdust,4.837314694745874,None,27.32884658064516,Swine manure,None,4.835205839722149,1.0,3.5850244136759404,23.0,None,Trough,0.6277154746460176,Intermittent ,117.0,None,43.78914668771438,37.98174765297182,1148.0,3.3790492988678955,0.0,Mature compost,2.0952942734506244,79.58293835291855,101.789666,6.473872909353114,0.5619251132011414,0.1699462182659906,23.64154652095124
Soil,5.949906447253113,Labile carbon source,27.32884658064516,Swine manure,Zeolite,0.3866267600263396,30.0,6.7468908786606345,24.0,None,Trough,0.6277154746460176,Intermittent ,30.0,None,60.99326459482352,43.075467567303626,219.0,30.580714567508775,0.0,Green waste,2.0952942734506244,85.98159299651356,100.99750899999994,8.028115318122001,0.5273602604866028,0.1482172459992769,1000000.0
Straw,7.092566533425691,Gypsum,27.32884658064516,Swine manure,MgO,0.8701477662083057,3.0,8.313776732380864,18.0,None,Reactor,0.6277154746460176,Intermittent ,29.0,None,79.60502094467039,36.945487545282944,1400.0,32.399923254614656,1.0,Byproduct,1.3260619020653408,77.41166848347272,101.05809099999996,1000000.0,1000000.0,1000000.0,1000000.0
Green waste,5.317809526426361,Labile carbon source,27.32884658064516,Swine manure,DCD,1.2230355987876518,13.0,1.847917475566509,28.0,None,Reactor,0.6277154746460176,Intermittent ,17.0,None,81.77683537865822,12.385084931010216,148.0,54.31509779911852,1.0,Straw,2.0952942734506244,25.95039753214533,101.78819099999996,6.3243554573223255,0.5581339597702026,0.2003370561526708,26.711491853861062
Husk,6.930285429379367,K₂SO₄,27.328846580645163,Swine manure,DCD,8.031113389465242,4.0,1.824317267162056,8.0,None,Windrow,0.6277154746460176,Intermittent ,57.0,None,61.773018529270495,14.15325192731095,308.0,32.15344280674562,0.0,None,2.0952942734506244,27.56755290163252,99.83945199999997,8.051269909550463,0.5236843228340149,0.1660946877946742,1000000.0
Byproduct,5.668347827594518,Forsterite,27.32884658064516,Swine manure,MgO,9.572040888500842,7.0,3.6914264993600474,18.0,None,Reactor,0.6277154746460176,Intermittent ,41.0,None,69.9971063420445,44.56013753630796,654.0,33.17158426101676,1.0,Poultry manure,2.0952942734506244,93.36660100399828,102.39173899999996,5.753446312520801,0.334644615650177,0.1685784730004782,24.38818125424311
None,6.253276906718279,MgHPO₄,27.32884658064516,Swine manure,Biochar,9.440951034124314,2.0,9.215434226498036,9.0,None,Windrow,0.6277154746460176,Intermittent ,65.0,None,81.34929319381467,37.33933280705263,714.0,37.41683207014807,0.0,Green waste,2.0952942734506244,78.23689020508439,102.896634,7.460189317345649,0.5107879042625427,0.1581855971661991,21.771193036793672
Byproduct,5.089690172185234,Labile carbon source,27.32884658064516,Swine manure,MgO,8.327281796246425,0.0,3.995002542348512,13.0,None,Trough,0.6277154746460176,Intermittent ,47.0,None,61.03363974804264,39.44235146503949,826.0,56.504357246008574,0.0,Straw,2.0952942734506244,82.6433331561241,102.98043200000002,4.048412414444868,0.3095729351043701,0.1835229195951676,25.507217733333604
Straw,5.187581069076557,Organic acid,27.32884658064516,Swine manure,Ca-superphosphate,5.275677071629175,6.0,3.775221524233787,9.0,None,Trough,0.6277154746460176,Intermittent ,36.0,None,77.41687723904727,38.038757897581455,446.0,16.835887250185007,0.0,Mature compost,2.0952942734506244,79.70239159197713,102.688945,5.208940285148075,0.5303400754928589,0.162169838485757,27.14569125830458
Sawdust,5.5130697235110455,Forsterite,27.32884658064516,Swine manure,Inorganic acid,4.443779228026463,5.0,5.969421285390496,23.0,None,Windrow,0.6277154746460176,Intermittent ,24.0,None,77.4889122699151,18.880074532870967,758.0,54.53529128718319,0.0,Byproduct,2.0952942734506244,39.55931205104551,102.84956199999996,5.697529923974928,0.5253597497940063,0.1800845272515615,25.986514912079357
Green waste,5.780154432217636,Biochar,27.32884658064516,Swine manure,None,4.98495782105719,15.0,2.23389855001175,5.0,None,Windrow,0.6277154746460176,Intermittent ,46.0,None,80.55219465684561,4.893741790936316,962.0,17.75327884666188,1.0,None,2.0952942734506244,10.253829150294866,103.68418999999994,5.722426363663367,0.5601228475570679,0.1872675531248006,20.260896989773524
Woody peat,7.262218724163356,Ferric salt,27.32884658064516,Swine manure,Ca-superphosphate,7.9975507381754545,3.0,6.312034006363993,1.0,None,Trough,0.6277154746460176,Intermittent ,15.0,None,56.7004013575536,42.24090237425493,676.0,8.03613052646294,1.0,Poultry manure,2.0952942734506244,88.50712085016323,101.61559,7.78275157797746,0.5112299919128418,0.1706902389989873,24.145844511860204
Soil,5.15790883254637,Urea,27.32884658064516,Swine manure,Gypsum,4.108855786362189,5.0,4.510095824954671,7.0,None,Trough,0.6277154746460176,Intermittent ,20.0,None,52.40372992936007,10.45311935818385,1045.0,21.317358456276292,1.0,Straw,2.0952942734506244,21.902361130898488,102.127496,5.204723417792595,0.5234324932098389,0.1818696426302025,28.097094568745653
None,7.549583002838897,Microbiological agent,27.32884658064516,Swine manure,Potassium phosphate,0.332427297902671,5.0,2.895803159557349,17.0,None,Reactor,0.6277154746460176,Intermittent ,18.0,None,64.04061503358417,14.47893212500952,964.0,34.88977620949419,1.0,Mature compost,2.0952942734506244,30.33762356721273,101.50584099999996,7.178714562541336,0.5249916911125183,0.1684414979991331,28.995299765872776
Green Waste,4.521735962317174,Sodium salt,27.32884658064516,Swine manure,Inorganic acid,6.470712291621749,7.0,3.3748220122149486,27.0,None,Windrow,0.6277154746460176,Intermittent ,22.0,None,70.35230255703857,28.058097273565103,1379.0,45.37634826739036,0.0,Mature compost,2.0952942734506244,58.678930324541945,102.33763799999996,5.204723417792595,0.6000990271568298,0.1620222393868795,1000000.0
Woody peat,6.097185707951024,None,27.32884658064516,Swine manure,None,5.664822225765818,4.0,4.186775302269854,22.0,None,Trough,0.6277154746460176,Intermittent ,20.0,None,63.52328058356683,12.654852332151204,1047.0,24.58557336267148,1.0,Byproduct,2.0952942734506244,26.515639622919696,103.13392199999996,7.137700255674462,0.5131657123565674,0.1760498353955736,30.800783241100127
Soil,6.857193546645188,LB Culture,27.32884658064516,Swine manure,Inorganic acid,7.1118937618179405,0.0,3.531128933684033,29.0,None,Trough,0.6277154746460176,Intermittent ,66.0,None,49.713844767877134,28.91871224742302,63.0,47.98710343597957,1.0,Green waste,2.0952942734506244,60.593212167591886,100.65323199999996,8.449222442875953,0.5275408625602722,0.1983774796676061,24.383618785181845
Green waste,4.618864109639217,Microbiological agent,27.32884658064516,Swine manure,MgO,4.298042503618077,2.0,5.687442873229934,3.0,None,Windrow,0.6277154746460176,Intermittent ,70.0,None,50.20915809672843,45.471052387957606,272.0,39.44549147148618,1.0,Mature compost,2.0952942734506244,95.25593465512485,102.07343299999998,6.441047031723098,0.5560030341148376,0.1503063740000053,1000000.0
Straw,5.695062311282618,Biochar,27.32884658064516,Swine manure,Calcium magnesium phosphate fertilizer,6.758907864810192,0.0,9.646321698051397,18.0,None,Trough,0.6277154746460176,Intermittent ,32.0,None,67.08887872249664,4.980705829400799,453.0,22.97468253009404,0.0,Poultry manure,2.0952942734506244,10.436044402085637,106.430115,6.839232200701495,0.5358623266220093,0.1752334522403135,25.61851172338018
Green waste,6.026193884450015,Carbonatite,27.32884658064516,Swine manure,Organic acid,2.6473464496385537,63.0,4.815350311996349,28.0,None,Windrow,0.6277154746460176,Intermittent ,92.0,None,61.84790257124629,12.391502129180909,469.0,10.571704296778252,1.0,None,2.0952942734506244,25.963843450723974,99.38587899999996,8.068092328265799,0.5887476801872253,0.1794885383440537,25.569785545642954
None,5.801362134104778,Sulfur,27.32884658064516,Swine manure,MgSO₄,7.248553965365988,1.0,0.4875080501177015,2.0,None,Windrow,0.6277154746460176,Intermittent ,66.0,None,64.21579086497711,39.03692538537076,499.0,18.20804701696188,0.0,Straw,2.0952942734506244,81.79384621308665,100.82086199999998,7.5530385247168095,0.5444541573524475,0.1454577074347537,18.74556053165268
Woody peat,5.1915241537302,LB Culture,27.32884658064516,Swine manure,Microbiological agent,9.122112690417543,6.0,2.6718524766120164,21.0,None,Windrow,0.6277154746460176,Intermittent ,14.0,None,72.06646070645667,20.015513177355263,493.0,47.24475572116636,1.0,Poultry manure,2.0952942734506244,41.93839014068799,102.18323799999996,4.886202394697939,0.5137748122215271,0.1774961581664203,29.1554749537393
Straw,4.3749191760643615,Carbonatite,27.32884658064516,Swine manure,Calcium magnesium phosphate fertilizer,9.527548350768996,4.0,3.850062143302689,18.0,None,Trough,0.6277154746460176,Intermittent ,20.0,None,51.39991917449893,38.32277425301766,988.0,8.217474339138809,0.0,Green waste,2.0952942734506244,80.29748943508893,103.60131999999996,5.204723417792595,0.5211257338523865,0.162922496383168,26.15444775523558
Green Waste,6.575462346509477,Calcium magnesium phosphate fertilizer,27.328846580645163,Swine manure,Mg(OH)₂,0.5361975023123489,35.0,5.730631704440403,4.0,None,Reactor,0.6277154746460176,Intermittent ,45.0,None,82.74759621411286,7.028551130585091,941.0,57.94406991386404,1.0,Mature compost,2.0952942734506244,14.726882934569854,99.89313499999994,5.512028233005073,0.5866694450378418,0.1641333682886457,22.21398303720589
Sawdust,5.517184241211443,Sand,27.32884658064516,Swine manure,Mg(OH)₂,6.123698062700883,1.0,7.392535008974084,18.0,None,Reactor,0.6277154746460176,Intermittent ,21.0,None,80.24829014612168,44.0381377946184,772.0,59.67292517266608,1.0,Green waste,2.0952942734506244,92.27285793449344,102.572371,7.25007660185507,0.5090691447257996,0.163772491818637,25.877498522798764
Soil,4.349160285087536,Ca-superphosphate,27.32884658064516,Swine manure,DCD,8.197972697697987,5.0,4.883579635857384,13.0,None,Trough,0.6277154746460176,Intermittent ,17.0,None,50.5228841647189,43.49583533014703,1147.0,14.552005225060867,1.0,None,2.0952942734506244,91.13657468620842,102.69768599999996,5.7071535381443645,0.5211257338523865,0.156560941582551,25.96030442160516
None,6.817702419950165,Sulfur,27.32884658064516,Swine manure,Potassium phosphate,4.938382603874272,4.0,3.095879534248329,26.0,None,Windrow,0.6277154746460176,Intermittent ,62.0,None,46.314733357837305,20.66551355314825,797.0,58.93845842085922,0.0,None,2.0952942734506244,43.3003322058278,100.85680699999998,9.02542531726937,0.5361838340759277,0.1600998733926537,22.933217993144627
Green waste,6.142768904115995,Inorganic acid,27.32884658064516,Swine manure,Inorganic acid,2.382965162383456,3.0,4.06030313639998,8.0,None,Trough,0.6277154746460176,Intermittent ,51.0,None,57.19015725151274,45.23015822936623,340.0,31.064698761446916,0.0,Green waste,2.0952942734506244,94.77049152525667,101.87219399999998,5.088843470831798,0.5312193632125854,0.1678295173301102,23.33437258217972
Plastic tube pieces,7.171750557673904,None,27.32884658064516,Swine manure,None,8.184119985983472,15.0,5.607081179258286,7.0,None,Trough,0.6277154746460176,Intermittent ,30.0,None,70.72908171163759,20.484923909498374,452.0,39.57156770197889,1.0,Mature compost,2.0952942734506244,42.92194375964372,101.55700899999992,8.069129624988875,0.5735429525375366,0.1935066010065223,25.816611638893
None,5.479503411957868,Lime,27.32884658064516,Swine manure,Potassium phosphate,0.8507551409401148,11.0,3.754094592935963,4.0,None,Trough,0.6277154746460176,Intermittent ,25.0,None,57.98595904786978,44.8628470160366,980.0,35.662682168063725,0.0,Mature compost,2.0952942734506244,94.00086644339292,101.26696799999996,6.780214146515008,0.5629934072494507,0.1329885809058227,21.361528050407127
Woody peat,6.472872826171464,Mature compost,27.32884658064516,Swine manure,Inorganic acid,3.457023878685659,0.0,6.110521382296144,5.0,None,Windrow,0.6277154746460176,Intermittent ,13.0,None,71.31456947405815,18.485692986710173,314.0,26.380528494219504,1.0,Byproduct,2.0952942734506244,38.73296665582019,103.054101,6.786353354949792,0.4931334853172302,0.1418645344249871,27.32772412933799
Byproduct,5.750925921892829,MgCl₂,27.32884658064516,Swine manure,Potassium phosphate,5.422044645895591,2.0,0.9027362239883508,4.0,None,Trough,0.6277154746460176,Intermittent ,21.0,None,48.14204533443404,39.44501645810646,345.0,26.148109630686815,1.0,Straw,2.0952942734506244,82.64891710083609,103.21302099999998,6.778260900430146,0.3030416667461395,0.1887744354655617,24.526579232303213
Green Waste,8.370330185011493,MgO,27.32884658064516,Swine manure,Organic acid,7.164840021661796,0.0,5.790449073838619,6.0,None,Trough,0.6277154746460176,Intermittent ,112.0,None,47.6603322905907,19.56391941281795,1402.0,59.02421265933976,1.0,Byproduct,2.0952942734506244,40.99216831192695,100.15354699999996,9.364195995896988,0.8359435200691223,0.1539839097216733,23.118321160055004
Byproduct,6.441277250297877,Zeolite,27.32884658064516,Swine manure,Organic acid,3.831868113562077,4.0,0.5671581475206505,27.0,None,Reactor,0.6277154746460176,Intermittent ,22.0,None,49.25619330416572,27.54686705307771,550.0,15.116664274120264,1.0,None,2.0952942734506244,57.7187927878194,103.39371299999998,6.778260900430146,0.3085994124412536,0.1770183530217722,27.26250184225935
Sawdust,6.091942313862945,Inorganic acid,27.32884658064516,Swine manure,Ca-superphosphate,7.34776660014974,1.0,5.771483962978372,17.0,None,Windrow,0.6277154746460176,Intermittent ,21.0,None,71.84491644174216,44.35220586146407,337.0,41.76850465022906,1.0,None,2.0952942734506244,92.93092295642889,103.581823,7.284520193143807,0.528424084186554,0.1778892000654129,26.35514667722145
