Material_Main,Additive_3,Initial Moisture Content (%),Compost volume (m3),Period (d), Composting Method,Turning times,M1_is Enclosed,V3_Ventilation Duration (min),V1_Ventilation Type,Initial C/N (%),Additive_1,Initial pH,Application Rate (%DW),V4_Ventilation Day,Additive_4,Material_2,Initial GI (%),V2_Ventilation Interval (min),Additive_2,V5_Ventilation rate (L/min/kg iniDW),Material_3,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
Goat manure,None,50.99293145985197,0.08,76.0,Trough,30.0,0.0,29.190776713063727,Intermittent ,26.84206240540354,MgO,4.35760717619266,0.8163267884079038,40.0,None,Byproduct,27.328846580645163,593.0,Organic acid,7.095913108019787,Poultry manure,0.875,23.486804604728096,103.52263200000002,7.177577679409048,0.2545104920864105,0.162628212521735,26.228261515298225
Goat manure,None,46.42444737615722,0.08,72.0,Trough,7.0,0.0,42.52707154119148,Intermittent ,29.22944228775525,Ferric salt,7.622686958033569,1.0744297737822213,27.0,None,Woody peat,27.32884658064516,151.0,Calcium magnesium phosphate fertilizer,7.347501762232746,Straw,0.875,25.575762001785847,103.723763,6.920424759518118,1.0508451461791992,0.1690789247770039,20.920981417216183
Goat manure,None,49.07449860833375,0.08,27.0,Windrow,21.0,0.0,40.81325728123689,Intermittent ,11.76833501598874,LB Culture,5.519410338196774,7.622293165995112,19.0,None,Sawdust,27.32884658064516,1397.0,Gypsum,3.0371478168207986,Green waste,0.875,10.297293138990147,101.16302,6.495038972391152,0.6494556069374084,0.1343575495863405,26.653496970743102
Goat manure,None,48.85313794248768,0.08,83.0,Windrow,13.0,1.0,36.52801973704272,Intermittent ,21.367625590508208,Clay,6.958974651174965,0.2788385514794143,37.0,None,Woody peat,27.32884658064516,1355.0,Gypsum,4.84823065166842,Byproduct,0.875,18.696672391694683,105.766163,6.915487667663358,0.646418035030365,0.1628761013182331,25.430197437298773
Goat manure,None,48.21978264621357,0.08,81.0,Trough,8.0,1.0,15.669485385358524,Intermittent ,22.21518290495246,Zeolite,6.448140658062412,9.529448849134312,3.0,None,Sawdust,27.32884658064516,91.0,None,1.3916123642823086,Mature compost,0.875,19.438285041833403,104.79656699999995,4.257301124709146,0.6471021771430969,0.2009395541986947,22.300266746107024
Goat manure,None,48.41378981712962,0.08,45.0,Trough,5.0,0.0,17.66959048099849,Intermittent ,24.53480206733246,Ca-superphosphate,12.03736687634387,5.648206499719865,10.0,None,Plastic tube pieces,27.32884658064516,305.0,Organic acid,5.852262250575617,None,0.875,21.467951808915902,102.93505899999997,5.791137366454643,0.3268144130706787,0.1532810479106648,20.45195165276853
Goat manure,None,47.48736126766415,0.08,131.0,Windrow,1.0,1.0,57.9647903006725,Intermittent ,6.163650093941752,None,6.899065432137046,0.3287338656471107,2.0,None,Plastic tube pieces,27.32884658064516,758.0,None,1.1477439210079143,Green waste,0.875,5.3931938321990325,104.70027999999998,5.126313891019232,0.6146349906921387,0.1318205171739452,18.46683587842849
Goat manure,None,43.46124000224732,0.08,74.0,Reactor,9.0,1.0,10.058974323311457,Intermittent ,31.264531885835567,Labile carbon source,11.15968279548229,2.117681080334146,0.0,None,Straw,27.32884658064516,837.0,Microbiological agent,3.2425438863028733,Green waste,0.875,27.35646540010612,103.84133999999996,5.7862002745998815,0.6547412872314453,0.1296995461722953,24.051838335024577
Goat manure,None,47.1923309160764,0.08,14.0,Reactor,5.0,1.0,35.12113529587118,Intermittent ,29.33300855193169,MgO,6.490618694503517,1.3958161165741,8.0,None,Green waste,27.32884658064516,600.0,Microbiological agent,8.555897536162787,None,0.875,25.666382482940232,103.882892,6.007776344936957,0.4436422288417816,0.2000990937339554,24.577242094594236
Goat manure,None,51.86787453843182,0.08,91.0,Trough,1.0,1.0,12.146497626767756,Intermittent ,26.02951527039916,Potassium phosphate,6.857226109266836,0.7635617149758533,46.0,None,Sawdust,27.328846580645163,595.0,Microbiological agent,4.1647708772483245,None,0.875,22.775825861599262,105.45914099999996,6.932009877933105,0.6170727014541626,0.1704254583055488,20.98417697313206
Goat manure,None,47.00904960801336,0.08,49.0,Reactor,30.0,1.0,47.54815708421665,Intermittent ,36.045383536296505,Clay,5.617838460051209,3.0439815185954258,47.0,None,Sawdust,27.32884658064516,149.0,Zeolite,8.798805085137639,Green waste,0.875,31.539710594259443,104.370626,6.915487667663358,0.4736735224723816,0.2037495159201194,24.48247799365969
Goat manure,None,44.72745418505853,0.08,31.0,Reactor,31.0,1.0,3.260743859469848,Intermittent ,14.418759180111955,Mature compost,7.5564591113184765,0.0373410150702901,11.0,None,Plastic tube pieces,27.32884658064516,552.0,Zeolite,2.5313906154656496,Straw,0.875,12.616414282597962,105.80845899999998,4.813784810136932,0.609536349773407,0.1413441205964347,28.612535606670576
Goat manure,None,76.80748278189142,0.08,24.0,Reactor,26.0,1.0,2.488085163232039,Intermittent ,17.311737479210606,Lignite,9.34817333861142,0.0506076504784036,9.0,None,Soil,27.32884658064516,1056.0,Biochar,1.2834514621001205,Poultry manure,0.875,15.14777029430928,104.284451,5.891744227082164,1.201632022857666,0.1693452943910719,29.204172791521508
Goat manure,None,47.03770651928713,0.08,77.0,Reactor,9.0,1.0,43.5206014557595,Intermittent ,13.136299115645986,Forsterite,8.153240612792755,6.352047812730439,65.0,None,Woody peat,27.32884658064516,1341.0,MgO,1.515596483326903,Byproduct,0.875,11.494261726190238,104.686441,7.078508968099164,0.6497595310211182,0.1293794983788616,26.10535706078894
Goat manure,None,75.10737978189822,0.08,118.0,Windrow,11.0,1.0,13.281557301188592,Intermittent ,43.30535933012948,Lime,9.736013193093582,0.4383382023950621,28.0,None,Soil,27.32884658064516,1159.0,Organic acid,1.3945175908826637,Poultry manure,0.875,37.89218941386329,103.87555300000002,6.973967577163476,0.6494556069374084,0.1606253363092361,22.186906152114837
Goat manure,None,54.80707524070049,0.08,28.0,Trough,13.0,0.0,20.54492456857596,Intermittent ,36.446154521581214,Forsterite,6.707752398549834,4.896574314000969,23.0,None,Woody peat,27.32884658064516,577.0,MgO,5.237029185349586,Green waste,0.875,31.890385206383563,103.62438199999998,6.915487667663358,0.437636137008667,0.1458309213718026,22.83257936216419
Goat manure,None,45.81471063522827,0.08,81.0,Reactor,13.0,1.0,53.92662731215173,Intermittent ,25.332916728253704,Inorganic acid,7.693452024778893,1.4370249794354315,15.0,None,Plastic tube pieces,27.32884658064516,1020.0,Zeolite,4.777583267095215,Poultry manure,0.875,22.16630213722199,104.04839399999996,6.915487667663358,0.646418035030365,0.1643982382101575,21.629619689192527
Goat manure,None,49.01886963862377,0.08,35.0,Windrow,31.0,1.0,38.27098190205384,Intermittent ,21.17714541274876,Inorganic acid,11.702085667469513,0.729964374410923,23.0,None,Soil,27.32884658064516,304.0,MgSO₄,6.362335170075651,Straw,0.875,18.53000223615517,104.75623899999997,6.915487667663358,0.3616349101066589,0.1541597448026702,28.88549213286998
Goat manure,None,50.16760211293301,0.08,49.0,Reactor,13.0,1.0,4.805813067467531,Intermittent ,17.651124158398673,Sodium phosphates,11.940372659583662,4.599326868843168,7.0,None,Sawdust,27.32884658064516,1133.0,MgSO₄,6.616083448061328,Byproduct,0.875,15.44473363859884,104.82656299999996,6.394429270213844,0.3561442792415619,0.1375618302710462,26.799253706197057
Goat manure,None,46.7274971914184,0.08,114.0,Trough,5.0,1.0,26.80986184652401,Intermittent ,6.083340175856414,None,6.923128001089701,3.62235377282436,47.0,None,Straw,27.32884658064516,965.0,None,3.469408195970176,None,0.875,5.322922653874362,104.17119399999996,7.281732107461278,0.6146349906921387,0.1265464339514891,22.82935902523805
Goat manure,None,51.89769931745729,0.08,122.0,Trough,16.0,0.0,49.44644363320582,Intermittent ,31.845375658466363,Gypsum,6.326364620298887,0.4744450117395615,79.0,None,Soil,27.32884658064516,1389.0,MgSO₄,7.8586554281299295,Straw,0.875,27.864703701158067,105.729303,6.915487667663358,0.4158943295478821,0.154577775139313,26.527318423221253
Goat manure,None,52.16944347503784,0.08,83.0,Trough,31.0,0.0,46.00568803928692,Intermittent ,28.67492225987221,Gypsum,10.859080616044253,4.322701690361198,68.0,None,Straw,27.32884658064516,1185.0,MgO,3.59552456945012,Poultry manure,0.875,25.09055697738819,104.39533099999998,6.915487667663358,0.6494556069374084,0.1299878028605212,25.76732016315773
Goat manure,None,44.782744166347626,0.08,114.0,Trough,24.0,0.0,44.70740739559167,Intermittent ,41.69468575248609,Labile carbon source,8.215377214530784,0.3365458110693767,31.0,None,Soil,27.32884658064516,438.0,Calcium magnesium phosphate fertilizer,0.1690967920325714,Green waste,0.875,36.48285003342533,106.289134,6.973967577163476,1.414154887199402,0.1021040947528266,22.053936827642776
Goat manure,None,49.46484350077846,0.08,116.0,Reactor,16.0,1.0,45.06554795405975,Intermittent ,43.456210977539946,Urea,5.5524263539121375,1.100868477824768,32.0,None,Husk,27.32884658064516,1336.0,Potassium phosphate,2.556324237591637,Poultry manure,0.875,38.02418460534745,103.967977,6.58930476705406,0.6518933176994324,0.1717975576263684,23.97972695862028
Goat manure,None,77.12537770433494,0.08,88.0,Reactor,10.0,1.0,7.202904779954791,Intermittent ,12.083964353824513,Sodium phosphates,5.503354875882053,0.7318632587334871,45.0,None,Woody peat,27.32884658064516,243.0,Organic acid,6.657840333226016,Byproduct,0.875,10.573468809596449,102.780947,7.805309096397466,0.3561442792415619,0.1979003889886367,25.016391279452733
Goat manure,None,61.86446397323035,0.08,53.0,Trough,25.0,1.0,6.893635572643023,Intermittent ,15.296626323859044,LB Culture,8.09182619029282,0.3687606341916477,36.0,None,Straw,27.328846580645163,1082.0,MgSO₄,2.774837632460073,Straw,0.875,13.384548033376664,105.79767400000004,6.532181363166881,0.6494556069374084,0.1296512719716344,29.91094859100575
Goat manure,None,59.432114896517966,0.08,98.0,Reactor,19.0,1.0,12.821005534895002,Intermittent ,22.07235699948724,Ferric salt,6.3170373442868,0.8255071434682393,40.0,None,Sawdust,27.32884658064516,1076.0,MgO,4.178897544449638,Mature compost,0.875,19.313312374551334,103.26323999999998,6.915487667663358,0.6494556069374084,0.1696332115656372,25.322081539133013
Goat manure,None,46.631097845295336,0.08,34.0,Reactor,1.0,1.0,47.877888126358286,Intermittent ,14.527139339035632,Inorganic acid,6.154977753786643,2.9250554501928527,27.0,None,None,27.32884658064516,1389.0,Potassium phosphate,9.097482617821065,Poultry manure,0.875,12.711246921656178,102.110225,6.920424759518118,0.4439471065998077,0.1509816592044143,20.165133446725555
Goat manure,None,48.43894977324965,0.08,46.0,Windrow,8.0,0.0,34.58682449221191,Intermittent ,37.93454429446884,Sodium phosphates,11.30965735326347,9.224124787244122,7.0,None,Straw,27.32884658064516,519.0,MgO,9.812666227430046,Mature compost,0.875,33.19272625766023,104.038676,5.521130051749478,0.4738793671131134,0.1394743940057457,24.374397801858624
Goat manure,None,64.31501416206105,0.08,59.0,Trough,31.0,1.0,0.0,None,10.416887308916506,Inorganic acid,5.723972308699879,0.4024934098331523,0.0,None,Woody peat,27.32884658064516,0.0,Mg(OH)₂,0.0,Byproduct,0.875,9.114776395301943,103.70237500000002,2.341535171674752,0.7913299798965454,0.1675916997389066,23.99347550724348
Goat manure,None,68.88119787247787,0.08,22.0,Trough,23.0,1.0,9.613566870302758,Intermittent ,43.13461599857489,Calcium magnesium phosphate fertilizer,8.56193888732445,0.3888131970565156,1.0,None,Straw,27.328846580645163,393.0,Mg(OH)₂,3.5813159751631254,Straw,0.875,37.74278899875303,104.219929,5.7862002745998815,0.6505458950996399,0.1747912363633801,28.07355428874812
Goat manure,None,52.43109677727635,0.08,82.0,Trough,29.0,0.0,46.86736419318575,Intermittent ,20.046303407373728,K₂SO₄,9.07861817169314,7.262205562462593,39.0,None,Straw,27.32884658064516,804.0,MgO,5.04153982422263,Green waste,0.875,17.54051548145201,105.109477,6.915487667663358,0.646418035030365,0.1251977743848374,26.842512700951083
Goat manure,None,49.72676254928522,0.08,28.0,Windrow,10.0,1.0,53.24784166212807,Intermittent ,14.710435356768995,Lignite,6.116636105435021,1.4027418705575982,21.0,None,Straw,27.32884658064516,640.0,Zeolite,1.0443589290747346,Byproduct,0.875,12.871630937172872,105.07999799999996,6.973967577163476,0.6494556069374084,0.1386185288024855,27.795218278289763
Goat manure,None,50.67052899807981,0.08,33.0,Trough,23.0,1.0,28.9180459491531,Intermittent ,37.12891921145973,MgHPO₄,6.398654144616195,0.4932678388613876,4.0,None,Straw,27.328846580645163,429.0,Organic acid,6.1320382851927295,Byproduct,0.875,32.48780431002726,107.958731,6.881075563401323,0.3616349101066589,0.1968444478944118,26.295381681141254
Goat manure,None,45.13079484855434,0.08,27.0,Trough,24.0,1.0,2.7089344759344547,Intermittent ,28.36803828494869,Ferric salt,11.87802733646712,1.1064891572010738,10.0,None,Soil,27.32884658064516,1076.0,Calcium magnesium phosphate fertilizer,9.42073317969215,Byproduct,0.875,24.822033499330104,104.371976,5.7862002745998815,0.910383939743042,0.1474988842550144,27.17577086879035
Goat manure,None,55.46734422787212,0.08,89.0,Windrow,7.0,1.0,51.050957075361566,Intermittent ,19.774433110138077,MgO,7.196700995424065,0.3862082672431883,26.0,None,Straw,27.32884658064516,1151.0,MgSO₄,8.101136710307475,Mature compost,0.875,17.302628971370815,104.80926400000004,7.281732107461278,0.4407869577407837,0.1795251938776282,23.17161144819284
Goat manure,None,49.9224129368477,0.08,34.0,Trough,15.0,0.0,16.49251014343812,Intermittent ,40.1842805589696,Inorganic acid,10.405337396429042,0.5748768949311833,30.0,None,Sawdust,27.32884658064516,711.0,Mg(OH)₂,2.510861969190218,Mature compost,0.875,35.161245489098405,102.818348,5.943072203200408,0.6494556069374084,0.1391159104366687,25.479703779921397
Goat manure,None,63.75723849672815,0.08,77.0,Trough,6.0,0.0,58.12192941669344,Intermittent ,26.80893635411138,Clay,10.271260023277296,1.051154821261097,45.0,None,Soil,27.32884658064516,1263.0,DCD,8.851055147895996,Straw,0.875,23.45781930984746,101.326662,6.920424759518118,0.4417942464351654,0.142484495960327,24.434642701042662
Goat manure,None,49.9370339235909,0.08,74.0,Reactor,24.0,1.0,3.4889872644623043,Intermittent ,9.42836388373773,Mg(OH)₂,9.241113276001778,3.336477379018763,47.0,None,Plastic tube pieces,27.32884658064516,801.0,Potassium phosphate,3.146129178402787,Straw,0.875,8.249818398270513,102.70228699999996,6.915487667663358,0.6494556069374084,0.1306602691442488,27.47144403538836
Goat manure,None,52.85633508367015,0.08,58.0,Trough,11.0,1.0,2.623608581135484,Intermittent ,9.884351931419832,Microbiological agent,11.901422973912606,4.103405651103085,17.0,None,Sawdust,27.32884658064516,464.0,Zeolite,4.240493244995372,Byproduct,0.875,8.648807939992354,104.02597399999996,8.155031325925643,0.6494556069374084,0.140032666992059,26.12909421454601
Goat manure,None,62.15726223322763,0.08,45.0,Trough,9.0,1.0,23.40986415865197,Intermittent ,20.51275630119964,None,10.772330455003807,1.1339827408533192,38.0,None,Sawdust,27.328846580645163,769.0,None,5.361392436489453,Straw,0.875,17.948661763549687,103.36796799999998,8.155031325925643,0.3619388341903686,0.1521697762885709,29.92587848910948
Goat manure,None,75.60673196646175,0.08,39.0,Reactor,2.0,1.0,20.99059643224893,Intermittent ,33.79877340557058,Phosphogypsum,9.607327772826212,0.1847493613958084,37.0,None,Soil,27.32884658064516,923.0,Organic acid,5.730172430731281,Green waste,0.875,29.573926729874252,104.48758800000004,7.064114646481791,0.3298283517360687,0.1584702173472215,24.260139596241675
Goat manure,None,44.467017544166985,0.08,13.0,Reactor,4.0,1.0,7.186810176940044,Intermittent ,30.280499212854277,Inorganic acid,6.323517031834163,0.0543172947028824,12.0,None,Woody peat,27.32884658064516,745.0,DCD,6.672818870685449,Straw,0.875,26.49543681124749,105.622931,6.920424759518118,0.278016448020935,0.2065879347365777,26.134143570374185
Goat manure,None,45.80153669365168,0.08,43.0,Reactor,28.0,1.0,7.655343808281501,Intermittent ,27.31028274199292,Carbonatite,6.196557838630451,6.78087779195279,21.0,None,None,27.32884658064516,483.0,None,5.627201025415964,Straw,0.875,23.896497399243803,102.73978099999997,6.915487667663358,0.3616349101066589,0.1642646029796006,21.58535068442444
Goat manure,None,44.317769472566376,0.08,73.0,Trough,28.0,1.0,52.97411717982537,Intermittent ,21.87465719587254,Sodium phosphates,7.830770102198057,1.244774772100019,27.0,None,Sawdust,27.32884658064516,248.0,Microbiological agent,0.2213476434301509,Straw,0.875,19.140325046388472,105.88921199999996,7.794606442603258,0.6119740605354309,0.1389387186581629,21.33865778739738
Goat manure,None,48.1545268321668,0.08,81.0,Reactor,31.0,1.0,53.29511185180651,Intermittent ,11.4683894127153,Carbonatite,4.963064181891906,0.573098320409231,34.0,None,Soil,27.32884658064516,1168.0,Ca-superphosphate,1.0612903782243366,Green waste,0.875,10.034840736125888,104.522624,6.973967577163476,1.201632022857666,0.1367290281267106,27.161906692061542
Goat manure,None,64.24110319297128,0.08,82.0,Windrow,27.0,1.0,51.01907112354298,Intermittent ,32.642069288128745,MgO,10.544252370746658,0.0533050854114292,43.0,None,Straw,27.32884658064516,1010.0,Mg(OH)₂,5.675456463382692,Mature compost,0.875,28.561810627112653,103.50938200000004,8.155031325925643,0.3616349101066589,0.1335222629561172,26.964449582723788
Goat manure,None,45.096574904366165,0.08,119.0,Trough,12.0,1.0,40.53761187162967,Intermittent ,18.718616944469527,Sulfur,9.973403279293866,2.6622417130316576,35.0,None,Straw,27.32884658064516,1050.0,None,4.547830583176227,Green waste,0.875,16.378789826410838,104.801349,7.645963131948937,0.6494318842887878,0.1240418912770578,27.08890458424504
Goat manure,None,44.49415391626072,0.08,58.0,Trough,23.0,1.0,40.48905892361876,Intermittent ,5.681613832012424,Sodium phosphates,6.887065677144692,8.12996726274653,23.0,None,Byproduct,27.32884658064516,707.0,Microbiological agent,9.25604473414998,None,0.875,4.971412103010871,102.86677000000002,6.827855449880871,0.2396176308393478,0.1454227886821454,24.09751401381537
Goat manure,None,50.23884104670393,0.08,91.0,Reactor,31.0,1.0,30.128058102419168,Intermittent ,25.296723721457084,MgCl₂,11.839352609355885,1.2821655956858256,72.0,None,Straw,27.32884658064516,1233.0,None,9.78573365507815,Byproduct,0.875,21.229571385992653,105.24805999999998,8.162591186447665,0.475452184677124,0.1337626480873047,1000000.0
Goat manure,None,47.98387693620208,0.08,50.0,Reactor,24.0,1.0,30.40081917223286,Intermittent ,42.96885545281821,Labile carbon source,4.341388006123815,9.649873867431642,33.0,None,Soil,27.32884658064516,869.0,None,5.145487309956161,Mature compost,0.875,37.59774852121593,104.27623599999998,6.915487667663358,0.437636137008667,0.1303043769586017,25.962197810362404
Goat manure,None,73.01968932137635,0.08,35.0,Reactor,14.0,1.0,1.8394581457163284,Intermittent ,41.08675684577482,Zeolite,11.79054545677166,2.6115283891199628,4.0,None,Woody peat,27.32884658064516,114.0,MgO,9.280936545975797,Poultry manure,0.875,35.95091224005297,103.80665799999996,6.0812453603855605,0.4714947342872619,0.1966483136336155,26.411313030233345
Goat manure,None,46.35662001726042,0.08,62.0,Reactor,26.0,1.0,20.005138112688453,Intermittent ,32.412632913156216,Sulfur,7.754422135938072,5.5145322589214985,0.0,None,Straw,27.32884658064516,531.0,MgO,2.058686604499541,Mature compost,0.875,28.36105379901169,104.65065599999996,5.04294833677879,0.6967942118644714,0.1323056413858557,21.293522192462675
Goat manure,None,48.13363994172595,0.08,49.0,Trough,17.0,0.0,57.19481799878177,Intermittent ,42.84065472195175,Sodium salt,7.357518596444824,9.288249544681133,17.0,None,None,27.32884658064516,1119.0,MgSO₄,1.3715643581549974,Straw,0.875,37.48557288170778,102.598814,7.635260478154727,0.6518933176994324,0.1523138223123438,21.032702764422574
Goat manure,None,47.50840842639918,0.08,35.0,Trough,5.0,0.0,17.07461399731914,Intermittent ,37.37561702885701,Calcium magnesium phosphate fertilizer,9.362072539184016,6.584872351720712,24.0,None,Straw,27.32884658064516,919.0,MgO,1.7810594465228469,Straw,0.875,32.70366490024988,104.65555899999998,6.173741004882302,0.6146349906921387,0.1439415827665917,21.564673826016925
Goat manure,None,59.8950852147637,0.08,17.0,Windrow,16.0,1.0,45.33848375530974,Intermittent ,29.27660002751107,Microbiological agent,6.796476095510922,0.6619927617794822,0.0,None,Soil,27.32884658064516,992.0,Organic acid,7.441908670933842,None,0.875,25.617025024072184,102.198531,6.881075563401323,0.3265032470226288,0.1825973555405805,27.65176370200157
Goat manure,None,48.31940894533298,0.08,53.0,Reactor,19.0,1.0,37.08597805541894,Intermittent ,34.68745318617451,Forsterite,8.100506125914222,5.8246937741532125,51.0,None,Soil,27.32884658064516,64.0,MgO,2.938901711471371,Byproduct,0.875,30.35152153790269,104.37169,6.495038972391152,0.6494556069374084,0.1959653790498531,25.26758880652313
Goat manure,None,51.80556281303055,0.08,111.0,Trough,17.0,0.0,56.55677715997166,Intermittent ,12.657074283032172,Inorganic acid,8.432399102164915,0.4147095710267057,34.0,None,Soil,27.32884658064516,349.0,Ca-superphosphate,7.677374680964874,Poultry manure,0.875,11.074939997653152,106.104474,6.915487667663358,0.879920482635498,0.1281977809749436,27.229730611617523
Goat manure,None,72.53899349336078,0.08,73.0,Windrow,19.0,0.0,38.511201389966274,Intermittent ,18.538382946525054,Mg(OH)₂,8.802180408929992,0.4982481042364273,31.0,None,Woody peat,27.32884658064516,540.0,Zeolite,4.521411191620704,Byproduct,0.875,16.221085078209427,104.52549500000003,6.915487667663358,0.646418035030365,0.1515194838901846,26.90417172677059
Goat manure,None,49.187352177636896,0.08,105.0,Reactor,4.0,1.0,26.98104873856906,Intermittent ,25.357678059379268,MgSO₄,9.710207897323896,0.6553638837955555,72.0,None,Soil,27.32884658064516,893.0,Calcium magnesium phosphate fertilizer,3.303536410818757,Poultry manure,0.875,22.187968301956857,103.95171299999998,7.281732107461278,1.329471230506897,0.1318519136965538,23.99582310659697
Goat manure,None,47.53744450909329,0.08,87.0,Windrow,13.0,0.0,29.37567915867347,Intermittent ,7.063291383237031,Potassium phosphate,11.362916743142408,0.4365031341505554,68.0,None,Woody peat,27.32884658064516,336.0,Inorganic acid,0.2842784223853356,Green waste,0.875,6.180379960332402,104.69423399999998,7.794606442603258,0.6518933176994324,0.1119957332943689,28.29074091584804
Goat manure,None,49.88094674093744,0.08,50.0,Reactor,16.0,1.0,1.32506832742336,Intermittent ,33.46121752411416,Carbonatite,4.931166306117119,7.091991744095562,41.0,None,Straw,27.32884658064516,264.0,MgO,1.9959468686003443,Mature compost,0.875,29.278565333599893,105.45796799999997,4.892135373074478,0.6494556069374084,0.1636544939650703,26.13209066787003
Goat manure,None,44.04714306063946,0.08,31.0,Trough,24.0,0.0,27.48168174426679,Intermittent ,10.648850641330109,Lime,4.951526048321336,1.1507972135859512,31.0,None,Soil,27.32884658064516,649.0,Potassium phosphate,4.329557835562988,Mature compost,0.875,9.317744311163844,105.77933699999998,6.915487667663358,0.609536349773407,0.1362193158541765,30.64486451704232
Goat manure,None,44.42441473744102,0.08,118.0,Trough,10.0,1.0,52.10689574500413,Intermittent ,9.587148949297548,Lignite,6.417601190569758,4.800764399553277,72.0,None,Woody peat,27.32884658064516,617.0,Biochar,9.882226736881712,Green waste,0.875,9.141456420200477,103.673706,6.915487667663358,0.9251759052276612,0.1280637431142841,1000000.0
Goat manure,None,66.2262258243151,0.08,122.0,Reactor,16.0,1.0,27.285378508728854,Intermittent ,22.19884985449761,Microbiological agent,7.972886419704608,0.4359802468831523,68.0,None,Straw,27.32884658064516,894.0,None,5.95989648564745,Byproduct,0.875,19.42399362268541,102.727109,8.155031325925643,0.3616349101066589,0.1737598963441758,27.226956629724377
Goat manure,None,44.08158658735002,0.08,84.0,Trough,20.0,0.0,19.88550025393395,Intermittent ,16.367980981752098,Phosphogypsum,7.379176823950703,3.125262645547907,32.0,None,Sawdust,27.32884658064516,1352.0,None,5.164655080869235,Straw,0.875,14.321983359033084,105.16532799999996,7.937413864946154,0.4007308781147003,0.1371507421825862,25.068656856962985
Goat manure,None,47.78777908025695,0.08,125.0,Reactor,25.0,1.0,16.751342341480377,Intermittent ,45.35739461898249,Ca-superphosphate,6.942175631635029,2.892157322435591,42.0,None,Straw,27.32884658064516,480.0,Ca-superphosphate,0.0051112181112145,None,0.875,39.68772029160968,103.280445,6.973967577163476,1.201632022857666,0.1242390178936085,19.807606529498045
Goat manure,None,49.46016975879599,0.08,54.0,Trough,24.0,1.0,56.0604713697004,Intermittent ,36.83077454188432,Organic acid,11.654689523425418,0.0305580057577992,48.0,None,Soil,27.32884658064516,1165.0,Biochar,1.293549566483848,Straw,0.875,32.22692772414878,106.09328,8.213511235425758,1.201632022857666,0.1435207812974051,27.408303507828848
Goat manure,None,45.30291911231717,0.08,29.0,Windrow,2.0,0.0,6.036116379190193,Intermittent ,20.28759568059365,LB Culture,5.996452880078574,7.997927441765945,1.0,None,Soil,27.32884658064516,1071.0,Zeolite,2.3153572495692365,Poultry manure,0.875,17.751646220519447,103.26236199999995,5.055379983058874,0.6157252788543701,0.1770072156422851,22.520204113718957
Goat manure,None,43.68317790815615,0.08,60.0,Reactor,11.0,1.0,26.47769890963287,Intermittent ,44.769540880709954,Phosphogypsum,10.36868690663476,3.214935720879475,41.0,None,Straw,27.32884658064516,949.0,Zeolite,4.174653596650818,None,0.875,39.17334827062121,104.84100499999995,7.937413864946154,0.6119740605354309,0.1331808462998579,25.89461793621286
Goat manure,None,45.31523296098846,0.08,34.0,Reactor,10.0,1.0,22.87121398123467,Intermittent ,31.38551823085773,Mg(OH)₂,5.987228884165572,2.420497284249004,30.0,None,Woody peat,27.32884658064516,1191.0,MgO,2.539430485003298,None,0.875,27.462328452000516,105.565839,5.943072203200408,0.6494556069374084,0.1713982028095918,24.707276547328934
Goat manure,None,51.100445003222895,0.08,22.0,Trough,9.0,0.0,55.32244584519333,Intermittent ,20.680786356462256,MgHPO₄,9.261926099875245,1.044837749206049,3.0,None,Straw,27.32884658064516,564.0,MgO,2.405781324237472,Poultry manure,0.875,18.095688061904475,105.42367,5.969069721382295,0.6497595310211182,0.1435818107992358,30.950818482095663
Goat manure,None,56.7064914780195,0.08,125.0,Windrow,9.0,0.0,31.866462050540164,Intermittent ,17.38411708422055,Inorganic acid,6.00651091043255,0.28732000401268,17.0,None,Woody peat,27.32884658064516,1065.0,Microbiological agent,0.3337877362613362,Poultry manure,0.875,15.21110244869298,104.90521400000004,6.973967577163476,0.6497595310211182,0.1526559672899442,22.837841970013685
Goat manure,None,47.362020327861,0.08,20.0,Trough,25.0,0.0,31.454971366173652,Intermittent ,35.854006037849395,MgCl₂,5.508569182101168,7.5566671625307,14.0,None,Sawdust,27.32884658064516,1172.0,None,8.583118438113315,Byproduct,0.875,31.37225528311822,104.54879099999998,8.162591186447665,0.4751473069190979,0.158059149166844,25.545683712444315
Goat manure,None,60.41075757045408,0.08,78.0,Trough,24.0,1.0,6.889063582470749,Intermittent ,12.984836745485342,Labile carbon source,9.154292339294612,0.5204552994453248,15.0,None,Sawdust,27.32884658064516,1151.0,MgO,3.6969514135023616,None,0.875,11.361732152299677,103.446911,6.915487667663358,0.6494556069374084,0.1327024853797224,26.700523742177516
Goat manure,None,50.412962220490456,0.08,117.0,Trough,29.0,0.0,5.731923825834326,Intermittent ,31.43494151927793,MgCl₂,11.561989887613288,4.524217099235678,80.0,None,Woody peat,27.32884658064516,149.0,MgSO₄,2.782616232748372,Mature compost,0.875,27.505573829368192,104.306528,7.779284881951189,0.6494556069374084,0.1523605589707056,26.873291226591345
