M1_is Enclosed,Initial GI (%),Turning times,V1_Ventilation Type,V4_Ventilation Day,Initial Moisture Content (%),Additive_1,V5_Ventilation rate (L/min/kg iniDW), Composting Method,V3_Ventilation Duration (min),Initial C/N (%),Material_2,Additive_2,Additive_3,Application Rate (%DW),V2_Ventilation Interval (min),Compost volume (m3),Material_3,Material_Main,Period (d),Additive_4,Initial pH,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
1.0,27.32884658064516,25.0,Continuous,74.0,55.31633566020038,MgCl₂,4.668997691925697,Reactor,8.143268751595327,18.268294400204265,None,MgO,None,9.521832029961615,0.0,0.15181,None,OFMSW,88.0,None,8.854352607768138,1.411,25.776563398688214,93.667775,14.25782472760596,0.164712592959404,0.1926363525576452,27.06379917675246
1.0,27.32884658064516,8.0,Continuous,31.0,47.71269393848753,Zeolite,3.990276973181419,Trough,55.41945409805924,10.35364984407381,Byproduct,MgO,None,4.551606082701446,0.0,0.15181,None,OFMSW,77.0,None,8.34540248171136,1.411,14.608999929988148,93.621775,15.45753316557832,0.4165310561656952,0.1725863643253045,26.086992289394345
1.0,27.32884658064516,30.0,Continuous,55.0,59.87632170146848,Mature compost,1.1704687973567718,Reactor,10.060028791112517,30.43078690532502,Soil,MgSO₄,None,4.214934472068901,0.0,0.15181,None,OFMSW,121.0,None,8.446744832416119,1.411,43.39815511693423,93.597775,14.25782472760596,0.1662825047969818,0.2025736271053712,1000000.0
1.0,27.32884658064516,25.0,Continuous,24.0,63.638631956727714,Sand,1.406216918884281,Reactor,1.6688056774194493,13.553751258083093,Green waste,Potassium phosphate,None,4.559782732767906,0.0,0.15181,None,OFMSW,57.0,None,10.31150635605776,1.411,19.124343025155245,93.667775,11.755298200214469,0.1648489087820053,0.1897048127484427,24.983015740250725
0.0,27.32884658064516,27.0,Continuous,44.0,56.11076182173079,Ferric salt,4.189155647276984,Windrow,27.23822061346203,28.373848455441703,None,Potassium phosphate,None,1.1231287049717995,0.0,0.15181,Green waste,OFMSW,68.0,None,7.3059406357932914,1.411,42.941275428303605,93.63591100000002,13.25053709878398,0.1908517032861709,0.1988263171723341,1000000.0
1.0,27.32884658064516,24.0,Continuous,10.0,68.48270984206074,Calcium magnesium phosphate fertilizer,2.8047609382731977,Trough,36.8044466998094,35.36632119441922,Plastic tube pieces,Organic acid,None,0.5527541294603582,0.0,0.15181,None,OFMSW,15.0,None,9.0762532183651,1.411,49.90187920532552,93.667775,8.5850261060518,0.1662825047969818,0.2306996845047675,29.26969160600803
1.0,27.32884658064516,11.0,Continuous,62.0,77.52864897763402,MgHPO₄,2.055212958780253,Trough,44.01728555951827,34.92480895391804,Straw,Inorganic acid,None,9.076727775830522,0.0,0.15181,None,OFMSW,85.0,None,5.459097790047979,1.411,49.27890543397835,93.621775,15.063372513773484,0.3311864137649536,0.2082106916843817,25.043362477630275
1.0,27.32884658064516,23.0,Continuous,7.0,80.54573362704875,Microbiological agent,0.9233201946083124,Reactor,37.91573554421044,35.113717940339185,Husk,Inorganic acid,None,1.5073941220529905,0.0,0.15181,Green waste,OFMSW,18.0,None,7.845731586832999,1.411,49.545456013818594,93.63591100000002,8.5850261060518,0.1915614753961563,0.2391545325357119,27.20517057489005
1.0,27.32884658064516,3.0,Continuous,55.0,51.86850125965199,MgO,2.2298754699315992,Reactor,27.71037984580057,33.361728393813884,Byproduct,Inorganic acid,None,9.28573857561118,0.0,0.15181,Green waste,OFMSW,115.0,None,6.561963858834284,1.411,47.07339876367139,93.46077,13.002224185056775,0.327747106552124,0.2039298001074246,21.60088033381648
1.0,27.32884658064516,10.0,Continuous,79.0,51.9201616977172,None,3.328226811917394,Reactor,27.965282839648307,9.948183616533012,Straw,None,None,9.718910028085409,0.0,0.15181,None,OFMSW,110.0,None,7.029386290067541,1.411,14.03688708292808,93.621775,15.45753316557832,0.4468764066696167,0.1785994305841346,27.91783250660298
1.0,27.32884658064516,24.0,Continuous,84.0,48.28315399221608,Ferric salt,3.7963456820841257,Windrow,17.090656477802316,43.3205475976218,Woody peat,Potassium phosphate,None,3.9405328700744233,0.0,0.15181,Mature compost,OFMSW,84.0,None,8.600694431458331,1.411,61.12529266024436,93.653095,14.25782472760596,0.1662825047969818,0.1743763355701028,27.31224247695581
1.0,27.32884658064516,24.0,Continuous,3.0,55.09117534471298,MgHPO₄,3.4449163039581654,Trough,5.942536395571564,14.080069002328027,Plastic tube pieces,Microbiological agent,None,0.0025493564729417,0.0,0.15181,Mature compost,OFMSW,90.0,None,5.881083893479778,1.411,19.86697736228485,93.653095,14.25782472760596,0.1662825047969818,0.1948722661359669,23.72157164062337
0.0,27.32884658064516,7.0,Continuous,65.0,76.6390580082637,MgO,5.4310515337246486,Windrow,49.39930827289978,12.3649539299558,Soil,Mg(OH)₂,None,0.4138350929512846,0.0,0.15181,None,OFMSW,119.0,None,11.691511563897684,1.411,17.446949995167632,93.621775,15.972768776229856,0.4417555332183838,0.1732684359417428,26.074386242701525
0.0,27.32884658064516,21.0,Continuous,42.0,52.75880620186384,Clay,2.74930464255967,Windrow,39.84732119967085,19.97532089597248,Soil,Microbiological agent,None,0.4453098294096802,0.0,0.15181,Mature compost,OFMSW,90.0,None,5.863415106216934,1.411,28.18517778421717,93.653095,14.25782472760596,0.1641391366720199,0.2068137076452217,26.76833318006364
0.0,27.32884658064516,27.0,Continuous,69.0,74.29678743345748,Ferric salt,1.8694669129052988,Trough,33.128592369377024,28.75736783961553,Straw,Potassium phosphate,None,5.072945896518343,0.0,0.15181,None,OFMSW,89.0,None,11.562447845643751,1.411,40.57664602169751,93.667775,14.25782472760596,0.1641391366720199,0.1705169153757156,26.181256845881435
0.0,27.32884658064516,22.0,Continuous,34.0,55.74419779895435,Ferric salt,4.878690749295547,Windrow,17.512336425305115,36.25540913021133,Green waste,Gypsum,None,2.6342831142836776,0.0,0.15181,Mature compost,OFMSW,51.0,None,6.786114526427036,1.411,51.125034395542045,93.653095,8.5850261060518,0.1618086546659469,0.1991725017751864,1000000.0
0.0,27.32884658064516,22.0,Continuous,64.0,50.51046393993303,Organic acid,4.523036494596557,Trough,56.62609763398194,23.95896809779447,Byproduct,None,None,0.2117650463011322,0.0,0.15181,None,OFMSW,83.0,None,7.044292493071897,1.411,33.806103985988,93.667775,14.25782472760596,0.1303001791238784,0.1984668540975306,27.79293155786848
1.0,27.32884658064516,11.0,Continuous,9.0,81.91354862218138,Sand,2.2819339397967555,Reactor,42.19645124649342,44.64349925706141,Sawdust,Mg(OH)₂,None,9.0112835341151,0.0,0.15181,None,OFMSW,34.0,None,11.624296585804938,1.411,62.991977451713645,93.621775,9.39057389221932,0.3311864137649536,0.2146438150019588,26.43769028311559
1.0,27.32884658064516,4.0,Continuous,29.0,52.49564491795613,Lime,3.3116695378275463,Trough,38.37614346808492,35.4616402828802,None,Mg(OH)₂,None,2.341604031720378,0.0,0.15181,None,OFMSW,115.0,None,7.647838397050028,1.411,50.03637443914396,93.621775,12.884105525757134,0.3301825821399688,0.2643331408598346,17.081770922239325
1.0,27.32884658064516,17.0,Continuous,3.0,83.16153073535938,Organic acid,1.7943136949662222,Reactor,18.069228745818755,15.522178852717984,Soil,Inorganic acid,None,0.4692170080792823,0.0,0.15181,Mature compost,OFMSW,29.0,None,11.393544427939588,1.411,21.90179436118508,93.60709500000002,8.5850261060518,0.5369740128517151,0.2217373315129706,30.176077727058747
0.0,27.32884658064516,21.0,Continuous,24.0,71.3160604879414,Forsterite,3.18394322144529,Windrow,57.78269993345542,45.34550835458969,Green Waste,Potassium phosphate,None,7.614696978928823,0.0,0.15181,Mature compost,OFMSW,82.0,None,6.539953151236484,1.411,63.982512288326056,93.653095,14.25782472760596,0.1318701058626175,0.1854744185455051,21.727170986709258
0.0,27.64850641269553,6.0,Continuous,10.0,67.3001625372805,Organic acid,3.0582566967392912,Trough,19.842961651378968,38.69047885293914,Straw,Inorganic acid,None,2.763061061846158,0.0,0.15181,None,OFMSW,47.0,None,8.272690959245061,1.411,54.59226566149712,93.621775,9.063866741752705,0.3286886811256408,0.2037633918107302,25.473945595998675
0.0,27.32884658064516,21.0,Continuous,80.0,70.61594498274904,MgHPO₄,4.941155797468911,Windrow,11.966072423476923,42.9563200840458,None,MgSO₄,None,0.4925044329963191,0.0,0.15181,Green waste,OFMSW,102.0,None,12.011851658627982,1.411,60.61136763858863,93.63591100000002,14.25782472760596,0.1892818063497543,0.1698337460359725,25.435347659774404
0.0,27.32884658064516,24.0,Continuous,72.0,66.98561159428189,Labile carbon source,0.0560503990843066,Windrow,56.38834734644325,39.95308500865856,Green waste,MgO,None,9.029621114487188,0.0,0.15181,None,OFMSW,101.0,None,5.040719271044362,1.411,56.37380294721723,93.667775,14.25782472760596,0.1633785516023636,0.16586329008227,25.78754207454126
0.0,27.32884658064516,22.0,Continuous,35.0,71.25527246502713,MgHPO₄,2.153231805034992,Trough,30.610188528575225,38.06496424630676,Green Waste,None,None,1.2146364372233631,0.0,0.15181,None,OFMSW,68.0,None,4.96817292700173,1.411,53.70966455153884,93.667775,13.25053709878398,0.1318701058626175,0.1997647875717005,25.31251676773866
0.0,27.32884658064516,8.0,Continuous,4.0,81.60461528080357,Potassium phosphate,1.8628711775783868,Windrow,46.51826097972437,28.871219683187977,Green waste,Microbiological agent,None,8.968917105454878,0.0,0.15181,Mature compost,OFMSW,81.0,None,10.985442279302866,1.411,40.73729097297824,93.60709500000002,15.234896748140525,0.332736998796463,0.1649635167741908,21.697511284687497
0.0,27.32884658064516,23.0,Continuous,38.0,48.50413922428317,Calcium magnesium phosphate fertilizer,3.381295293729781,Windrow,10.3445393002471,42.92738452449147,Sawdust,Microbiological agent,None,7.830861191897767,0.0,0.15181,None,OFMSW,44.0,None,6.072718405413951,1.411,60.57053956405747,93.667775,8.5850261060518,0.1641391366720199,0.1726820394352838,24.90419547495316
1.0,27.32884658064516,1.0,Continuous,2.0,54.20325324890319,MgCl₂,4.073654138330087,Reactor,23.60316560524808,13.849914478129769,Green waste,Zeolite,None,6.510956924177621,0.0,0.15181,None,OFMSW,34.0,None,8.549168950962985,1.411,19.542229328641103,93.621775,9.323965171588911,0.3335187137126922,0.1744693234147532,23.20901219436615
1.0,27.32884658064516,25.0,Continuous,44.0,62.819898060710486,None,4.947878489261582,Reactor,53.49904712182385,10.524458716062972,Green waste,None,None,2.8230698035659127,0.0,0.15181,None,OFMSW,67.0,None,8.76015121531173,1.411,14.850011248364853,93.667775,13.690949415459988,0.2779158055782318,0.1767642800922662,26.95604519198277
1.0,27.32884658064516,16.0,Continuous,29.0,65.53969186042013,Organic acid,2.494386876940875,Reactor,9.888301463830988,42.63429711997024,Plastic tube pieces,Gypsum,None,7.375357990008173,0.0,0.15181,None,OFMSW,49.0,None,7.363667836354221,1.411,60.15699323627801,93.621775,8.5850261060518,0.5369740128517151,0.2289846881691586,23.05074323690206
