Material_Main,Period (d),Turning times,V2_Ventilation Interval (min),M1_is Enclosed, Composting Method,Additive_3,Additive_2,Additive_1,Material_3,Additive_4,Material_2,V1_Ventilation Type,V4_Ventilation Day,Compost volume (m3),V3_Ventilation Duration (min),Application Rate (%DW),Initial Moisture Content (%),Initial C/N (%),Initial pH,Initial TN (%),V5_Ventilation rate (L/min/kg iniDW)
-1.2346169139676089,0.11438712650705758,-2.9951611502311923,-1.4285984198993966,0.06041572121667235,0.057431637102875764,0.06294290576841031,0.17585752859653903,2.6133188654769217,0.059492228350011556,0.006204593561692763,0.14653293440825624,-0.960809305652065,-1.7278477780767703,-1.30157858114001,-1.7753799627124003,0.3196563897955496,0.28749524699574613,-0.4800434073816041,-1.9082931339185516,-0.34387246046292436,-0.4253421750823583
0.6072602786302124,0.4080159203267044,0.7145117541889163,-0.004732451038598955,-0.024213057816149807,0.040848027056488476,0.07177457509920797,0.22260330462507816,1.6711104370625565,0.08059451753752295,0.006733158981611276,0.4538548000785452,-0.43813191566525145,-0.42134662648730287,-0.28827493082931965,-1.23611444563615,0.35607157969747566,0.16076691190838527,1.1001737359531605,0.8689457343335999,1.6708795730980006,-3.6350811896253563
-0.14063510502669307,0.2372082123115964,9.059717135102082e-05,-0.04760739513979847,-0.023808609663882173,0.02968642971153216,0.0639703116794748,0.21328221527080446,1.7147114017515195,0.08729932961396483,0.008129580293616658,0.38670056184716495,-0.37867566523172624,-0.7415559479717874,-0.6063866719192883,-1.170337343762838,0.5453268043966023,0.1360091235300001,-1.1580020934540132,-0.3871902763360422,-0.7039243016271346,-3.403008531347671
-5.472509424206354,-0.9289674397582864,-0.0029345721982772053,0.15277005976523741,0.09846805969305379,0.127315399428155,0.06540199964487488,0.2016389922438077,1.3116675503445638,-0.021977827923601298,0.009972287763067645,-0.558153759845375,-0.1335792862556453,-0.36342613440069194,-3.297882069247057,0.18432705854593107,0.24156012365646384,0.43821884865372546,2.11894621407229,-1.894715498302294,-0.946509007452629,-2.608833643435184
-2.9709348467380283,0.341115694435178,-0.4586460339744277,0.20314161055506763,-3.3664485532649606,-0.12258350078487933,0.08142802811176843,0.12102219392099789,2.247515270970946,0.04746930383947319,0.009194850823046509,-7.200374163996958,-1.2828261430307175,-0.14598876842979894,0.9881940506288049,-0.2822503713801228,-0.19831800203786934,0.30274020094877724,-0.3556397003220278,0.3274346549721749,0.33090586661376126,0.4727876065883245
0.9768248586295629,-0.8091095515961535,-0.2966282020735011,0.05947551846781516,-1.583619297182801,0.3556671642816596,0.10973732195668472,0.20426299737306403,-1.9986068582700154,0.0453510791022154,0.013802914476214899,0.7352588691451759,1.0445233547834396,0.3083699647231102,0.5058107214291455,0.018090298009189574,-1.892503514731979,0.22144240433279364,-1.143320687476069,-0.05817666999798648,-3.6011694915777634,-0.37736063133298403
-1.6941842820219057,0.04696005890228413,-0.29380901362006506,-0.0006977991856100298,-0.05173963305511239,0.004568550589516482,0.05989836127278894,-2.5078049879108995,-2.936475415466829,0.06688378163245132,0.0072196862826568635,0.23237620900504571,-0.4198797920325457,-1.019027355872979,-0.9749378861256344,-0.23636771476820342,0.505707543267594,0.21984477923426182,-1.262823588828539,-1.5777958373813334,-0.5931621108123366,-1.7235853885108974
2.2464733487754343,1.0365320147529324,0.2873908574082685,0.22706733422584519,0.5204468496770798,0.47679275528129905,0.09365254463480671,0.15993574466881136,0.7271568375271082,0.0528506061998897,0.009500551407542133,1.144069572736088,0.42635110347674454,0.3864414580592745,1.7373438032828423,0.18268313509571624,0.46460117752161256,0.33800384645566817,-0.08770923622746445,1.097301018182041,0.846452763160407,2.8478615696281557
1.3319392578862734,-0.41285924016936765,1.0724107172630963,0.20957309480187944,0.10881780182533846,0.19377351966378653,0.057355381349421725,0.2788683078050522,-1.7463894525373527,0.0005390619992015982,0.012028924399738692,-0.24896680641846375,0.11469833957859045,0.34798148059805145,-0.7551364187685538,0.2556156062380596,0.962075702897398,0.9082252314021989,3.5693290139558553,0.9633444534560284,0.9467189282045677,-0.4322121957607513
-0.37022967896810877,0.35701765335479874,-0.2730880500121017,0.03929863690586119,-0.024516590854434167,0.06660535725852848,0.06795732200404642,0.35275012190312555,2.5640245970098015,0.038353445928525194,0.00689764917385519,0.425069646564061,-0.08812973911080169,-0.14524836274977937,-0.7480367180848073,0.14581404609335935,0.7011113287105524,0.46190462513008257,-0.9790605981868288,-1.0082743303883481,0.8299773336310569,-0.887577229418111
