Variable,Node purity increase,MSE_increase,P_value,Top
Material_Main,25005.99408352375,35.44963689488176,1.9079520453017124e-05,True
Period (d),27886.405794143677,53.73160349324215,1.8868624933155086e-09,True
Turning times,77147.24110746384,77.66258485804877,5.939708451767205e-20,True
V2_Ventilation Interval (min),603.0870056152344,-0.010668416838925054,0.00010743942261037515,False
M1_is Enclosed,556.1912078857422,1.501782913220353,0.0003953208530982165,False
 Composting Method,815.9697113037109,0.46915039507620193,0.00013966518880121102,False
Additive_3,0.0,0.0,0.00010078805309388755,False
Additive_2,0.0,0.0,0.00010078805309388755,False
Additive_1,12272.852897644043,24.248216453332436,0.56834204291994,False
Material_3,0.0,0.0,0.00010078805309388755,False
Additive_4,0.0,0.0,0.00010078805309388755,False
Material_2,26734.042393036187,41.98698766679833,2.93432975488855e-09,True
Compost volume (m3),7328.691979885101,5.799655299911496,0.009292427281523843,False
V1_Ventilation Type,1425.42107629776,-0.01411080029875933,0.00011266928361731124,False
V4_Ventilation Day,14775.066166996956,15.344025205069403,0.8605830025760339,False
Application Rate (%DW),9517.572055339813,17.41009068748652,0.45249880290532984,False
V3_Ventilation Duration (min),5955.493290543556,4.470855610365124,0.0009610303020874151,False
Initial C/N (%),28867.99800300598,21.90032987644806,0.4446374470947011,True
V5_Ventilation rate (L/min/kg iniDW),21266.01708549261,18.66366172223636,0.5511376532314238,False
Initial Moisture Content (%),17396.916756391525,27.912543537482204,0.05398502285223058,False
