Material_Main,Period (d),Turning times,V2_Ventilation Interval (min),M1_is Enclosed, Composting Method,Additive_3,Additive_2,Additive_1,Material_3,Additive_4,Material_2,Application Rate (%DW),Compost volume (m3),V1_Ventilation Type,V4_Ventilation Day,V3_Ventilation Duration (min),V5_Ventilation rate (L/min/kg iniDW),Initial TN (%),Initial Moisture Content (%),Initial C/N (%),Initial pH,Initial TC (%)
-0.3869200110024855,2.6839920172418825,3.1683868516680636,0.040525358411420874,0.2544202483572263,0.03454108547684589,0.007819625837250085,0.06074240311744772,1.197122722461363,0.0002437804171041618,0.0,1.096209166923078,1.2761721240044157,1.260489904840617,0.42954793582689904,4.725834083288106,0.21331075426378482,0.792348268488901,2.769870844979093,0.7601174845570213,1.7308028934688031,3.9409470520608068,0.9331751633092844
1.609637754478532,1.4092186308579508,3.119904803846426,0.02091858213809348,0.1304776380212387,-0.0029987985707647952,0.006969557440009499,0.02608391414441531,0.9985408982209529,-0.0007187363389261317,0.0,0.6817511278898885,1.0379417872593981,0.5510722186383376,0.2130433776453954,-0.8057109110938342,0.022878136850217185,-0.07148038741964662,0.5384537254000823,0.11682934543298915,-0.7671659525491689,-0.6438768950556102,0.18505398198830614
1.6448745627221157,1.581943919493794,2.587236471567487,0.01469158486733317,0.08073899843481168,-0.06654299786308775,0.006969557440009499,0.057470228581570706,-0.8291226122075157,-0.0007187363389261317,0.0,0.585356056549359,-1.1696418222436482,0.5850537063334628,0.1217777979680238,-0.813115546866273,0.03800807943985246,-0.2713200921766944,0.23396426078517804,-0.49656822300241604,-0.6713901684594556,-0.5605219607167243,-0.09330757963803057
1.6854746029345145,1.7745653147098857,2.536916325349704,0.0218264315119763,0.22158551901067677,-0.0018314990090883745,0.0068612243066781264,0.031517611706573655,1.0373437295813217,-0.0007187363389261317,0.0,0.8668432554083165,0.9995179140710528,0.5844798774213888,0.20769054626131492,0.946180317482874,0.02864373308265116,-0.018595647525448636,0.45919974092962024,0.4054588740132157,0.8718877949440478,1.0739627870036468,0.38437799687290086
1.770977413713219,2.0424164906490736,2.50009215560937,0.015483532390093008,0.14409854019971208,-0.05926199141210691,0.0068612243066781264,0.06067590761475093,-0.1889903356564343,-0.0007187363389261317,0.0,0.7557902754914784,-0.9834718145414354,0.6481944491611439,0.14493372332616464,0.9745386418291361,0.030899479401132073,0.03542615206859091,0.38245065328507066,0.300380466578724,1.0774391105830874,-0.11433845160361603,0.46705996342117656
1.7022833909564636,2.035069465026929,2.497751208701205,0.015483532390093008,0.14409854019971208,-0.0565832335961945,0.0068612243066781264,0.3787527935158547,-0.162605581162705,-0.0007187363389261317,0.0,0.7461659956336809,-1.187401882647086,0.6036854641925613,0.1343551259879537,1.0021540118864427,0.03112340264943845,-0.05888633566213819,0.333596902696737,0.29326248186605647,1.0245928290904425,-0.1020440268425966,0.3181234411998209
1.765023370112033,2.115370860442386,2.54996740361857,0.019835587454681492,0.14409854019971208,-0.0625698864092381,0.0068612243066781264,0.38274956197940635,-0.2524837402304593,-0.0007187363389261317,0.0,0.7635399549474443,-1.1780882377583237,0.6269660964669915,0.1364882820113434,1.0192469183798483,0.03112340264943845,0.09231617431116375,0.28874838780965867,0.29489031565746593,1.1948686172200917,-0.04973464822448043,0.2923716119488904
1.45089894461544,-1.021792249674425,-2.276611466012796,0.0045789723703593905,0.14054482346136749,-0.08461160102530456,0.0068612243066781264,0.02535095081313128,0.7478185540828575,-0.0007187363389261317,0.0,0.6898983564546344,0.5950857926884913,-1.2282257322821692,0.0981062433942849,-0.6717895802007566,-0.021121579856415867,-0.6283246812488532,-0.5525297669882141,-0.7533013584087589,0.2584703945491827,-1.2168098829791214,-1.5349558029740054
1.1843772045730805,-1.0914258796335456,-2.383622290662321,-0.013550508847284233,0.015145970479108695,-0.12784373667859025,0.004792676327917615,0.029511432829684325,-4.930388512270233,-0.0007187363389261317,0.0,0.6061367638115414,-0.7870915225206355,-1.0969732743326892,-0.014202730366098731,-0.753724588389354,-0.03502665714594076,-0.7765624720273114,-0.455006813065765,0.10284161469628808,-1.6184354509183962,0.20791407451935656,-0.5267764462552512
1.2340033387599971,-1.401936978596822,-2.370390515165926,-0.015186620972610695,0.021442160199537746,-0.13115163167572144,0.004792676327917615,-0.6566055370794937,-4.806858027019895,-0.0007187363389261317,0.0,0.5686896475594735,-1.8596837188616668,-1.1608425069310429,-0.024781327704309665,-0.7470486076212746,-0.03540937592693454,-0.7462793689127871,-0.434399782601653,0.11392202933875299,-1.5337320165351003,-0.36983901581727496,-0.20893362288542197
