Material_Main,Period (d),Turning times,V2_Ventilation Interval (min),M1_is Enclosed, Composting Method,Additive_3,Additive_2,Additive_1,Material_3,Additive_4,Material_2,Application Rate (%DW),Compost volume (m3),V1_Ventilation Type,V4_Ventilation Day,V3_Ventilation Duration (min),V5_Ventilation rate (L/min/kg iniDW),Initial TN (%),Initial Moisture Content (%),Initial C/N (%),Initial pH,Initial TC (%)
-1.640589226066778,-3.1018838119757652,-2.520858460529887,0.0018461506884742736,-0.5053029261021195,-0.19733746988821543,0.0013636376315797685,-0.022939281877191697,-1.6091208932807677,-0.001498546251304877,0.0,-2.8976265190226993,-1.7611966840753583,-0.6640641073477108,-0.8010444698984197,-1.2792830197396632,-0.004120618064609778,-1.1818216252370672,-0.247972701698124,-1.9590167944355736,-0.920146255076231,-0.5921593792072807,-0.5028932506670346
-1.7455457462897939,1.0044434850963666,-2.9957051570812445,0.02536943806579772,0.002216819530632651,-0.22023793794715393,0.0024243585671132437,-0.023405147698773762,-2.382597568294082,-0.001576755769939163,0.0,-1.5482789524778926,-2.3401457228873666,-1.3061521596701349,0.12451909442397127,-0.6681063317450882,0.0017544901699906503,-0.4100387947750086,-1.103198043605394,0.11950302023401493,-1.0757159354885948,-0.1773628518324739,-0.8564604128654576
1.634242960556225,1.7606720217062457,4.312567392227175,0.08730585259925766,0.17499446492564918,-0.017116536309544697,0.00223081835921485,0.09359395221153434,0.9731598714206678,-0.0004522155804422061,0.0,0.7635019578140151,1.16922937733674,0.44116769494619074,0.3726759231242157,0.6526800825622335,0.06298142296898189,4.300179169051991,1.5143256409087285,1.1245976634727783,0.5466548904701563,0.40569661649393873,0.43884590370460486
-1.2886249274193928,-3.4642978930775348,0.9254288243114326,0.04078086390524097,-0.055937203806908004,-0.255083061703234,0.0012619114612841531,0.019454663708044256,-3.099051367933411,-0.0006390821999262525,0.0,0.4046512822978058,-1.7570537270151305,-0.9649480825284749,0.11416217714081157,-0.7873255691352363,-0.6165281920462201,-0.7729996861638971,0.5735005704514667,-0.1694955811928676,-0.24311835726192285,-0.7829807894114874,-0.4520041443389933
-0.9483574215893518,1.8569813553928993,5.1573926011515505,-0.08432988241898107,0.18748018828151783,0.11350833932804635,0.0019288511236436538,0.06927770963418244,0.7907836695006931,0.0006155644021426164,0.0,0.8554952296520933,1.2159359079017535,0.6483886312927886,-0.5045410404042407,1.049932535333467,-0.26085886716792306,1.239708697203901,0.6553639597201486,1.1660498389123763,0.05975263304212869,1.505513683552888,2.0976274501643504
1.6122167519565664,-1.3248624484332492,-2.698126148573257,0.03824957778515081,-0.008807986765422307,-0.3006535704174096,0.001905705719755413,0.027757097405330555,-4.716062253568008,-0.0014875562365319647,0.0,0.4506844538498297,-1.7255106518627328,-1.0328256610600797,0.06960436313697241,-1.4799928900418853,-0.0014210160863732406,-1.2702102938870696,-0.5135038757679588,0.051248832737915764,-1.0673483693673766,-0.1524416235387738,-0.3641760350181647
-1.4595361106186322,1.0829407959663107,-3.003802611662111,0.03128913869681086,-0.011363234140955534,-0.18441858389026963,0.002160365280048234,-0.0263442991436078,-3.323161087389255,-0.0012666711143779932,0.0,0.39545956104729507,-2.427742164935163,-1.5270023969308735,0.09700837388375613,0.21722201014174822,-0.016262145089306332,0.5517937822572468,-1.2027492258906578,0.28049880401620253,-0.5360646871537676,-0.4807684178132511,-0.7471575926187969
3.2076504571612183,0.8480468796113051,4.9371939608504425,0.07263119750975212,-0.3453048705355522,0.5760815125737587,0.0021695245401744884,0.057350770375499724,0.6877488822692404,0.00047188618984196325,0.0,1.1384839815180001,0.5699835169432365,0.046739696886832716,-0.35277949305848233,-0.8058535326899696,0.07308545941001275,0.12595082287191944,0.3367061786225126,0.7899595389859024,0.878695885347607,0.46782814227361197,0.12591557283820132
2.383010191227847,1.851067300012451,1.0037567074201696,0.07113710891896413,0.093081998196483,-0.01818693814883219,0.001982954243818517,-0.27620158163210373,-0.2590719366830338,-0.0006103547374042387,0.0,0.705687947831953,-2.0444788150428947,0.5126328996655308,0.2387328001581963,1.0322534811698914,0.049751086163599814,-0.17054918461563076,-0.0031544762996347977,0.7502448277854544,1.7182145824310544,0.008646248531687516,-0.47232989724590807
2.1229573404093256,1.989248902244619,3.116216307660469,0.07174063061060994,0.17225267362638907,0.05303155068080353,0.001982954243818517,0.08753653510686785,0.9285394193754577,0.00047188618984196325,0.0,0.8152985590465428,1.4800586717287012,0.4138059639564424,0.3326577080708775,1.1127053144625139,0.08066209279042875,0.7019358889123324,0.47109702559738126,1.188163938431054,2.1053552810245733,0.7148353017975481,1.634792934439912
