V3_Ventilation Duration (min), Composting Method,Additive_1,Period (d),M1_is Enclosed,Initial C/N (%),V2_Ventilation Interval (min),V5_Ventilation rate (L/min/kg iniDW),Material_3,Additive_4,Application Rate (%DW),Initial pH,V4_Ventilation Day,Material_2,Initial Moisture Content (%),Additive_3,Additive_2,Compost volume (m3),V1_Ventilation Type,Turning times,Initial GI (%),Material_Main,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
0.0,Trough,MgSO₄,100.0,0.0,17.0,0.0,1.4991195636922117,Green waste,None,2.9122137274510878,5.0,35.0,Husk,51.0,None,Zeolite,0.314,Continuous,0.0,28.946329859462185,Green waste,1.4280600332415827,24.277020565106906,106.05073800000004,5.8546792951125886,0.4015132486820221,0.16848322791742906,1000000.0
0.0,Reactor,MgHPO₄,34.0,1.0,18.47728491894913,0.0,0.40184007853267056,Mature compost,None,4.26328068374232,7.0,20.0,Green waste,57.0,None,Zeolite,0.314,Continuous,5.0,27.32884658064516,Green waste,1.4280600332415827,26.38667211556869,107.49206400000007,4.344248676418768,0.2848034501075745,0.2547930272974774,22.641760161887287
0.0,Reactor,Clay,30.0,1.0,35.864482615683606,0.0,0.32672939116582644,None,None,5.834246500284648,7.0,30.0,Plastic tube pieces,64.0,None,Potassium phosphate,0.314,Continuous,5.0,27.32884658064516,Green waste,1.4280600332415827,51.21663423634529,106.138043,4.344248676418768,0.27412667870521545,0.2604614283381138,20.414510260962125
54.90653115351761,Windrow,Zeolite,37.0,1.0,32.21510553391705,77.0,1.5862048229483974,Green waste,None,4.920976664502471,7.638354690933701,21.0,Sawdust,57.0,None,Organic acid,0.314,Intermittent ,2.0,27.32884658064516,Green waste,1.4280600332415827,46.00510467964667,106.54870200000003,5.448526671461744,1.2797664403915403,0.1855156838593396,23.700787057452725
3.964605061089848,Windrow,None,15.0,1.0,35.076754955691854,507.0,0.7009004723138896,Byproduct,None,9.49632072272999,7.0,15.0,Byproduct,57.0,None,None,0.314,Intermittent ,12.0,27.32884658064516,Green waste,1.4280600332415827,50.09171184803217,105.27733700000003,7.432351548743623,0.994038462638855,0.14945874455302152,25.245616382697502
0.0,Reactor,Sulfur,14.0,1.0,26.0,0.0,0.0,None,None,8.979506926764154,6.671727029760394,0.0,Plastic tube pieces,56.170227204831136,None,Zeolite,0.314,None,0.0,27.32884658064516,Green waste,1.4280600332415827,37.129560864281146,105.11536200000006,7.101278204545219,0.4310180842876434,0.16056703637676484,1000000.0
0.0,Reactor,Inorganic acid,41.0,1.0,33.17564141155201,0.0,0.0,Mature compost,None,2.167141631800038,5.947563663780943,0.0,Soil,50.4119942644641,None,Organic acid,0.314,None,1.0,27.32884658064516,Green waste,1.4280600332415827,47.37680757699179,105.84885950000006,7.101278204545219,0.4177396893501282,0.2508378512103586,20.85002506071022
0.0,Reactor,Forsterite,30.0,1.0,13.0,0.0,0.1690772555326765,Poultry manure,None,7.792274067609407,8.0,13.0,Husk,64.35288162156014,None,Microbiological agent,0.314,Continuous,2.0,27.32884658064516,Green waste,1.4280600332415827,18.564780432140573,104.73792200000004,2.741083498260088,0.27412667870521545,0.19375215296297976,1000000.0
0.0,Trough,Gypsum,24.0,1.0,38.0,0.0,1.465694371365564,None,None,9.055518018168131,5.195197487906577,9.0,Husk,62.94118595272065,None,Zeolite,0.314,Continuous,3.0,27.32884658064516,Green waste,1.4280600332415827,54.26628126318014,105.93282800000004,6.370406406296982,0.27412667870521545,0.2322614503284387,1000000.0
0.0,Windrow,Lignite,38.0,1.0,32.32927255628549,0.0,0.0,Poultry manure,None,5.058208076254063,6.568682201037879,0.0,Byproduct,57.0,None,Microbiological agent,0.314,None,22.0,27.32884658064516,Green waste,1.4280600332415827,46.16814204140525,106.24557200000004,7.886978192877102,0.4989172220230103,0.19849381484664827,23.589388614836803
0.0,Trough,MgCl₂,13.0,0.0,30.27084270131852,0.0,1.145764215345395,Mature compost,None,7.525587304310575,8.0,12.0,Plastic tube pieces,50.931095351945146,None,Zeolite,0.314,Continuous,2.0,28.18669079907763,Green waste,1.4280600332415827,43.228580634295646,106.29179100000006,5.395719495045534,0.4028300046920776,0.21346058043716426,25.891161828070487
47.73477746021688,Reactor,Microbiological agent,34.0,1.0,10.861833837083633,160.0,1.69327593596791,Poultry manure,None,7.911350973727872,5.1414350928386,29.0,Byproduct,61.0,None,Potassium phosphate,0.314,Intermittent ,12.0,27.32884658064516,Green waste,1.4280600332415827,15.511350790450198,104.945458,3.768245055326605,0.926815629005432,0.17684649721016707,26.106718501163222
20.181965672483113,Windrow,None,70.0,1.0,32.26261546754312,1409.0,1.7918148993612442,Byproduct,None,8.648942856621815,7.0,62.0,Byproduct,63.0,None,None,0.314,Intermittent ,4.0,27.32884658064516,Green waste,1.4280600332415827,46.072951717040034,107.68521200000006,7.0970411342205395,1.2761601209640503,0.15143651073124134,22.244303033826636
0.0,Windrow,Microbiological agent,43.0,1.0,19.0,0.0,0.0,Poultry manure,None,3.72967517553866,6.0,0.0,Sawdust,67.0,None,Zeolite,0.314,None,5.0,27.32884658064516,Green waste,1.4280600332415827,27.13314063159007,105.67848500000008,7.886978192877102,0.4296296238899231,0.2365487050586277,1000000.0
0.0,Reactor,Gypsum,25.0,1.0,39.76114752024231,0.0,0.0,Straw,None,2.8875551737219998,5.0,0.0,Green waste,63.0,None,None,0.314,None,1.0,27.32884658064516,Green waste,1.4280600332415827,56.781305649480714,105.29885550000006,7.101278204545219,0.4169533550739288,0.24505279664387924,21.05491106196981
0.0,Trough,Organic acid,14.0,1.0,10.242462136301269,0.0,0.11100489814606652,Green waste,None,9.723828807891687,7.0,8.0,Straw,61.0,None,None,0.314,Continuous,3.0,27.32884658064516,Green waste,1.4280600332415827,14.626850818842044,106.81654000000006,6.370406406296982,0.28612020611763,0.14543120229172915,26.93752151333752
0.0,Trough,K₂SO₄,98.0,1.0,25.0,0.0,1.8359956320554225,Mature compost,None,8.784187213849863,7.0,72.0,Plastic tube pieces,57.0,None,Organic acid,0.314,Continuous,5.0,27.32884658064516,Green waste,1.4280600332415827,35.701500831039574,104.92031700000004,6.790855101569187,0.27412667870521545,0.2295769674606977,1000000.0
55.06770719524105,Trough,MgCl₂,53.0,1.0,28.0,1159.0,1.5525803412276595,Byproduct,None,3.5566281478835124,6.0,26.0,Byproduct,56.0,None,Microbiological agent,0.314,Intermittent ,4.0,27.32884658064516,Green waste,1.4280600332415827,39.985680930764325,107.85656600000006,6.655318154639182,1.2748063802719116,0.1907087442519307,1000000.0
0.0,Trough,Lime,102.0,1.0,39.83521280466273,0.0,0.044641325233179874,Mature compost,None,3.8504077748543386,7.0,77.0,Byproduct,51.0,None,None,0.314,Continuous,4.0,27.32884658064516,Green waste,1.4280600332415827,56.88707532201218,107.00569000000007,6.790855101569187,0.2848034501075745,0.22312889108296013,19.79914930264917
17.487121261627273,Reactor,MgSO₄,73.0,1.0,25.50615879291614,552.0,0.8534116079299758,Byproduct,None,7.702633649039876,6.657011159869369,49.0,Byproduct,54.85141912808852,None,Organic acid,0.314,Intermittent ,0.0,27.32884658064516,Green waste,1.4280600332415827,36.42432597367691,108.39532100000004,4.550037710153499,1.2760781049728394,0.15164946601426255,19.75154073021764
59.36241010884578,Trough,Biochar,69.0,1.0,28.0,309.0,0.07754520324108394,Byproduct,None,3.145285383155868,6.950058221255095,59.0,Byproduct,63.49833787628628,None,Potassium phosphate,0.314,Intermittent ,5.0,27.32884658064516,Green waste,1.4280600332415827,39.985680930764325,107.98366300000004,6.8996951076279425,1.2617943286895752,0.1958466632865716,1000000.0
0.0,Reactor,Sodium phosphates,61.0,1.0,36.17041679107133,0.0,1.3806862759466243,Poultry manure,None,8.916591143225128,6.567557659069491,61.0,Soil,53.426003593759745,None,Organic acid,0.314,Continuous,5.0,27.32884658064516,Green waste,1.4280600332415827,51.65352660501922,104.90162300000006,4.344248676418768,0.28972646594047546,0.21636870801700125,24.500527962400824
0.0,Reactor,Mg(OH)₂,17.0,1.0,34.0,0.0,0.0,Green waste,None,3.66374636421152,6.0,0.0,Byproduct,52.0,None,None,0.314,None,7.0,27.32884658064516,Green waste,1.4280600332415827,48.55404113021381,107.59254900000008,6.84804077915384,0.3655136227607727,0.21916901291953156,1000000.0
19.54680652501288,Trough,Carbonatite,43.0,1.0,10.467627993395645,972.0,1.155344824958808,Byproduct,None,2.8703410889988508,7.198482640303718,42.0,Green waste,61.0,None,Organic acid,0.314,Intermittent ,6.0,27.32884658064516,Green waste,1.4280600332415827,14.948401180209107,107.46516900000003,6.8996951076279425,1.1023890972137451,0.1560059379487706,23.86258450541348
0.0,Trough,Inorganic acid,21.0,1.0,36.44299957409825,0.0,0.0,Green waste,None,3.1471831911230503,6.0,0.0,Woody peat,59.174891122725924,None,Organic acid,0.314,None,2.0,27.32884658064516,Green waste,1.4280600332415827,52.042791183209715,105.51468900000003,7.063627514050592,0.4169533550739288,0.23224268588421515,24.69015028992144
17.208628696028313,Windrow,Microbiological agent,19.0,1.0,35.55837486573336,871.0,0.9560239559743196,Mature compost,None,6.371299614441594,6.215535726312982,14.0,Sawdust,53.0,None,MgO,0.314,Intermittent ,6.0,27.32884658064516,Green waste,1.4280600332415827,50.77949399277583,104.08338900000004,7.0970411342205395,1.1167548894882202,0.17769108939145786,23.73915020989432
31.937854365605773,Trough,LB Culture,18.0,0.0,25.0,1103.0,1.236561687962427,Mature compost,None,6.528030325553041,5.164153216881727,6.0,None,50.45938843279028,None,Potassium phosphate,0.314,Intermittent ,0.0,27.32884658064516,Green waste,1.4280600332415827,35.701500831039574,104.96676000000004,7.059729221009543,1.2684359550476074,0.17822207191482767,1000000.0
0.0,Windrow,Gypsum,14.0,1.0,37.46302549219921,0.0,0.0,Poultry manure,None,6.9881793955396505,7.0,0.0,None,55.0,None,Organic acid,0.314,None,4.0,27.32884658064516,Green waste,1.4280600332415827,53.49944942972026,105.41674000000006,7.886978192877102,0.4184162020683289,0.206368747078346,23.089880054399508
0.0,Windrow,Lignite,32.0,0.0,31.46499562987677,0.0,0.7004056687012903,Straw,None,2.557262991400933,6.442692330896128,12.0,Byproduct,51.42207852905267,None,None,0.314,Continuous,5.0,27.32884658064516,Green waste,1.4280600332415827,44.93390270514808,104.39750800000007,7.232578081150545,0.3891089558601379,0.210457509808138,23.37894216559471
0.0,Trough,Carbonatite,15.0,0.0,37.0,0.0,0.4037517921489997,Green waste,None,5.048797249238047,7.0,14.0,Green Waste,69.0,None,Organic acid,0.314,Continuous,6.0,27.32884658064516,Green waste,1.4280600332415827,52.83822122993856,105.22383000000004,7.035232054557947,0.2989329695701599,0.20379099741911644,1000000.0
0.0,Reactor,Sand,18.0,1.0,28.154085363962412,0.0,0.0,Green waste,None,6.0263832703046525,5.915827379217773,0.0,Green waste,60.0,None,Organic acid,0.314,None,3.0,27.32884658064516,Green waste,1.4280600332415827,40.205724080746535,105.47332300000004,7.436869604331813,0.4310180842876434,0.208659954831326,22.985762043496667
0.0,Windrow,Microbiological agent,71.0,1.0,12.24198872489913,0.0,0.0,Green waste,None,4.351568816566386,7.0,0.0,None,53.60242467147296,None,Zeolite,0.314,None,4.0,27.32884658064516,Green waste,1.4280600332415827,17.48229482542253,104.18380700000006,7.886978192877102,0.4296296238899231,0.1487509098963773,15.233740063492249
0.0,Reactor,Mature compost,56.0,1.0,22.0,0.0,1.3961874856917995,None,None,3.3828544350996865,8.0,54.0,Plastic tube pieces,67.7835299509141,None,None,0.314,Continuous,3.0,27.32884658064516,Green waste,1.4280600332415827,31.41732073131482,104.35671500000002,3.9237999811465634,0.2848034501075745,0.26268900178215265,1000000.0
6.934845525199237,Trough,Phosphogypsum,99.0,1.0,25.0,527.0,1.115163404324182,Byproduct,None,9.324371609673467,7.0,57.0,Woody peat,60.0,None,Potassium phosphate,0.314,Intermittent ,6.0,27.32884658064516,Green waste,1.4280600332415827,35.701500831039574,104.96427000000006,6.990628569162264,1.192947268486023,0.14929777193276392,1000000.0
51.089869119949256,Reactor,Gypsum,80.0,1.0,34.059391676889646,336.0,0.10774023182140002,Straw,None,5.8959085654392505,6.0,78.0,Byproduct,65.0,None,Zeolite,0.314,Intermittent ,2.0,27.32884658064516,Green waste,1.4280600332415827,48.638856010287114,106.45301000000003,1.9117010209327847,1.27067232131958,0.17988979081794348,21.0767789386548
44.93585385878906,Trough,Potassium phosphate,57.0,0.0,17.066572582548876,331.0,1.91122627340433,Green waste,None,9.31602671706738,6.0,53.0,Straw,69.0,None,None,0.314,Intermittent ,3.0,27.32884658064516,Green waste,1.4280600332415827,24.372090209554628,103.15986600000004,6.234869459366975,1.277448058128357,0.14185801599545114,23.122927645703573
0.0,Windrow,Carbonatite,43.0,1.0,34.0,0.0,0.9694066768543848,None,None,4.002993021633844,7.831879489391823,31.0,None,53.0,None,Organic acid,0.314,Continuous,0.0,27.32884658064516,Green waste,1.4280600332415827,48.55404113021381,105.89823500000004,6.296402274693947,0.2659497559070587,0.21130785978516725,1000000.0
52.704026877096084,Reactor,Biochar,98.0,1.0,24.0,63.0,0.7631381180606047,Byproduct,None,6.842300438396543,5.0,67.0,Husk,69.0,None,Potassium phosphate,0.314,Intermittent ,5.0,27.32884658064516,Green waste,1.4280600332415827,34.27344079779799,105.57713400000004,4.012622008315364,1.263066053390503,0.21716242796537066,1000000.0
0.0,Reactor,Forsterite,45.0,1.0,34.0,0.0,0.0,Green waste,None,8.019309105221158,7.936739964730733,0.0,Green Waste,57.0,None,None,0.314,None,4.0,27.683189518688913,Green waste,1.4280600332415827,48.55404113021381,105.78989050000006,6.84804077915384,0.418379008769989,0.2345679349732597,1000000.0
13.425383231923842,Trough,Inorganic acid,68.0,1.0,14.0,369.0,0.275368764910658,None,None,7.626079216983503,7.0,66.0,Soil,51.0,None,Zeolite,0.314,Intermittent ,5.0,27.32884658064516,Green waste,1.4280600332415827,19.992840465382162,104.98523500000003,6.655318154639182,1.27067232131958,0.15945301142309964,1000000.0
0.0,Trough,Ca-superphosphate,17.0,1.0,24.56351871711897,0.0,0.4314820346869186,Green waste,None,2.6123203655247424,7.0,12.0,Green Waste,54.9552899093964,None,None,0.314,Continuous,2.0,27.32884658064516,Green waste,1.4280600332415827,35.07817935569916,106.54421300000004,5.395719495045534,0.2663605213165283,0.2565564695115924,25.71558464316695
0.0,Windrow,Urea,44.0,1.0,27.875545814923722,0.0,1.5936378422318709,None,None,2.5435303155673488,6.0,16.0,Byproduct,57.57373783789056,None,MgSO₄,0.314,Continuous,0.0,27.32884658064516,Green waste,1.4280600332415827,39.807952883087225,106.87307800000004,6.296402274693947,0.2879989445209503,0.17356105301735542,23.032198725231428
23.19666584913216,Reactor,Phosphogypsum,24.0,1.0,21.65962818972484,918.0,0.12687751155385696,Mature compost,None,6.472979369247863,5.345386113884375,22.0,Husk,62.0,None,None,0.314,Intermittent ,2.0,27.32884658064516,Green waste,1.4280600332415827,30.93124935261877,107.77781500000003,1.9117010209327847,1.2796844244003296,0.14954748770075504,20.53497394192834
0.0,Reactor,Carbonatite,88.0,1.0,16.068909740371172,0.0,0.6927682532548063,Mature compost,None,4.7738882485278715,5.951347869003419,45.0,Plastic tube pieces,61.145686514235656,None,None,0.314,Continuous,0.0,27.32884658064516,Green waste,1.4280600332415827,22.94736777799045,104.93136000000004,3.785454458418701,0.26767727732658386,0.1621994202070572,1000000.0
0.0,Windrow,Sand,33.0,1.0,19.939439649588362,0.0,0.0,Byproduct,None,6.708679462538919,5.432426971444183,0.0,Husk,50.62553943893954,None,Zeolite,0.314,None,4.0,27.32884658064516,Green waste,1.4280600332415827,28.474716848809692,105.92299500000007,7.886978192877102,0.4310552775859833,0.1875590561655207,18.91926029212579
0.0,Windrow,Microbiological agent,105.0,1.0,21.685169512197604,0.0,0.0,Byproduct,None,9.738563309424984,6.0,0.0,Byproduct,53.0,None,Potassium phosphate,0.314,None,5.0,27.32884658064516,Green waste,1.4280600332415827,30.967723894438265,107.01949000000003,7.886978192877102,0.4310552775859833,0.1835741117540229,12.81686054964533
0.0,Trough,Zeolite,35.0,0.0,37.54285386437672,0.0,0.0,Green waste,None,7.398236559048188,6.84574640758917,0.0,None,55.19436998725932,None,None,0.314,None,3.0,27.899593043175408,Green waste,1.4280600332415827,53.61344913754571,102.32187700000004,8.271690718505692,0.5477280020713806,0.1678419523663059,20.748559605417753
41.39275389274924,Trough,None,41.0,1.0,10.744490809892275,209.0,1.608458771092229,Byproduct,None,8.706726951332787,8.0,20.0,Soil,59.597428158013976,None,None,0.314,Intermittent ,0.0,27.32884658064516,Green waste,1.4280600332415827,15.343777903138644,106.66271300000004,7.059729221009543,1.2760781049728394,0.14292682602615142,25.064073877761288
0.0,Windrow,Labile carbon source,23.0,1.0,32.0930467339261,0.0,0.0,None,None,7.291883724393407,6.0,0.0,Byproduct,64.0,None,Potassium phosphate,0.314,None,3.0,27.32884658064516,Green waste,1.4280600332415827,45.83079738567418,108.88506000000004,8.47580701805507,0.4184162020683289,0.19675470644784615,22.688458718545043
54.8476762923909,Reactor,MgSO₄,48.0,1.0,11.0,1322.0,0.8762411399700276,Mature compost,None,3.08894405613016,7.161912517759495,46.0,Woody peat,55.611012373860426,None,None,0.314,Intermittent ,1.0,27.32884658064516,Green waste,1.4280600332415827,15.70866036565741,105.59695100000003,4.550037710153499,1.2748063802719116,0.14250425570729688,1000000.0
0.0,Windrow,Potassium phosphate,16.0,0.0,28.565756523460408,0.0,0.6979281489570899,Mature compost,None,8.530398140866,7.0,16.0,Woody peat,58.0,None,None,0.314,Continuous,1.0,27.32884658064516,Green waste,1.4280600332415827,40.79361521046382,104.09661500000006,6.296402274693947,0.4060254991054535,0.16628367592983956,28.611484931455127
0.0,Reactor,Potassium phosphate,13.0,1.0,22.357232155345567,0.0,1.9545008138793791,Poultry manure,None,2.3625538759564377,7.980825967568773,5.0,Husk,62.834362137344904,None,Potassium phosphate,0.314,Continuous,6.0,27.32884658064516,Green waste,1.4280600332415827,31.92746969495257,106.19723200000004,4.344248676418768,0.2550520300865173,0.26437199987143806,28.432190261941727
38.939879049673856,Reactor,Sulfur,61.0,1.0,18.585870864137345,779.0,0.2416429127051725,None,None,2.583321741248505,6.6285324829115675,34.0,Sawdust,58.0,None,Organic acid,0.314,Intermittent ,6.0,27.32884658064516,Green waste,1.4280600332415827,26.54173936406374,105.31032200000006,3.768245055326605,1.1190074682235718,0.1499982310329458,23.524988964461645
52.1006247694494,Trough,Clay,63.0,0.0,28.18158441676169,752.0,0.4761719722575195,Mature compost,None,8.166725243441666,5.2410980542057075,56.0,Byproduct,58.80813685000607,None,None,0.314,Intermittent ,6.0,27.32884658064516,Green waste,1.4280600332415827,40.24499437900118,105.50884500000004,6.655318154639182,1.1090307235717771,0.14147121067149004,22.977755680172404
39.97315096862364,Trough,Carbonatite,43.0,1.0,30.12782536478796,290.0,1.4310314646308584,Mature compost,None,4.057928339580538,7.327672283009226,23.0,Woody peat,59.0,None,Zeolite,0.314,Intermittent ,6.0,27.32884658064516,Green waste,1.4280600332415827,43.02434329193569,107.07043900000004,6.8996951076279425,1.1023890972137451,0.18415004538598487,21.339116090796818
21.611721033875302,Reactor,Sand,24.0,1.0,38.75199788202808,320.0,1.7547914108986546,None,None,9.796284283806076,7.648640309459075,15.0,Byproduct,60.0,None,Microbiological agent,0.314,Intermittent ,2.0,27.32884658064516,Green waste,1.4280600332415827,55.34017938358676,108.87049400000005,1.9117010209327847,1.2796844244003296,0.2023661859510137,24.5945943406768
51.06906221719236,Reactor,Forsterite,92.0,1.0,16.54302764887807,1073.0,1.3267566755198823,Mature compost,None,4.29872113255745,5.592514932951393,45.0,Soil,53.89019843403587,None,Potassium phosphate,0.314,Intermittent ,1.0,27.32884658064516,Green waste,1.4280600332415827,23.62443661417324,105.25303700000002,4.550037710153499,1.2694005966186523,0.13269033921149326,21.59874818435348
0.0,Windrow,Gypsum,38.0,1.0,18.0,0.0,0.0,None,None,7.3505026449027815,8.0,0.0,Green waste,61.0,None,Organic acid,0.314,None,5.0,27.32884658064516,Green waste,1.4280600332415827,25.705080598348488,105.91977700000004,7.886978192877102,0.4184162020683289,0.1891169176154899,1000000.0
0.0,Trough,Sulfur,61.0,1.0,20.13901393336101,0.0,0.6299152123482126,Byproduct,None,5.730845668224022,7.0,33.0,Green waste,67.3340065080707,None,Mg(OH)₂,0.314,Continuous,6.0,27.32884658064516,Green waste,1.4280600332415827,28.759720907128223,103.09870200000003,6.790855101569187,0.25558245182037354,0.2293281326972737,23.305358169640172
0.0,Reactor,Ca-superphosphate,100.0,1.0,24.43119865833583,0.0,1.3023011174743062,Mature compost,None,9.583371101750917,6.0,46.0,Green waste,64.0,None,None,0.314,Continuous,4.0,27.32884658064516,Green waste,1.4280600332415827,34.88921836815477,104.93136000000004,4.58862562940753,0.26767727732658386,0.2535843657439751,20.494203346017567
0.0,Windrow,Urea,51.0,1.0,28.0,0.0,0.0,Green waste,None,4.850180907372174,7.072018817359687,0.0,Byproduct,54.208460113048275,None,Microbiological agent,0.314,None,2.0,27.32884658064516,Green waste,1.4280600332415827,39.985680930764325,106.78627800000008,7.267743813599973,0.4310552775859833,0.18172382660220154,1000000.0
0.0,Windrow,None,98.0,1.0,37.79913421125156,0.0,0.0,Mature compost,None,3.0616511709746392,7.0,0.0,Byproduct,69.0,None,None,0.314,None,5.0,27.32884658064516,Green waste,1.4280600332415827,53.979432858222935,106.17436600000003,7.886978192877102,0.4296296238899231,0.21867731494832826,13.266503257707775
0.0,Trough,Urea,13.0,1.0,25.45834460441285,0.0,0.9323115079727388,Poultry manure,None,9.582158324192529,5.0,4.0,Byproduct,56.12578387024468,None,MgSO₄,0.314,Continuous,1.0,27.32884658064516,Green waste,1.4280600332415827,36.356044442053495,106.83703700000004,5.8546792951125886,0.28972646594047546,0.2298984186403105,26.76310785203537
10.736064786114737,Windrow,Sodium phosphates,16.0,0.0,38.79183744284161,659.0,1.5024235321785084,Green waste,None,5.002870100102569,7.261786237265041,10.0,Byproduct,50.17809454069558,None,Potassium phosphate,0.314,Intermittent ,6.0,27.32884658064516,Green waste,1.4280600332415827,55.39707266812646,108.61145500000008,7.0970411342205395,1.1181248426437378,0.15891187457811845,22.668476072944888
47.79223824156784,Trough,Labile carbon source,16.0,1.0,40.0,1310.0,0.9334298417554154,Green waste,None,6.221124712346466,6.650251606865709,5.0,Soil,51.0,None,Organic acid,0.314,Intermittent ,1.0,27.32884658064516,Green waste,1.4280600332415827,14.280600332415824,107.88424600000006,7.059729221009543,1.27067232131958,0.13698301704252447,1000000.0
