V2_Ventilation Interval (min),Additive_2,Turning times,Initial C/N (%),Initial GI (%),V5_Ventilation rate (L/min/kg iniDW),V1_Ventilation Type,Initial Moisture Content (%),Material_Main,Material_2,Period (d),Initial pH,Compost volume (m3),Additive_1,Application Rate (%DW),M1_is Enclosed,V3_Ventilation Duration (min), Composting Method,V4_Ventilation Day,Material_3,Additive_4,Additive_3,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
1330.0,Biochar,29.0,27.89771160032331,27.32884658064516,0.6954982960275802,Intermittent ,61.07851468146214,Poultry manure,Plastic tube pieces,97.0,5.0,0.6292491869918699,Mature compost,9.175757804545519,1.0,13.165151158748687,Reactor,73.0,Poultry manure,None,None,2.4967368849582217,69.65324555845407,101.85286200000002,5.3676037856641585,0.9503197669982909,0.17008989397171534,24.04075465553132
455.0,Ca-superphosphate,21.0,30.615876776228763,27.32884658064516,0.5864058165662789,Intermittent ,61.835235124103185,Poultry manure,Byproduct,114.0,7.0,0.6292491869918699,Organic acid,2.8637410144444613,0.0,40.60459510175952,Trough,66.0,Byproduct,None,None,2.4967368849582217,76.43978881254614,101.630276,9.619669145483163,0.3523609042167664,0.17635542333001233,24.30715411492393
1122.0,Gypsum,27.0,34.0,27.32884658064516,0.1091477574792703,Intermittent ,69.0,Poultry manure,Woody peat,72.0,7.0,0.6292491869918699,Forsterite,3.650405250313389,1.0,7.773547676003744,Windrow,64.0,Straw,None,None,2.4967368849582217,84.88905408857956,103.24086399999996,7.086474877952778,0.8349038362503052,0.1455351840503802,1000000.0
492.0,Gypsum,13.0,10.0,27.32884658064516,0.6077408493028678,Intermittent ,65.26345609257244,Poultry manure,Byproduct,129.0,6.0,0.6292491869918699,Sodium salt,7.970476266228816,1.0,42.27807978277684,Reactor,71.0,Straw,None,None,2.4967368849582217,99.86947539832886,104.68408999999998,5.726924262515197,0.9519778490066528,0.1520934719498634,1000000.0
157.0,Ca-superphosphate,20.0,25.0,27.32884658064516,1.3092539957335103,Intermittent ,57.0,Poultry manure,Sawdust,117.0,6.0,0.6292491869918699,Lime,3.3560697166256697,0.0,34.87816337426034,Trough,66.0,Byproduct,None,None,2.4967368849582217,62.41842212395554,101.15604399999998,9.619669145483163,0.3523609042167664,0.16493318882783625,1000000.0
75.0,Mg(OH)₂,16.0,36.049974201019545,27.32884658064516,0.7620865526830949,Intermittent ,67.0,Poultry manure,None,74.0,6.0,0.6292491869918699,Lime,8.901392601172137,0.0,14.488876650986347,Windrow,74.0,Straw,None,None,2.4967368849582217,90.00730028947781,104.86770199999997,11.005322816712617,0.5623210668563843,0.1851895112866516,23.32317972171565
818.0,Biochar,19.0,16.200403759284153,27.32884658064516,0.4437245804635048,Intermittent ,62.0,Poultry manure,Straw,75.0,5.0,0.6292491869918699,Calcium magnesium phosphate fertilizer,3.852573946263632,1.0,58.91202335876917,Reactor,57.0,Green waste,None,None,2.4967368849582217,40.44814561702058,102.29115999999998,5.085599644178947,1.0372762680053709,0.10106547240257448,25.759510141941927
961.0,Calcium magnesium phosphate fertilizer,25.0,14.136983157183245,27.32884658064516,0.17028138334792553,Intermittent ,59.0,Poultry manure,Soil,133.0,6.0,0.6292491869918699,Sodium salt,6.840779021086516,0.0,39.187243014872216,Trough,79.0,Byproduct,None,None,2.4967368849582217,35.29632729057254,101.53510499999996,9.636635068271557,0.3505818247795105,0.1198863402071024,24.38991749875217
117.0,MgO,16.0,17.0,27.328846580645166,0.3223606324856645,Intermittent ,52.0,Poultry manure,Green Waste,100.0,7.0,0.6292491869918699,MgCl₂,3.6428607464165084,0.0,27.08439779689887,Trough,65.0,Straw,None,None,2.4967368849582217,42.44452704428978,101.684577,11.464058826640189,0.5658712983131409,0.17475756172517265,1000000.0
649.0,Calcium magnesium phosphate fertilizer,0.0,21.867328075948596,27.32884658064516,0.3024623243072109,Intermittent ,64.868345217941,Poultry manure,Green waste,107.0,5.0,0.6292491869918699,MgSO₄,7.213388242344619,1.0,23.187375011775053,Reactor,57.0,Byproduct,None,None,2.4967368849582217,54.59696458270335,102.856648,7.378439465159359,0.7847588658332825,0.11957985330858775,20.266299209106148
