Period (d),Initial pH,M1_is Enclosed, Composting Method,Turning times,Material_Main,V2_Ventilation Interval (min),Additive_1,Additive_4,Compost volume (m3),Application Rate (%DW),V3_Ventilation Duration (min),Additive_2,Material_2,Initial C/N (%),V1_Ventilation Type,V5_Ventilation rate (L/min/kg iniDW),Initial Moisture Content (%),Additive_3,Initial GI (%),V4_Ventilation Day,Material_3,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
42.0,5.711632933975949,1.0,Trough,6.0,Sewage sludge,10.0,Carbonatite,None,4.210797122302158,2.247858016789558,26.315128904128567,MgSO₄,Byproduct,18.145390905933017,Intermittent ,0.4120296636699319,52.0,None,27.32884658064516,29.0,None,2.1457865217391303,38.93613523763885,101.48427200000006,6.1999181744953225,1.058139443397522,0.18158056042997708,23.99849786164609
76.0,6.831277276221288,1.0,Reactor,23.0,Sewage sludge,0.0,Carbonatite,None,4.210797122302158,3.395558805940463,0.0,Mg(OH)₂,Byproduct,38.2582951050783,Continuous,1.195792628575594,59.149397340765155,None,27.32884658064516,34.0,Green waste,2.1457865217391303,82.09413398119516,102.992151,8.64195385630301,1.0189969539642334,0.2299782481526413,24.810481240551454
113.0,5.6239502904774055,1.0,Trough,14.0,Sewage sludge,565.0,Forsterite,None,4.210797122302158,2.669073029204761,12.533203126959457,Zeolite,Woody peat,12.0,Intermittent ,1.5020458362004174,57.0,None,27.32884658064516,43.0,Straw,2.1457865217391303,25.749438260869564,100.39635999999996,8.924250975949802,1.073705792427063,0.18025013564580725,1000000.0
110.0,6.0,1.0,Reactor,7.0,Sewage sludge,0.0,Organic acid,None,4.210797122302158,4.010347046980427,0.0,Ca-superphosphate,Byproduct,27.036350301381177,Continuous,1.7949512595649952,66.2115392780423,None,27.32884658064516,53.0,Green waste,2.1457865217391303,58.014236073721406,102.02388899999997,10.125356124960362,1.1290676593780518,0.2426202203914816,24.59098526292844
106.0,7.0,0.0,Windrow,22.0,Sewage sludge,922.0,Lignite,None,4.210797122302158,8.065270532565457,49.164774741403455,Mg(OH)₂,Byproduct,15.507501460046036,Intermittent ,0.3513809860126851,68.0,None,27.32884658064516,83.0,Green waste,2.1457865217391303,33.27578761881667,101.55969,6.07752705345843,1.1755915880203247,0.16282856028448595,26.789494461578546
88.0,6.0,1.0,Windrow,9.0,Sewage sludge,1094.0,LB Culture,None,4.210797122302158,5.885107233837974,45.52769143693485,Inorganic acid,Byproduct,28.0,Intermittent ,1.8467198899291597,51.0,None,27.32884658064516,38.0,Byproduct,2.1457865217391303,60.08202260869565,102.538128,8.940893128234336,1.0467957258224487,0.15372949009405892,1000000.0
51.0,5.877207156616713,1.0,Reactor,13.0,Sewage sludge,828.0,LB Culture,None,4.210797122302158,3.772601331208176,53.915614226663045,MgO,Byproduct,15.0,Intermittent ,0.30683540221372096,66.06078497729906,None,27.32884658064516,34.0,Poultry manure,2.1457865217391303,32.18679782608695,102.11954500000004,5.838400344802767,1.115811109542847,0.17572246919460366,1000000.0
36.0,5.804523876965962,0.0,Windrow,16.0,Sewage sludge,0.0,Mg(OH)₂,None,4.210797122302158,9.180288964713352,0.0,Potassium phosphate,Byproduct,15.751840119106395,Continuous,0.9319678153093868,57.0,None,27.32884658064516,35.0,Poultry manure,2.1457865217391303,33.8000862201682,102.05828300000002,9.629378974598447,1.0215356349945068,0.18723955483168964,29.567265693449567
106.0,6.546633133695716,1.0,Reactor,13.0,Sewage sludge,712.0,Lime,None,4.210797122302158,2.018661444073558,18.570467688792622,None,Byproduct,16.587294152799988,Intermittent ,1.1318014228663351,52.94178389565237,None,27.32884658064516,57.0,Poultry manure,2.1457865217391303,35.5927922252005,102.204497,9.03557436674392,0.9854952096939088,0.1747542006729373,27.898690410542454
57.0,5.0,1.0,Reactor,17.0,Sewage sludge,0.0,Microbiological agent,None,4.210797122302158,6.2442008146034125,0.0,MgO,Byproduct,11.0,Continuous,1.2958588581343122,50.405043472156464,None,27.936501527420567,47.0,Poultry manure,2.1457865217391303,23.603651739130434,102.413928,7.721709901119291,1.040615797042847,0.2180807270198927,1000000.0
74.0,7.079679079669432,1.0,Reactor,26.0,Sewage sludge,0.0,Ferric salt,None,4.210797122302158,2.7686815058098864,0.0,None,Byproduct,26.0,Continuous,0.44138648931671387,64.0,None,27.328846580645166,39.0,None,2.1457865217391303,55.79044956521738,100.79459699999998,4.484405237208307,1.0536470413208008,0.2471259439355395,1000000.0
58.0,6.0,1.0,Trough,29.0,Sewage sludge,0.0,Urea,None,4.210797122302158,3.4123728494068555,0.0,Calcium magnesium phosphate fertilizer,Byproduct,28.0,Continuous,1.1495583741217021,69.0,None,27.32884658064516,47.0,None,2.1457865217391303,60.08202260869565,102.17322300000002,10.201269986621924,1.0226923227310178,0.20602177109072026,1000000.0
76.0,8.0,1.0,Reactor,23.0,Sewage sludge,0.0,Inorganic acid,None,4.210797122302158,6.332398363970423,0.0,Zeolite,Byproduct,29.589086164843984,Continuous,0.11124477345576532,65.74790562858387,None,27.32884658064516,34.0,Byproduct,2.1457865217391303,63.491862283100005,101.012376,6.601826533871126,1.076264500617981,0.2259601017811875,1000000.0
100.0,5.3558724616727575,1.0,Reactor,25.0,Sewage sludge,0.0,Inorganic acid,None,4.210797122302158,3.8394467776569456,0.0,Biochar,Byproduct,15.0,Continuous,0.5887941041922802,58.0,None,27.32884658064516,73.0,Byproduct,2.1457865217391303,32.18679782608695,102.43787300000004,5.274090035183153,0.9679430723190308,0.21642015430780767,1000000.0
68.0,6.0,0.0,Windrow,28.0,Sewage sludge,671.0,None,None,4.210797122302158,9.033085600961954,40.12517358957004,None,Byproduct,14.733034033998615,Intermittent ,1.475652212811824,55.00329782188293,None,27.32884658064516,56.0,Byproduct,2.1457865217391303,31.61394585447812,102.43008600000002,11.60441627647506,1.1018456220626829,0.1581957445557815,27.181715781912946
35.0,6.564201688878244,1.0,Trough,30.0,Sewage sludge,666.0,Sulfur,None,4.210797122302158,9.870554963500666,58.206001596405585,Inorganic acid,Byproduct,39.0,Intermittent ,0.07532892466899299,50.04512715226468,None,27.32884658064516,35.0,None,2.1457865217391303,83.68567434782608,101.22965,14.557904896813405,1.1058292388916016,0.13614128354638824,1000000.0
60.0,6.0,0.0,Windrow,31.0,Sewage sludge,953.0,Clay,None,4.210797122302158,3.8144047780234422,16.360145902726313,MgO,Byproduct,30.0,Intermittent ,1.2730777673199951,67.0,None,27.32884658064516,51.0,Straw,2.1457865217391303,64.3735956521739,103.27096400000002,8.466958063556472,1.0844968557357788,0.17332034585053996,1000000.0
46.0,7.302864308001242,0.0,Windrow,22.0,Sewage sludge,816.0,Carbonatite,None,4.210797122302158,7.333367372949609,6.526568335180185,Calcium magnesium phosphate fertilizer,Byproduct,29.6227442764154,Intermittent ,1.9643179263826736,65.0,None,27.32884658064516,34.0,None,2.1457865217391303,63.56408540525712,102.370469,9.662401690192363,1.1063860654830933,0.17552284967601062,26.33048975444434
112.0,6.409378146212088,1.0,Reactor,11.0,Sewage sludge,1212.0,Potassium phosphate,None,4.210797122302158,4.8231754042743065,52.69484063356779,MgO,Byproduct,11.0,Intermittent ,1.3346074903702458,56.0,None,27.32884658064516,72.0,Poultry manure,2.1457865217391303,23.603651739130434,102.630039,10.286772453062897,1.0205342769622805,0.17586480120670794,1000000.0
104.0,5.002866468911993,1.0,Trough,29.0,Sewage sludge,211.0,Inorganic acid,None,4.210797122302158,8.576802417651361,44.047486872156064,Organic acid,Green waste,17.221028670487005,Intermittent ,1.9730305938578234,59.37128569575783,None,27.32884658064516,37.0,Poultry manure,2.1457865217391303,36.952651211614146,100.77691099999998,8.940893128234336,1.040749192237854,0.1930300572277522,25.97655931031705
128.0,6.0,0.0,Windrow,3.0,Sewage sludge,0.0,Ferric salt,None,4.210797122302158,4.473811705330854,0.0,Mg(OH)₂,Byproduct,20.559307137563398,Continuous,0.5253647251704774,63.26006953724314,None,27.32884658064516,60.0,Byproduct,2.1457865217391303,44.115884152078635,101.774777,4.855850133755215,1.0721931457519531,0.16656648885358105,25.906038616271246
53.0,7.0,0.0,Trough,31.0,Sewage sludge,609.0,Clay,None,4.210797122302158,8.421065408203706,51.44582834623875,Organic acid,Plastic tube pieces,29.086068667292015,Intermittent ,1.2367992669840686,62.88806191559416,None,27.32884658064516,40.0,Straw,2.1457865217391303,62.412494116654024,100.476502,9.1453132233792,1.0849767923355105,0.1702662047392438,26.373826459610036
52.0,6.0,0.0,Windrow,17.0,Sewage sludge,0.0,Mg(OH)₂,None,4.210797122302158,2.9393244410903705,0.0,Ca-superphosphate,Sawdust,35.995658371008155,Continuous,1.2553351308527891,64.9855752721254,None,27.32884658064516,41.0,Byproduct,2.1457865217391303,77.23899857363561,99.80593899999997,9.102722595250388,1.0148106813430786,0.19980014848754196,28.692665565157302
127.0,5.397744908300892,1.0,Reactor,13.0,Sewage sludge,0.0,Potassium phosphate,None,4.210797122302158,9.40893843135092,0.0,Zeolite,Byproduct,26.14009581745149,Continuous,0.8120919712645287,51.32399184609847,None,27.32884658064516,83.0,Poultry manure,2.1457865217391303,56.09106528205682,102.070048,9.758220747299381,1.0873723030090332,0.21218987154883376,26.208586988443994
132.0,5.566517455445512,1.0,Reactor,11.0,Sewage sludge,0.0,Mg(OH)₂,None,4.210797122302158,4.546257198066064,0.0,Gypsum,Byproduct,37.59140329009447,Continuous,0.9057441150522434,55.69027243113097,None,27.32884658064516,53.0,Straw,2.1457865217391303,80.6631265131447,101.63878000000004,8.81409221797575,0.9884465932846068,0.22248944608290672,24.46885911366096
96.0,6.859325960522015,1.0,Reactor,11.0,Sewage sludge,57.0,Carbonatite,None,4.210797122302158,9.857095179608132,55.16055095319332,Calcium magnesium phosphate fertilizer,Byproduct,34.088311022296324,Intermittent ,0.19998447653489795,59.82591335340132,None,27.32884658064516,47.0,Byproduct,2.1457865217391303,73.14623834049489,102.459746,5.956575093623236,1.0652077198028564,0.18196468526490667,23.93260326807911
119.0,5.811036345335454,1.0,Reactor,1.0,Sewage sludge,0.0,Gypsum,None,4.210797122302158,7.925672437292137,0.0,MgO,Byproduct,23.0,Continuous,1.871518446918336,51.04321347485612,None,27.32884658064516,61.0,None,2.1457865217391303,49.35309,102.570564,8.634589192331058,0.9717546701431274,0.19513739145860287,1000000.0
105.0,5.0,1.0,Reactor,5.0,Sewage sludge,0.0,None,None,4.210797122302158,6.761806814761478,0.0,None,Byproduct,22.0,Continuous,1.236369356294174,68.48536577400037,None,27.32884658064516,69.0,Byproduct,2.1457865217391303,47.20730347826087,101.92263199999996,10.333735008966023,1.133581519126892,0.22469056803860632,1000000.0
117.0,6.234435075017547,1.0,Trough,8.0,Sewage sludge,0.0,Microbiological agent,None,4.210797122302158,9.982814089281236,0.0,Ca-superphosphate,Byproduct,26.639699669108186,Continuous,1.0904889619266025,67.43582287478746,None,27.32884658064516,39.0,None,2.1457865217391303,57.16310849315071,102.304093,9.978316733143304,1.0722281932830808,0.2198606577891616,23.943824231611647
79.0,6.904328281166626,1.0,Trough,22.0,Sewage sludge,727.0,None,None,4.210797122302158,2.1449275484281074,23.356593969606056,None,Byproduct,13.978906950020699,Intermittent ,1.266584168241963,54.23992497211812,None,27.32884658064516,45.0,Green waste,2.1457865217391303,29.995750121999873,102.03317099999998,12.177822489774947,1.0930460691452026,0.1803459832792033,27.140033843201426
77.0,7.0,1.0,Windrow,28.0,Sewage sludge,588.0,Carbonatite,None,4.210797122302158,2.004073074782622,37.398984997658296,MgSO₄,Byproduct,37.66099110205613,Intermittent ,1.8651847189254158,56.452830888051345,None,27.32884658064516,47.0,None,2.1457865217391303,80.81244710212934,103.27980900000004,10.170539349217467,1.0629277229309082,0.1596633503646568,24.94669575818883
104.0,5.473308298511614,0.0,Trough,5.0,Sewage sludge,0.0,None,None,4.210797122302158,9.542482917671594,0.0,None,Byproduct,21.621102500392123,Continuous,1.9675928216676768,53.0,None,27.32884658064516,44.0,Green waste,2.1457865217391303,46.39427033048162,102.318696,10.634877139272877,1.0722281932830808,0.18760098989123508,22.023017767555984
77.0,6.0,0.0,Windrow,31.0,Sewage sludge,1231.0,Sodium salt,None,4.210797122302158,3.4121729990695826,54.793525417797014,Calcium magnesium phosphate fertilizer,Byproduct,29.541357984876967,Intermittent ,1.5177330532089568,63.0,None,27.834268710473022,62.0,Poultry manure,2.1457865217391303,63.389447797819614,102.630705,12.79612257278591,1.041967272758484,0.15260302643187024,26.19684848287993
92.0,6.0,1.0,Trough,31.0,Sewage sludge,580.0,Ca-superphosphate,None,4.210797122302158,9.637897763567887,47.37681784836668,DCD,Byproduct,12.0,Intermittent ,0.5982882933467699,65.1349350495064,None,27.32884658064516,60.0,Poultry manure,2.1457865217391303,25.749438260869564,102.797463,5.654047902057831,1.124867558479309,0.1916329532471112,1000000.0
96.0,7.0,1.0,Reactor,18.0,Sewage sludge,850.0,Ca-superphosphate,None,4.210797122302158,8.928420654565583,38.225378439023,Organic acid,Straw,14.336937552467639,Intermittent ,1.1565505697835408,52.43428285730794,None,27.32884658064516,55.0,Mature compost,2.1457865217391303,30.76400736310065,100.58449200000004,8.819109380959176,1.0526493787765503,0.15167933504425835,27.35354389223549
106.0,7.0,0.0,Windrow,26.0,Sewage sludge,0.0,Sand,None,4.210797122302158,6.780238084502053,0.0,MgO,Sawdust,26.259187030041012,Continuous,1.5151111371690251,59.0,None,27.32884658064516,44.0,Byproduct,2.1457865217391303,56.346609600888996,100.33724099999996,10.113942963071302,1.0350708961486816,0.1815855391722412,27.221904609989785
49.0,6.0,1.0,Trough,30.0,Sewage sludge,0.0,K₂SO₄,None,4.210797122302158,4.621816306255879,0.0,MgSO₄,Byproduct,21.48890908599122,Continuous,1.035796092865554,53.0,None,27.32884658064516,38.0,Poultry manure,2.1457865217391303,46.110611483597495,102.160653,9.257141457298292,1.0215356349945068,0.2357938849265597,26.40896969293568
90.0,7.422521122722053,1.0,Windrow,11.0,Sewage sludge,1268.0,Ca-superphosphate,None,4.210797122302158,3.3323663029784334,23.762174609159807,Inorganic acid,Byproduct,25.144663800634135,Intermittent ,1.1365510399629877,58.0,None,27.32884658064516,60.0,Straw,2.1457865217391303,53.95508067706255,102.791842,11.4166826890819,1.1149537563323977,0.1833637594399091,25.961131740124827
129.0,6.0,0.0,Windrow,28.0,Sewage sludge,34.0,Carbonatite,None,4.210797122302158,9.456549498312926,47.48878109464153,DCD,Byproduct,29.91089781007699,Intermittent ,1.5735765123732453,58.18988426968832,None,27.32884658064516,74.0,Poultry manure,2.1457865217391303,64.18240137397967,103.750227,9.974843653072682,1.0685343742370603,0.1895737195874416,25.213126660267385
125.0,6.0,1.0,Reactor,6.0,Sewage sludge,378.0,MgHPO₄,None,4.210797122302158,3.795047053445222,45.2442404094089,Gypsum,Sawdust,12.0,Intermittent ,1.967334165077359,59.83939998310849,None,27.32884658064516,84.0,Straw,2.1457865217391303,25.749438260869564,100.340951,8.78650093653618,1.0626119375228882,0.18754195392893827,1000000.0
68.0,7.619222681207035,1.0,Reactor,7.0,Sewage sludge,888.0,Biochar,None,4.210797122302158,5.949250402784138,23.796402085763926,Potassium phosphate,Byproduct,14.360731327458634,Intermittent ,0.7944550393509953,53.0,None,27.32884658064516,44.0,Poultry manure,2.1457865217391303,30.815063724777637,102.791803,10.973633449759355,0.9880712032318116,0.21187141595193668,22.779493525638518
99.0,6.0,1.0,Windrow,1.0,Sewage sludge,93.0,MgCl₂,None,4.210797122302158,5.8853299156512975,38.06348580006236,MgO,Byproduct,27.438799712964958,Intermittent ,1.5368269725890389,68.0,None,27.32884658064516,76.0,Green waste,2.1457865217391303,58.877806596779735,102.646078,10.605054398769347,1.0903443098068235,0.13321342091831145,25.66522994021855
90.0,6.436165899531269,1.0,Trough,25.0,Sewage sludge,90.0,Microbiological agent,None,4.210797122302158,6.062390667735798,50.880994725582255,DCD,Byproduct,34.92760576206992,Intermittent ,1.5468782215370431,56.0,None,27.32884658064516,61.0,Poultry manure,2.1457865217391303,74.94718568086759,102.782388,10.334707132667004,1.100715398788452,0.20412929944315486,26.10938589818363
73.0,6.0,0.0,Windrow,31.0,Sewage sludge,22.0,Clay,None,4.210797122302158,8.945055473223798,35.614906726908394,Organic acid,Plastic tube pieces,14.6117192510182,Intermittent ,1.769638864490281,58.99799623320971,None,27.32884658064516,71.0,Mature compost,2.1457865217391303,31.35363022827104,100.496563,10.128788382115898,1.0897953510284424,0.17728550326006945,27.10264443332613
61.0,6.121929332556956,1.0,Reactor,22.0,Sewage sludge,0.0,Carbonatite,None,4.210797122302158,2.5538195868721707,0.0,Biochar,Byproduct,18.71087026637273,Continuous,0.1954220234780137,60.947052914273996,None,27.32884658064516,46.0,Byproduct,2.1457865217391303,40.14953322759205,102.986574,5.023144763365452,0.9563252925872804,0.23985480169846585,25.148185428246546
115.0,5.0,1.0,Reactor,20.0,Sewage sludge,0.0,Sand,None,4.210797122302158,5.806634340563438,0.0,None,Byproduct,23.259530681713308,Continuous,0.5636363418917234,68.0,None,27.32884658064516,45.0,Straw,2.1457865217391303,49.90998743879818,102.09358600000002,5.663783484003838,1.0207113027572632,0.19452400831793204,26.361622945289827
75.0,5.918423189964688,1.0,Reactor,29.0,Sewage sludge,0.0,Inorganic acid,None,4.210797122302158,7.767327754651508,0.0,None,Byproduct,23.369930654449387,Continuous,1.5830284743772436,56.83920225618061,None,27.32884658064516,44.0,Straw,2.1457865217391303,50.146882212295615,102.60861700000001,8.278402623102389,0.9823236465454102,0.2197655194109264,24.688716198539485
116.0,6.0,0.0,Trough,26.0,Sewage sludge,0.0,Inorganic acid,None,4.210797122302158,2.6469591259761778,0.0,Biochar,Byproduct,16.79411930917447,Continuous,1.7100848691072796,61.48691609694828,None,27.32884658064516,52.0,Green waste,2.1457865217391303,36.03659485810545,102.90840400000003,9.037607508762482,1.0033692121505735,0.2097630767652646,27.312239767826647
76.0,6.0,0.0,Trough,26.0,Sewage sludge,0.0,Sodium phosphates,None,4.210797122302158,8.369479474611452,0.0,MgSO₄,Byproduct,11.439997818580412,Continuous,1.6128357410589167,53.565652547221596,None,27.32884658064516,65.0,Straw,2.1457865217391303,24.547793127834897,102.59929,10.113942963071302,1.0350708961486816,0.194815572146838,27.05201525125704
117.0,7.0,1.0,Reactor,21.0,Sewage sludge,0.0,Potassium phosphate,None,4.210797122302158,6.8481748335179145,0.0,Mg(OH)₂,Byproduct,14.0,Continuous,1.31543298770337,63.0,None,27.32884658064516,73.0,Mature compost,2.1457865217391303,30.041011304347826,102.12433999999998,9.720762537259674,1.0162200927734375,0.23822639041039986,1000000.0
92.0,6.0,1.0,Windrow,31.0,Sewage sludge,899.0,Clay,None,4.210797122302158,5.734037214200816,55.33482915947903,Gypsum,Byproduct,18.405344174658712,Intermittent ,1.7589701576876298,68.0,None,27.32884658064516,76.0,Green waste,2.1457865217391303,39.49393945795248,103.75721400000003,10.021483357167119,1.0866117477416992,0.17033915800627905,26.92521473017213
91.0,6.0,1.0,Reactor,12.0,Sewage sludge,0.0,LB Culture,None,4.210797122302158,3.0973723361146717,0.0,Microbiological agent,Byproduct,30.336440825722477,Continuous,0.32857564590700594,62.0,None,27.32884658064516,65.0,None,2.1457865217391303,65.09552584137198,102.10708100000002,4.789428649299874,1.0815794467926023,0.22205631694053046,26.393570989056762
51.0,6.0,0.0,Windrow,17.0,Sewage sludge,0.0,MgCl₂,None,4.210797122302158,2.192281189533828,0.0,Zeolite,Byproduct,22.0,Continuous,1.3847592895248364,55.0,None,27.32884658064516,50.0,Poultry manure,2.1457865217391303,47.20730347826087,102.42325499999998,9.382346427349477,1.0368101596832275,0.20601872954652806,1000000.0
106.0,6.679969994744027,0.0,Windrow,1.0,Sewage sludge,0.0,Mature compost,None,4.210797122302158,2.352819528438233,0.0,Inorganic acid,Byproduct,22.80086056751857,Continuous,0.8232475395577767,57.99606196998909,None,27.32884658064516,47.0,Poultry manure,2.1457865217391303,48.925779289834566,102.168036,10.157703905499858,0.9868221879005432,0.1740924751177003,23.34804739807148
98.0,6.752773257206818,0.0,Windrow,7.0,Sewage sludge,516.0,Clay,None,4.210797122302158,8.743559795852724,4.444860168487309,None,Byproduct,35.0,Intermittent ,0.475493229467894,56.0,None,27.32884658064516,43.0,Straw,2.1457865217391303,75.10252826086956,103.41022900000002,5.230787608952822,1.1189591884613037,0.15109464003227613,1000000.0
84.0,6.17944967655139,1.0,Reactor,1.0,Sewage sludge,865.0,Carbonatite,None,4.210797122302158,8.328905771717949,16.438700347026142,DCD,Byproduct,37.0,Intermittent ,0.8242755821565739,62.0,None,27.32884658064516,54.0,Straw,2.1457865217391303,79.39410130434783,103.53641500000002,9.537993815967825,1.0466165542602541,0.15522062021144434,1000000.0
116.0,6.980494342432277,1.0,Trough,31.0,Sewage sludge,384.0,Calcium magnesium phosphate fertilizer,None,4.210797122302158,3.295393722072288,34.281883318731005,Zeolite,Byproduct,34.68918232864351,Intermittent ,0.2884352790266025,57.0,None,27.32884658064516,74.0,Straw,2.1457865217391303,74.43557989095447,103.04336100000002,5.850195944967145,1.1102166175842283,0.1864699541371145,25.029118837698807
125.0,7.0,1.0,Reactor,6.0,Sewage sludge,0.0,Urea,None,4.210797122302158,3.6320125349473487,0.0,Microbiological agent,Byproduct,13.0,Continuous,1.7232351853003762,69.0,None,27.32884658064516,62.0,Mature compost,2.1457865217391303,27.89522478260869,102.30745899999997,9.882574527384117,1.0916664600372314,0.2254190923495273,1000000.0
118.0,5.570297067280651,1.0,Reactor,12.0,Sewage sludge,569.0,None,None,4.210797122302158,9.288232472047667,42.42336494899863,None,Sawdust,30.59081336222107,Intermittent ,1.5001855561139406,53.0,None,27.32884658064516,76.0,Byproduct,2.1457865217391303,65.64135500169128,99.88717699999998,10.475981732920923,1.0687564611434937,0.1613709785708893,26.66039004035839
86.0,6.0,0.0,Trough,7.0,Sewage sludge,513.0,Carbonatite,None,4.210797122302158,5.156362472443806,40.035825346289066,Mg(OH)₂,Byproduct,28.40522093292,Intermittent ,0.8462840868547616,52.60080761263654,None,27.32884658064516,43.0,Green waste,2.1457865217391303,60.951540224881924,103.555875,10.431100689645339,1.0771211385726929,0.13975197886534638,21.978350331673244
84.0,7.0,1.0,Trough,14.0,Sewage sludge,1233.0,Clay,None,4.210797122302158,6.864643651518371,29.720656198802622,Organic acid,Byproduct,25.0,Intermittent ,1.2973543267040692,56.54327232428778,None,27.32884658064516,73.0,Byproduct,2.1457865217391303,53.64466304347826,103.17366,10.546232982646616,1.104755997657776,0.18588028083472166,1000000.0
133.0,6.4449609054449,0.0,Trough,19.0,Sewage sludge,649.0,Inorganic acid,None,4.210797122302158,9.380750490599498,29.007449426198047,Microbiological agent,Byproduct,17.0,Intermittent ,0.9427216217584532,58.77939046743422,None,27.32884658064516,46.0,Straw,2.1457865217391303,36.47837086956522,102.204497,10.974611745229778,1.045491337776184,0.17380740676992992,1000000.0
107.0,5.0,1.0,Reactor,12.0,Sewage sludge,468.0,Inorganic acid,None,4.210797122302158,3.685262194687605,35.37490820771064,Ca-superphosphate,None,10.487073760594539,Intermittent ,1.5893629214896619,61.0,None,27.32884658064516,58.0,Green waste,2.1457865217391303,22.503021527967853,100.611942,7.170581315004357,1.0099412202835083,0.1869200280796353,25.83880664701233
73.0,5.738171438174634,0.0,Trough,15.0,Sewage sludge,1210.0,Calcium magnesium phosphate fertilizer,None,4.210797122302158,7.441952873537643,29.16383741803769,Microbiological agent,Green waste,23.041661106743703,Intermittent ,1.5068036850594555,58.0,None,27.32884658064516,59.0,Green waste,2.1457865217391303,49.44248584133137,100.776066,10.420239115113118,1.0813376903533936,0.17324946272297506,1000000.0
