Initial Moisture Content (%),Compost volume (m3),Initial C/N (%),Additive_1,V2_Ventilation Interval (min),Additive_3,V1_Ventilation Type,V4_Ventilation Day,Material_Main,Period (d),Additive_4,Initial pH,Initial GI (%),Turning times,V3_Ventilation Duration (min), Composting Method,M1_is Enclosed,Material_2,Additive_2,Application Rate (%DW),V5_Ventilation rate (L/min/kg iniDW),Material_3,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
68.54674816301115,0.045,34.0,Sodium phosphates,691.0,None,Intermittent ,22.0,Sheep manure,34.0,None,7.0,27.32884658064516,11.0,12.634480791145656,Reactor,1.0,Byproduct,MgO,4.309602333185569,1.084630393420971,Green waste,1.97,24.59126833552634,91.90673099999998,7.801509600079017,0.554606020450592,0.1530881208411857,1000000.0
70.62617046655092,0.045,19.0,Carbonatite,0.0,None,None,0.0,Sheep manure,33.0,None,7.0,27.32884658064516,24.0,0.0,Trough,1.0,Byproduct,Microbiological agent,2.605662346998355,0.0,Poultry manure,1.97,13.365180965709564,92.18548899999998,9.055383979398227,0.6757059097290039,0.2279122028445592,1000000.0
71.1287768526396,0.045,34.0,Calcium magnesium phosphate fertilizer,0.0,None,None,0.0,Sheep manure,56.0,None,10.972226492815231,27.32884658064516,22.0,0.0,Windrow,1.0,Byproduct,Gypsum,2.187593789358432,0.0,Straw,1.97,75.54768694835066,92.45091499999998,9.055383979398227,0.8559139370918274,0.1940936429921539,1000000.0
56.0,0.045,43.03200925860203,Biochar,0.0,None,None,0.0,Sheep manure,58.0,None,10.7276503341973,27.32884658064516,5.0,0.0,Reactor,1.0,Byproduct,Calcium magnesium phosphate fertilizer,2.5352909780349595,0.0,Straw,1.97,84.773058239446,92.22098699999997,9.055383979398227,0.7486666440963745,0.2223498172596244,18.3274365007287
65.0,0.045,40.37077645552496,Lime,0.0,None,Continuous,4.0,Sheep manure,49.0,None,8.003521321675375,27.32884658064516,19.0,0.0,Reactor,1.0,Byproduct,Biochar,2.5697840608068105,1.152901676289516,None,1.97,79.53042961738417,91.66175399999996,8.261149578822753,0.7470884323120117,0.2610176693019991,27.66263577666953
50.0,0.045,36.0,Lignite,0.0,None,None,0.0,Sheep manure,91.0,None,10.633225792533873,27.32884658064516,12.0,0.0,Windrow,0.0,Byproduct,Inorganic acid,2.4891061737982225,0.0,Mature compost,1.97,74.63991810508952,91.87514799999995,11.0308016834133,0.6825785040855408,0.1844654674417144,1000000.0
59.46867036978141,0.045,22.0,None,0.0,None,None,0.0,Sheep manure,50.0,None,5.0,27.32884658064516,13.0,0.0,Trough,0.0,Byproduct,None,2.2398529843700983,0.0,Green waste,1.97,52.98760400614959,91.29930699999996,11.0308016834133,0.6859303116798401,0.1891803492448099,1000000.0
52.0,0.045,35.0,Phosphogypsum,0.0,None,None,0.0,Sheep manure,33.0,None,9.811274263595116,27.32884658064516,25.0,0.0,Reactor,1.0,Byproduct,DCD,4.53341382232179,0.0,Straw,1.97,72.18693467086425,92.72515099999995,9.055383979398227,0.7023289799690247,0.2014936674269071,1000000.0
83.73403061673511,0.045,31.0,Calcium magnesium phosphate fertilizer,1007.0,None,Intermittent ,82.0,Sheep manure,122.0,None,7.0,27.32884658064516,17.0,56.31033744721561,Windrow,0.0,Green waste,DCD,2.090720869833772,1.403884680058423,Mature compost,1.97,60.86733563268656,91.14171900000002,11.786455497987774,0.3599566519260406,0.1507207556223896,1000000.0
76.74566648537464,0.045,17.0,Phosphogypsum,0.0,None,None,0.0,Sheep manure,89.0,None,7.0,27.32884658064516,30.0,0.0,Windrow,1.0,Byproduct,Inorganic acid,3.124267945899195,0.0,Green waste,1.97,52.60631547928367,92.13772399999998,9.055383979398227,0.7203237414360046,0.2166076878280168,1000000.0
60.0,0.045,24.0,None,420.0,None,Intermittent ,22.0,Sheep manure,37.0,None,7.0,27.32884658064516,0.0,46.15398255653305,Reactor,1.0,Husk,None,5.97967842421685,1.883212526050512,Mature compost,1.97,22.26108138413675,93.41546100000004,5.921775499051814,0.4471661746501922,0.1621831803195102,1000000.0
68.0,0.045,14.0,Mature compost,110.0,None,Intermittent ,16.0,Sheep manure,56.0,None,10.18945741763521,27.32884658064516,1.0,11.138098407348062,Reactor,1.0,Byproduct,Organic acid,5.43530148988597,0.0355380260723452,Straw,1.97,44.08165723914722,90.957305,7.801509600079017,0.5297476053237915,0.1823295870017016,1000000.0
82.38395167051586,0.045,25.0,Labile carbon source,220.0,None,Intermittent ,1.0,Sheep manure,77.0,None,8.0,27.32884658064516,23.0,57.15882197354057,Reactor,1.0,Green Waste,DCD,4.811884669777579,0.1503540509608538,Straw,1.97,27.446228914777294,92.50671900000005,7.762053143953098,0.582508385181427,0.1628356844848119,1000000.0
60.0,0.045,26.0,MgO,0.0,None,None,0.0,Sheep manure,133.0,None,9.64591990042634,27.32884658064516,9.0,0.0,Windrow,0.0,Byproduct,Organic acid,4.5960809254378345,0.0,Poultry manure,1.97,38.3382772777927,91.29930699999996,11.0308016834133,0.7108971476554871,0.2099244506091167,1000000.0
62.0,0.045,44.0651305263936,Potassium phosphate,0.0,None,None,0.0,Sheep manure,78.0,None,7.0,27.32884658064516,5.0,0.0,Trough,1.0,Byproduct,DCD,5.447357971199404,0.0,Byproduct,1.97,86.80830713699538,92.22355499999996,9.055383979398227,0.8445102572441101,0.2229779706473031,17.230360930088615
83.4119982076771,0.045,16.0,Sodium phosphates,0.0,None,None,0.0,Sheep manure,119.0,None,6.0,27.32884658064516,5.0,0.0,Reactor,1.0,Byproduct,Ca-superphosphate,4.834555005755089,0.0,Straw,1.97,64.66279998371489,92.47005999999998,8.496121139109285,0.7153529524803162,0.2104605490427857,1000000.0
66.0,0.045,25.0,Inorganic acid,0.0,None,None,0.0,Sheep manure,54.0,None,6.0,27.32884658064516,22.0,0.0,Windrow,1.0,Byproduct,MgO,4.271593208596984,0.0,Mature compost,1.97,67.72017844380649,92.23272399999998,9.055383979398227,0.7209601998329163,0.2063642588656639,1000000.0
64.0,0.045,15.0,Inorganic acid,1258.0,None,Intermittent ,34.0,Sheep manure,126.0,None,6.0,27.32884658064516,1.0,57.0051665747672,Reactor,1.0,Husk,Organic acid,3.1653425777882864,1.4196381707482315,Green waste,1.97,48.53371394434114,91.68386,9.606877677683276,0.3800151944160461,0.1248132419921159,1000000.0
72.43625911070173,0.045,19.0,Carbonatite,0.0,None,None,0.0,Sheep manure,89.0,None,12.04943513194456,27.32884658064516,12.0,0.0,Reactor,1.0,Byproduct,Microbiological agent,4.869423798622408,0.0,None,1.97,30.87175671612113,92.18548899999998,9.055383979398227,0.6125284433364868,0.237746777255354,1000000.0
80.0284758776847,0.045,10.0,Sodium phosphates,0.0,None,None,0.0,Sheep manure,16.0,None,5.0,27.32884658064516,12.0,0.0,Windrow,1.0,Byproduct,Gypsum,6.020688574299418,0.0,Byproduct,1.97,30.334168986369107,91.94716399999996,9.055383979398227,0.7216397523880005,0.1965062879702389,1000000.0
60.0,0.045,19.0,Potassium phosphate,0.0,None,Continuous,0.0,Sheep manure,105.0,None,8.07464041395101,27.32884658064516,12.0,0.0,Reactor,1.0,Byproduct,Biochar,3.567980185969194,1.862229355692821,None,1.97,78.23613717177662,92.47005999999998,8.781363855120919,0.7247008681297302,0.2370335199153745,1000000.0
53.0,0.045,30.0,Organic acid,556.0,None,Intermittent ,3.0,Sheep manure,120.0,None,11.3146597261189,27.32884658064516,1.0,16.82894912952239,Reactor,1.0,Green waste,Calcium magnesium phosphate fertilizer,4.742511237726067,1.1874440776810085,Straw,1.97,16.948597908825864,92.87774100000006,9.695304665525583,0.5940228700637817,0.15281738219864,1000000.0
59.0,0.045,19.0,Sand,0.0,None,None,0.0,Sheep manure,50.0,None,10.837708348554331,27.32884658064516,9.0,0.0,Trough,0.0,Byproduct,Inorganic acid,3.7974635155033134,0.0,Mature compost,1.97,26.80864382289152,91.62005699999996,11.0308016834133,0.7115414142608643,0.1956935494726445,1000000.0
55.0,0.045,27.0,Ca-superphosphate,543.0,None,Intermittent ,2.0,Sheep manure,22.0,None,10.721235578442403,27.32884658064516,23.0,51.71217646693332,Trough,1.0,None,Mg(OH)₂,4.377258302835381,1.3994395935777515,Mature compost,1.97,70.60412795564449,90.54236700000006,5.297092116332198,0.6797385811805725,0.1673638813595551,1000000.0
68.0,0.045,43.12275392804129,Organic acid,0.0,None,Continuous,1.0,Sheep manure,115.0,None,8.140461122463932,27.32884658064516,27.0,0.0,Reactor,1.0,Byproduct,Inorganic acid,3.596141698328536,0.2611715054079535,Poultry manure,1.97,84.95182523824134,91.89121899999996,9.055383979398227,0.6715977787971497,0.2396314950244736,22.187105938717465
60.0,0.045,15.000000000000002,Carbonatite,0.0,None,Continuous,2.0,Sheep manure,104.0,None,11.148067542433273,27.32884658064516,19.0,0.0,Reactor,1.0,Byproduct,Calcium magnesium phosphate fertilizer,2.0487085168260526,0.4470213877838984,Straw,1.97,44.88131335359722,92.47005999999998,9.055383979398227,1.6423927545547483,0.2113618194645965,1000000.0
60.0,0.045,34.0,Carbonatite,542.0,None,Intermittent ,2.0,Sheep manure,23.0,None,8.186009904842896,27.32884658064516,7.0,4.81833721041105,Windrow,1.0,Green waste,MgSO₄,3.5665038390302914,1.1752000831133065,Byproduct,1.97,76.55784691585384,91.99075900000004,9.37678364243093,0.6653273105621338,0.1732139385169809,1000000.0
68.0,0.045,20.0,Sand,274.0,None,Intermittent ,36.0,Sheep manure,69.0,None,8.0,27.32884658064516,12.0,58.98632505402985,Reactor,1.0,Green waste,MgSO₄,4.466763568853668,0.9633627319967416,Green waste,1.97,40.79486044697795,91.07926700000002,9.606877677683276,0.4075610041618347,0.1981412854992522,1000000.0
53.0,0.045,14.0,Inorganic acid,679.0,None,Intermittent ,76.0,Sheep manure,122.0,None,8.0,27.32884658064516,1.0,25.09097363934669,Windrow,0.0,Green Waste,Calcium magnesium phosphate fertilizer,4.761280845192434,1.4860654249435956,None,1.97,14.236619548189914,91.39488500000004,11.588899631811708,0.8050731420516968,0.1512536868167102,1000000.0
76.09651133560263,0.045,15.0,Forsterite,0.0,None,Continuous,1.0,Sheep manure,78.0,None,6.0,27.32884658064516,0.0,0.0,Reactor,1.0,Green Waste,Ca-superphosphate,5.101341236597516,0.6472234385370537,Green waste,1.97,70.06746540580399,92.00110100000002,11.065285507276302,0.5720381140708923,0.1541431335742296,1000000.0
65.0,0.045,35.0,K₂SO₄,0.0,None,None,0.0,Sheep manure,47.0,None,5.0,27.32884658064516,22.0,0.0,Trough,1.0,Green waste,Ca-superphosphate,3.418434269557693,0.0,Straw,1.97,63.26863657825286,90.43467900000002,9.345845733043395,0.7402575612068176,0.196055138238011,1000000.0
82.16672485777157,0.045,31.0,Sulfur,0.0,None,None,0.0,Sheep manure,38.0,None,10.38631119027902,27.32884658064516,22.0,0.0,Windrow,1.0,Byproduct,Biochar,5.148641130543022,0.0,Poultry manure,1.97,56.70862329435622,92.54002999999996,8.261149578822753,0.8542520403862,0.2012779949783587,1000000.0
64.0,0.045,30.0,Forsterite,1193.0,None,Intermittent ,64.0,Sheep manure,76.0,None,6.0,27.32884658064516,2.0,34.74960659077934,Trough,0.0,Husk,Microbiological agent,8.486247284910522,0.6430992027532016,None,1.97,25.146715717566284,89.35480200000002,10.99749443557595,0.7141319513320923,0.1184031453860061,1000000.0
61.0,0.045,25.0,Microbiological agent,0.0,None,None,0.0,Sheep manure,20.0,None,8.0,27.32884658064516,11.0,0.0,Trough,1.0,Byproduct,Calcium magnesium phosphate fertilizer,6.672699493884559,0.0,Byproduct,1.97,9.653161023912512,91.86663099999998,9.055383979398227,0.8448330163955688,0.2550142671444623,1000000.0
59.0,0.045,19.0,Biochar,944.0,None,Intermittent ,8.0,Sheep manure,61.0,None,10.204477044234682,27.32884658064516,11.0,32.53369664485956,Trough,0.0,Green waste,Microbiological agent,3.8986248646222137,1.9593426643736684,Straw,1.97,30.26766250349953,90.48064500000004,7.473585107339271,0.8307554721832275,0.1600129326705294,1000000.0
76.18108733239505,0.045,12.0,Zeolite,551.0,None,Intermittent ,27.0,Sheep manure,30.0,None,11.39126696004084,27.32884658064516,0.0,58.742503320283824,Windrow,0.0,Green Waste,MgSO₄,2.417997478045425,0.7947297920767376,Green waste,1.97,19.79655196927993,92.414959,13.303999000580172,0.7641444802284241,0.1447795899729214,1000000.0
63.0,0.045,36.0,Organic acid,0.0,None,None,0.0,Sheep manure,107.0,None,9.157863972796031,27.32884658064516,0.0,0.0,Windrow,0.0,Green Waste,MgSO₄,4.485649359889377,0.0,Straw,1.97,69.34698201010558,92.42506500000005,12.687449051577593,0.6522139310836792,0.1944170899756517,1000000.0
51.0,0.045,37.0,Inorganic acid,217.0,None,Intermittent ,4.0,Sheep manure,49.0,None,9.077592677426908,27.32884658064516,24.0,32.34881585707832,Windrow,1.0,Byproduct,Zeolite,3.157251344658936,1.4937186940045828,Byproduct,1.97,43.001860665806106,90.95698199999998,7.242772539297393,0.8883033394813538,0.1628193343859123,1000000.0
81.7640250620756,0.045,27.0,Calcium magnesium phosphate fertilizer,0.0,None,None,0.0,Sheep manure,39.0,None,6.0,27.32884658064516,25.0,0.0,Windrow,1.0,Byproduct,Gypsum,5.379611404315031,0.0,Poultry manure,1.97,49.906774318511424,92.23272399999998,9.055383979398227,0.7254840731620789,0.2075754353711302,1000000.0
53.0,0.045,32.907990085595586,Biochar,0.0,None,None,0.0,Sheep manure,45.0,None,7.0,27.32884658064516,0.0,0.0,Windrow,0.0,Straw,Calcium magnesium phosphate fertilizer,6.893839026824061,0.8572432289424905,None,1.97,40.9414203717581,90.99825600000004,12.687449051577593,0.7613090872764587,0.1587768673260293,1000000.0
64.74501446674158,0.045,31.0,Lignite,1398.0,None,Intermittent ,5.0,Sheep manure,38.0,None,10.469548441112313,27.32884658064516,31.0,26.24674871961516,Trough,1.0,Byproduct,DCD,4.037137321794505,0.785286966327714,Byproduct,1.97,48.383383671211774,93.94266,7.277255920872153,0.989047646522522,0.1358151017260466,1000000.0
77.31824558144817,0.045,27.000000000000004,Ferric salt,0.0,None,None,0.0,Sheep manure,62.0,None,11.803714626619149,27.32884658064516,26.0,0.0,Windrow,1.0,Byproduct,Potassium phosphate,5.464350022745511,0.0,None,1.97,61.18001190039197,91.39850399999996,9.055383979398227,0.7108971476554871,0.2159659509830777,1000000.0
59.0,0.045,12.0,Carbonatite,0.0,None,None,0.0,Sheep manure,42.0,None,6.0,27.32884658064516,20.0,0.0,Reactor,1.0,Byproduct,Zeolite,2.394898691654941,0.0,Poultry manure,1.97,10.705715621426956,91.03389499999996,9.055383979398227,0.5625909566879272,0.193207407376741,1000000.0
52.0,0.045,20.0,Zeolite,1006.0,None,Intermittent ,59.0,Sheep manure,70.0,None,7.0,27.32884658064516,18.0,25.5569233517212,Windrow,1.0,Byproduct,DCD,3.307108864842077,0.3204981496428427,Poultry manure,1.97,31.621167128728125,91.945303,9.285755886586326,0.8646138310432434,0.1419878808089046,1000000.0
61.0,0.045,33.0,Lime,0.0,None,None,0.0,Sheep manure,14.0,None,11.066965558673903,27.32884658064516,8.0,0.0,Windrow,1.0,Byproduct,Ca-superphosphate,3.550216549898101,0.0,Green waste,1.97,24.710321218862425,92.78325099999998,8.496121139109285,0.85411536693573,0.2075878762349584,1000000.0
50.0,0.045,45.54855735462056,Lignite,0.0,None,None,0.0,Sheep manure,59.0,None,12.051769427238664,27.32884658064516,9.0,0.0,Reactor,1.0,Byproduct,None,4.554803860895441,0.0,Mature compost,1.97,89.7306579886025,91.47546899999996,9.055383979398227,0.7016476392745972,0.2310795492428604,25.78790926596267
56.0,0.045,19.0,Sulfur,0.0,None,None,0.0,Sheep manure,69.0,None,11.823885292965734,27.32884658064516,23.0,0.0,Reactor,1.0,Byproduct,Gypsum,4.559051058208445,0.0,Straw,1.97,55.05013951399489,92.13772399999998,9.055383979398227,0.6271153688430786,0.213486670660797,1000000.0
51.0,0.045,42.273235793533296,Sodium salt,0.0,None,None,0.0,Sheep manure,82.0,None,8.58211729624907,27.32884658064516,30.0,0.0,Trough,1.0,Byproduct,Ca-superphosphate,4.21798563967369,0.0,None,1.97,83.2782745132606,92.22355499999996,8.496121139109285,0.8940331935882568,0.2084925267978075,23.51864235079856
72.83323489614959,0.045,30.0,Potassium phosphate,328.0,None,Intermittent ,5.0,Sheep manure,89.0,None,8.46028239343072,27.32884658064516,2.0,11.047015826023948,Trough,1.0,Byproduct,Microbiological agent,4.301710993150127,0.1737714204218321,Straw,1.97,32.28816660225776,93.546147,8.527059048496817,0.8947161436080933,0.1370314731470852,1000000.0
68.0,0.045,27.0,Sodium salt,0.0,None,Continuous,5.0,Sheep manure,46.0,None,6.0,27.32884658064516,0.0,0.0,Reactor,1.0,Byproduct,Calcium magnesium phosphate fertilizer,4.187276074156576,1.2435144456116614,Straw,1.97,29.89894823796363,92.716087,9.297680681780236,0.7054794430732727,0.1933032280144595,1000000.0
70.0,0.045,23.0,Zeolite,0.0,None,None,0.0,Sheep manure,54.0,None,9.9207940011592,27.32884658064516,10.0,0.0,Trough,0.0,Byproduct,MgO,5.11043990005525,0.0,None,1.97,17.772619809854223,91.71505699999996,11.0308016834133,0.7115414142608643,0.1986909151662179,1000000.0
50.0,0.045,36.0,Ca-superphosphate,732.0,None,Intermittent ,33.0,Sheep manure,59.0,None,6.0,27.32884658064516,9.0,25.920879026567345,Reactor,1.0,Byproduct,Mg(OH)₂,2.265493002769976,0.5912137327210132,Byproduct,1.97,71.08055326750488,91.92334099999998,8.937916853796704,0.3646805882453918,0.1183904489223777,1000000.0
84.07060148262522,0.045,39.0,Carbonatite,996.0,None,Intermittent ,1.0,Sheep manure,79.0,None,8.0,27.32884658064516,0.0,21.72931022931187,Trough,1.0,Green waste,Ca-superphosphate,7.383419543177245,0.7382231995468542,Byproduct,1.97,70.23960604985325,92.87650300000008,9.476410554701513,0.7339206337928772,0.1580849296832056,1000000.0
52.0,0.045,25.0,Carbonatite,0.0,None,None,0.0,Sheep manure,47.0,None,5.0,27.32884658064516,1.0,0.0,Trough,1.0,Byproduct,Ca-superphosphate,5.876872923025984,0.0692677836642466,Green waste,1.97,24.943818523109904,92.39561299999995,1000000.0,1000000.0,1000000.0,1000000.0
53.0,0.045,22.0,Sodium salt,0.0,None,None,0.0,Sheep manure,109.0,None,6.0,27.32884658064516,29.0,0.0,Windrow,1.0,Byproduct,None,3.4095902282831707,0.0,Straw,1.97,62.0781181376779,91.81697399999996,9.055383979398227,0.7141051292419434,0.195542954330409,1000000.0
67.0243589474114,0.045,11.0,Gypsum,515.0,None,Intermittent ,16.0,Sheep manure,19.0,None,10.431425101880484,27.328846580645163,13.0,31.562976462512815,Windrow,1.0,Green Waste,DCD,3.0456206230276672,1.564510738702068,Byproduct,1.1956935984800707,26.420112484897302,90.91920600000005,1000000.0,1000000.0,1000000.0,1000000.0
58.0,0.045,32.0,Clay,0.0,None,None,0.0,Sheep manure,117.0,None,10.479160656580884,27.32884658064516,1.0,0.0,Reactor,1.0,Husk,Ca-superphosphate,3.709971435184409,0.0,None,1.97,21.757838597593093,90.61147600000002,9.345845733043395,0.5972214937210083,0.2050851920820398,1000000.0
57.99999999999999,0.045,22.0,K₂SO₄,0.0,None,Continuous,4.0,Sheep manure,31.0,None,10.462416881774075,27.32884658064516,26.0,0.0,Windrow,0.0,Byproduct,DCD,5.098525415336258,0.2758071049753545,Straw,1.97,74.28598959263127,91.80128299999996,11.0308016834133,0.9980262517929076,0.2285854270349134,1000000.0
58.0,0.045,39.0,Ca-superphosphate,0.0,None,None,0.0,Sheep manure,96.0,None,10.013285658085056,27.32884658064516,30.0,0.0,Windrow,1.0,Byproduct,Mg(OH)₂,3.144262068413593,0.0,Straw,1.97,56.35715851877672,91.58307799999994,9.055383979398227,0.724168062210083,0.1890060335802969,1000000.0
50.0,0.045,10.0,Sodium salt,0.0,None,Continuous,40.0,Sheep manure,47.0,None,5.0,27.32884658064516,20.0,0.0,Windrow,1.0,Byproduct,Microbiological agent,2.10997936317664,0.0846330426774533,Poultry manure,1.97,36.73754234048794,90.46226199999997,11.063883945112408,0.6836109161376953,0.1825557950913828,1000000.0
70.0,0.045,39.0,MgCl₂,0.0,None,None,0.0,Sheep manure,22.0,None,9.874567858340054,27.32884658064516,29.0,0.0,Trough,0.0,Byproduct,DCD,4.009256029804756,0.0,Poultry manure,1.97,74.10629001619047,91.26290699999996,11.0308016834133,0.7953100800514221,0.2079798975271767,1000000.0
67.0,0.045,42.47292839968989,Potassium phosphate,0.0,None,None,0.0,Sheep manure,36.0,None,9.94870280694158,27.32884658064516,6.0,0.0,Trough,1.0,Byproduct,MgO,4.228988530503839,0.0,Mature compost,1.97,83.67166894738908,91.89121899999996,9.055383979398227,0.7607413530349731,0.236422545034233,25.31222397497991
74.71554190658276,0.045,27.0,Urea,0.0,None,None,0.0,Sheep manure,56.0,None,7.0,27.32884658064516,29.0,0.0,Trough,1.0,Byproduct,MgSO₄,3.934558111222829,0.0,Poultry manure,1.97,16.727559161077156,92.23272399999998,9.055383979398227,0.7115412950515747,0.2101641710301557,1000000.0
51.0,0.045,18.577191894590005,Sulfur,0.0,None,None,0.0,Sheep manure,53.0,None,8.439009963226638,27.32884658064516,31.0,0.6981110240897932,Trough,1.0,Byproduct,MgSO₄,2.7808655193821683,0.0,Byproduct,1.97,43.9886770030242,92.13772399999998,9.055383979398227,0.714749276638031,0.2068763162163812,1000000.0
72.03487873111172,0.045,25.0,Potassium phosphate,814.0,None,Intermittent ,13.0,Sheep manure,104.0,None,5.0,27.32884658064516,5.0,29.240937714853644,Trough,1.0,Green Waste,Mg(OH)₂,5.723392974065757,1.2255601339669997,Poultry manure,1.97,39.53499985185147,91.23632200000004,7.091633807604038,0.8599546551704407,0.1630454917407044,1000000.0
52.0,0.045,14.999999999999998,Sulfur,1128.0,None,Intermittent ,78.0,Sheep manure,93.0,None,9.9903182583859,27.32884658064516,18.0,57.57463026826981,Windrow,1.0,Green waste,Organic acid,2.700178257667137,1.660419974679352,Poultry manure,1.97,78.44757799077834,90.78049500000002,9.606877677683276,0.709242582321167,0.1488008214224241,1000000.0
83.5700643184884,0.045,30.0,MgCl₂,0.0,None,Continuous,3.0,Sheep manure,130.0,None,5.0,27.32884658064516,4.0,0.0,Windrow,1.0,Byproduct,Calcium magnesium phosphate fertilizer,5.83919536593832,0.9714990372890232,Poultry manure,1.97,25.34241485868294,92.10335999999998,9.055383979398227,1.0466245412826538,0.1984474611235683,1000000.0
57.0,0.045,32.513501643919355,Urea,0.0,None,None,0.0,Sheep manure,67.0,None,8.411816333497553,27.32884658064516,13.0,0.0,Reactor,1.0,Byproduct,Gypsum,5.203707936995854,0.0,None,1.97,35.37556917307773,92.45091499999998,9.055383979398227,0.6271152496337891,0.2068785204590034,1000000.0
59.0,0.045,13.0,Forsterite,1287.0,None,Intermittent ,42.0,Sheep manure,56.0,None,5.0,27.32884658064516,0.0,56.06986348212256,Windrow,1.0,None,None,4.711579334828571,1.5003351053357443,Byproduct,1.97,45.36065547096929,92.292054,10.749487204316663,0.7292147278785706,0.1378243335596193,1000000.0
61.0,0.045,36.0,K₂SO₄,520.0,None,Intermittent ,61.0,Sheep manure,130.0,None,8.943865287136571,27.32884658064516,20.0,26.824556850229897,Trough,1.0,Byproduct,Potassium phosphate,2.257942291388411,0.3377837000361854,None,1.97,65.61382109243779,91.55263599999998,8.937916853796704,0.7288908958435059,0.1293080596640175,1000000.0
55.0,0.045,40.0,Ferric salt,0.0,None,None,0.0,Sheep manure,41.0,None,7.0,27.32884658064516,3.0,0.0,Reactor,1.0,Byproduct,Calcium magnesium phosphate fertilizer,3.6268480495567,0.0,None,1.97,34.51818976636163,91.91541399999994,9.055383979398227,0.7739008069038391,0.208965955894176,1000000.0
57.0,0.045,18.0,Mg(OH)₂,0.0,None,None,0.0,Sheep manure,52.0,None,9.66507987440653,27.32884658064516,2.0,0.0,Trough,1.0,Green waste,Gypsum,5.526875529756083,0.0,None,1.97,65.0549217170547,89.83852300000001,9.90510857333234,0.5963981747627258,0.2414889357289855,1000000.0
83.71063266115235,0.045,44.89647065535131,Ca-superphosphate,56.0,None,Intermittent ,12.0,Sheep manure,73.0,None,4.386025263487673,28.45610924868807,0.0,10.626458473486665,Reactor,1.0,Green Waste,Biochar,8.695799177497182,0.5927835451113053,Poultry manure,1.97,88.44604719104207,91.52749500000004,10.227692911567576,0.5934033989906311,0.1661760852518258,18.25548227369452
83.41312755052294,0.045,16.0,MgO,0.0,None,Continuous,29.0,Sheep manure,89.0,None,9.060464015168776,27.32884658064516,17.0,0.0,Trough,1.0,Byproduct,DCD,5.376951136449176,1.251186658368773,Mature compost,1.97,41.90645394127424,90.74683299999997,11.227858632543688,0.829686164855957,0.2429228805945384,1000000.0
50.53875240469325,0.045,17.0,Sodium salt,0.0,None,None,0.0,Sheep manure,39.0,None,7.0,27.32884658064516,7.0,0.0,Trough,1.0,Byproduct,DCD,2.0217826437134745,0.0,Green waste,1.97,59.55846339234592,92.47005999999998,9.055383979398227,1.6840715408325195,0.2095749291658104,1000000.0
78.4206604421114,0.045,40.0,Lime,0.0,None,None,0.0,Sheep manure,116.0,None,9.980657324133986,27.32884658064516,16.0,0.0,Reactor,1.0,Byproduct,Calcium magnesium phosphate fertilizer,4.690175945113401,0.0,Straw,1.97,10.983118046414717,91.91541399999994,9.055383979398227,0.7740374803543091,0.2146413382800894,1000000.0
57.0,0.045,30.0,Inorganic acid,214.0,None,Intermittent ,35.0,Sheep manure,108.0,None,5.0,27.32884658064516,13.0,39.6172028637387,Reactor,1.0,Green waste,Gypsum,4.583882633709426,1.2237327224160577,Green waste,1.97,44.703510470375136,90.75543600000005,8.083329216986751,0.3614710867404938,0.1536246208269646,1000000.0
62.0,0.045,16.0,Phosphogypsum,0.0,None,Continuous,20.0,Sheep manure,77.0,None,11.572377526178638,27.32884658064516,0.0,0.0,Windrow,1.0,Husk,Inorganic acid,5.16778023824326,1.0790714086196007,Poultry manure,1.97,38.572645631516416,91.010224,10.20694974587704,0.7352672219276428,0.1826504781051231,1000000.0
52.0,0.045,22.0,Labile carbon source,0.0,None,None,0.0,Sheep manure,83.0,None,11.986305223892431,27.32884658064516,30.0,0.0,Trough,0.0,Byproduct,Biochar,2.8343609959695133,0.0,Poultry manure,1.97,27.12545821125641,92.04739299999996,9.251832067245816,0.8480979800224304,0.1923159023849635,1000000.0
62.0,0.045,43.552220416521806,Inorganic acid,0.0,None,None,0.0,Sheep manure,124.0,None,11.971097493898831,27.32884658064516,0.0,0.0,Reactor,1.0,Green waste,Biochar,4.334625658890867,0.0,Poultry manure,1.97,85.79787422054795,91.72705100000005,11.285792874530625,0.6346138119697571,0.2074603118644578,16.757428267614337
65.0,0.045,19.0,Sand,1273.0,None,Intermittent ,1.0,Sheep manure,89.0,None,7.779568962089328,27.856337527302912,4.0,20.997878882108964,Reactor,1.0,Green waste,Ca-superphosphate,2.202214292886114,0.1544632289620755,Mature compost,1.97,49.99044081140668,91.53258200000006,7.756970780468607,0.7366164326667786,0.1168196962301564,1000000.0
68.0,0.045,27.36604947805463,MgCl₂,0.0,None,None,0.0,Sheep manure,61.0,None,10.1018012895486,27.32884658064516,26.0,0.0,Reactor,1.0,Byproduct,Mg(OH)₂,4.258371119806858,0.0,None,1.97,34.04908622618328,92.23272399999998,9.055383979398227,0.6225913763046265,0.2316769757002203,1000000.0
64.0,0.045,28.0,Zeolite,0.0,None,None,0.0,Sheep manure,100.0,None,10.309989644189343,27.32884658064516,8.0,0.0,Trough,1.0,Byproduct,MgO,4.4835838388986655,0.0,Green waste,1.97,63.94560278986363,92.23272399999998,9.055383979398227,0.7115412950515747,0.2172229420809943,1000000.0
