Initial pH,Initial GI (%),Turning times,V4_Ventilation Day,V5_Ventilation rate (L/min/kg iniDW),Additive_4,Material_Main,Initial C/N (%),Initial Moisture Content (%),Material_3,Additive_3,Period (d),Additive_1,V2_Ventilation Interval (min),Compost volume (m3),Application Rate (%DW),M1_is Enclosed,Additive_2,V3_Ventilation Duration (min),Material_2,V1_Ventilation Type, Composting Method,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
7.0,27.32884658064516,23.0,79.0,1.8469429964791064,None,Sewage sludge,22.0,80.52574543935133,Poultry manure,None,106.0,Phosphogypsum,1025.0,4.210797122302158,9.419609586855898,1.0,Biochar,48.46608275197413,Sawdust,Intermittent ,Reactor,2.1457865217391303,15.151980876749317,92.631916,11.909008860278252,1.0124417543411257,0.1692527375064034,1000000.0
5.0,27.32884658064516,16.0,21.0,1.2758592278353875,None,Sewage sludge,24.0,63.0,Green waste,None,55.0,Lignite,1127.0,4.210797122302158,9.98798772060442,1.0,Ca-superphosphate,48.63324187720947,Soil,Intermittent ,Reactor,2.1457865217391303,39.485920204005424,94.89906899999994,9.7742170977116,0.7947956323623657,0.1697151147428614,1000000.0
8.274554919149324,27.32884658064516,3.0,14.0,1.635525212016986,None,Sewage sludge,12.0,70.0,Green waste,None,64.0,Mg(OH)₂,0.0,4.210797122302158,4.258439757798025,1.0,Calcium magnesium phosphate fertilizer,0.0,Woody peat,Continuous,Reactor,2.1457865217391303,22.31264416962215,92.18856466666664,8.563345387036465,1.2110610008239746,0.1668353230713792,1000000.0
6.0,27.32884658064516,12.0,12.0,1.6065813466006562,None,Sewage sludge,11.0,82.390375385928,Mature compost,None,90.0,Lignite,155.0,4.210797122302158,7.5334110309541105,1.0,Calcium magnesium phosphate fertilizer,55.82566965268885,Soil,Intermittent ,Windrow,2.1457865217391303,43.52816843128532,97.26363999999997,10.202049424633644,0.9336705803871156,0.1659025479481777,1000000.0
8.0,27.32884658064516,4.0,22.0,1.4096330076622368,None,Sewage sludge,31.0,55.0,Mature compost,None,42.0,Sulfur,119.0,4.210797122302158,8.985802499310452,0.0,Microbiological agent,58.09440907765941,Woody peat,Intermittent ,Trough,2.1457865217391303,71.10336183576327,93.78802,12.941443501778434,1.1527361869812012,0.1740520735033963,1000000.0
6.0,27.32884658064516,2.0,3.0,1.8674527316425404,None,Sewage sludge,14.0,55.0,Mature compost,None,28.0,MgO,241.0,4.210797122302158,3.772776566234663,1.0,MgO,57.34005178295173,Sawdust,Intermittent ,Windrow,2.1457865217391303,79.95954790864327,94.43727,12.701022654732366,1.0658369064331057,0.141648129142558,1000000.0
11.173306545198368,27.32884658064516,12.0,26.0,1.2415307473890025,None,Sewage sludge,38.0,73.96718411288666,None,None,55.0,Calcium magnesium phosphate fertilizer,268.0,4.210797122302158,6.304167143689244,1.0,Organic acid,59.43867612782311,Soil,Intermittent ,Reactor,2.1457865217391303,55.012108618685225,93.113235,10.870847309055208,0.9101071357727052,0.1716457974660907,1000000.0
9.232216348350509,27.32884658064516,9.0,28.0,1.1556983820641396,None,Sewage sludge,29.0,56.0,Straw,None,80.0,Lignite,0.0,4.210797122302158,9.238229750271106,1.0,Ca-superphosphate,0.0,Straw,Continuous,Reactor,2.1457865217391303,59.7740642662694,90.85162666666665,8.042092508773585,0.9629560708999634,0.209861965865958,1000000.0
10.376509467904071,27.32884658064516,3.0,69.0,1.9668470117683543,None,Sewage sludge,24.0,65.0,Straw,None,123.0,Urea,937.0,4.210797122302158,6.488575032378388,1.0,Calcium magnesium phosphate fertilizer,48.436126817568,Woody peat,Intermittent ,Reactor,2.1457865217391303,75.67671434311283,93.60258399999996,12.669014596306692,1.157942295074463,0.1279450096648288,1000000.0
5.0,27.32884658064516,6.0,6.0,1.2252153146739226,None,Sewage sludge,41.45072553491788,80.1505616788082,Byproduct,None,22.0,LB Culture,53.0,4.210797122302158,8.808088048794625,1.0,Potassium phosphate,53.53054942303971,Woody peat,Intermittent ,Trough,2.1457865217391303,88.94440816913479,94.531615,10.226161005687793,1.152881145477295,0.1918516338904259,25.84478737265991
6.0,27.32884658064516,16.0,35.0,1.437865934299707,None,Sewage sludge,14.0,62.0,Poultry manure,None,120.0,K₂SO₄,377.0,4.210797122302158,5.156983598990784,1.0,Gypsum,49.42931515450239,Straw,Intermittent ,Reactor,2.1457865217391303,75.43902545021247,94.18736499999996,9.23852750283824,0.7632644176483154,0.186381596714148,1000000.0
5.187411922785689,27.32884658064516,19.0,4.0,0.7911289089599025,None,Sewage sludge,16.0,71.92297506919782,None,None,25.0,Carbonatite,977.0,4.210797122302158,6.721176056344173,0.0,Biochar,1.8151501457895411,Straw,Intermittent ,Trough,2.1457865217391303,51.15214406571418,91.89127566666666,11.059732390345994,1.0625990629196167,0.1504254571477959,1000000.0
11.317760812254892,27.32884658064516,26.0,22.0,0.5839613710690768,None,Sewage sludge,25.0,82.00017978675146,Byproduct,None,128.0,Phosphogypsum,804.0,4.210797122302158,6.817831213430445,1.0,Calcium magnesium phosphate fertilizer,54.23894300322842,Soil,Intermittent ,Trough,2.1457865217391303,54.5774317197714,97.29041999999994,12.374526608314053,0.7868094444274902,0.152541936042514,1000000.0
8.360533942028498,27.32884658064516,12.0,36.0,1.5669803147462578,None,Sewage sludge,39.0,64.0,Straw,None,41.0,Inorganic acid,0.0,4.210797122302158,6.940791529402438,0.0,Biochar,0.0,Woody peat,Continuous,Trough,2.1457865217391303,40.5160636528444,92.53880366666664,7.710312603454754,1.1204742193222046,0.1882610229640759,1000000.0
8.696687863178218,27.32884658064516,7.0,6.0,0.3838109823893048,None,Sewage sludge,20.0,77.44368751608846,Straw,None,39.0,Labile carbon source,0.0,4.210797122302158,7.679718381411423,0.0,Biochar,0.0,Plastic tube pieces,Continuous,Windrow,2.1457865217391303,42.87837799844748,91.21095800000003,8.492795716011821,1.2946724891662598,0.2047208801260997,1000000.0
11.901686567134522,27.32884658064516,26.0,40.0,0.8804667376025754,None,Sewage sludge,32.0,67.0,Straw,None,90.0,Zeolite,1217.0,4.210797122302158,5.653613025690496,0.0,Microbiological agent,52.19801977161632,Straw,Intermittent ,Trough,2.1457865217391303,82.79912110083887,92.42408399999998,13.388961161992867,0.7919043898582458,0.144266424303087,1000000.0
10.760462248054033,27.32884658064516,8.0,62.0,0.9184947516354708,None,Sewage sludge,11.0,65.0,Green waste,None,89.0,Gypsum,0.0,4.210797122302158,6.215225381518423,1.0,Biochar,0.0,Woody peat,Continuous,Windrow,2.1457865217391303,16.579797512394958,91.87773066666664,7.779782756171513,1.365062952041626,0.1821494793311172,1000000.0
7.0,27.32884658064516,12.0,2.0,0.6974159123790913,None,Sewage sludge,43.31288134827381,56.0,Green waste,None,50.0,Mg(OH)₂,0.0,4.210797122302158,2.826657647194039,1.0,Calcium magnesium phosphate fertilizer,0.0,Woody peat,Continuous,Reactor,2.1457865217391303,92.94019701481211,91.65368166666664,5.744257546679124,0.9862176179885864,0.2284505697645515,28.368704940128485
11.943321062434254,27.32884658064516,16.0,45.0,0.8213332056354259,None,Sewage sludge,43.55026542536447,74.14020698507315,Green waste,None,124.0,None,1250.0,4.210797122302158,4.667011510402789,0.0,None,51.64894020671632,Sawdust,Intermittent ,Windrow,2.1457865217391303,92.138218127408,92.137875,13.63255002687333,0.7916948795318604,0.1590394810829877,1000000.0
5.0,27.32884658064516,15.0,11.0,0.9005447376889086,None,Sewage sludge,42.96353740863258,61.0,Byproduct,None,129.0,Forsterite,660.0,4.210797122302158,3.63052653957259,1.0,Biochar,37.75892322325407,Soil,Intermittent ,Windrow,2.1457865217391303,92.19057949767873,91.67397299999996,9.441807639224004,1.1416034698486328,0.1689001303550783,24.255308372327324
10.081409192531533,27.32884658064516,12.0,32.0,0.6723037117574397,None,Sewage sludge,15.0,82.12609558653958,Straw,None,44.0,Mature compost,1296.0,4.210797122302158,6.052016969381265,0.0,Gypsum,56.3854414473664,Husk,Intermittent ,Trough,2.1457865217391303,48.09642136700517,94.83234199999998,11.989107988648517,0.9101071357727052,0.1704710989821873,1000000.0
9.24223550521014,27.32884658064516,2.0,27.0,1.070741939938006,None,Sewage sludge,34.0,56.0,Poultry manure,None,40.0,Zeolite,362.0,4.210797122302158,3.211399546341505,0.0,DCD,50.78807915639833,Byproduct,Intermittent ,Trough,2.1457865217391303,45.9591878860173,94.61979499999995,14.437986294188487,1.1989178657531738,0.138159170438963,1000000.0
7.0,27.32884658064516,17.0,54.0,0.667587794914648,None,Sewage sludge,40.0,72.44134094325966,Mature compost,None,119.0,Carbonatite,0.0,4.210797122302158,3.946239580456448,1.0,DCD,0.0,Woody peat,Continuous,Reactor,2.1457865217391303,20.1212280286633,90.93246966666666,4.78073562488372,0.8447927236557007,0.2026724045004747,1000000.0
10.186761466263803,27.32884658064516,29.0,48.0,1.7031877762147096,None,Sewage sludge,18.0,66.0,Green waste,None,86.0,Urea,1372.0,4.210797122302158,5.0019825751019225,1.0,Gypsum,56.87387923777987,Green Waste,Intermittent ,Trough,2.1457865217391303,67.55568358714658,93.62665499999996,12.130937743433591,1.2157002687454224,0.1662539546446016,1000000.0
8.698987743503563,27.32884658064516,25.0,9.0,1.351192695992852,None,Sewage sludge,31.0,80.8534642615765,Green waste,None,26.0,Inorganic acid,0.0,4.210797122302158,5.040496414234855,1.0,Biochar,0.0,Straw,Continuous,Trough,2.1457865217391303,43.79617748636982,93.21216166666667,5.511332545121787,0.9752771258354188,0.2149184145350638,1000000.0
7.0,27.32884658064516,18.0,42.0,1.650437670106106,None,Sewage sludge,27.0,54.0,Mature compost,None,130.0,Sulfur,755.0,4.210797122302158,2.8284980360693623,1.0,MgSO₄,57.125831101283424,Byproduct,Intermittent ,Trough,2.1457865217391303,68.6406424823241,92.22609299999996,11.546382759443956,1.1679821014404297,0.1639543501833354,1000000.0
5.0,27.32884658064516,11.0,83.0,0.3089361699359105,None,Sewage sludge,40.0,74.62337158076683,Straw,None,108.0,MgO,896.0,4.210797122302158,6.506993793640574,1.0,Gypsum,54.19387355706945,Straw,Intermittent ,Trough,2.1457865217391303,64.73301464358728,92.69210599999998,12.66925064568789,0.8799562454223633,0.1846744618530851,1000000.0
8.860924064085633,27.32884658064516,0.0,20.0,0.9614668140745836,None,Sewage sludge,19.0,52.0,Poultry manure,None,116.0,Mature compost,0.0,4.210797122302158,6.414120709702589,1.0,Ca-superphosphate,0.0,Straw,Continuous,Reactor,2.1457865217391303,63.68130311735735,90.85162666666665,7.702000083167888,1.0839632749557495,0.1716996283507926,1000000.0
7.0,27.32884658064516,9.0,2.0,1.1468433941751028,None,Sewage sludge,23.0,79.1609025925238,Straw,None,35.0,Carbonatite,1052.0,4.210797122302158,9.623551604914464,1.0,DCD,35.27599400551662,Green Waste,Intermittent ,Reactor,2.1457865217391303,15.4368044341828,91.58953300000002,11.091254937185315,1.228119730949402,0.1986466726017181,1000000.0
11.832117450951303,27.32884658064516,19.0,20.0,0.407724509797243,None,Sewage sludge,37.0,51.0,Poultry manure,None,31.0,Mature compost,0.0,4.210797122302158,9.399585014284998,0.0,DCD,0.0,Green Waste,Continuous,Trough,2.1457865217391303,57.31646013503845,91.17119300000002,6.389469544562021,1.244778037071228,0.218698646235226,1000000.0
9.047335423055811,27.32884658064516,4.0,28.0,1.9384150703437504,None,Sewage sludge,12.0,61.0,Green waste,None,67.0,Biochar,816.0,4.210797122302158,4.194809521463377,0.0,Gypsum,50.53851779469042,Woody peat,Intermittent ,Trough,2.1457865217391303,65.73745555029346,95.27382899999996,10.789723085613955,1.1796886920928955,0.1120982656245256,1000000.0
10.413866414731634,27.32884658064516,8.0,0.0,0.0,None,Sewage sludge,32.69083601933446,61.0,Poultry manure,None,16.0,Mg(OH)₂,0.0,4.210797122302158,9.822516519656162,1.0,Biochar,0.0,Green Waste,None,Trough,2.1457865217391303,22.854168973437037,91.403705,5.908373527155915,1.4942195415496826,0.238889906303771,1000000.0
8.0,27.32884658064516,3.0,6.0,1.7206871353710196,None,Sewage sludge,29.0,66.0,Green waste,None,54.0,Calcium magnesium phosphate fertilizer,418.0,4.210797122302158,6.504931028388223,0.0,DCD,39.12715905819806,Straw,Intermittent ,Windrow,2.1457865217391303,77.56654074714909,93.158557,11.947347165546365,1.134663462638855,0.1583718871308868,1000000.0
5.0,27.32884658064516,30.0,24.0,0.8614146073668851,None,Sewage sludge,21.0,81.97186634611798,Byproduct,None,63.0,MgCl₂,816.0,4.210797122302158,6.326250790300035,1.0,Ca-superphosphate,59.71942641277639,None,Intermittent ,Windrow,2.1457865217391303,46.79416780769023,95.128747,11.56424221074217,0.7961158156394958,0.181654886910683,1000000.0
10.565570857941267,27.32884658064516,20.0,2.0,0.8752270894765497,None,Sewage sludge,26.0,63.0,Poultry manure,None,126.0,MgO,710.0,4.210797122302158,7.631267077859966,0.0,Calcium magnesium phosphate fertilizer,59.33834708421234,Plastic tube pieces,Intermittent ,Trough,2.1457865217391303,83.90104621458117,97.012109,13.63255002687333,0.8097473382949829,0.1622534925802758,1000000.0
9.883304074604178,27.32884658064516,9.0,31.0,1.102535811770214,None,Sewage sludge,24.0,56.0,Poultry manure,None,37.0,Carbonatite,1295.0,4.210797122302158,2.708581984833053,1.0,Microbiological agent,59.850650417107765,Byproduct,Intermittent ,Trough,2.1457865217391303,84.14632269011747,91.87761399999998,11.760052821606882,1.1441012620925903,0.1764067502970133,1000000.0
11.641012955915524,27.32884658064516,18.0,29.0,0.8289275045518063,None,Sewage sludge,38.0,83.70733727600108,Poultry manure,None,60.0,K₂SO₄,319.0,4.210797122302158,4.356609098413338,0.0,Gypsum,36.11458144061939,Sawdust,Intermittent ,Windrow,2.1457865217391303,12.854020329139011,91.49028200000002,11.025586066853114,0.7930150628089905,0.1783248563361811,1000000.0
10.49771403872705,27.32884658064516,22.0,22.0,1.136114019093375,None,Sewage sludge,14.0,55.0,Green waste,None,76.0,LB Culture,936.0,4.210797122302158,4.812418910060244,0.0,Gypsum,42.26485892479512,Straw,Intermittent ,Trough,2.1457865217391303,83.56041595034351,92.905751,11.025586066853114,0.7929207682609558,0.1214376863668423,1000000.0
10.287328618539323,27.32884658064516,21.0,81.0,0.9053400488674526,None,Sewage sludge,31.0,55.0,Straw,None,110.0,Sodium salt,1238.0,4.210797122302158,6.678625343866311,0.0,Gypsum,53.56410444146759,Sawdust,Intermittent ,Trough,2.1457865217391303,45.52403447621292,93.965037,13.4732040624248,0.7954527735710144,0.1523990472120943,1000000.0
10.917558190950668,27.32884658064516,20.0,10.0,0.9291867582364612,None,Sewage sludge,26.0,59.0,Straw,None,133.0,Inorganic acid,641.0,4.210797122302158,7.221428630330951,1.0,Mg(OH)₂,56.38203614241503,Byproduct,Intermittent ,Reactor,2.1457865217391303,84.83406515192902,91.66654999999996,9.907325387259805,1.1689550876617432,0.165870948901081,1000000.0
5.0,27.32884658064516,3.0,8.0,1.7562051868471131,None,Sewage sludge,41.04096639107223,52.0,Poultry manure,None,63.0,Lignite,1383.0,4.210797122302158,4.461494942551246,1.0,Zeolite,52.79161832627823,Sawdust,Intermittent ,Windrow,2.1457865217391303,88.06515252111143,93.24618400000004,10.318138206630538,1.139431357383728,0.1530697923404567,22.74312378713276
12.006439409095364,27.32884658064516,21.0,10.0,0.7495961819940806,None,Sewage sludge,39.0,75.73521325553835,Byproduct,None,62.0,Sodium phosphates,457.0,4.210797122302158,8.445030679380928,1.0,Biochar,55.37623213683652,Straw,Intermittent ,Reactor,2.1457865217391303,78.76977113661312,96.70459,12.577806744699815,0.8984426259994507,0.1726787677967175,1000000.0
10.867765117511524,27.32884658064516,11.0,13.0,0.635046262597994,None,Sewage sludge,44.8169497107401,67.0,Straw,None,36.0,LB Culture,627.0,4.210797122302158,6.967018562838173,0.0,DCD,23.63902335332935,Soil,Intermittent ,Windrow,2.1457865217391303,96.16760663476651,91.94574266666665,11.989107988648517,0.9100128412246704,0.1545488997931064,29.76423874434609
6.0,27.32884658064516,14.0,64.0,0.5380364634798276,None,Sewage sludge,10.0,65.0,Byproduct,None,81.0,Clay,1050.0,4.210797122302158,5.074918438019307,1.0,Biochar,53.39461450827289,Plastic tube pieces,Intermittent ,Windrow,2.1457865217391303,80.4970253478645,93.44575699999996,10.260182089075714,1.1295340061187744,0.192611574735271,1000000.0
8.0,27.32884658064516,11.0,73.0,0.00805576026629,None,Sewage sludge,26.0,60.0,Straw,None,81.0,MgCl₂,481.0,4.210797122302158,9.03430102828533,0.0,DCD,58.54989840726421,Green waste,Intermittent ,Trough,2.1457865217391303,75.8107282319996,91.76042800000003,13.5675522952243,0.8738037347793579,0.1519741549274946,1000000.0
11.756288215888244,27.32884658064516,21.0,0.0,1.4967489562834102,None,Sewage sludge,13.0,76.34229015444285,Straw,None,61.0,Sodium phosphates,0.0,4.210797122302158,5.094742481547761,1.0,Biochar,0.0,Woody peat,Continuous,Reactor,2.1457865217391303,80.97421711439435,91.87173966666664,8.390680835114537,1.0289866924285889,0.2159694301307924,1000000.0
11.505915397589812,27.32884658064516,7.0,7.0,0.5298986633347751,None,Sewage sludge,43.63118969951013,79.59566300003704,Green waste,None,89.0,Biochar,702.0,4.210797122302158,4.5367860736759145,0.0,MgSO₄,54.49833222318624,Straw,Intermittent ,Windrow,2.1457865217391303,93.623218784652,93.86834100000002,12.56654054466616,1.196221113204956,0.1347451958332987,22.62542537467798
9.862314843857847,27.32884658064516,1.0,27.0,0.5466163801700952,None,Sewage sludge,41.19971156329152,83.1309996993246,Mature compost,None,107.0,Potassium phosphate,1097.0,4.210797122302158,7.767058914704052,1.0,Ca-superphosphate,52.56272361396236,Plastic tube pieces,Intermittent ,Reactor,2.1457865217391303,88.40578577205073,95.062576,13.333382249115097,1.0887309312820437,0.1251873960940153,24.037709737106265
10.57168809788519,27.32884658064516,4.0,15.0,1.5610585257635474,None,Sewage sludge,27.0,64.51020221039528,Straw,None,18.0,Urea,1313.0,4.210797122302158,2.5422020052098206,0.0,Biochar,55.50822541650731,Straw,Intermittent ,Windrow,2.1457865217391303,16.30077727036207,95.523104,13.749191395271437,1.2825326919555664,0.1241196089289065,1000000.0
8.0,27.32884658064516,25.0,15.0,1.283212813276775,None,Sewage sludge,22.0,66.0,Mature compost,None,53.0,MgSO₄,53.0,4.210797122302158,9.911547407185004,1.0,Ca-superphosphate,52.89556660474782,Green waste,Intermittent ,Windrow,2.1457865217391303,16.030492222648896,95.461585,12.698635396732628,0.7899632453918457,0.2241480475229895,1000000.0
9.22113965185154,27.32884658064516,11.0,13.0,0.8501600926655373,None,Sewage sludge,36.0,77.48750310567468,None,None,131.0,Urea,790.0,4.210797122302158,2.01587648586199,0.0,Calcium magnesium phosphate fertilizer,59.501434531182205,Plastic tube pieces,Intermittent ,Windrow,2.1457865217391303,28.57382999730494,96.320941,14.352483083788272,0.9039015173912048,0.1580911043072204,1000000.0
8.0,27.32884658064516,9.0,12.0,1.2694877895607182,None,Sewage sludge,43.62566056535776,64.0,Poultry manure,None,75.0,Potassium phosphate,990.0,4.210797122302158,8.867189298566265,1.0,Ca-superphosphate,41.20855893061562,Green waste,Intermittent ,Reactor,2.1457865217391303,93.61135444311095,90.70070300000005,14.551362831079704,0.9439507126808168,0.1780641598975253,24.79918489075777
9.244228978330778,27.32884658064516,9.0,66.0,0.5232191210443193,None,Sewage sludge,42.07330356993166,76.24426220523257,Mature compost,None,119.0,Sodium phosphates,2.0,4.210797122302158,9.078038354170754,1.0,Biochar,59.32488044918635,Green waste,Intermittent ,Reactor,2.1457865217391303,90.2803277253982,95.18274,14.430534179046894,1.0200400352478027,0.2005648162285693,25.90388062175316
10.69893007108706,27.32884658064516,1.0,42.0,0.921911969856578,None,Sewage sludge,18.0,59.0,Green waste,None,61.0,Lignite,1230.0,4.210797122302158,5.942713714583696,1.0,Calcium magnesium phosphate fertilizer,46.15721803312667,None,Intermittent ,Windrow,2.1457865217391303,40.24798202848847,92.83157500000004,10.414808206139906,1.0862932205200195,0.139971027974485,1000000.0
8.862184835319647,27.32884658064516,24.0,39.0,0.6405465212528716,None,Sewage sludge,44.53301608492098,53.0,Straw,None,73.0,Clay,1272.0,4.210797122302158,8.285355437664224,1.0,Potassium phosphate,56.178782565956894,Green waste,Intermittent ,Trough,2.1457865217391303,95.55834568741534,91.53400799999996,9.695744580805018,0.7389308214187622,0.1631853771849956,25.558605982592557
5.0,27.32884658064516,14.0,35.0,0.2662279842504729,None,Sewage sludge,18.0,69.0,Straw,None,83.0,Sulfur,1274.0,4.210797122302158,2.3578207331080927,1.0,Gypsum,52.55415128827127,Woody peat,Intermittent ,Trough,2.1457865217391303,55.70873995653553,93.03741899999996,12.364757209295666,0.883643627166748,0.1736764568659133,1000000.0
8.081684574504171,27.32884658064516,16.0,41.0,1.7711796520909282,None,Sewage sludge,24.0,52.0,None,None,83.0,MgSO₄,1162.0,4.210797122302158,7.830658056780563,1.0,Gypsum,54.78275163606399,Soil,Intermittent ,Windrow,2.1457865217391303,71.35068560102792,96.09349099999996,12.162945801859266,0.7623989582061768,0.1773311445808646,1000000.0
9.756982240262538,27.32884658064516,13.0,3.0,1.60054274407794,None,Sewage sludge,32.0,70.0,Byproduct,None,21.0,Forsterite,164.0,4.210797122302158,3.4516829288769517,1.0,Biochar,48.906086450216,Straw,Intermittent ,Reactor,2.1457865217391303,16.607828954745543,94.74935799999996,11.074127445440972,1.0155341625213623,0.1790592777282005,1000000.0
