Additive_2,V4_Ventilation Day,Initial GI (%),V2_Ventilation Interval (min),Period (d),Additive_4,Application Rate (%DW), Composting Method,Material_Main,Turning times,Initial pH,M1_is Enclosed,Additive_3,Material_2,Initial Moisture Content (%),Material_3,V5_Ventilation rate (L/min/kg iniDW),Initial C/N (%),V3_Ventilation Duration (min),Additive_1,Compost volume (m3),V1_Ventilation Type,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
13.0,50.0,0.591860709563097,15.0,59.00000000000001,1.0,17.026486696715217,1.0,9,19.99531204566357,9.538607926748494,1.0,6.0,14.0,60.465984138916404,2.0,9.782500855449689,12.620502424181218,19.928988973426428,30.0,23.013805430364346,1.0,3.8520225458108817,48.85092312606882,99.94253900000001,7.261448240285919,0.9839932322502136,0.17439187436714684,27.474258436662033
