Additive_2,V4_Ventilation Day,Initial GI (%),V2_Ventilation Interval (min),Period (d),Additive_4,Application Rate (%DW), Composting Method,Material_Main,Turning times,Initial pH,M1_is Enclosed,Additive_3,Material_2,Initial Moisture Content (%),Material_3,V5_Ventilation rate (L/min/kg iniDW),Initial C/N (%),V3_Ventilation Duration (min),Additive_1,Compost volume (m3),V1_Ventilation Type,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
13.0,18.958788507980127,0.6683602371847203,15.490041222833073,124.01893194687776,1.0,34.376637011658126,1.0,3,2.4610965557037052,6.281272359081729,1.0,1.0,4.0,66.17103088241848,0.0,9.840974293915904,5.11085136672615,53.41425924533967,4.0,25.426161529515635,2.0,3.2064154567632013,53.245582506641185,103.580503,7.320712784927208,0.9105879068374634,0.14037369228669763,17.696297273070858
