Additive_2,V4_Ventilation Day,Initial GI (%),V2_Ventilation Interval (min),Period (d),Additive_4,Application Rate (%DW), Composting Method,Material_Main,Turning times,Initial pH,M1_is Enclosed,Additive_3,Material_2,Initial Moisture Content (%),Material_3,V5_Ventilation rate (L/min/kg iniDW),Initial C/N (%),V3_Ventilation Duration (min),Additive_1,Compost volume (m3),V1_Ventilation Type,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
9.0,45.0,79.41241153444135,36.82974589475474,47.93300446073317,1.0,32.76635752870857,0.0,10,16.651728838872323,7.1015475365056915,1.0,1.0,8.0,45.283004113286594,4.0,0.9747056657618904,25.705546930297103,19.963435055541524,19.0,21.154665947887857,1.0,5.9758412592815935,41.643597408121586,97.38772799999997,5.116282467771987,1.0590120553970337,0.20457650794655666,25.77535961417003
