Additive_2,V4_Ventilation Day,Initial GI (%),V2_Ventilation Interval (min),Period (d),Additive_4,Application Rate (%DW), Composting Method,Material_Main,Turning times,Initial pH,M1_is Enclosed,Additive_3,Material_2,Initial Moisture Content (%),Material_3,V5_Ventilation rate (L/min/kg iniDW),Initial C/N (%),V3_Ventilation Duration (min),Additive_1,Compost volume (m3),V1_Ventilation Type,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
9.0,0.1877746840305905,80.48920474896887,70.59655486863613,77.98303849665471,1.0,22.986171118448176,2.0,7,23.614329259731935,10.253118347830034,0.0,3.0,0.0,79.30468462633574,0.0,9.554605138252978,4.9377449967952565,57.51483152969392,14.0,25.4051758437597,1.0,2.3092888511402703,60.40801614045108,108.77063400000003,8.704707015260771,0.3322940468788147,0.17227453161904432,22.117834731774092
