Additive_2,V4_Ventilation Day,Initial GI (%),V2_Ventilation Interval (min),Period (d),Additive_4,Application Rate (%DW), Composting Method,Material_Main,Turning times,Initial pH,M1_is Enclosed,Additive_3,Material_2,Initial Moisture Content (%),Material_3,V5_Ventilation rate (L/min/kg iniDW),Initial C/N (%),V3_Ventilation Duration (min),Additive_1,Compost volume (m3),V1_Ventilation Type,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
0.0,34.56731277762565,80.69999999999999,73.13231255048252,124.39066060446089,1.0,9.837527909711756,1.0,0,9.583514559094967,7.745555714417472,1.0,5.0,2.0,43.587740538372536,3.0,9.914285307222418,34.053159401826576,13.279967931129018,22.0,23.423520563104212,2.0,5.400369294102775,49.57110272959098,98.52911499999996,4.552018053840456,0.35402822494506836,0.19356558312918254,22.29974957547324
