Variable,Node purity increase,MSE_increase,P_value,Top
Material_Main,24429.93639868498,41.398643538588644,5.527657420277307e-06,False
Period (d),29369.544457435608,54.202373353832215,3.2795745661355395e-13,True
Turning times,73657.48111152649,83.42248691001383,3.0627173781374644e-18,True
V2_Ventilation Interval (min),4129.56901550293,1.4273747515867647,0.00040810875869471867,False
M1_is Enclosed,516.2937908172607,0.6710034735670689,0.00010450200614771307,False
 Composting Method,207.51454544067383,0.04787731237452775,8.311248725230224e-05,False
Additive_3,0.0,0.0,7.868504278111065e-05,False
Additive_2,0.0,0.0,7.868504278111065e-05,False
Additive_1,21237.721658706665,16.225203331848228,0.6469135681116638,False
Material_3,0.0,0.0,7.868504278111065e-05,False
Additive_4,0.0,0.0,7.868504278111065e-05,False
Material_2,27177.40888786316,43.46404680387174,1.215446632578861e-07,True
Compost volume (m3),10012.410326838493,8.981856331980978,0.030815992664742196,False
V1_Ventilation Type,435.2718982696533,0.3964879781211579,0.00010414068913133166,False
V4_Ventilation Day,11265.111788749695,14.564289115253416,0.21432565838099493,False
Application Rate (%DW),27877.739280700684,26.861124542983575,0.01085976964337179,True
V3_Ventilation Duration (min),3173.592258453369,2.1774883634715465,0.0007996116484528256,False
Initial C/N (%),31720.233383893967,18.020710489528497,0.33336267070542547,True
V5_Ventilation rate (L/min/kg iniDW),16004.624680578709,15.819651097842758,0.5435805358343018,False
Initial Moisture Content (%),19373.38712310791,16.475338355289438,0.2677685950691689,False
