material_0,initial TN(%),initial TC(%),initial moisture content(%),initial CN(%),initial pH,material_1,Excipients_1,Additive Species,CH4-C loss (%)
2,1.6947228986553298,165.84585423242345,79.46574093642157,49.437692151714074,2.5773808643277785,9,0.18856309692365603,2,[0.97643872]
5,4.50691911038674,20.31003065127354,2.505418244042504,51.49508476607809,-0.39612420204410204,10,3.458845538136697,3,[0.9910549]
0,10.574957086080452,165.28518856750688,68.42080355365684,53.40507698704603,7.1397065292991755,5,4.954857704950319,1,[0.9659937]
1,6.840860453884892,17.932448933720075,3.4558032064289055,42.551801141652064,4.295800518634571,5,12.837269302805762,3,[0.88348914]
2,3.094409275134737,156.93329161863304,78.20516609722564,55.71070751630211,6.645714274239429,0,19.01564624522742,1,[0.88365115]
5,2.501327798550055,170.78650183959962,71.793077158861,53.19058039608157,10.02042291380403,9,1.3893114663127033,4,[1.01610291]
2,0.9056978303356724,184.86568674098115,43.18833051467992,54.916516316955466,3.8570532614988853,5,5.2306785093625585,3,[0.89620665]
1,2.150994026975302,4.22551298858222,-0.8527816999167521,47.17015626413386,3.4149124528526524,3,4.731563268306923,1,[0.9664021]
5,1.1917282262848894,15.206994098407552,1.477275714317744,53.82153410294345,-0.2634532813894104,6,22.264119038250946,4,[0.9155135]
0,0.1832212557224191,174.89551733021045,76.50509362686165,43.71262869629524,2.704382487633522,5,1.0440015897687949,4,[0.91983946]
2,0.7266055837629365,128.14567840318503,82.6933082414738,54.44082395486107,10.18232114688233,8,6.615812243209963,4,[0.84979106]
5,9.357516016948894,169.54102623302495,71.68644905447948,52.92338222301718,6.597059268006351,3,2.662619518259651,3,[1.00749547]
4,8.77572881050941,181.90091737252246,65.18526670405372,45.579790711711865,10.667466579215985,3,5.540968511698181,2,[0.92095637]
1,9.845202545479,174.5810236468442,86.37414775828502,47.00085280964333,7.55342057771165,4,1.0847307562036708,0,[1.01367341]
3,3.2382267724312697,158.95280754794103,59.738233601076104,53.706172030614,-0.050853174981361104,2,2.9369943061395807,4,[0.90132131]
2,2.19405354414092,173.87271332578845,75.12023123347036,54.61060895622845,9.572037102856628,3,0.4756423254131915,0,[1.07308136]
1,6.073216545554726,186.54870094330067,77.58829755208058,51.3906797370646,10.351803789944235,1,0.8360874986241116,3,[1.03678713]
0,6.525660443040451,9.443532035686815,3.3342608281999606,43.1585333330914,0.25903385079811514,1,12.384502975397647,2,[0.892172]
1,-0.782785816363415,162.9392555908238,85.55703716505704,43.21176899698325,6.449710339085728,0,9.755689901631682,4,[0.93250768]
2,7.312011749937265,174.5066347719628,62.25861130779372,53.426453777447335,6.738991790201345,2,3.9611987912915265,4,[0.97479596]
1,7.130791200352175,156.93434545828185,87.78779512164854,40.80236183827037,5.6649404787983615,8,3.308316816253365,4,[0.94528802]
5,8.335066306986972,152.09882698299756,88.0932322749129,54.81142624672699,5.622432623409796,8,5.919835347252198,3,[1.01027952]
4,3.228505852076844,178.34381556068294,63.53390481395028,54.04373660236993,6.739479310783433,0,0.5166288652930029,4,[1.0262356]
2,3.044500865428816,28.723684196913823,-0.910995157835168,48.5487212575465,-0.8606558931240279,8,10.316562979727797,4,[0.98308035]
1,1.1849909148901947,183.8622781902502,69.7711608610079,53.21510143084115,2.5097863477856737,3,12.416259889131474,2,[0.86513508]
0,0.6560122297726665,177.41568121193743,21.278551273850855,55.169849181641574,9.888969325610852,10,3.1852052504805757,1,[0.86904048]
3,8.365137811463576,173.69766261347394,79.0339281977198,53.168476156637304,7.004941991493048,0,0.5524415585513021,0,[1.06806501]
0,7.0700151785089655,163.11342377851147,82.20058422013261,43.438608794646875,9.990682490401062,7,0.30057894380641115,1,[1.00343503]
1,3.898937171042374,190.21235203039092,82.31913654724023,49.22824229780709,8.65951599460567,4,5.847105198426089,3,[0.94544911]
4,3.3088262534712203,179.50326756069808,8.925780158334366,55.116415903182336,6.748659983752764,0,9.575888759670649,0,[0.81467925]
2,4.515921261407491,131.5368043117839,77.06776659631097,44.56139821253214,6.82876021113061,0,2.3101616737578663,0,[0.87428808]
0,-0.06479902218508637,38.443002555658246,-0.43999051455608174,36.18382478919692,-0.837185638858862,6,0.3586120295954369,1,[0.92331559]
0,6.014431392566325,157.94513405091368,81.7581773810862,48.9599335102297,10.01207289717299,4,14.489862865759719,2,[0.91211178]
2,6.764047042812026,175.28128454247272,66.35744714828041,52.74647827200137,7.957250470057906,10,7.268347213378767,3,[0.91238649]
2,8.879547114571269,184.10989659845893,85.71239424264087,39.94166877924481,10.515299990111027,10,8.373519672034694,3,[0.83272837]
2,7.877718387693475,13.120651451487495,2.3122506468696287,47.70368608086212,8.56260895673455,2,3.6131180630993347,0,[0.89896552]
3,1.348332453300523,188.93060082849254,77.25219801619114,43.50675279327919,9.049034783598282,0,1.437648238725395,4,[0.95849385]
5,2.4692817161989637,157.29735652210817,86.45558518679043,45.991568187352634,4.538059986340904,2,7.70817282866725,4,[0.96194081]
2,1.3038854423339414,22.654614155409075,0.3314602793315453,44.6904544291513,8.717184706535551,5,6.501463001798527,4,[0.92104828]
3,4.575586549886063,5.991605951177632,3.891248623446839,53.96923335053799,-0.559862019483581,3,9.910915076698311,0,[0.92338372]
0,5.191273294665478,187.5204590002181,47.64476020737761,55.80095246210741,10.441487350543015,2,2.3443115486720143,4,[0.99106351]
2,9.035494774977662,167.99480627260598,79.60366632683473,45.84964761062239,2.293936953399607,4,3.1703702084753584,3,[0.93633215]
5,7.025409750434838,8.767689937043667,4.396777676441164,48.818817906175894,7.803915414798825,9,8.693698489898624,2,[0.89330331]
3,-0.7336082534680722,165.8893965210808,78.85893104884234,47.23392611420817,9.966429154609047,9,14.494221110143814,0,[0.85112554]
1,0.5735808391195341,12.931902719556858,-0.9470205669806132,45.732296231293724,-0.7562071214477518,9,12.383354859786555,4,[1.00118021]
1,2.0301907269894643,183.90710688307485,85.13830684551787,50.074533825599346,1.4648093597519014,3,4.187645666212025,4,[0.94927309]
0,7.10024556250819,23.56529195071344,-0.7347239490346389,50.726647749471354,-0.004210273220067617,4,3.7842403954268082,3,[0.98251266]
5,4.638124766335866,147.70759597239544,85.68543101234954,32.77063291051251,7.562983490357236,7,4.262380461569865,4,[0.88272936]
4,6.401471247647448,172.08611000646133,86.399059282462,52.739251049212285,4.61558745718812,8,0.5345795102243669,3,[1.03015212]
0,6.810942306430677,164.92617634320388,82.15828050534991,55.39047056202316,8.222529122741085,1,5.90501785012787,1,[1.05827899]
1,4.359188115132704,134.54978583470339,86.34036525161633,55.520221945315235,7.333860069202387,0,2.3326627773931254,2,[0.99914433]
1,5.217119870659535,173.22766823327052,87.5767904539205,54.56363280644016,0.6061646386836265,9,5.004979451310112,1,[0.9690425]
0,5.883473113993603,129.2216695316462,86.60437038819082,46.52038407152065,9.896505990681032,3,0.18319066110774274,3,[0.94437321]
0,0.2915162475559736,163.3298220373013,52.033600690631694,54.56936813141111,8.580284347854437,0,7.8690079652653235,4,[0.91609997]
1,3.9344792328623175,134.0294734674006,73.01808561278281,55.4491011006458,2.8266407864748784,3,2.071268514641192,3,[0.87611354]
4,9.368990807012837,193.20891413001598,82.30786465697005,41.76708300747905,8.709383755780415,2,1.264028510344912,3,[0.91910192]
0,11.046525503388382,8.3244559645537,0.0838989507771759,23.465402929037676,1.3996865718476144,9,1.6868660485707188,4,[0.91966311]
0,-0.8394433651919034,39.82357707194348,3.70510458298126,51.8596304557929,0.29539970097347834,9,7.133645463707608,3,[0.8935045]
5,6.783524782590309,153.9440055490668,77.96779724810506,55.548993555483854,4.664577661937639,0,3.4320893227829767,2,[1.03463878]
5,8.297730053216684,172.04645599053075,81.42291702737258,43.54409838825,8.625057313065703,8,2.498342320873551,4,[0.94726414]
3,9.419761571059777,23.02064713975193,-0.6425526827180166,53.103567430324595,3.3144093957330854,7,18.465437139816665,4,[0.92805465]
2,1.095678931505112,15.332678709996475,6.480433676952413,54.7275279499631,-0.8247436418976992,2,3.393543429363292,0,[0.93224301]
0,11.122535552204711,140.1997283410506,87.6664095514542,51.324568870029104,3.705870484023003,4,0.36515880544949664,4,[1.00794519]
5,1.8001413433409832,184.70452503470028,79.42516198284183,50.59640304593426,5.840650415414468,4,2.9406048051616143,2,[0.97625934]
0,1.35199539274398,165.89983493145925,77.45215583629872,45.258910202064115,8.302068209406347,1,1.0303339639379026,3,[1.01546279]
5,4.988786129019087,149.40927513665773,72.10191761101417,49.95770167239672,8.631411524277537,2,0.2059085928428579,2,[1.00193218]
0,0.8257307125168143,156.89241747095,76.87079490919497,44.55778497515951,9.444521004105841,2,1.3631278772230722,4,[1.00530173]
0,7.413425024267895,191.02272379708526,38.96555881896556,54.99017762405177,6.91214817176843,5,0.10069289784039426,3,[0.9462667]
3,7.356922568568555,10.8985985677478,2.4200380803743418,50.250776843208556,3.6386242103257356,1,13.371637289790197,0,[0.89601337]
0,9.726906482320569,172.0082116853901,58.99102000575755,54.57353878048623,6.817226148785562,5,1.807347905874095,1,[0.97356194]
4,5.943169297844739,154.59552567185776,88.30729998805037,44.65510935564928,3.138455845682371,1,5.198820750912293,2,[0.9824774]
