V3_Ventilation Duration (min),Initial C/N (%), Composting Method,Initial GI (%),V4_Ventilation Day,M1_is Enclosed,V2_Ventilation Interval (min),Initial Moisture Content (%),Application Rate (%DW),Additive_1,Material_Main,Additive_2,Turning times,Initial pH,V5_Ventilation rate (L/min/kg iniDW),Additive_4,Period (d),Material_2,Material_3,Additive_3,Compost volume (m3),V1_Ventilation Type,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
1.99017225070025,42.97586459101678,1.0,27.328846580645163,0.0,1.0,0.0,81.15544993882341,2.8401075979159374,36.0,2,13.0,7.0,6.480567707570078,0.0,1.0,122.0,0.0,2.0,4.0,0.06,2.0,1.775,76.28215964905476,98.640677,5.616751318020775,1.031708836555481,0.18199874316024117,1000000.0
53.8044518091593,5.955093465214397,0.0,27.328846580645163,23.0,1.0,0.0,58.34408423988108,0.9207641196199812,19.0,2,5.0,20.0,6.407602450286291,2.8735009065055817,1.0,48.0,3.0,2.0,4.0,0.06,0.0,1.775,11.081295927225392,103.30512000000003,8.041460946155025,1.0504831075668335,0.19364532001334592,1000000.0
0.0,5.82631371555644,1.0,27.32884658064516,0.0,1.0,0.0,61.71486011851084,6.966127966833195,23.0,2,15.0,20.0,5.581071830731543,0.0,1.0,88.0,0.0,4.0,4.0,0.06,2.0,1.775,10.34170684511268,100.60535399999998,5.404866370839101,0.5759437680244446,0.16372418876390438,22.334958043245113
0.0,6.226428043108024,1.0,27.32884658064516,0.0,0.0,0.0,52.43162198124294,2.406891890327757,12.0,2,9.0,17.0,11.425589390835546,0.0,1.0,25.0,0.0,3.0,4.0,0.06,2.0,1.775,11.051909776516743,103.197537,5.437692248469117,0.7640261650085449,0.15049301228320167,26.692522523682623
34.00252119440603,6.048733491077933,0.0,27.32884658064516,63.0,1.0,0.0,63.68449010166536,2.4291162435007747,7.0,2,0.0,19.0,9.450001585445648,7.572504208204458,1.0,105.0,4.0,3.0,4.0,0.06,0.0,1.775,10.736501946663331,103.12238700000002,8.041460946155025,1.0601954460144043,0.17579436300617654,26.400256482126707
59.887998247494295,6.038361882711606,0.0,27.32884658064516,3.0,1.0,1244.0,82.84791486274858,0.7088195973440192,18.0,2,2.0,13.0,8.76764611055756,9.322381508593589,1.0,131.0,4.0,2.0,4.0,0.06,1.0,1.775,10.7180923418131,103.28236600000002,8.041460946155025,1.015243411064148,0.1723732533196472,24.3217156983555
28.297494655074562,35.51226828099699,2.0,27.32884658064516,32.0,0.0,50.0,48.26603364556031,2.8427966921501056,33.0,2,2.0,7.0,5.765611573316251,4.8682914318101105,1.0,58.0,4.0,4.0,4.0,0.06,1.0,1.775,63.03427619876966,98.44919700000003,8.414254071252504,0.8203160762786865,0.20932036791588504,22.353105845181034
39.900064587578626,28.868770577580616,0.0,27.32884658064516,73.0,1.0,206.0,59.34510867427902,0.2754483914126202,22.0,2,2.0,24.0,5.668359200579275,9.664108876168005,1.0,120.0,3.0,4.0,4.0,0.06,1.0,1.775,51.24206777520559,98.58859400000001,9.62339648886894,0.8124161958694458,0.20176314926991112,26.95441039923802
2.042752382234909,5.805995523534183,1.0,27.32884658064516,59.0,1.0,0.0,54.94614627836177,6.760128524664234,7.0,2,15.0,26.0,6.402398354566374,4.538694566883262,1.0,59.0,5.0,4.0,4.0,0.06,0.0,1.775,10.305642054273175,98.412222,8.676243635222248,1.2054541110992432,0.18854282121209862,28.049540537754822
34.42791802781738,8.571329094817209,2.0,27.32884658064516,31.0,1.0,906.0,68.25301468255827,2.005230417608721,13.0,2,15.0,18.0,4.859510601609969,5.912804749807147,1.0,39.0,4.0,9.0,4.0,0.06,1.0,1.775,15.214109143300545,99.849864,8.744742887528107,0.996862530708313,0.15556332976477502,28.245069644504504
24.58026689518175,5.380332357223398,1.0,27.32884658064516,10.0,1.0,1392.0,44.96378332522615,6.567864198244515,16.0,2,6.0,5.0,12.002210919722932,5.105479006593915,1.0,59.0,4.0,5.0,4.0,0.06,1.0,1.775,9.550089934071531,100.107597,6.145431925262816,1.1816895008087158,0.15554591188242947,21.135862862131532
23.073518912100294,35.02886314739363,1.0,27.32884658064516,0.0,1.0,0.0,44.87401899474133,2.352733792401178,12.0,2,11.0,18.0,7.794629084291017,4.399381337242464,1.0,23.0,2.0,0.0,4.0,0.06,0.0,1.775,62.17623208662369,98.72589200000002,3.5676128753143557,0.9243506193161011,0.25083193366308437,27.513513743018443
0.0,4.914230448179301,1.0,27.32884658064516,0.0,1.0,0.0,52.26847275674812,9.224806977044132,13.0,2,0.0,19.0,6.712662492692168,0.0,1.0,39.0,3.0,2.0,4.0,0.06,2.0,1.775,8.722759045518258,100.15468400000002,5.661805062925004,0.4560547173023224,0.1380561828986377,25.113891703733596
0.5260756105316311,5.633054340833798,2.0,27.32884658064516,19.0,1.0,0.0,56.61523400659595,5.060075364625615,15.0,2,6.0,29.0,7.537681791478163,1.6194795934099304,1.0,24.0,4.0,5.0,4.0,0.06,0.0,1.775,9.998671454979991,99.236842,8.774021357944711,0.4277704954147339,0.18381223859349374,31.08459577892637
12.527156384721286,5.585002192982985,1.0,27.32884658064516,46.0,1.0,732.0,58.82308382147963,2.215997204341462,15.0,2,3.0,6.0,10.157216404215784,0.7521952108979484,1.0,95.0,3.0,5.0,4.0,0.06,1.0,1.775,9.913378892544799,103.33448100000004,8.041460946155025,1.0217549800872803,0.1409802536083629,24.94968873841123
52.78317935733202,6.228231858632485,1.0,27.32884658064516,3.0,0.0,864.0,51.81098724212614,2.344975600359343,6.0,2,0.0,2.0,6.078855247428507,2.7873245504323254,1.0,17.0,4.0,0.0,4.0,0.06,1.0,1.775,11.055111549072661,101.35841300000004,3.37965516947025,1.0433502197265625,0.1351990156797939,25.264127904898665
11.84755416910933,5.019953440408789,1.0,27.32884658064516,15.0,0.0,706.0,52.68986971182872,0.40329427240200394,24.0,2,7.0,0.0,10.452397870538384,5.68290860325614,1.0,34.0,0.0,4.0,4.0,0.06,1.0,1.775,8.910417356725599,100.08310800000002,4.198640787477053,1.1219885349273682,0.14045232894483548,25.619756638140444
0.03303223891266699,5.464286845434379,2.0,27.32884658064516,0.0,1.0,0.0,68.806117655724,5.545327459246632,22.0,2,9.0,6.0,10.11256887280771,0.0,1.0,67.0,3.0,3.0,4.0,0.06,2.0,1.775,10.088588252434946,100.40497,6.25522647710217,0.5416290163993835,0.2007751307080442,1000000.0
0.0,5.810605694418982,1.0,27.32884658064516,0.0,0.0,0.0,79.27609564952633,1.920840902606017,2.0,2,8.0,7.0,6.623275353927745,0.0,1.0,69.0,3.0,0.0,4.0,0.06,2.0,1.775,10.313825107593692,101.26489400000003,3.0404309515119916,0.5922475457191467,0.18547408657177816,18.518739605904358
15.8413757425946,4.975466919284923,0.0,27.32884658064516,44.0,1.0,1109.0,43.831457989078984,7.160699472368744,14.0,2,15.0,18.0,5.829221497213357,6.224950322915198,1.0,76.0,0.0,9.0,4.0,0.06,1.0,1.775,8.965382886940743,99.603573,4.165814909847037,1.2884210348129272,0.13626665218647027,1000000.0
40.2673567531116,5.033312627686,0.0,27.328846580645163,5.0,1.0,1072.0,71.06983670915417,0.683186832370245,38.0,2,11.0,8.0,6.8656100892420735,1.5252553103226474,1.0,112.0,0.0,5.0,4.0,0.06,1.0,1.775,14.857203505019655,102.39520700000003,4.198640787477053,1.1348427534103394,0.16183931229287676,1000000.0
15.43985491228714,27.8234159042646,0.0,27.32884658064516,58.0,1.0,0.0,83.03397062142403,1.908698851795323,11.0,2,9.0,10.0,10.38231655551618,3.9998490889651093,1.0,121.0,2.0,2.0,4.0,0.06,0.0,1.775,49.38656323006966,98.635889,8.414254071252504,0.8759008646011353,0.21966411405991265,22.535981314212393
