Material_Main,Additive_3,Initial Moisture Content (%),Compost volume (m3),Period (d), Composting Method,Turning times,M1_is Enclosed,V3_Ventilation Duration (min),V1_Ventilation Type,Initial C/N (%),Additive_1,Initial pH,Application Rate (%DW),V4_Ventilation Day,Additive_4,Material_2,Initial GI (%),V2_Ventilation Interval (min),Additive_2,V5_Ventilation rate (L/min/kg iniDW),Material_3,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
4,4.0,45.563968447491284,0.08,36.0,1.0,30.0,1.0,25.60222326662937,1.0,11.82070891810563,6.0,8.333355124183708,5.702563244835779,31.0,1.0,14.0,27.32884658064516,759.0,11.0,5.140707334109653,5.0,0.875,10.343120303342427,104.67013499999999,6.915487667663358,0.437636137008667,0.1220074651685791,28.14900012683509
4,4.0,51.929777137686685,0.08,121.0,1.0,0.0,1.0,49.05967510303975,1.0,5.744380495189132,22.0,4.7805836028188375,0.12059342281164565,34.0,1.0,8.0,27.32884658064516,236.0,1.0,3.300039241597103,2.0,0.875,5.02633293329049,105.38721499999998,7.281732107461278,1.2034538984298706,0.15726456059669558,22.876191199832128
4,4.0,77.88944628177967,0.08,40.0,0.0,5.0,1.0,1.8044900241825856,1.0,43.38711275931982,16.0,10.433466027313838,0.5170577313621247,14.0,1.0,12.0,27.32884658064516,1407.0,11.0,2.8419698625492495,0.0,0.875,37.96372366440484,103.46086699999998,6.49997606424591,0.6146349906921387,0.1594963373024938,23.532083132345402
4,4.0,53.744693035701474,0.08,32.0,0.0,30.0,1.0,7.1978993053941345,1.0,24.668713488456273,7.0,11.15327788872572,4.088977034288778,27.0,1.0,8.0,27.32884658064516,549.0,15.0,9.473026295742663,5.0,0.875,21.58512430239924,103.15788899999995,6.915487667663358,0.475452184677124,0.15426808681372975,25.437612182045505
4,4.0,53.2686916384944,0.08,110.0,0.0,11.0,1.0,57.76657729705296,1.0,31.941283827634898,12.0,7.256315993769343,0.3606186426739748,36.0,1.0,13.0,27.32884658064516,1275.0,15.0,9.57617241442147,0.0,0.875,27.948623349180536,106.34489100000002,6.915487667663358,0.476106733083725,0.14991880741234126,25.751050682931023
4,4.0,51.80612895561924,0.08,93.0,0.0,17.0,1.0,49.37106189883751,1.0,34.30043128459211,12.0,6.1368489349457915,4.8575608538840935,68.0,1.0,13.0,27.32884658064516,1399.0,5.0,2.481259984019768,4.0,0.875,30.012877374018096,103.514446,5.943072203200408,0.6494556069374084,0.13149514266776058,24.7653665527473
4,4.0,43.92870714443116,0.08,20.0,0.0,10.0,1.0,5.094927981497004,1.0,31.55616289186499,22.0,11.172543277999953,0.42614677818234725,5.0,1.0,4.0,27.32884658064516,718.0,15.0,3.569528987905014,0.0,0.875,27.611642530381864,104.778379,6.881075563401323,0.609536349773407,0.1678276850749604,28.360718233155858
4,4.0,44.34708430612493,0.08,29.0,2.0,7.0,0.0,9.944483011516407,1.0,13.792688499427149,37.0,9.72472885781703,9.844349286751115,9.0,1.0,8.0,27.32884658064516,547.0,8.0,5.609604225464551,5.0,0.875,12.036732992977576,103.36770599999998,5.2079461419211945,0.32246896624565125,0.1444759023866283,1000000.0
4,4.0,51.76287166704421,0.08,103.0,0.0,12.0,1.0,44.25251717861902,1.0,43.634671434210624,8.0,9.535173974313096,0.3144098581614566,9.0,1.0,4.0,27.32884658064516,568.0,9.0,6.621609009895194,0.0,0.875,38.18033750493429,104.43924000000001,5.7862002745998815,0.3531303405761719,0.15551739431113726,21.439174890824816
4,4.0,47.82870620169182,0.08,47.0,1.0,14.0,0.0,45.40522612925745,1.0,44.653306036952564,4.0,8.54853764070014,1.0998114330075082,27.0,1.0,14.0,27.32884658064516,1032.0,15.0,9.363280059324726,4.0,0.875,39.07164278233349,105.560189,6.915487667663358,0.475452184677124,0.12060844750142422,25.568950178295587
4,4.0,78.71333082067176,0.08,112.0,1.0,18.0,0.0,9.089104708099542,1.0,24.085340013836994,19.0,5.811007271429033,0.20837705826253247,16.0,1.0,13.0,27.32884658064516,470.0,10.0,4.7098526052445475,4.0,0.875,21.07467251210737,105.09072300000001,6.915487667663358,0.646418035030365,0.19351424504228168,22.008786389399415
4,4.0,47.33660213285081,0.08,48.0,0.0,1.0,1.0,18.613864348575497,1.0,12.42176717818159,31.0,6.367859098040725,0.38482149635217233,6.0,1.0,2.0,27.32884658064516,1380.0,12.0,6.045401012738961,0.0,0.875,10.86904628090889,104.846788,5.521130051749478,0.16892109811306,0.14994729764745943,21.176405791256126
4,4.0,43.589745175330535,0.08,101.0,1.0,11.0,0.0,25.939577378870368,1.0,41.02050162465628,21.0,5.924355953874314,8.880080356779999,75.0,1.0,14.0,27.32884658064516,511.0,9.0,8.928947374057103,3.0,0.875,35.89293892157425,103.88795499999998,8.162591186447665,0.476106733083725,0.12424960771764874,25.692718717402887
4,4.0,47.929674210803256,0.08,27.0,2.0,9.0,1.0,24.40888323855523,1.0,28.28171589598366,18.0,4.334776281203468,1.1341455151305544,23.0,1.0,13.0,27.32884658064516,1378.0,11.0,6.698673645612011,2.0,0.875,24.7465014089857,105.06566099999998,6.915487667663358,0.3534342646598816,0.1887293303074641,25.86964821498386
4,4.0,52.04893868754894,0.08,72.0,0.0,21.0,1.0,50.90555873104482,1.0,15.566878457439898,34.0,8.7816859894276,7.131009935574406,42.0,1.0,14.0,27.32884658064516,517.0,12.0,0.5306891423403826,0.0,0.875,13.621018650259911,104.534339,7.794606442603258,0.6518933176994324,0.1058234811791812,27.597278887634417
4,4.0,48.15904623120871,0.08,65.0,2.0,17.0,0.0,23.797666833046506,1.0,38.07484620927774,4.0,6.586314202021147,3.615040789908978,65.0,1.0,13.0,27.32884658064516,862.0,15.0,2.0744165817742974,0.0,0.875,33.31549043311802,103.36581399999997,5.954919891767394,0.6494556069374084,0.1423469297107794,23.95921202357793
4,4.0,47.16771882475732,0.08,57.0,1.0,20.0,0.0,5.594392741642158,1.0,20.879613174111864,31.0,10.422524884988356,2.410781810377284,27.0,1.0,12.0,27.32884658064516,1122.0,8.0,1.0774389726075395,0.0,0.875,18.269661527347882,104.99535199999997,7.794606442603258,0.6518933176994324,0.13545992841238222,25.73679920516438
4,4.0,51.8281932188248,0.08,91.0,0.0,14.0,1.0,1.1713397325538466,1.0,14.366725535452709,27.0,4.54120017234468,6.193249276645924,28.0,1.0,14.0,27.32884658064516,1283.0,11.0,5.675201076368243,4.0,0.875,12.570884843521121,104.71419899999997,8.155031325925643,0.36163491010665894,0.12941151982982751,24.031409742757415
4,4.0,48.941695568753225,0.08,21.0,1.0,15.0,1.0,13.565436525063175,1.0,21.24142101876981,27.0,5.323438342105163,1.446716866130851,3.0,1.0,8.0,27.32884658064516,383.0,11.0,6.135400258631243,9.0,0.875,18.586243391423583,106.29231799999994,6.881075563401323,0.36163491010665894,0.2025726239826265,28.255877498621842
4,4.0,76.41825523015109,0.08,110.0,1.0,6.0,0.0,16.802703818607796,1.0,28.54172477470524,34.0,6.49992349325626,0.030231281858746097,47.0,1.0,13.0,27.32884658064516,925.0,13.0,5.439127036204084,5.0,0.875,24.974009177867085,104.69671800000003,6.932009877933105,0.3298283517360687,0.19927738953052582,22.422714370270224
4,4.0,44.05808022634687,0.08,45.0,1.0,16.0,0.0,40.75092379991744,1.0,17.72551945199775,31.0,5.134137838900401,3.1371289657199286,30.0,1.0,14.0,27.32884658064516,1186.0,12.0,3.5656165384911107,2.0,0.875,15.509829520498032,104.494128,7.805309096397466,0.6119740605354309,0.16258795872731877,25.053557119051707
4,4.0,52.3767816386576,0.08,57.0,1.0,23.0,1.0,55.91250535632718,1.0,17.353925399114942,20.0,5.7377420758101625,0.10877245153238477,2.0,1.0,4.0,27.32884658064516,889.0,13.0,7.965401367031763,9.0,0.875,15.184684724225574,104.168073,5.7862002745998815,0.42890414595603943,0.1714072693414447,24.580392267663598
4,4.0,44.36521243454983,0.08,73.0,0.0,10.0,1.0,29.63791663529176,1.0,11.91876753945423,12.0,11.15191895003975,0.14698541702107287,28.0,1.0,8.0,27.32884658064516,421.0,2.0,7.496479900731195,0.0,0.875,10.428921597022452,105.32919999999999,6.915487667663358,0.9311046600341797,0.14520227507011418,26.26258158496096
4,4.0,44.97066142175895,0.08,35.0,0.0,8.0,1.0,54.575246652858844,1.0,22.59813399203215,38.0,5.343275567890033,1.148317160586179,28.0,1.0,13.0,27.32884658064516,1208.0,9.0,9.351540082494141,3.0,0.875,19.77336724302813,105.46423899999998,6.688421013052643,0.4707721769809723,0.182025941514875,25.21741770958386
4,4.0,48.53337052450245,0.08,54.0,0.0,10.0,1.0,40.08377150321458,1.0,33.85990831738232,6.0,6.616863218519585,7.410334287027636,37.0,1.0,13.0,27.32884658064516,817.0,8.0,2.8518827269565463,2.0,0.875,29.62741977770953,105.346587,6.495038972391152,0.6494556069374084,0.12972528766862154,23.344226883289693
4,4.0,51.4792965883313,0.08,72.0,1.0,4.0,1.0,46.38502332995897,1.0,9.229024491994867,36.0,9.297210475529447,4.723124502616831,10.0,1.0,8.0,27.32884658064516,248.0,13.0,2.7590886944181947,4.0,0.875,8.075396430495509,104.26973099999998,4.978477782804472,0.6170727014541626,0.14926273697397593,21.415882294134047
4,4.0,45.60499352580561,0.08,124.0,0.0,30.0,1.0,51.354635277229775,1.0,6.062910228884268,22.0,7.39234036401028,2.5204948511536136,69.0,1.0,14.0,27.32884658064516,171.0,6.0,2.772058966313191,2.0,0.875,5.305046450273734,103.719756,7.771725021429168,0.6494556069374084,0.14367807944986452,27.42304808777488
4,4.0,52.138308597138575,0.08,126.0,2.0,18.0,0.0,51.523425522615696,1.0,42.192704034718055,16.0,7.834271532786586,6.034284441396944,34.0,1.0,12.0,27.328846580645163,584.0,13.0,5.250709419388696,2.0,0.875,36.918616030378296,103.68078899999999,6.915487667663358,0.36163491010665894,0.13145936509693099,22.638246127236055
4,4.0,50.073274423946074,0.08,20.0,1.0,13.0,0.0,51.87243211415212,1.0,41.83422469370511,19.0,9.527821290713206,0.19384159356485567,19.0,1.0,12.0,27.32884658064516,1187.0,11.0,1.801012722880606,9.0,0.875,36.60494660699197,107.68069199999998,7.18440765543131,0.6494556069374084,0.13663802596257357,28.94342826086254
4,4.0,48.834135080155605,0.08,75.0,2.0,10.0,1.0,32.99191546016763,1.0,18.108438580183602,4.0,5.641622617291066,6.419807051021847,37.0,1.0,8.0,27.32884658064516,898.0,8.0,2.9971212788209,9.0,0.875,15.844883757660652,103.19965599999999,6.495038972391152,0.6494556069374084,0.1611229131799139,24.52987076698376
4,4.0,50.33896690901801,0.08,107.0,2.0,5.0,0.0,40.06806926866967,1.0,39.947122389875965,36.0,8.300892030050143,8.645910095394399,35.0,1.0,8.0,27.32884658064516,302.0,15.0,8.523779690282712,5.0,0.875,34.95373209114147,104.716231,6.772663913484574,0.41819319128990173,0.14096975446207935,21.94163150404314
4,4.0,50.9265838075154,0.08,42.0,0.0,16.0,1.0,46.457014844849645,1.0,27.687794211074717,24.0,10.451115033226031,0.7927246090584805,31.0,1.0,4.0,27.32884658064516,1162.0,13.0,6.443168934815352,9.0,0.875,24.226819934690376,103.88407699999999,8.155031325925643,0.3624000549316406,0.15160434560935052,26.0889761306486
4,4.0,43.49762658716583,0.08,64.0,0.0,31.0,1.0,55.21841711216707,1.0,29.71792807854897,17.0,6.209732114983827,0.4121314902775029,45.0,1.0,14.0,27.32884658064516,227.0,13.0,7.2086096602917,2.0,0.875,26.003187068730348,107.90158100000002,6.915487667663358,0.37297147512435913,0.19281914835305022,26.74624354530315
4,4.0,70.86707994824243,0.08,49.0,1.0,25.0,0.0,55.83522243525835,1.0,42.174796215805955,18.0,8.02000819616954,0.11701632988224353,23.0,1.0,13.0,27.32884658064516,841.0,8.0,0.4780943700783413,0.0,0.875,36.90294668883021,104.37024000000002,6.973967577163476,0.6494556069374084,0.15005207845778182,25.378593054978474
4,4.0,58.270013126288035,0.08,67.0,0.0,8.0,1.0,36.36094977218383,1.0,32.011513496383586,37.0,8.059742616055598,0.02423933635478014,17.0,1.0,8.0,27.32884658064516,626.0,10.0,9.016231004190455,2.0,0.875,28.010074309335636,104.08126800000002,6.688421013052643,0.4738793671131134,0.155661538091905,22.74686324550473
4,4.0,65.04988554383516,0.08,48.0,0.0,4.0,1.0,12.99227230927238,1.0,44.97119060676424,13.0,5.987892825094112,0.28050127319467455,33.0,1.0,12.0,27.328846580645163,449.0,7.0,5.139985458063091,9.0,0.875,39.34979178091871,104.00117100000001,6.920424759518118,0.40281563997268677,0.2210357812935092,22.82732401941993
4,4.0,52.413422491890785,0.08,103.0,0.0,11.0,1.0,59.00604079136728,1.0,31.03137083589495,12.0,7.66288258571059,8.206423766208202,39.0,1.0,13.0,27.32884658064516,738.0,2.0,5.456645071853501,0.0,0.875,27.15244948140808,103.61372200000001,6.915487667663358,1.0398287773132324,0.12261550974130425,22.99221043849231
4,4.0,43.950555862985425,0.08,47.0,1.0,1.0,0.0,9.96609414631719,1.0,41.664947962279456,16.0,6.4549883482593025,7.3367777459514985,8.0,1.0,14.0,27.32884658064516,791.0,9.0,7.87122403228874,4.0,0.875,36.45682946699452,103.75240399999997,5.791137366454643,0.33468544483184814,0.1419800543175305,19.826582051293972
4,4.0,44.74188549044644,0.08,114.0,0.0,3.0,1.0,0.0,2.0,35.45741793363123,10.0,7.128962270065533,0.21456418644777542,0.0,1.0,13.0,27.32884658064516,0.0,1.0,0.0,0.0,0.875,31.025240691927323,102.00878300000001,2.299531373296722,1.3316987752914429,0.23221317480330947,16.55470203853038
4,4.0,51.992877630084095,0.08,124.0,1.0,8.0,0.0,33.89565392817591,1.0,29.160042011791695,21.0,5.539664383151804,8.706649047272066,8.0,1.0,14.0,27.32884658064516,192.0,13.0,2.091216613433059,2.0,0.875,25.515036760317734,103.92001799999998,5.179336415159301,0.6497595310211182,0.14799462119824902,21.939703952625017
4,4.0,63.56950307133795,0.08,85.0,1.0,28.0,0.0,5.207100384798206,1.0,13.514105394181051,6.0,8.084624575596447,0.2410410598670354,49.0,1.0,12.0,27.32884658064516,951.0,15.0,5.913000181992437,3.0,0.875,11.824842219908419,104.10957600000002,6.915487667663358,0.36163491010665894,0.13096756630481335,28.401520492356514
4,4.0,44.27918325475492,0.08,108.0,0.0,15.0,1.0,5.546953582837735,1.0,10.056083700802716,36.0,5.895051113002879,0.17574832284710573,17.0,1.0,13.0,27.32884658064516,70.0,15.0,9.466357138846856,5.0,0.875,8.799073238202377,107.86146699999999,7.645963131948937,0.4746019244194031,0.1636471097193855,24.58406434763851
4,4.0,53.970047224006876,0.08,85.0,1.0,23.0,1.0,50.843461902581566,1.0,19.7262025467543,33.0,4.860562652952678,0.863062303930715,30.0,1.0,13.0,27.32884658064516,1406.0,8.0,4.3951880269649894,5.0,0.875,17.260427228410013,104.71219200000002,7.805309096397466,0.6494318842887878,0.1763207802155404,25.367729123506063
4,4.0,45.1073341537791,0.08,109.0,1.0,21.0,1.0,24.086217119413767,1.0,38.14957779912576,20.0,8.735136590741295,0.0739156147891773,21.0,1.0,5.0,27.32884658064516,359.0,12.0,3.9766071355568093,9.0,0.875,33.380880574235036,105.52177499999998,6.915487667663358,0.6494556069374084,0.16769610330552398,23.019817212654957
4,4.0,45.003870248012596,0.08,120.0,1.0,7.0,1.0,34.35144597601141,1.0,26.697206019877,15.0,4.835894923342786,1.2067344320959905,11.0,1.0,13.0,27.32884658064516,1399.0,13.0,5.171335659596805,2.0,0.875,23.360055267392376,105.40015499999998,5.791137366454643,0.435375452041626,0.1803701209212303,21.43115268968755
4,4.0,46.92828804670932,0.08,25.0,1.0,17.0,1.0,13.662183023469861,1.0,40.49466730180346,12.0,7.203931489343235,0.5953299390923762,9.0,1.0,8.0,28.65370598505004,541.0,13.0,2.0522191724701786,2.0,0.875,35.432833889078026,106.25036799999994,4.5940653056133565,0.6494556069374084,0.15654811246966419,24.832282298765065
4,4.0,68.14124005024894,0.08,80.0,1.0,17.0,1.0,2.2046171389252334,1.0,32.1625655061941,19.0,8.301159571048569,0.23482389913412566,10.0,1.0,8.0,27.32884658064516,280.0,8.0,5.287307059890907,2.0,0.875,28.14224481791984,104.14789300000002,5.7862002745998815,0.36163491010665894,0.17964705726069052,23.88575623919699
4,4.0,53.539000103722,0.08,102.0,0.0,31.0,1.0,11.996952028281694,1.0,5.8374067535072385,12.0,7.163016277155105,0.7403053593676645,33.0,1.0,14.0,27.32884658064516,1317.0,11.0,0.20631583174514523,3.0,0.875,5.107730909318834,104.45432999999998,6.973967577163476,0.6494556069374084,0.10336591702555069,25.897841066723533
4,4.0,50.029979967615574,0.08,23.0,2.0,18.0,0.0,39.564481883267014,1.0,32.94079232395281,19.0,9.262824379515028,1.4308890757482884,0.0,1.0,14.0,27.32884658064516,548.0,11.0,3.8597815551213044,5.0,0.875,28.82319328345871,105.13399799999999,5.7862002745998815,0.6943565011024475,0.14150027334138215,27.78170659895154
4,4.0,50.992931459851974,0.08,76.0,1.0,30.0,0.0,29.190776713063727,1.0,26.84206240540354,23.0,4.35760717619266,0.8163267884079038,40.0,1.0,0.0,27.328846580645163,593.0,12.0,7.095913108019787,5.0,0.875,23.486804604728096,103.52263200000002,7.177577679409048,0.2545104920864105,0.16262821252173504,26.228261515298225
4,4.0,46.42444737615722,0.08,72.0,1.0,7.0,0.0,42.52707154119148,1.0,29.229442287755255,10.0,7.622686958033569,1.0744297737822213,27.0,1.0,14.0,27.32884658064516,151.0,2.0,7.347501762232746,9.0,0.875,25.575762001785847,103.723763,6.920424759518118,1.0508451461791992,0.16907892477700398,20.920981417216183
4,4.0,49.07449860833375,0.08,27.0,2.0,21.0,0.0,40.81325728123689,1.0,11.76833501598874,15.0,5.519410338196774,7.622293165995112,19.0,1.0,8.0,27.32884658064516,1397.0,5.0,3.0371478168207986,2.0,0.875,10.297293138990147,101.16302,6.495038972391152,0.6494556069374084,0.13435754958634052,26.653496970743106
4,4.0,48.85313794248768,0.08,83.0,2.0,13.0,1.0,36.52801973704272,1.0,21.367625590508208,8.0,6.958974651174965,0.27883855147941433,37.0,1.0,14.0,27.32884658064516,1355.0,5.0,4.84823065166842,0.0,0.875,18.696672391694683,105.76616299999999,6.915487667663358,0.646418035030365,0.1628761013182331,25.430197437298773
4,4.0,48.21978264621357,0.08,81.0,1.0,8.0,1.0,15.669485385358525,1.0,22.21518290495246,38.0,6.448140658062412,9.529448849134313,3.0,1.0,8.0,27.32884658064516,91.0,11.0,1.3916123642823086,3.0,0.875,19.438285041833403,104.79656699999995,4.257301124709146,0.6471021771430969,0.20093955419869475,22.300266746107024
