Compost volume (m3),Initial pH,V5_Ventilation rate (L/min/kg iniDW),Initial Moisture Content (%),Material_2,Additive_1,Period (d),Additive_2,Turning times,V3_Ventilation Duration (min),V2_Ventilation Interval (min),M1_is Enclosed,Application Rate (%DW),Material_3,Material_Main,V4_Ventilation Day,Initial GI (%), Composting Method,Additive_3,Additive_4,Initial C/N (%),V1_Ventilation Type,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
0.0996875,5.399531018240201,8.049608966502689,68.60768228754802,14.0,21.0,16.0,5.0,5.0,52.42686917325347,0.0,0.0,7.970953341738082,3.0,1,3.0,27.32884658064516,2.0,4.0,1.0,36.95073868212201,0.0,2.754411318174137,101.77753284093176,113.27564100000006,6.800720298365718,0.3963339924812317,0.16065803528530243,22.1766195942999
0.0996875,6.041473954221158,0.21542576720331552,58.33570208752697,12.0,25.0,15.0,6.0,4.0,11.48328479482661,1304.0,1.0,8.903722015837195,0.0,1,13.0,27.32884658064516,2.0,4.0,1.0,40.092969649339494,1.0,2.754411318174137,110.43252938135286,114.76961000000009,6.563781464249633,0.2975255250930786,0.10074803234047632,22.48748266182324
0.0996875,6.341500860553291,0.0,57.63039674300666,14.0,24.0,109.0,11.0,1.0,0.0,0.0,1.0,0.3682986082747286,9.0,1,0.0,27.32884658064516,2.0,4.0,1.0,30.19395784709556,2.0,2.754411318174137,83.16657923451281,111.88605000000003,5.962362532825956,0.423115074634552,0.19908837584204017,14.108821439618506
0.0996875,6.22255796814502,0.0,61.999719546097566,5.0,15.0,71.0,13.0,1.0,0.0,0.0,1.0,8.040060273625674,9.0,1,0.0,27.32884658064516,0.0,4.0,1.0,36.47378235600087,2.0,2.754411318174137,100.46379893798893,113.49312400000002,5.107777050485416,0.2935536801815033,0.17705634188744315,12.04852363962782
0.0996875,6.843477642281561,0.43288525580835624,44.70694042143661,12.0,27.0,21.0,11.0,2.0,3.7218610179201783,326.0,1.0,3.1300737485488086,9.0,1,1.0,27.32884658064516,2.0,4.0,1.0,36.56896806517434,1.0,2.754411318174137,100.72597953266477,115.55971100000005,7.762406481465435,0.7779382467269897,0.16236791408821405,23.98818638190244
0.0996875,5.553720731205571,0.0,50.502717345485294,12.0,20.0,85.0,10.0,3.0,0.0,0.0,1.0,7.7707982217280165,0.0,1,0.0,27.32884658064516,2.0,4.0,1.0,31.967573666702222,2.0,2.754411318174137,87.07792971684987,114.97939700000006,5.962362532825956,0.4249187111854553,0.1542940066487937,1000000.0
0.0996875,5.83313673130085,0.0,73.1406980443083,8.0,16.0,56.0,7.0,3.0,0.0,0.0,1.0,3.32911557384442,5.0,1,0.0,28.8569278551042,0.0,4.0,1.0,43.827229857356144,2.0,2.754411318174137,120.71821796332124,114.62746000000003,4.802753638393849,0.29876673221588135,0.19091907654078,15.104639999504407
0.0996875,5.087624359382802,0.0,44.861422986336265,3.0,34.0,121.0,15.0,8.0,0.0,0.0,1.0,6.966151454413456,5.0,1,0.0,27.32884658064516,2.0,4.0,1.0,40.48469337885893,2.0,2.754411318174137,111.51149765553858,112.02836000000006,5.760829153997892,0.42844605445861816,0.16488887792956342,20.35674880534259
0.0996875,5.632246325302441,0.0,64.10799861013545,2.0,18.0,100.0,0.0,1.0,0.0,0.0,0.0,5.256646841778099,9.0,1,0.0,27.328846580645163,2.0,4.0,1.0,32.45820112227517,2.0,2.754411318174137,83.0262388919791,114.66125200000006,5.995188410455972,0.43453845381736755,0.15574181283966113,1000000.0
0.0996875,8.638674205043376,0.0,55.537930278682836,13.0,27.0,38.0,11.0,2.0,0.0,0.0,1.0,7.883250756056904,3.0,1,0.0,27.32884658064516,0.0,4.0,1.0,36.82540590166937,2.0,2.754411318174137,101.43231481191478,111.63244100000003,4.670435450502605,0.2986326515674591,0.16837952226979286,21.61441192967345
0.0996875,4.737838260950596,0.17659190453436424,59.29835157334597,13.0,14.0,119.0,3.0,0.0,0.0,0.0,0.0,6.66252870905217,2.0,1,0.0,27.328846580645163,2.0,4.0,1.0,40.73717379535779,2.0,2.754411318174137,110.46826444625958,114.54510100000007,5.585075801607998,0.4337407052516937,0.09985276185849995,1000000.0
0.0996875,5.387922969723483,7.562003132933504,72.31611437444792,6.0,2.0,69.0,7.0,2.0,6.840011765392207,0.0,0.0,8.960543902801572,5.0,1,6.0,27.328846580645163,2.0,4.0,1.0,44.547608697616546,0.0,2.754411318174137,122.70243759430764,113.96115900000004,5.805002990728477,0.32764971256256104,0.17068460894497628,16.044078824412853
0.0996875,8.308825621848904,0.0,52.581876053898206,14.0,12.0,98.0,3.0,1.0,0.0,0.0,1.0,1.7309893711381164,0.0,1,0.0,27.32884658064516,0.0,4.0,1.0,43.05482503430375,2.0,2.754411318174137,118.59069737649341,114.06108900000005,4.703261328132621,0.30619946122169495,0.1817522016362662,17.544915487896716
0.0996875,5.722990208169174,0.0,50.18561674356179,3.0,21.0,35.0,2.0,18.0,0.08505610448803338,0.0,1.0,0.7316108969062696,9.0,1,0.0,27.32884658064516,0.0,4.0,1.0,34.43762331172539,2.0,2.754411318174137,94.85537942083391,112.51415600000001,4.835579516023865,0.3089158833026886,0.1851740481066966,21.9130856773555
0.0996875,8.294885946186312,3.4012731025365808,72.42197545677726,3.0,15.0,28.0,0.0,3.0,42.26108977122122,0.0,1.0,6.229807896328757,3.0,1,22.0,27.32884658064516,2.0,4.0,1.0,34.30915264607475,0.0,2.754411318174137,94.50151836531244,113.25157200000005,6.532027181262334,0.36966970562934875,0.18627766577411684,19.417228870150385
0.0996875,8.981029274244564,8.690894923213396,69.55745117069199,6.0,34.0,129.0,2.0,0.0,24.819305289101017,0.0,1.0,7.46696423851608,5.0,1,18.0,27.32884658064516,0.0,4.0,1.0,40.31220516534376,0.0,2.754411318174137,111.03639416798076,112.90098550000005,3.941964047479533,0.28205522894859314,0.17294262418178075,21.154305824378284
