Material_Main,Turning times,V2_Ventilation Interval (min),M1_is Enclosed, Composting Method,Additive_4,Additive_2,Additive_1,Material_3,Material_2,Additive_3,Period (d),V1_Ventilation Type,V4_Ventilation Day,Compost volume (m3),V3_Ventilation Duration (min),V5_Ventilation rate (L/min/kg iniDW),Application Rate (%DW),Initial TN (%),Initial pH,Initial Moisture Content (%),Initial C/N (%)
0.18078578,-0.02511712,0.0018522993,0.0007698528,0.0037217787,0.0,-0.00046770455,-0.043691203,5.2483387e-07,0.01617667,7.1497285e-05,-0.04775642,0.005054682,-0.006732645,-0.010377009,-0.007901417,0.12146969,-0.1635989,0.33887982,0.0985261,-0.037776634,0.08699002
0.16949815,-0.04580028,-0.0005323241,0.00079506106,0.0037458527,0.0,-0.00086334115,-0.04795144,5.2483387e-07,0.014128024,1.6229364e-05,-0.06204131,-0.0014760435,-0.055741448,-0.01718482,-0.020421993,0.09733966,-0.17961344,0.26414874,-0.05560641,-0.0700941,0.02975922
0.13605991,-0.06204735,-0.0024762708,0.0013240818,-0.00048101408,0.0,-0.0038836473,0.0073244884,5.2483387e-07,0.014759141,-0.000114048424,-0.018749865,0.0039966926,0.0044468082,-0.04654144,0.0010952912,0.09095557,0.048099134,0.09788687,-0.049730875,-0.060127866,-0.10907185
0.093718626,-0.131274,0.0005825137,0.0018370368,0.0026425724,0.0,-0.000120399745,-0.13887614,1.1079828e-06,0.007480113,1.3990893e-05,-0.020866433,0.02350369,0.022913955,-0.047418624,0.0027105443,0.020028254,-0.06044304,-0.24359797,0.04131082,-0.013064947,0.007962055
0.09298019,-0.13193156,0.00032482436,0.00062504556,0.00064726255,0.0,-0.0009937949,-0.16079037,1.1079828e-06,0.009162701,-0.0016634641,-0.023018979,0.025257736,0.011137678,-0.057187106,0.0013491793,0.017199462,-0.061871987,-0.27848592,-0.0033155486,0.028437711,0.0028551607
0.09034228,-0.07258772,0.00032189058,0.0007949457,0.00094921864,0.0,0.00168593,-0.16048455,1.1079828e-06,0.009497897,0.011042523,-0.022417484,0.023882495,0.011129079,-0.05716122,0.0013162454,0.017172817,-0.04955358,-0.28733176,-0.041730087,0.028283667,0.005921568
0.0929915,-0.10806623,0.0003019331,0.0007949457,6.4331776e-05,0.0,0.00044723105,-0.1572951,1.1079828e-06,0.008033471,0.0110348975,-0.021515017,0.0076950975,0.011059933,-0.05704213,0.0013007957,0.016334604,-0.049196634,-0.28075823,-0.064687185,0.026687412,0.00074519345
0.09805028,-0.13255991,-0.0013673282,0.00016815535,0.00030139033,0.0,-0.0006324185,-0.10597596,5.2483387e-07,0.0073169656,0.0013322067,-0.026763292,0.008032469,0.0077423025,-0.056391593,0.0015251841,0.0066671204,-0.07640867,-0.23459584,-0.07425097,0.020912122,0.0002458389
0.12614982,-0.057425305,-0.0017408006,-0.0034092919,0.0007322418,0.0,0.01681475,0.013916748,2.0176947e-06,0.031193776,0.00014461178,-0.019666372,0.0024192873,-0.007874233,-0.049856342,-0.004862606,0.038697843,0.009166055,-0.19799563,0.008493391,-0.033129368,-0.05081107
0.1352272,-0.07165866,-0.0017139507,-0.007219403,-0.002634856,0.0,0.016994046,0.011638286,2.0176947e-06,0.0045283022,0.00014156102,-0.020763371,0.0031448938,-0.007411102,-0.02349598,-0.0025408105,0.041261632,0.023847273,-0.19568063,0.010985519,-0.025511203,-0.048353307
-0.4570813,-0.08920851,-0.0024189588,-0.0034060345,0.00061294273,0.0,-9.820212e-07,0.010951438,7.347674e-07,0.0072622076,-0.0001767428,-0.03509199,-0.017968174,-0.015820384,-0.0134484945,-0.045968957,-0.010758621,0.016235659,-0.042028308,-0.003908017,-0.0005672643,-0.002462985
-0.44717324,-0.088109,-0.00054275594,-0.0031752444,0.00061294273,0.0,0.00011208531,0.015004097,7.5663543e-06,0.0075822114,-0.00016255764,-0.033353385,-0.017445786,-0.015491953,-0.015447551,-0.044440858,-0.013286295,0.018592492,-0.048644014,-0.00780939,-0.006082667,0.00086312083
-0.6015597,-0.060332976,-0.0012135268,-0.00065521494,0.0051803165,0.0,0.00022855036,0.018220026,7.347674e-07,-0.0890697,-0.000104796876,-0.059730336,-0.010393412,-0.017878812,0.006862453,-0.044048678,-0.073379174,0.013356724,0.096966945,0.028492711,0.008585274,0.06098076
-0.39904588,-0.07955126,-0.0013946876,-0.0015960616,0.0069150086,0.0,0.0012752537,-0.049183335,5.6463377e-05,0.032848705,-0.0002477425,-0.005859144,-0.02884588,-0.00084987405,-0.025632096,-0.02845457,-0.010823124,-0.016333068,-0.036770396,0.03676362,0.017328605,-0.019888416
-0.43119764,-0.08612601,-0.002919644,-0.0033950352,0.001812219,0.0,0.0007055886,-0.035403926,7.5663543e-06,-0.0004926864,-4.5981713e-05,-0.009443665,-0.013772168,-0.013449139,-0.015505178,-0.02722141,-0.007935372,-0.038870197,-0.045541216,0.008758439,0.010905629,-0.00020925429
-0.4791737,-0.07585864,-0.0027789543,-0.0015183749,0.0019339361,0.0,-0.001749665,-0.0271959,7.5663543e-06,0.0015407728,-0.000105426254,-0.016467102,-0.013358083,-0.01682516,-0.012325756,-0.02681001,-0.0558749,-0.04422988,0.08704654,-0.0052725063,0.022020418,0.0077648317
-0.34829262,-0.061123606,-0.0009678743,-0.01882358,0.002319888,0.0,0.0016489557,0.018951025,1.1079828e-06,0.027780293,0.00019322813,0.025154095,0.00925174,-0.009638055,-0.087484024,-0.047872372,0.024805408,-0.00309732,-0.20683138,-0.0115753235,-0.014505684,-0.012285919
-0.38153788,-0.069434024,-0.0026619497,-0.018177858,0.004942085,0.0,0.0011641766,0.020315042,1.1079828e-06,0.0077732787,0.000237562,0.02408095,0.006448073,-0.013666246,-0.082139686,-0.048038825,0.024157964,0.0018243835,-0.18571599,-0.010720868,0.0020479464,-0.011222225
-0.3835611,-0.06700134,-0.001230576,-0.019103497,0.0033041413,0.0,0.0011263264,0.020311512,1.1079828e-06,0.0076285005,0.00024273357,0.026125288,0.006605707,-0.013381908,-0.082139686,-0.0479697,0.02399656,-0.0012953336,-0.18506289,-0.011087335,0.02187165,-0.009932996
-0.40486404,-0.06725025,-0.0012618783,-0.0014915869,0.0032832127,0.0,0.0010831764,0.022708217,1.1079828e-06,0.022501193,0.00024219573,0.012841288,0.006342135,-0.013409625,-0.08412717,-0.04755129,0.02331182,0.007129027,-0.15218951,-0.009261618,0.021114284,-0.04138973
-0.36184093,-0.07107528,0.0015090276,-0.023987517,0.003187253,0.0,0.00036669231,0.022835111,1.1079828e-06,0.025892764,0.00026013498,0.023389583,0.0065163826,-0.010254073,-0.09780675,-0.046580046,0.02142705,0.0013684552,-0.1567549,-0.009867042,0.021640327,-0.014853648
-0.30643928,-0.061668195,-0.0009380418,-0.0015415321,0.005250917,0.0,0.0012113417,-0.06364166,1.1079828e-06,0.08495046,-1.9119865e-05,0.015561481,0.044601068,-0.0128845405,-0.0580017,-0.030523397,0.024918646,-0.030893229,-0.15154357,-0.039860137,0.0033819997,0.0020415543
-0.3450614,-0.057694588,-0.0011343561,-0.001745655,0.0058821985,0.0,0.0018576229,-0.06552236,1.1079828e-06,0.041672852,0.00023294041,0.022184644,0.01335284,-0.010619561,-0.050202455,-0.030262029,0.02464841,-0.026905779,-0.14346056,-0.045484584,0.016275382,-0.066650435
-0.3893491,-0.06733953,-0.0012711501,-0.00049735437,0.0010197621,0.0,0.0011029093,0.017218888,1.1079828e-06,0.0051913024,0.00023995037,0.023214549,0.005350106,-0.013501147,-0.08607554,-0.045031354,0.024860773,0.021935027,-0.17907777,-0.016585028,0.020653091,-0.042589843
-0.36219633,-0.10447296,-0.000977761,-0.018642725,0.0061651343,0.0,0.0012915876,0.020692253,1.1079828e-06,0.18038937,0.00024273357,0.023436524,0.0106536625,-0.012695637,-0.088710606,-0.048185796,0.023987185,-0.00900259,-0.18694979,0.0028284215,0.020668944,-0.01476273
0.17481026,0.31204268,0.010943419,0.0017169208,0.0046553533,0.0,0.00062520785,0.055944655,1.1079828e-06,0.009067422,0.0001596298,0.010923859,0.009130349,0.03813238,-0.01621231,0.002891691,0.10523203,0.058933266,-0.118287265,0.14494646,0.090106115,-0.025775593
0.20266002,0.1674142,0.0064773336,0.00026956186,-0.0038092628,0.0,-0.00040764434,0.02147435,5.2483387e-07,0.0233317,-0.0001942184,-0.013620919,0.021706648,0.029346215,0.008201605,0.0029805528,0.18482889,0.045663998,0.096721314,0.025094105,-0.06967347,0.025698032
0.22835785,0.23164217,0.011067193,0.00020194275,-0.0005457052,0.0,-0.0006799012,0.028460886,5.2483387e-07,0.02689785,-0.00013403055,-0.011869096,0.025803618,0.07610085,0.0038868205,0.0036085297,0.23294824,0.06517306,0.24909644,0.004023219,0.08113657,0.11416283
0.06936957,-0.0639933,-0.00038598708,-6.99291e-05,-0.0048936103,0.0,-0.0041455105,0.03926944,5.2483387e-07,-0.0061393757,-7.709447e-05,-0.047326416,-0.020846179,-0.02782966,0.10168594,-0.018303027,0.02281545,-0.07701612,-0.14465217,-0.049843,0.035056304,0.014854261
0.14335388,-0.040573716,-0.0008401307,-0.039989643,0.010560609,0.0,0.0005552947,0.030326804,7.347674e-07,0.0146712335,-0.000120248675,-0.019558169,0.0018255152,-0.0022664263,0.10264073,-0.0056587067,-0.03505208,0.024248054,-0.025420832,-0.034965828,-0.0075714826,-0.022496141
0.14766674,-0.025153905,-0.00032563135,0.011025001,0.012448861,0.0,0.0005485431,0.03102253,7.347674e-07,0.015705882,-0.00014662404,-0.017225033,0.004661468,-0.0016801574,0.104817696,-0.00440017,-0.034567196,0.026009936,-0.020409046,-0.023851167,0.006467844,-0.011460397
0.112238355,0.18611968,0.0044965204,-0.01703734,0.009970577,0.0,-0.00010309892,0.0292614,7.347674e-07,0.009932567,-0.00011675088,-0.01715268,0.0022256167,0.00024482352,0.07421252,-0.0014444698,-0.076314494,0.03172169,0.011987528,-0.039381754,-0.0024521204,-0.0021435772
0.11445302,0.17061059,0.0045322548,0.0030483657,0.010003002,0.0,-0.000109850494,0.02915614,7.347674e-07,0.01096721,-0.00014898529,-0.01644384,0.0036710037,0.00045434874,0.07513681,-0.00016621935,-0.07607158,0.033273306,0.015156295,-0.037715476,0.0052608694,0.0010353517
0.106616035,-0.027806113,-0.041821793,4.2623717e-05,-0.00087194674,0.0,-0.0034391473,-0.0041538565,5.2483387e-07,0.017473433,-0.00013087386,-0.005908687,0.0016395699,0.016078383,-0.024652077,0.02164223,0.06095719,0.054227702,0.15871061,-0.010206284,-0.035097998,0.09817078
0.0507495,-0.07875784,-0.028871626,-0.0005857021,0.0021873412,0.0,-8.62207e-05,0.02350411,5.2483387e-07,0.020687927,-0.00014054704,0.017230501,-0.0046739373,0.010811183,-0.0051435377,0.021932138,-0.031643428,0.03339548,-0.28753453,0.030028524,-0.0488826,-0.0026014831
0.111795865,0.021635165,-0.028158994,-0.008102547,-0.013708882,0.0,0.00030673787,0.0011837637,7.347674e-07,-0.14416909,-0.00012191136,-0.16234218,-0.0029330545,0.015019573,0.016712902,-0.0066540865,-0.322309,0.051753927,-0.0101689445,-0.06214369,-0.060767688,-0.084928066
0.106833026,-0.03457301,-0.0325877,-0.007377174,-0.01378896,0.0,0.00031636903,-0.001327876,7.347674e-07,-0.14122047,-8.716834e-05,-0.16239956,-0.0027552359,0.014251866,0.019830551,-0.006008295,-0.2962077,0.046858262,-0.006338455,-0.03869045,-0.06921471,-0.08810104
0.02708052,-0.09596403,-0.003515424,-0.0028720412,-0.061787646,0.0,-0.003914322,0.036568355,5.2483387e-07,-0.28033045,-5.6897323e-05,-0.045587346,-0.022553561,-0.025192808,0.009195815,0.017321615,0.028609337,-0.057382327,-0.20035663,-0.044240497,0.0122943465,0.005336725
0.027050378,-0.0816781,-0.012666497,-0.0028436803,-0.06126711,0.0,-0.003914322,0.029182354,5.2483387e-07,-0.27297398,-5.6897323e-05,-0.046220418,-0.02218398,-0.026029503,0.009191794,0.020258319,0.030956898,-0.056480438,-0.18831752,-0.0812234,0.010999847,0.0047784434
0.13260138,-0.03469442,0.00352863,-0.0014929358,-0.0023037791,0.0,0.0178836,0.015234207,1.1079828e-06,0.006213753,0.00014762316,0.009342524,0.0056933416,0.015326129,-0.026079942,-0.0032643313,0.12748857,0.028803837,-0.24902037,-0.098964274,-0.037954696,-0.031507064
0.16180111,0.05705655,0.00560256,0.0007232685,-0.0011142497,0.0,-0.0016944271,0.021874677,7.347674e-07,0.0115317125,-1.7611108e-06,-0.04659676,0.005940855,-0.0057585,0.07500939,-0.0020097843,-0.15923636,0.048196618,0.07899584,-0.015665667,0.0016048307,0.030197127
0.14763975,0.03138513,0.004727153,0.0003274822,-0.0017844082,0.0,-0.0026106804,-0.034630276,7.347674e-07,0.010393675,-0.00015743234,-0.053466685,0.0050909533,-0.010168433,0.06770607,-0.00018049571,-0.14565068,-0.017865174,0.10208006,-0.056586478,0.00985086,0.00891634
0.14754501,0.017622838,0.004304006,0.00046040787,-0.003191013,0.0,-0.0023003058,-0.047277313,7.347674e-07,0.009746128,-3.7630336e-05,-0.04635058,0.0045856247,-0.0078595355,0.07264656,-0.0008406649,-0.14782089,-0.06587391,0.100372836,-0.053134464,0.014865763,0.010005978
0.14558603,0.009016493,0.004314239,0.00032780765,-0.0031884767,0.0,-0.0016654029,-0.04877341,7.347674e-07,0.009773581,-2.5302194e-05,-0.012815292,0.006708003,-0.008598615,0.07795217,-0.00078141346,-0.157473,-0.118741624,0.08788784,-0.060423065,0.014426376,0.011705464
0.14769803,0.033308364,0.004986706,0.00039642927,-0.0017778337,0.0,-0.00036952118,-0.03345054,7.347674e-07,0.011494042,3.1418145e-05,-0.009337814,0.0067886524,-0.006745951,0.089007325,-0.00034444747,-0.15562849,-0.06135519,0.09690018,-0.039304074,0.01904607,0.028103832
0.2579442,-0.021937296,0.0010136282,0.0012431996,0.0052624415,0.0,0.0015124283,0.038969878,7.347674e-07,0.008195654,-0.00012665133,0.3019366,-0.0023023484,0.007867629,0.013346823,-0.0049154432,-0.0832165,0.14387341,0.28051016,0.16035816,0.053970728,0.15550478
0.24388823,-0.018353,0.0020848848,0.001321058,0.0042939754,0.0,0.0015258172,-0.038505565,7.347674e-07,0.011897517,-0.00012841218,0.27532825,0.009396981,0.002431469,0.013754141,-0.0032854052,-0.076528795,0.327794,0.27578583,0.11295429,0.014900569,0.12085381
0.21141179,-0.020999193,0.0020312895,0.0008520462,0.000856296,0.0,0.001719024,-0.03622198,7.347674e-07,0.0062373593,-0.00025760118,0.30559027,-0.00031000125,0.013476861,0.0024881195,-0.003198283,-0.09470318,0.0070801014,0.19038588,0.13012062,-0.026719727,0.11166068
0.19590011,-0.019252962,0.0019226762,0.00085177843,0.00089428335,0.0,0.0018036172,-0.03696429,7.347674e-07,0.0061515975,-3.0503035e-05,0.28449008,-0.0008937182,0.025196739,0.0050182445,-0.0028099196,-0.118471935,-0.086431175,0.16606985,0.10118166,-0.042106453,0.073109604
0.19607352,-0.017715681,0.001994692,0.00085177843,0.00090192544,0.0,0.002070427,-0.0373503,7.347674e-07,0.006773907,-3.0503035e-05,0.25818357,-0.0008937182,0.014360359,-0.005834764,-0.0026017807,-0.11953781,-0.11429038,0.16303867,0.12467674,-0.041528914,0.08206979
0.16180606,-0.017765386,0.002003822,0.00085315335,0.0007063504,0.0,0.0022002298,-0.01233157,7.347674e-07,0.0059067532,-3.6627767e-05,0.16941486,-0.00026071863,0.013973198,-0.002828994,0.0030569648,-0.19104198,-0.24760675,0.07743514,0.057378944,-0.08914882,0.087426305
-0.4505716,-0.06535786,0.0008287269,-0.00024121885,0.008051264,0.0,-0.001674763,0.024556924,7.347674e-07,0.010262241,-0.00015617034,-0.029180186,-0.0025811915,-0.014650429,0.022265961,-0.040186398,-0.029499376,0.015361953,-0.04311454,-0.059313,0.016201075,0.009374937
-0.4547065,-0.06264405,0.00086446165,-0.0011665629,0.008148906,0.0,-0.0018240615,0.024428872,2.0176947e-06,0.008971852,-0.00016012386,-0.029368881,-0.0023564068,-0.015050759,0.02505793,-0.040127423,-0.029300557,0.01652039,-0.037090715,-0.061075315,0.016314013,0.01477326
-0.45609137,-0.06704941,0.00086446165,-0.0012810697,0.008148906,0.0,-0.0018240615,0.02440677,7.347674e-07,0.009647379,-0.00016230365,-0.03032778,-0.0031695662,-0.014643398,0.022591542,-0.04113351,-0.030204618,0.015563355,-0.056731485,-0.061750878,0.007738247,0.009942222
-0.44252777,-0.0766627,0.0031245607,-0.0014433211,0.008685365,0.0,-0.0031707126,0.021490742,5.2483387e-07,0.004772466,-0.000114055154,-0.019783638,0.0159705,0.007541097,0.033620987,-0.035120174,-0.04904489,0.022787234,-0.07037679,-0.06440483,0.008264599,-0.033728443
0.15795803,-0.048751425,-0.020835027,0.0010567362,0.0024951997,0.0,0.015099877,0.036875185,7.347674e-07,0.009400247,-0.00023809467,-0.0032111534,-0.0024990726,-0.032217696,-0.059525833,0.050205227,0.14542243,-0.0039030216,-0.30898252,0.028383728,-0.02918073,0.02885244
0.09049466,-0.084433794,-0.023961093,0.0011505136,0.002664414,0.0,-0.00013355921,0.022920083,5.2483387e-07,0.009360101,-8.6717795e-05,0.0052828835,-0.0023907947,-0.041719437,-0.09273378,0.043174732,-0.05779683,0.0014711391,-0.3680959,0.02484937,-0.029817313,0.035230406
0.083094954,-0.084942535,-0.020990733,0.0009426804,0.0026859243,0.0,-0.00013355921,0.019292273,5.2483387e-07,0.008121284,-8.6717795e-05,0.0045352853,-0.0028076905,-0.03575817,-0.0928613,0.036457308,-0.15896234,-0.004641522,-0.30234823,0.012768901,-0.031688575,0.0070938016
0.09473457,-0.07013956,-0.031163972,-0.00092285866,0.003222555,0.0,0.0016898457,-0.011038481,7.347674e-07,0.031761404,-0.00012231727,-0.08464212,0.003995877,-0.012262361,0.005278818,-0.0056130635,-0.23590176,0.020235876,-0.07738909,-0.08438189,-0.013423706,-0.24168332
0.15211746,-0.038503937,0.00094188814,-0.00071794406,0.011114394,0.0,0.001361895,0.045929417,7.347674e-07,-0.008810872,-0.00010544493,0.009182259,-0.00013360553,-0.0058056866,0.043063927,-0.0049728886,-0.21989249,0.042963557,0.20825851,0.09669642,0.07702266,-0.038327392
0.13510449,-0.038632613,0.005779164,-0.0009996964,0.01090523,0.0,0.0006876606,0.025913382,7.347674e-07,-0.027077222,-8.779558e-05,0.020145092,-0.0012539674,-0.0059643476,0.059334848,-0.00515525,-0.14361012,0.049156778,0.16731505,0.010513331,0.07153645,0.13541652
0.06139534,-0.049638662,0.00578248,-0.0017877509,0.0015305748,0.0,0.00028678376,0.011110668,7.347674e-07,-0.12064947,-0.00013300743,-0.039277703,-0.0008977859,-0.021118721,-0.042698577,-0.004810015,-0.24851924,0.03377957,-0.07582773,-0.11931996,-0.038259245,-0.07535352
0.0638094,-0.049690444,0.004956477,-0.0010845122,0.0023218112,0.0,-1.4605924e-05,0.023935268,7.347674e-07,-0.15584336,-0.00016145769,-0.09920928,-0.0032406352,-0.020181239,-0.008553074,-0.0052920347,-0.26530808,0.031159356,-0.0625269,-0.109919935,0.022135347,-0.063634455
0.09310715,-0.15913625,-0.033680562,0.00022128569,-0.00018735483,0.0,0.0029161114,-0.018368931,5.2483387e-07,0.024052668,-0.00011237295,-0.016673861,0.0113514755,-0.008331374,-0.1405662,-0.006829023,0.036130685,0.019912431,-0.41345298,-0.023537925,-0.030512081,-0.0053501986
0.08049356,-0.100427575,0.0025589666,-0.0016363182,-0.0044579734,0.0,0.003629797,-0.005088106,1.1079828e-06,0.005931931,0.00018400926,-0.019699667,0.004893368,-0.0012709813,-0.15370207,-0.004625049,0.014043038,0.02417747,-0.4024359,-0.018804127,-0.050145898,-0.059409283
0.05289404,-0.1985341,0.0022273753,-0.0013871571,-0.00015831275,0.0,0.0046089725,-0.00026417605,1.1079828e-06,0.12584904,0.0001391745,-0.017533045,0.019095864,0.00548612,-0.16481707,-0.0068079163,0.020907987,0.0074801543,-0.40191254,-4.1243213e-05,-0.053603005,-0.08919934
0.035930876,0.123155236,-0.06408263,0.0007689965,0.0015498246,0.0,-0.0015815188,0.027666606,1.1079828e-06,0.0069978973,0.0002364429,-0.007908663,0.00289298,-0.040639967,-0.060030285,-0.0013409855,-0.037142668,-0.015278471,-0.25932357,-0.22596334,-0.04573645,-0.033479434
0.082061686,0.088878825,-0.07986676,0.00042199693,0.001224758,0.0,-0.0044794935,0.016297262,5.2483387e-07,0.016139263,-6.703339e-05,0.056456793,-0.0010303344,-0.031291813,-0.08749784,-0.008992378,-0.14961454,-0.0020147017,0.036876027,-0.11821004,-0.06593265,0.0083656795
0.07489548,0.07159845,-0.078652896,0.00034689097,-0.0044338894,0.0,-0.0047079003,0.02209896,5.2483387e-07,0.017089086,-9.699913e-05,0.060453076,-0.00034313046,-0.081039175,-0.09624134,-0.007664062,-0.02586404,0.0014172198,-0.019295756,-0.16306554,-0.08845819,-0.12868224
0.1529496,0.073455736,-0.07861416,0.00019917813,0.00021920109,0.0,-0.0015376112,0.042940445,5.2483387e-07,0.020305388,-9.646514e-05,0.06494862,0.0015304352,-0.0573929,-0.04642746,0.027441181,0.039610248,0.0219363,0.23876838,0.17861573,-0.059945486,0.056262184
0.17517655,0.040666115,-0.007956674,4.719514e-05,0.007124897,0.0,-0.0015877994,0.046609342,5.2483387e-07,0.053612396,-5.2816104e-05,0.07235823,-0.008092363,-0.020487357,-0.035027247,0.063232034,-0.059060093,-0.021932835,0.33692646,0.21933512,0.104741566,-0.014932578
0.14595562,-0.01017973,-0.005809395,0.00043953705,0.006964894,0.0,-0.0028735998,0.014963346,5.2483387e-07,-0.09753581,-8.758075e-05,0.041807864,-0.009101824,-0.051473048,-0.040861826,0.018779192,-0.15115228,-0.00078674336,0.23036061,0.07470337,-0.19749826,-0.0051052193
0.15233254,-0.0073802057,-0.0024543772,0.00049712125,0.007073187,0.0,-0.0014066971,0.018228175,5.2483387e-07,-0.04222703,-8.988948e-05,0.05673569,-0.009014405,-0.04602342,-0.029689776,0.03556751,0.026200384,0.009696895,0.30218968,0.24566579,-0.12771937,0.022823278
0.19519334,0.006893509,0.061476357,0.0004971213,0.0066410312,0.0,-0.0014452832,0.038158353,5.2483387e-07,-0.022413084,-9.67535e-05,0.051913157,-0.00884264,-0.011656835,-0.004495801,0.038236305,0.09364493,0.023436286,0.41039437,0.65977544,0.051886007,0.041557632
-0.32550043,-0.029692536,0.010477711,-0.00071020715,-0.009885344,0.0,-0.004234857,0.11533755,5.2483387e-07,0.10328367,-2.0809455e-05,-0.013031214,-0.019479085,-0.024018275,0.038776472,0.15118471,0.031710993,-0.028794125,-0.04955214,-0.021903187,0.013891738,0.025604326
-0.32550043,-0.029692536,0.010477711,-0.00071020715,-0.009885344,0.0,-0.004234857,0.11533755,5.2483387e-07,0.10328367,-2.0809455e-05,-0.013031214,-0.019479085,-0.024018275,0.038776472,0.15118471,0.031710993,-0.028794125,-0.04955214,-0.021903187,0.013891738,0.025604326
0.18332255,-0.039475184,0.0045898557,0.0003064028,0.006435117,0.0,-0.0010664465,0.015638283,7.5663543e-06,0.02608165,-0.00018479027,-0.01787698,0.013741504,0.044580568,0.025106939,-0.000455528,0.11355392,0.04305524,0.06770825,-0.16298062,0.0040086783,0.07526294
0.16967483,-0.084706366,-0.007510137,0.0004032746,-0.015006883,0.0,-0.00120352,0.029947763,7.5663543e-06,0.026045859,-0.00016748527,-0.015868304,0.0149244005,0.013816796,0.008822281,0.0032779379,0.06603198,0.1699202,0.13322705,-0.13399735,0.03374608,-0.08022156
0.15394352,-0.10690823,-0.008251722,0.0013634659,-0.014101762,0.0,0.0020623584,0.050966714,5.6463377e-05,0.022848146,6.7536836e-05,-0.007768048,0.015021809,0.0027753983,0.06852856,0.0031249055,0.057224184,0.1788855,-0.16222556,0.006042239,0.0132940225,0.013785831
0.14343573,-0.0956231,-0.012311328,0.0005727083,-0.016588002,0.0,0.0011452643,0.0050121057,7.5663543e-06,0.012681162,-0.00021939246,-0.014604268,0.013717988,-8.168243e-05,0.06611063,0.0034066797,0.06972636,-0.061542347,-0.13779898,-0.0069535933,-0.0040371376,0.014612022
0.1501255,-0.08089299,-0.008279301,0.0005832332,-0.012744427,0.0,0.0017080772,0.037841186,2.0176947e-06,0.019825965,0.00010684259,-0.008393716,0.015987275,0.007283881,0.06535712,0.0030110893,0.05943872,0.032940608,-0.16427945,-0.027079541,-0.018090736,0.0068769264
0.13911624,-0.08152742,-0.008447766,0.0003683875,-0.020862697,0.0,0.0016771415,0.036851518,-0.00011292676,0.04565905,-0.00017938028,-0.008756436,0.01372924,0.0089264875,0.064059034,0.0020849172,0.05725725,-0.04270234,-0.16359161,-0.026043335,-0.015739929,0.04001447
0.15297724,-0.038082447,0.00014258549,0.00096869195,0.0037502286,0.0,0.002734721,0.06537308,7.347674e-07,0.029300146,-5.9354992e-05,-0.011692578,0.0028563722,0.05832351,0.115192175,0.0041838735,0.08728461,0.0618876,-0.15673555,0.0034506924,0.022316303,0.06553319
0.15818913,-0.092668824,-0.007895059,0.0002818655,-0.017746706,0.0,0.0037505964,0.051735703,-4.03539e-06,0.063810445,-0.00018354725,-0.009159065,0.020547919,0.006901759,0.086923175,0.001991681,0.07231568,-0.0019068448,-0.16667011,0.029710524,0.07183008,0.028892308
-0.48769507,-0.07174518,-0.000761794,-0.0014481432,0.00807618,0.0,-0.002612529,0.0148765305,7.347674e-07,0.012621018,-0.00010455601,-0.038106076,-0.0023773827,-0.02349087,0.0050012185,-0.041037515,-0.057812117,0.022091271,0.046081685,-0.059503548,0.027765252,0.03255845
-0.49068847,-0.07082636,-0.00072605925,-0.00087380706,0.008163274,0.0,-0.0027618275,0.014769304,7.347674e-07,0.012511345,-0.00010679523,-0.03778026,-0.0022740492,-0.02346344,0.005250953,-0.04085786,-0.057664413,0.023145977,0.045293495,-0.061039854,0.024926923,0.03934343
-0.49239463,-0.07495633,-0.0007664781,-0.0014664601,0.008148906,0.0,-0.0027893877,0.0145275025,7.347674e-07,0.009687346,-0.00015900805,-0.0387823,-0.0023458574,-0.017825339,0.0100547625,-0.04106858,-0.05944738,0.019272933,0.04119177,-0.06386274,0.01697212,0.016079733
-0.48928228,-0.081526116,-0.07389329,-0.0014017262,0.0032858485,0.0,-0.0054418067,0.02881073,5.2483387e-07,0.0075496533,-0.000109636676,-0.019007511,-0.0060305665,0.012860116,0.0010037841,0.0832184,-0.039926104,-0.027124906,0.033777967,-0.06706392,0.0073329397,-0.030165765
0.09299984,0.001516948,-0.046801522,0.00096415257,-0.004605228,0.0,-0.0009268357,0.0016579243,7.347674e-07,0.0053961757,-0.00025536914,-0.1233973,0.00012672995,-0.020548468,-0.027448166,0.012653526,-0.27273706,0.04415639,-0.20214285,-0.1292113,-0.084308036,0.048748225
0.07454395,0.009125947,-0.036105778,0.000759797,-0.0015033996,0.0,0.000315673,-0.039693613,7.347674e-07,0.0037554733,-5.673887e-05,-0.07736481,0.0027247802,0.001640154,-0.028227262,-0.0002049055,-0.27417415,-0.08100805,-0.14586991,-0.08939637,-0.0855086,0.052806653
0.07264499,-0.0049076295,-0.03635945,0.00078203337,-0.0022120825,0.0,-4.8022503e-06,-0.044209808,7.347674e-07,0.003167236,-3.8951766e-05,-0.077144854,0.0028792052,0.0023065733,-0.024496613,0.0038900434,-0.27448043,-0.080786556,-0.12099599,-0.1094855,-0.085779995,0.052276645
-0.51875263,-0.03744407,0.0031435122,0.00037919273,0.00030198277,0.0,-0.0036655965,0.022402294,5.2483387e-07,0.012328835,-0.0002652437,0.18828386,0.0017963715,-0.01601591,-0.041953534,-0.023638291,0.02820744,0.030986149,0.064699344,-0.059824802,-0.026762947,0.04687007
