Variable,Node purity increase,MSE_increase,P_value,Top
Material_Main,0.015765644508077877,4.926147635517346,4.49369618972708e-05,False
Turning times,0.06505649688705374,33.04497638330288,0.00015420658956219555,False
Period (d),0.05847326468523643,37.82338272435601,0.0004234209978234912,False
V2_Ventilation Interval (min),0.06734266222929866,33.275686161742186,0.009809613522577369,False
M1_is Enclosed,0.025191892369559165,19.965078967001375,0.4231836411753781,False
 Composting Method,0.010659399749987659,4.752514904705414,4.596200941923268e-05,False
Additive_3,0.0009621379658991701,0.06417119773620783,3.052445395938936e-07,False
Additive_2,0.02282495861281913,7.411115785883119,0.0002579696457549813,False
Additive_1,0.03060212060458418,11.316908304254241,0.004920574811557121,False
Material_2,0.02097664307689799,4.880911479273344,2.0356622347355717e-05,False
Additive_4,0.0,0.0,2.4178442571467547e-07,False
Material_3,0.00721666437985649,1.8967367487666138,9.967660321759073e-07,False
Compost volume (m3),0.04041098326071008,14.76443577176903,0.04313266520748014,False
V1_Ventilation Type,0.020235532270336472,13.24677875722017,0.005570060294162836,False
V4_Ventilation Day,0.0398733867942485,17.08150017222995,0.05840049533021508,False
V3_Ventilation Duration (min),0.023952175849554398,10.459962567443128,0.0010487143499689354,False
Application Rate (%DW),0.07342240072492397,70.72094223803997,3.2406441014654916e-14,True
V5_Ventilation rate (L/min/kg iniDW),0.09597122451086015,38.76217201083078,0.0003753629986761107,True
Initial GI (%),0.09671658117767054,42.56148602702656,5.169035561934352e-06,True
Initial pH,0.08810687747683174,34.15758575112493,0.00030307609703835223,True
Initial C/N (%),0.1264938342037474,77.04875885482994,2.7876938469401066e-17,True
Initial Moisture Content (%),0.06974511866184613,21.141480674752998,0.8795781790533366,True
