Variable,Node purity increase,MSE_increase,P_value,Top
Material_Main,0.07089897730202871,34.59237953734786,8.614029367384242e-12,True
Period (d),0.050010620266978716,12.206857094325692,0.38226709900278966,False
Turning times,0.05371115089419635,12.029666409994384,0.6813495678444809,False
V2_Ventilation Interval (min),0.010445868887308625,1.158377094455016,6.69876927562506e-06,False
M1_is Enclosed,0.014632843796366344,5.143214899171166,0.0027808213980776947,False
 Composting Method,0.0231481649853897,4.411710957945495,0.0023123741124672133,False
Additive_3,0.0029515265660042173,0.2150258989467062,1.2915381321435372e-06,False
Additive_2,0.014208815642288725,1.2038139987494603,9.058805018642474e-06,False
Additive_1,0.09321842642088839,36.450528097234276,7.916477897356937e-17,True
Material_3,0.012230561604743187,1.086687904218845,1.0974266199660737e-05,False
Additive_4,0.0014321335310576407,0.027361549462046497,9.483942178306486e-07,False
Material_2,0.043180461122294726,11.872033713302997,0.7725637912454666,False
V1_Ventilation Type,0.00963918703402463,1.7264882562472401,1.8897567816183573e-05,False
V4_Ventilation Day,0.03760539484625876,6.82982319138582,0.029490797884822246,False
Compost volume (m3),0.04689278760342325,11.852765819733364,0.7645748664350026,False
V3_Ventilation Duration (min),0.015367846419623838,1.4369165882630064,1.592068545343634e-05,False
Application Rate (%DW),0.048280798818368,8.349238851686025,0.3838758134565391,False
Initial Moisture Content (%),0.05671473314274413,9.022877865070363,0.0780268839472572,False
Initial C/N (%),0.11698490541257951,30.00640122570639,2.082202451564229e-11,True
Initial pH,0.09214988326763515,17.427125661458696,0.005558729291563323,True
Initial TN (%),0.10500750905686021,27.215552826912457,7.768548382640535e-11,True
V5_Ventilation rate (L/min/kg iniDW),0.08128740337893724,21.015601469956387,0.000476769017346766,True
