Material_Main,Period (d),Turning times,V2_Ventilation Interval (min),M1_is Enclosed, Composting Method,Additive_3,Additive_2,Additive_1,Material_3,Additive_4,Material_2,Compost volume (m3),V1_Ventilation Type,V4_Ventilation Day,Application Rate (%DW),V3_Ventilation Duration (min),Initial C/N (%),V5_Ventilation rate (L/min/kg iniDW),Initial Moisture Content (%)
-0.044501603573240935,-1.9139005240318376,2.578111505789737,0.1613355132991192,0.16114103485354525,0.03907609742988186,0.009614934481800168,-0.33732883989545426,1.7561587898907258,0.28312136148670386,0.0,1.3930451871150327,-0.5282169495105439,-0.28980117200346206,-0.1353535660847834,0.9534746737864568,0.1361147612551223,-0.45443294698924497,1.0937228964501702,0.9149081137462033
0.14461386109037117,-2.1510132931430315,2.766902119795991,0.1307168378835004,0.15849768464853506,0.025366595003375826,0.019398476626963358,4.454923285693564,-0.04373573978028495,0.2546253068526854,0.0,1.4564616756083204,0.004406816784746662,-0.244976272034465,-0.04362528328400413,1.6554405774487766,0.10811731913195181,-0.44748113912265797,0.840629321677938,1.0063585561359505
0.20734012721663803,-2.2156700171397365,2.849753832799164,0.1252627003376813,0.15373219570371394,0.015596980592059476,0.019398476626963358,4.219812791239402,0.07311015256921928,0.2546253068526854,0.0,1.4241400517469813,0.05791179182000723,-0.2501070730309202,-0.03391423951209833,1.0498877805897568,0.10188741296072082,-0.3652276980189159,0.7477858007893644,0.9875699684353824
-0.01853929912795212,-2.5628368282760863,2.40176401905162,0.12204832619677954,0.14659609365408424,0.013597512173345708,0.019656359262181684,2.3022238838298366,-0.3229962959224825,0.24387781665268918,0.0,1.3883945555000727,-0.007801431686903663,-0.25224948483035325,-0.14491007377686085,-2.2911736845117425,0.09361744335819962,-0.5930878222917654,0.3393247335036109,0.7614105394327876
-2.01070094495056,-0.31048076966832633,2.904306899067913,-0.10831550051893742,0.2621998209090185,-0.016822674644170883,0.009569887825646044,-0.2154281604873155,1.891097519256916,0.3650519233540879,0.0,-1.7752196830392581,0.018386089530740293,-0.059078121008649995,-0.24771075615391508,0.2305063472426135,0.24163297514922205,-0.005065753514109477,-1.459875032623586,0.2584837883507262
-2.042250651777839,-0.2428352088804807,2.8557180279510597,-0.05920462533808547,0.22398640704502004,6.802484160104447e-05,0.019398476626963358,-0.5319888876191797,-4.9552604554237485,0.22919385508935833,0.0,-2.8686814781278738,0.5564044122527434,0.23538863776673258,-0.388667155232491,0.012267822803485498,0.15910376964644612,0.42927133201443224,-0.4887259379512988,0.4392962078737008
-1.5379697982600429,-0.009286189502031937,4.236724860962687,0.18124264661869913,0.38938330095386503,0.04573315154000719,0.02121728482003973,-0.215697175341466,-4.451417733040243,0.16180757500681167,0.0,-2.28071682744352,1.329451238203274,0.048849485717199485,0.2559196014149632,-3.974011029722256,0.13002350170190544,0.7971949000620583,0.08026447097115268,0.6897054756008376
5.81453109885902,0.7089158937197452,3.3549601597378644,0.19032316729019277,-0.6725021476228192,0.06573457702355463,0.004949617606504634,-0.3177653592552823,2.713223434276282,0.3116851415959353,0.0,0.20136405749049432,2.2522183109038996,-0.03837269545409043,0.3324435056667401,0.7022713728089561,0.39126398554839625,0.6174460312741551,0.37192640461026066,1.1046230711168061
6.01893895562306,0.5922119784650545,3.283885839508496,0.14267197964785044,0.2937374795640145,0.12656111155281505,0.006882713706727302,-0.4466306579062833,-1.151038542259708,0.2363836117364785,0.0,-0.25372083229796505,1.775510838802443,0.622345537839197,0.35725269479361915,0.6161085451975709,0.4009588556141864,0.5764419353820142,0.49608988945869503,1.0064844081341688
6.01893895562306,0.5922119784650545,3.283885839508496,0.14267197964785044,0.2937374795640145,0.12656111155281505,0.006882713706727302,-0.4466306579062833,-1.151038542259708,0.2363836117364785,0.0,-0.25372083229796505,1.775510838802443,0.622345537839197,0.35725269479361915,0.6161085451975709,0.4009588556141864,0.5764419353820142,0.49608988945869503,1.0064844081341688
