Material_2,M1_is Enclosed,Initial C/N (%),V1_Ventilation Type, Composting Method,V5_Ventilation rate (L/min/kg iniDW),Turning times,V4_Ventilation Day,Material_3,Initial pH,Period (d),Additive_1,Compost volume (m3),V2_Ventilation Interval (min),Additive_3,Initial Moisture Content (%),Initial GI (%),Additive_4,Additive_2,Material_Main,V3_Ventilation Duration (min),Application Rate (%DW),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
5.0,1.0,14.899320713389589,0.0,1.0,5.102606956149307,27.0,1.0,4.0,9.690414952826274,115.0,27.0,2.147162565177521,0.0,4.0,55.779830879687054,27.32884658064516,1.0,11.0,0,55.77822596474257,2.9393319475606483,1.596639959668374,23.788850822912522,115.18215100000009,9.922353868606885,0.8381394147872925,0.1866280112878803,25.30103815093797
5.0,1.0,33.81857435730273,0.0,1.0,2.781261358862391,31.0,45.0,0.0,5.405367920857285,124.0,21.0,2.147162565177521,0.0,4.0,73.48145388786429,27.32884658064516,1.0,7.0,0,50.110556369746845,8.279035939826716,1.596639959668374,53.996087197885736,113.25952700000005,13.252840457280739,1.0709091424942017,0.234035868873267,22.891055651253513
5.0,1.0,45.02988824311545,0.0,1.0,0.2704713050891805,29.0,79.0,3.0,8.541664044907305,95.0,24.0,2.147162565177521,0.0,4.0,57.95709346839263,27.328846580645163,1.0,3.0,0,49.5354376734275,2.559661043425074,1.596639959668374,71.85746559239249,114.96952500000002,12.69660639965431,1.1354321241378784,0.2242620766525072,1000000.0
12.0,0.0,29.20232988346193,0.0,1.0,8.792511053885327,0.0,74.0,3.0,7.911582612694457,93.0,21.0,2.147162565177521,0.0,4.0,52.86272767211543,27.32884658064516,1.0,8.0,0,53.761995222222424,3.703927396605372,1.596639959668374,46.62560680735321,113.37649800000004,9.500347108657618,1.0124597549438477,0.20669053462934167,25.43870610441178
3.0,0.0,23.376582381913174,0.0,2.0,3.2710227757465815,12.0,1.0,3.0,5.57281817118078,32.0,17.0,2.147162565177521,0.0,4.0,82.06058948888506,27.32884658064516,1.0,13.0,0,32.28081249123855,3.3575172396698836,1.596639959668374,37.32398555144227,115.54917100000006,5.905688061821661,1.01203453540802,0.1934599617839082,25.94767644331668
5.0,0.0,39.77948677998579,0.0,2.0,9.398518554897388,9.0,11.0,4.0,4.312821555726684,80.0,36.0,2.147162565177521,0.0,4.0,63.34944246075095,27.32884658064516,1.0,3.0,0,41.07935345381831,7.574930823052894,1.596639959668374,63.51351816802513,113.41188000000004,6.725186799389465,1.0500359535217285,0.19005067782374727,22.790833773554578
3.0,0.0,40.80687454518164,0.0,1.0,0.02317549997329582,19.0,31.0,2.0,4.307904585021196,49.0,12.0,2.147162565177521,0.0,4.0,83.2959676835616,27.32884658064516,1.0,6.0,0,56.2341546660687,6.926074051326475,1.596639959668374,65.15388652801121,114.41265200000002,7.033295356587664,0.944437563419342,0.18799891843873998,24.291777376268442
2.0,0.0,17.721622837785187,0.0,1.0,8.583492728191276,12.0,2.0,0.0,10.145837065660839,65.0,36.0,2.147162565177521,0.0,4.0,69.87970204755463,27.32884658064516,1.0,15.0,0,55.68128331369625,7.790339170041505,1.596639959668374,28.295051172979477,115.29153100000006,6.803476594853233,0.9146435260772705,0.19160934045238293,24.880005683746052
8.0,0.0,43.452202152148196,0.0,2.0,5.005101159251071,17.0,3.0,5.0,5.262851258945321,116.0,8.0,2.147162565177521,0.0,4.0,69.87353096782175,27.32884658064516,1.0,9.0,0,48.8831291709392,0.45756338479582115,1.596639959668374,69.37752229170793,116.41312000000003,6.521773385719431,0.940240204334259,0.18709973284700745,23.63821070311875
3.0,1.0,33.519205404316374,0.0,1.0,8.763708772232121,16.0,0.0,0.0,10.95657195816899,21.0,22.0,2.147162565177521,0.0,4.0,54.473031576746536,27.32884658064516,1.0,12.0,0,52.34222454419022,7.262401492262114,1.596639959668374,55.21132014035561,116.68137500000007,10.054035470871241,0.9535191655158997,0.22879049167611948,1000000.0
13.0,1.0,43.82115794213707,0.0,2.0,7.401148684578098,22.0,5.0,4.0,10.464081813755747,20.0,4.0,2.147162565177521,0.0,4.0,79.3513243657492,27.328846580645163,1.0,8.0,0,58.5004034371546,1.4371889157542213,1.596639959668374,69.96661184935517,115.87903600000006,8.352759047963474,0.88141268491745,0.19589636601878976,29.185173256889477
6.0,1.0,15.71797936346626,0.0,1.0,7.410677553649222,1.0,2.0,3.0,10.812962269535438,24.0,14.0,2.147162565177521,0.0,4.0,52.882745611955194,27.32884658064516,1.0,12.0,0,43.854238756890965,6.415156791139152,1.596639959668374,25.095953936953105,114.95991400000008,8.342514648622059,0.9141475558280945,0.20787021355429314,26.923615991676137
13.0,1.0,17.149576962083344,0.0,1.0,8.21985786402055,18.0,8.0,3.0,7.934456968159659,19.0,12.0,2.147162565177521,0.0,4.0,75.71685012198628,27.32884658064516,1.0,8.0,0,43.832192232597386,1.9190781927551013,1.596639959668374,27.381699869070427,114.16392700000006,8.335159545422256,0.8310317993164062,0.23365136558116406,29.683121805613496
0.0,0.0,41.48077425275204,0.0,2.0,2.68062562321566,31.0,2.0,3.0,10.817187315682865,17.0,8.0,2.147162565177521,0.0,4.0,69.78465346719776,27.32884658064516,1.0,5.0,0,31.04830744040392,7.657602164315832,1.596639959668374,66.22986172992695,115.43947000000006,5.386902989350176,0.6090852618217468,0.190025139822748,27.60099391662486
8.0,0.0,40.101129029033075,1.0,1.0,1.144377752033695,30.0,5.0,3.0,9.147266822173787,57.0,37.0,2.147162565177521,640.0,4.0,54.301599315668916,27.32884658064516,1.0,10.0,0,32.89041436952134,7.7219254674838735,1.596639959668374,64.02706503557162,115.48962100000003,7.594371647392726,0.9629896283149719,0.15342027015643414,25.58486097011511
6.0,0.0,21.944216715946062,0.0,1.0,8.814855962724288,14.0,2.0,2.0,6.7244754747803706,101.0,35.0,2.147162565177521,0.0,4.0,54.40946525456512,27.32884658064516,1.0,6.0,0,39.79343126924138,9.986653743249205,1.596639959668374,35.03701329230218,115.69830000000007,7.199188795596601,0.8242403864860535,0.2047600488958217,24.394208316416258
3.0,0.0,7.588555735528639,0.0,1.0,7.002948895511362,7.0,2.0,0.0,6.306772549564885,66.0,36.0,2.147162565177521,0.0,4.0,79.46023723744224,27.32884658064516,1.0,10.0,0,41.94342149466529,6.522893954925424,1.596639959668374,12.116191323515654,115.46718100000007,6.276548406434826,0.8810543417930603,0.17630422609179147,1000000.0
0.0,1.0,36.15399452436425,0.0,1.0,8.374737148712846,20.0,4.0,0.0,8.198575382446558,42.0,14.0,2.147162565177521,0.0,4.0,67.2155605299358,27.32884658064516,1.0,7.0,0,30.2306171905529,8.472474293938031,1.596639959668374,57.72491235923155,115.28602600000008,8.176918726891024,0.5949981212615967,0.23693597264655347,25.562566606534897
5.0,1.0,18.623177550374045,0.0,2.0,0.729290602963728,10.0,6.0,4.0,7.1775189749957615,22.0,22.0,2.147162565177521,0.0,4.0,78.01454786059492,27.32884658064516,1.0,7.0,0,41.852350091209296,9.895608069841956,1.596639959668374,29.734509452926183,116.27152400000006,9.529957272872773,0.9398220181465149,0.22746088456023833,27.713992801252832
8.0,0.0,42.397794606277635,0.0,1.0,2.710383296867438,19.0,1.0,3.0,6.434642747324903,41.0,2.0,2.147162565177521,0.0,4.0,47.604546349673384,27.32884658064516,1.0,8.0,0,48.72924512130158,2.1290837733981025,1.596639959668374,67.69401307019513,116.61000300000005,5.87192692998009,0.8418145775794983,0.2342759936744255,24.45080564898678
3.0,0.0,36.76376457371178,0.0,1.0,0.010946996096999895,17.0,8.0,0.0,4.469059018458636,121.0,30.0,2.147162565177521,0.0,4.0,55.95309586506316,27.32884658064516,1.0,6.0,0,40.45483071019522,4.912347668777278,1.596639959668374,58.69849558622878,116.72198700000003,7.0235790084087,0.9023452401161194,0.19001041989827963,22.43054584607326
3.0,0.0,5.40930975645369,0.0,2.0,8.415369863970346,8.0,0.0,0.0,6.691738329559858,18.0,30.0,2.147162565177521,0.0,4.0,82.82990000157535,27.32884658064516,1.0,3.0,0,42.993397894519546,4.46698569007637,1.596639959668374,8.636720111377961,115.05692400000007,6.396225805860616,1.1424880027770996,0.16239704516781203,26.888943874037388
6.0,1.0,40.12842969833473,0.0,2.0,1.597663665367003,9.0,2.0,3.0,5.509556870170061,102.0,7.0,2.147162565177521,0.0,4.0,49.214797333343455,27.532027953767262,1.0,0.0,0,56.80122271750656,1.4596855883247444,1.596639959668374,64.01162701044359,116.71134800000003,6.565735466042444,1.0225964784622192,0.23002682988297535,1000000.0
5.0,0.0,43.769261293503504,0.0,2.0,0.4504289737803169,10.0,8.0,5.0,7.627882537611752,46.0,4.0,2.147162565177521,0.0,4.0,48.72814835797457,27.32884658064516,1.0,1.0,0,52.78617737036302,3.5347713808689263,1.596639959668374,69.88375158637396,116.15906000000003,5.6204593476881834,1.0999926328659058,0.2124343248030393,22.537216746402265
5.0,0.0,24.86975174173019,0.0,1.0,2.0970339582589914,27.0,3.0,2.0,9.826421674335222,117.0,4.0,2.147162565177521,0.0,4.0,72.19148418628755,27.32884658064516,1.0,5.0,0,46.30008438227911,8.897996328973958,1.596639959668374,39.70803941787857,115.53547000000006,6.042448312713963,0.8283001184463501,0.20451957220430167,22.378747081477265
4.0,1.0,32.498634368650265,0.0,2.0,1.191363464741898,22.0,6.0,0.0,9.685223231773698,93.0,38.0,2.147162565177521,0.0,4.0,48.508933843212816,27.328846580645163,1.0,10.0,0,58.683057923036515,9.72978450515719,1.596639959668374,48.44780133779161,117.68230900000006,9.174528138866922,0.9700859189033508,0.1719786135868958,1000000.0
14.0,1.0,45.273599193064015,0.0,2.0,1.020146291085341,19.0,79.0,4.0,4.360348960547623,80.0,6.0,2.147162565177521,0.0,4.0,70.1401064260439,27.32884658064516,1.0,6.0,0,45.934638389248285,3.64814312106024,1.596639959668374,72.28563758965586,114.313102,9.669819481127725,0.9884993433952332,0.20990922974766066,26.908340992614722
