V2_Ventilation Interval (min),Additive_2,V3_Ventilation Duration (min),Initial GI (%),M1_is Enclosed, Composting Method,V1_Ventilation Type,Initial C/N (%),V5_Ventilation rate (L/min/kg iniDW),Material_Main,V4_Ventilation Day,Application Rate (%DW),Turning times,Material_3,Additive_1,Additive_4,Initial Moisture Content (%),Compost volume (m3),Period (d),Additive_3,Initial pH,Material_2,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
537.0,3.0,38.81800191735097,27.32884658064516,1.0,0.0,1.0,10.124335591022149,1.5886244791585657,7,65.0,7.838564659872325,5.0,0.0,14.0,1.0,81.6507384323813,0.6292491869918699,122.0,4.0,4.6030442162585095,12.0,2.4967368849582217,25.277802105800298,107.54142600000002,7.940429239124296,0.7184322476387024,0.11207338818347484,22.567456461579177
0.0,1.0,23.66944978320893,27.32884658064516,1.0,0.0,0.0,30.074456825450085,0.501357164791636,7,64.0,3.56008481190631,27.0,0.0,6.0,1.0,63.626792529237996,0.6292491869918699,101.0,4.0,9.657815540908018,0.0,2.4967368849582217,75.08800565118477,107.68461800000004,8.944643905249785,0.6350924968719482,0.1976079447200022,24.566318951462065
0.0,1.0,44.9956498150631,27.32884658064516,1.0,0.0,0.0,32.73105587363899,3.5946776073393174,7,66.0,6.801982960069096,8.0,0.0,11.0,1.0,81.5130792265045,0.6292491869918699,132.0,4.0,7.098825010999077,0.0,2.4967368849582217,81.72083448334291,107.24715600000002,7.586312233741058,0.36150240898132324,0.20845201375382105,21.575912058411287
360.0,2.0,30.719964570880023,27.328846580645163,1.0,0.0,1.0,25.802721737691954,0.2183106798756702,7,48.0,5.767700017065229,11.0,0.0,14.0,1.0,59.19656743358505,0.6292491869918699,120.0,4.0,7.726112218152896,5.0,2.4967368849582217,64.42260709480882,108.75887300000001,7.940429239124296,0.29813867807388306,0.16875878160141242,1000000.0
0.0,3.0,0.0,27.32884658064516,1.0,0.0,2.0,42.4136732224056,0.0,7,0.0,6.787976126931209,16.0,4.0,25.0,1.0,51.927213811468135,0.6292491869918699,114.0,4.0,7.164319619234309,0.0,2.4967368849582217,105.89578236094489,104.51731800000002,4.820780660170357,0.24306312203407288,0.2342722397576083,18.911355340423476
663.0,6.0,35.25495436383577,27.32884658064516,1.0,1.0,1.0,40.006081145548556,3.056677160150212,7,70.0,5.302429455560132,31.0,0.0,23.0,1.0,77.8028614334099,0.6292491869918699,110.0,4.0,6.663850955458075,6.0,2.4967368849582217,99.88465841872275,107.07440900000002,5.497749991882492,0.4475143253803253,0.16633015587457495,22.89982692759285
0.0,3.0,0.0,27.32884658064516,1.0,0.0,2.0,6.294660056736111,0.0,7,0.0,0.4585472954227976,23.0,0.0,21.0,1.0,76.45222026241461,0.6292491869918699,94.0,4.0,5.236715311411107,0.0,2.4967368849582217,15.71610994192626,107.31797900000005,5.388057326695548,0.3547840714454651,0.1943950223809934,21.30746319707806
645.0,5.0,51.30250276290614,27.32884658064516,1.0,2.0,1.0,44.410455510624,7.983872009180234,7,26.0,5.188825269845456,2.0,0.0,12.0,1.0,60.9356789036669,0.6292491869918699,100.0,4.0,6.434504870746546,14.0,2.4967368849582217,110.88122235117105,104.660061,1.9843080251306842,0.5255380868911743,0.13323037535114124,19.681291360688792
0.0,1.0,0.2540599501422359,27.32884658064516,1.0,1.0,2.0,38.61106108734786,0.0,7,0.0,8.813178549058087,9.0,0.0,34.0,1.0,45.30509235845496,0.6292491869918699,121.0,4.0,10.19744904808454,6.0,2.4967368849582217,96.40166038415651,108.68413700000002,2.097356669496994,0.4118209779262543,0.20194424235301212,19.80155558224768
938.0,0.0,16.280222244086012,27.32884658064516,1.0,0.0,1.0,26.952066259030445,1.879919980316871,7,43.0,2.565320779256166,12.0,0.0,35.0,1.0,80.0454771678687,0.6292491869918699,104.0,4.0,11.354260207383675,4.0,2.4967368849582217,67.29221795475927,109.381643,1.8837297409211637,0.43404442071914673,0.1622276696458367,23.267809703292894
0.0,5.0,0.0,27.32884658064516,1.0,1.0,2.0,17.178791182884044,0.0,7,0.0,5.21833076105436,31.0,0.0,33.0,1.0,63.215827550712206,0.6292491869918699,122.0,4.0,9.824790333888267,3.0,2.4967368849582217,42.890921585301676,108.20217700000003,0.40079295962852607,0.4024147391319275,0.20940268958427244,20.370712332815366
1385.0,2.0,13.600678610616054,27.328846580645163,1.0,2.0,1.0,16.952710521385573,8.113396803478626,7,78.0,1.7976862973124972,17.0,0.0,14.0,1.0,71.1223844922881,0.6292491869918699,100.0,4.0,5.7901605572775825,8.0,2.4967368849582217,42.326457658762685,105.54034600000003,5.358330728924358,0.43628284335136414,0.1564914375227529,26.10925351604621
587.0,0.0,10.803002151782742,27.32884658064516,1.0,1.0,1.0,31.653215159306757,6.43806780746823,7,18.0,4.9375255740935415,20.0,0.0,10.0,1.0,45.0005683377385,0.6292491869918699,89.0,4.0,7.521198458103321,3.0,2.4967368849582217,79.02974981575991,107.23695899999998,4.661598160804201,0.5930270552635193,0.1684131066489403,21.1503804741138
