Material_2,Initial pH,Additive_1,Initial GI (%),Material_Main,Additive_2,V5_Ventilation rate (L/min/kg iniDW),V4_Ventilation Day,Application Rate (%DW),Turning times,Additive_4, Composting Method,Compost volume (m3),V1_Ventilation Type,Period (d),Additive_3,Initial Moisture Content (%),Initial C/N (%),V2_Ventilation Interval (min),V3_Ventilation Duration (min),M1_is Enclosed,Material_3,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
5.0,6.253276906718279,22.0,27.32884658064516,10,0.0,9.440951034124314,2.0,9.215434226498036,9.0,1.0,2.0,0.6277154746460176,1.0,65.0,4.0,81.34929319381467,37.33933280705263,714.0,37.41683207014807,0.0,2.0,2.0952942734506244,78.23689020508439,102.89663399999999,7.460189317345649,0.5107879042625427,0.15818559716619912,21.771193036793672
0.0,5.089690172185234,16.0,27.32884658064516,10,8.0,8.327281796246425,0.0,3.9950025423485123,13.0,1.0,1.0,0.6277154746460176,1.0,47.0,4.0,61.03363974804264,39.44235146503949,826.0,56.504357246008574,0.0,9.0,2.0952942734506244,82.6433331561241,102.98043200000002,4.048412414444868,0.3095729351043701,0.18352291959516764,25.507217733333604
13.0,5.187581069076557,28.0,27.32884658064516,10,1.0,5.275677071629175,6.0,3.775221524233787,9.0,1.0,1.0,0.6277154746460176,1.0,36.0,4.0,77.41687723904727,38.038757897581455,446.0,16.835887250185007,0.0,3.0,2.0952942734506244,79.70239159197713,102.68894499999999,5.208940285148075,0.5303400754928589,0.162169838485757,27.14569125830458
8.0,5.5130697235110455,11.0,27.32884658064516,10,6.0,4.443779228026463,5.0,5.969421285390496,23.0,1.0,2.0,0.6277154746460176,1.0,24.0,4.0,77.4889122699151,18.880074532870967,758.0,54.53529128718319,0.0,0.0,2.0952942734506244,39.55931205104551,102.84956199999996,5.697529923974928,0.5253597497940063,0.18008452725156157,25.986514912079354
3.0,5.7801544322176355,2.0,27.32884658064516,10,11.0,4.98495782105719,15.0,2.23389855001175,5.0,1.0,2.0,0.6277154746460176,1.0,46.0,4.0,80.55219465684561,4.893741790936316,962.0,17.75327884666188,1.0,4.0,2.0952942734506244,10.253829150294866,103.68418999999994,5.722426363663367,0.5601228475570679,0.1872675531248006,20.260896989773524
14.0,7.262218724163356,10.0,27.32884658064516,10,1.0,7.9975507381754545,3.0,6.312034006363993,1.0,1.0,1.0,0.6277154746460176,1.0,15.0,4.0,56.700401357553595,42.24090237425493,676.0,8.03613052646294,1.0,5.0,2.0952942734506244,88.50712085016323,101.61559,7.78275157797746,0.5112299919128418,0.17069023899898736,24.145844511860204
12.0,5.1579088325463704,37.0,27.32884658064516,10,5.0,4.108855786362189,5.0,4.510095824954671,7.0,1.0,1.0,0.6277154746460176,1.0,20.0,4.0,52.40372992936007,10.45311935818385,1045.0,21.317358456276295,1.0,9.0,2.0952942734506244,21.902361130898488,102.127496,5.204723417792595,0.5234324932098389,0.18186964263020258,28.097094568745653
5.0,7.549583002838897,25.0,27.32884658064516,10,13.0,0.332427297902671,5.0,2.8958031595573495,17.0,1.0,0.0,0.6277154746460176,1.0,18.0,4.0,64.04061503358417,14.478932125009521,964.0,34.88977620949419,1.0,3.0,2.0952942734506244,30.33762356721273,101.50584099999995,7.1787145625413356,0.5249916911125183,0.16844149799913316,28.995299765872776
2.0,4.521735962317174,35.0,27.32884658064516,10,6.0,6.470712291621749,7.0,3.3748220122149486,27.0,1.0,2.0,0.6277154746460176,1.0,22.0,4.0,70.35230255703857,28.058097273565103,1379.0,45.376348267390355,0.0,3.0,2.0952942734506244,58.678930324541945,102.33763799999997,5.204723417792595,0.6000990271568298,0.16202223938687954,1000000.0
14.0,6.097185707951024,27.0,27.32884658064516,10,11.0,5.664822225765818,4.0,4.186775302269854,22.0,1.0,1.0,0.6277154746460176,1.0,20.0,4.0,63.52328058356683,12.654852332151204,1047.0,24.585573362671482,1.0,0.0,2.0952942734506244,26.515639622919696,103.13392199999997,7.137700255674462,0.5131657123565674,0.17604983539557367,30.800783241100127
12.0,6.857193546645188,15.0,27.32884658064516,10,6.0,7.1118937618179405,0.0,3.5311289336840335,29.0,1.0,1.0,0.6277154746460176,1.0,66.0,4.0,49.713844767877134,28.91871224742302,63.0,47.98710343597957,1.0,2.0,2.0952942734506244,60.593212167591886,100.65323199999997,8.449222442875953,0.5275408625602722,0.19837747966760613,24.383618785181845
3.0,4.618864109639217,25.0,27.32884658064516,10,8.0,4.298042503618077,2.0,5.687442873229934,3.0,1.0,2.0,0.6277154746460176,1.0,70.0,4.0,50.20915809672843,45.471052387957606,272.0,39.44549147148618,1.0,3.0,2.0952942734506244,95.25593465512483,102.07343299999998,6.441047031723098,0.5560030341148376,0.15030637400000538,1000000.0
13.0,5.695062311282618,2.0,27.32884658064516,10,2.0,6.758907864810192,0.0,9.646321698051395,18.0,1.0,1.0,0.6277154746460176,1.0,32.0,4.0,67.08887872249664,4.980705829400799,453.0,22.974682530094036,0.0,5.0,2.0952942734506244,10.436044402085637,106.43011499999999,6.839232200701495,0.5358623266220093,0.17523345224031356,25.61851172338018
3.0,6.026193884450015,7.0,27.32884658064516,10,12.0,2.6473464496385537,63.0,4.815350311996349,28.0,1.0,2.0,0.6277154746460176,1.0,92.0,4.0,61.84790257124629,12.391502129180909,469.0,10.571704296778252,1.0,4.0,2.0952942734506244,25.963843450723978,99.38587899999997,8.068092328265799,0.5887476801872253,0.1794885383440537,25.569785545642954
5.0,5.801362134104778,36.0,27.32884658064516,10,9.0,7.248553965365988,1.0,0.4875080501177015,2.0,1.0,2.0,0.6277154746460176,1.0,66.0,4.0,64.21579086497711,39.03692538537076,499.0,18.208047016961878,0.0,9.0,2.0952942734506244,81.79384621308665,100.82086199999998,7.5530385247168095,0.5444541573524475,0.14545770743475378,18.745560531652682
14.0,5.1915241537302,15.0,27.32884658064516,10,10.0,9.122112690417543,6.0,2.6718524766120164,21.0,1.0,2.0,0.6277154746460176,1.0,14.0,4.0,72.06646070645667,20.015513177355263,493.0,47.24475572116636,1.0,5.0,2.0952942734506244,41.93839014068799,102.18323799999996,4.886202394697939,0.5137748122215271,0.17749615816642034,29.1554749537393
13.0,4.3749191760643615,7.0,27.32884658064516,10,2.0,9.527548350768997,4.0,3.850062143302689,18.0,1.0,1.0,0.6277154746460176,1.0,20.0,4.0,51.39991917449893,38.32277425301766,988.0,8.217474339138809,0.0,2.0,2.0952942734506244,80.29748943508893,103.60131999999996,5.204723417792595,0.5211257338523865,0.16292249638316805,26.15444775523558
2.0,6.575462346509477,6.0,27.328846580645163,10,7.0,0.5361975023123489,35.0,5.730631704440403,4.0,1.0,0.0,0.6277154746460176,1.0,45.0,4.0,82.74759621411286,7.028551130585091,941.0,57.94406991386404,1.0,3.0,2.0952942734506244,14.726882934569854,99.89313499999994,5.512028233005073,0.5866694450378418,0.16413336828864572,22.213983037205892
8.0,5.517184241211443,33.0,27.32884658064516,10,7.0,6.123698062700883,1.0,7.392535008974084,18.0,1.0,0.0,0.6277154746460176,1.0,21.0,4.0,80.24829014612168,44.0381377946184,772.0,59.672925172666076,1.0,2.0,2.0952942734506244,92.27285793449344,102.572371,7.25007660185507,0.5090691447257996,0.16377249181863704,25.877498522798764
12.0,4.349160285087536,4.0,27.32884658064516,10,3.0,8.197972697697987,5.0,4.883579635857384,13.0,1.0,1.0,0.6277154746460176,1.0,17.0,4.0,50.5228841647189,43.49583533014703,1147.0,14.552005225060867,1.0,4.0,2.0952942734506244,91.13657468620842,102.69768599999996,5.7071535381443645,0.5211257338523865,0.156560941582551,25.960304421605162
5.0,6.817702419950165,36.0,27.32884658064516,10,13.0,4.938382603874272,4.0,3.095879534248329,26.0,1.0,2.0,0.6277154746460176,1.0,62.0,4.0,46.314733357837305,20.665513553148255,797.0,58.93845842085922,0.0,4.0,2.0952942734506244,43.3003322058278,100.85680699999998,9.02542531726937,0.5361838340759277,0.1600998733926537,22.933217993144627
3.0,6.142768904115995,13.0,27.32884658064516,10,6.0,2.3829651623834556,3.0,4.06030313639998,8.0,1.0,1.0,0.6277154746460176,1.0,51.0,4.0,57.190157251512744,45.230158229366225,340.0,31.064698761446913,0.0,2.0,2.0952942734506244,94.77049152525669,101.87219399999998,5.088843470831798,0.5312193632125854,0.16782951733011023,23.33437258217972
6.0,7.171750557673904,27.0,27.32884658064516,10,11.0,8.184119985983472,15.0,5.607081179258286,7.0,1.0,1.0,0.6277154746460176,1.0,30.0,4.0,70.72908171163759,20.484923909498374,452.0,39.57156770197889,1.0,3.0,2.0952942734506244,42.92194375964372,101.55700899999992,8.069129624988875,0.5735429525375366,0.1935066010065223,25.816611638893
5.0,5.479503411957868,18.0,27.32884658064516,10,13.0,0.8507551409401148,11.0,3.754094592935963,4.0,1.0,1.0,0.6277154746460176,1.0,25.0,4.0,57.985959047869784,44.8628470160366,980.0,35.662682168063725,0.0,3.0,2.0952942734506244,94.00086644339292,101.26696799999996,6.780214146515008,0.5629934072494507,0.13298858090582272,21.361528050407127
14.0,6.472872826171464,19.0,27.32884658064516,10,6.0,3.457023878685659,0.0,6.1105213822961435,5.0,1.0,2.0,0.6277154746460176,1.0,13.0,4.0,71.31456947405815,18.485692986710173,314.0,26.380528494219504,1.0,0.0,2.0952942734506244,38.73296665582019,103.05410099999999,6.786353354949792,0.4931334853172302,0.14186453442498712,27.32772412933799
0.0,5.750925921892829,21.0,27.32884658064516,10,13.0,5.422044645895591,2.0,0.9027362239883507,4.0,1.0,1.0,0.6277154746460176,1.0,21.0,4.0,48.14204533443404,39.44501645810646,345.0,26.148109630686818,1.0,9.0,2.0952942734506244,82.64891710083609,103.21302099999998,6.778260900430146,0.3030416667461395,0.18877443546556177,24.526579232303213
2.0,8.370330185011493,23.0,27.32884658064516,10,12.0,7.164840021661796,0.0,5.790449073838619,6.0,1.0,1.0,0.6277154746460176,1.0,112.0,4.0,47.6603322905907,19.56391941281795,1402.0,59.02421265933976,1.0,0.0,2.0952942734506244,40.99216831192695,100.15354699999997,9.364195995896987,0.8359435200691223,0.15398390972167336,23.118321160055004
0.0,6.441277250297877,38.0,27.32884658064516,10,12.0,3.831868113562077,4.0,0.5671581475206505,27.0,1.0,0.0,0.6277154746460176,1.0,22.0,4.0,49.25619330416572,27.54686705307771,550.0,15.116664274120264,1.0,4.0,2.0952942734506244,57.7187927878194,103.39371299999998,6.778260900430146,0.30859941244125366,0.17701835302177224,27.26250184225935
8.0,6.091942313862945,13.0,27.32884658064516,10,1.0,7.34776660014974,1.0,5.771483962978372,17.0,1.0,2.0,0.6277154746460176,1.0,21.0,4.0,71.84491644174216,44.35220586146407,337.0,41.76850465022906,1.0,4.0,2.0952942734506244,92.93092295642889,103.58182299999999,7.284520193143807,0.528424084186554,0.17788920006541292,26.355146677221455
12.0,5.407041051004901,6.0,27.32884658064516,10,13.0,8.389311138547276,3.0,6.406204374781284,28.0,1.0,1.0,0.6277154746460176,1.0,62.0,4.0,51.79359278787007,37.132605289556416,686.0,34.70247803388111,0.0,3.0,2.0952942734506244,77.80373522150992,101.87040799999998,6.510820726342766,0.515477180480957,0.14897020112090753,23.445169353520296
0.0,4.376302542661987,22.0,27.32884658064516,10,1.0,1.591576186717274,3.0,6.265262364383806,5.0,1.0,2.0,0.6277154746460176,1.0,18.0,4.0,49.0917808639483,12.821749227438398,1088.0,21.381219336469144,1.0,9.0,2.0952942734506244,26.86533773187164,102.79327599999999,5.449321077984404,0.3134641945362091,0.1725175895910283,23.841093012265375
14.0,5.812515043035363,36.0,27.32884658064516,10,2.0,9.854969249594884,3.0,6.2726017137528975,25.0,1.0,1.0,0.6277154746460176,1.0,82.0,4.0,64.36368247837802,41.950780598133385,1282.0,45.3009421396731,0.0,3.0,2.0952942734506244,87.89923035405243,101.480812,7.918165180412284,0.5227240920066833,0.1499614284320569,22.71768149061549
2.0,5.837885495560251,37.0,27.32884658064516,10,1.0,8.136256359885987,6.0,7.303375019220628,26.0,1.0,0.0,0.6277154746460176,1.0,52.0,4.0,49.670298167494074,25.98761033712047,885.0,53.650922031282875,1.0,2.0,2.0952942734506244,54.451691120034766,100.756309,5.248124707898322,0.5476625561714172,0.1687864338669112,23.458205739955734
13.0,6.139466352270061,11.0,27.32884658064516,10,9.0,6.9643741811253355,7.0,2.731966759483404,12.0,1.0,2.0,0.6277154746460176,1.0,13.0,4.0,78.37634889052359,37.98934559137057,561.0,9.683560469962346,0.0,9.0,2.0952942734506244,79.59885826973549,102.52216199999995,6.819179232579808,0.5432038903236389,0.16896252969645148,26.059325646965522
3.0,4.888782272164949,38.0,27.32884658064516,10,13.0,4.435700298364006,0.0,4.585488632429957,29.0,1.0,0.0,0.6277154746460176,1.0,76.0,4.0,62.28940659566722,43.42447442209489,517.0,49.00113941191302,1.0,0.0,2.0952942734506244,90.98705258421853,103.00326499999997,6.473872909353114,0.5558927655220032,0.15781782138151454,23.084455997780086
0.0,5.560623452459336,30.0,27.32884658064516,10,8.0,6.16798538372257,5.0,1.2219555726389575,20.0,1.0,1.0,0.6277154746460176,1.0,15.0,4.0,46.59981768721684,41.73236959452441,710.0,12.258757845671187,1.0,3.0,2.0952942734506244,87.44159502893194,103.34401199999996,5.8281335243274075,0.30729347467422485,0.182904221912706,27.067868426248076
14.0,5.495769125408363,8.0,27.32884658064516,10,5.0,8.419940427173291,0.0,0.340768285226698,0.0,1.0,1.0,0.6277154746460176,1.0,21.0,4.0,71.72264784493844,45.175203325665954,241.0,28.66465979563087,1.0,3.0,2.0952942734506244,94.65534483023548,102.87281599999999,5.730355801604944,0.5058084726333618,0.1395943356196285,25.24132970683097
6.0,4.962429316636774,31.0,27.32884658064516,10,0.0,6.64678264428901,0.0,3.5848173014203253,15.0,1.0,0.0,0.6277154746460176,1.0,77.0,4.0,79.60845971033535,36.2038956438323,535.0,48.868220428493345,1.0,0.0,2.0952942734506244,75.85781521912581,102.65363999999998,6.473114124253258,0.5608975887298584,0.15571516038546646,22.180406554105133
3.0,5.145129671690662,14.0,27.32884658064516,10,2.0,9.16859904378059,23.0,9.7519653260145,12.0,1.0,1.0,0.6277154746460176,1.0,23.0,4.0,52.60083357995904,44.31504407346352,333.0,55.94008472673559,0.0,0.0,2.0952942734506244,92.85305807484013,101.85540099999994,7.1815152080482045,0.5320484638214111,0.18152752967841368,25.761493789762728
0.0,4.942591176314827,10.0,27.32884658064516,10,12.0,5.840283122189357,4.0,5.8686553479144825,0.0,1.0,1.0,0.6277154746460176,1.0,94.0,4.0,82.89574582883913,44.374701871086266,1349.0,57.59869524623614,1.0,5.0,2.0952942734506244,92.0230944261853,101.71092800000001,8.070476091639414,0.33228063583374023,0.16580207826401677,1000000.0
4.0,5.781135287728688,18.0,27.32884658064516,10,1.0,0.801354621033209,5.0,1.423598494786107,8.0,1.0,2.0,0.6277154746460176,1.0,16.0,4.0,72.92743732626701,33.32762567859458,440.0,42.547940806345366,0.0,4.0,2.0952942734506244,69.8311832320652,102.95333199999997,6.860128992807043,0.5320277214050293,0.161620077291386,25.66371107278637
2.0,5.256251258909469,30.0,27.32884658064516,10,15.0,7.444858511258974,4.0,5.244019372365246,4.0,1.0,2.0,0.6277154746460176,1.0,23.0,4.0,51.72761458818324,35.902817031276165,689.0,34.49786817129419,1.0,5.0,2.0952942734506244,75.2269669263785,103.23012799999997,5.241671234782245,0.5551577806472778,0.15992250886165446,23.972201936116644
0.0,4.758451346493656,33.0,27.328846580645163,10,2.0,7.172341769632177,5.0,5.820327798798511,16.0,1.0,0.0,0.6277154746460176,1.0,96.0,4.0,58.926503533617186,12.46148451831738,202.0,11.381569724131843,1.0,0.0,2.0952942734506244,25.5913309761169,102.01062,6.538824754445562,0.32656344771385193,0.18209280883749396,1000000.0
8.0,5.471205488104312,6.0,27.32884658064516,10,9.0,4.267820777187899,3.0,6.6756499694759786,31.0,1.0,0.0,0.6277154746460176,1.0,16.0,4.0,61.528675393392156,41.4605420955631,1074.0,31.353340465603413,1.0,3.0,2.0952942734506244,86.87203642699191,102.94543699999997,5.697529923974928,0.4978540241718292,0.1808153167242822,26.422952560884656
14.0,5.404226122738034,16.0,27.32884658064516,10,12.0,6.268391453597976,3.0,1.423599834590971,7.0,1.0,2.0,0.6277154746460176,1.0,40.0,4.0,64.18462323775887,39.22131150022166,456.0,46.336861010588784,0.0,0.0,2.0952942734506244,82.18018938363755,102.62164999999996,4.764805758336887,0.5185717940330505,0.14635373241026414,25.547857156556184
4.0,8.582059346847597,6.0,27.32884658064516,10,7.0,2.769909309567259,1.0,6.9422771679448285,8.0,1.0,0.0,0.6277154746460176,1.0,65.0,4.0,52.13231101869965,5.2116388409065495,81.0,15.243743664179629,1.0,0.0,2.0952942734506244,10.919917018644343,104.247221,7.959179487279158,0.8168691992759705,0.2101338874801903,26.325294177933802
0.0,7.582359934528764,4.0,27.32884658064516,10,5.0,2.930272213196519,13.0,0.6650768218733394,20.0,1.0,2.0,0.6277154746460176,1.0,19.0,4.0,58.391862891970945,17.617960732735426,659.0,28.32220332259597,0.0,5.0,2.0952942734506244,36.9148122331785,100.51807699999993,8.32635063017386,0.3509472906589508,0.1874005282644044,28.991164342646357
4.0,6.1669908392651145,27.0,27.328846580645163,10,11.0,2.350955416011664,3.0,3.8503276816349437,17.0,1.0,0.0,0.6277154746460176,1.0,99.0,4.0,49.465032354321245,15.715790676519013,704.0,9.469571125334335,1.0,9.0,2.0952942734506244,32.929206207259,101.82416399999998,7.49377398007552,0.5471526384353638,0.1848974032734096,24.3479426201232
5.0,6.715577382720255,17.0,27.32884658064516,10,13.0,8.184301283047866,3.0,2.94801902134428,10.0,1.0,1.0,0.6277154746460176,1.0,13.0,4.0,49.49806734103039,24.97404733524432,495.0,44.50992037497133,1.0,0.0,2.0952942734506244,52.32797836642225,103.37732599999994,6.361962154613027,0.551082968711853,0.18405690398810942,26.47689349449513
8.0,5.075166238426675,36.0,27.328846580645163,10,12.0,5.828272776123699,0.0,5.072348323184805,11.0,1.0,1.0,0.6277154746460176,1.0,81.0,4.0,73.18315562750064,11.8932605892291,1181.0,43.71088059763968,1.0,0.0,2.0952942734506244,24.919880805267734,102.01017600000002,6.441047031723098,0.5608751773834229,0.16736958164718993,24.82747180389943
4.0,7.783609925237628,21.0,27.32884658064516,10,10.0,2.617062241976431,5.0,0.15451500011315722,13.0,1.0,1.0,0.6277154746460176,1.0,22.0,4.0,69.31769978024641,21.704349188914623,1087.0,49.907602763026865,1.0,0.0,2.0952942734506244,45.476998564505514,101.22210999999994,7.1787145625413356,0.524469256401062,0.2136257575175104,28.5981796268618
2.0,5.458570381876918,19.0,27.32884658064516,10,0.0,4.675634566221991,44.0,6.6977404151812205,25.0,1.0,0.0,0.6277154746460176,1.0,128.0,4.0,59.32069455282208,5.05499895300539,986.0,51.02044418703399,1.0,2.0,2.0952942734506244,10.591710358531095,102.23914399999994,7.07715784299899,0.5827232003211975,0.17563921576731878,26.48281462055325
5.0,5.053464075894677,15.0,27.32884658064516,10,8.0,7.825095853597091,0.0,1.0690106414007317,7.0,1.0,0.0,0.6277154746460176,1.0,18.0,4.0,70.80125866192145,24.965545691006128,451.0,24.06537802315871,1.0,4.0,2.0952942734506244,52.31016491993505,103.55911699999997,5.204723417792595,0.5241456031799316,0.19581530355597795,25.681897040101845
2.0,6.279177483873883,38.0,28.41803623509444,10,6.0,0.9528877590450748,7.0,3.5347898570245544,11.0,1.0,0.0,0.6277154746460176,1.0,18.0,4.0,82.34093630277852,43.903388737687465,899.0,49.10807765831099,1.0,9.0,2.0952942734506244,91.99051900715318,102.87348099999996,6.680483177707682,0.5860875248908997,0.16620409004688086,25.31701861702402
5.0,4.339752599764431,11.0,27.328846580645163,10,3.0,5.652819325619386,4.0,5.681076975235731,0.0,1.0,2.0,0.6277154746460176,1.0,82.0,4.0,71.63754094419984,21.81022062283532,715.0,31.084239839107692,0.0,0.0,2.0952942734506244,45.698830373721556,101.69650299999999,6.9434771520748715,0.5647628307342529,0.1347891218645664,18.541167298559834
14.0,5.202818540833453,7.0,27.328846580645163,10,0.0,7.4075275135470475,17.0,6.992297091208133,15.0,1.0,2.0,0.6277154746460176,1.0,29.0,4.0,72.11494339737916,5.203613796973931,1173.0,28.61562735058803,0.0,0.0,2.0952942734506244,10.903102190048138,104.11865599999996,6.199772818540481,0.5258763432502747,0.16641298857738557,26.97711042563597
5.0,8.333032012382454,16.0,27.32884658064516,10,1.0,1.3069847396224987,2.0,4.5056464593473535,3.0,1.0,1.0,0.6277154746460176,1.0,22.0,4.0,49.33577058303923,25.111533385814145,792.0,26.896766190701634,1.0,9.0,2.0952942734506244,52.61605210086054,101.22239699999999,7.358360377640696,0.8335433006286621,0.16782367603380569,24.90450490785498
5.0,5.49929823308911,2.0,27.32884658064516,10,15.0,9.379786688377063,6.0,8.990975240334803,29.0,1.0,2.0,0.6277154746460176,1.0,34.0,4.0,45.74416007843791,11.532016579716888,880.0,57.900207510507556,1.0,0.0,2.0952942734506244,24.162968300818452,102.14399999999998,7.201282482687209,0.5028571486473083,0.19053445700527447,24.30555711957699
12.0,5.347780707437504,25.0,27.32884658064516,10,5.0,9.220413640877808,0.0,9.456587937345855,21.0,1.0,0.0,0.6277154746460176,1.0,13.0,4.0,49.5420019498611,36.60928049915104,61.0,29.899018380835024,1.0,2.0,2.0952942734506244,76.70721578501879,103.194396,4.92315021168759,0.5241199731826782,0.20946925524536933,27.49027790190278
8.0,6.099401805616973,14.0,27.32884658064516,10,11.0,7.149378227398789,15.0,3.856725899902064,14.0,1.0,2.0,0.6277154746460176,1.0,42.0,4.0,44.807980948644285,30.233978518279617,106.0,1.0137070128386494,0.0,3.0,2.0952942734506244,63.34908205298048,98.85652899999995,6.687204015955397,1.22587251663208,0.1865154680149524,25.605896133377566
0.0,6.178977178831242,14.0,27.32884658064516,10,3.0,3.6926899902739163,6.0,3.389188341798623,19.0,1.0,0.0,0.6277154746460176,1.0,64.0,4.0,67.23156892954455,34.44194583203559,626.0,48.8869900245658,1.0,9.0,2.0952942734506244,72.16601186836078,100.79017499999998,7.591551702797983,0.30899471044540405,0.1623903614850023,21.883099783852426
8.0,5.180385960148937,19.0,27.32884658064516,10,10.0,8.68489453019867,20.0,6.373855595412099,2.0,1.0,0.0,0.6277154746460176,1.0,41.0,4.0,58.35304808270116,4.970549906856272,662.0,54.910162132346365,1.0,2.0,2.0952942734506244,10.414764755736481,103.34438099999997,5.109470959271378,0.5677825212478638,0.16163863204093074,24.874677493691753
4.0,6.245316618983553,22.0,27.32884658064516,10,10.0,6.373567331270388,0.0,3.5745948129105534,13.0,1.0,2.0,0.6277154746460176,1.0,102.0,4.0,43.58078082935222,11.126581266190392,973.0,36.29028516499456,1.0,5.0,2.0952942734506244,23.313462010131726,102.52800299999998,7.49377398007552,0.5465070605278015,0.17700389665982127,25.044038437982795
4.0,6.545109918632882,21.0,27.32884658064516,10,10.0,6.640368634732869,21.0,0.5600526255324056,11.0,1.0,1.0,0.6277154746460176,1.0,33.0,4.0,75.6902119824685,4.901227960405845,369.0,29.9137743538723,0.0,9.0,2.0952942734506244,10.269514878314451,104.67638699999992,7.0484238931963,0.577278733253479,0.19990181118561715,27.93569697171539
0.0,7.638102050035662,17.0,27.328846580645163,10,15.0,6.395179689710025,3.0,5.974353199225138,28.0,1.0,2.0,0.6277154746460176,1.0,117.0,4.0,71.6052308735448,21.110207041342772,1408.0,44.202134157497476,1.0,5.0,2.0952942734506244,44.23209592508256,100.43010099999996,8.056957210001622,0.2823072075843811,0.16945187560226455,23.876914501505876
