Material_2,M1_is Enclosed,Initial C/N (%),V1_Ventilation Type, Composting Method,V5_Ventilation rate (L/min/kg iniDW),Turning times,V4_Ventilation Day,Material_3,Initial pH,Period (d),Additive_1,Compost volume (m3),V2_Ventilation Interval (min),Additive_3,Initial Moisture Content (%),Initial GI (%),Additive_4,Additive_2,Material_Main,V3_Ventilation Duration (min),Application Rate (%DW),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
14.0,1.0,29.065110113659507,0.0,2.0,3.5900286625267475,6.0,4.0,3.0,8.164530722737144,34.0,24.0,0.314,0.0,4.0,46.085112463452376,27.32884658064516,1.0,5.0,5,35.768341402985044,5.635861261963355,1.4280600332415827,40.720613226111595,115.44315200000007,8.310810853851502,0.6473226547241211,0.22892515045745546,1000000.0
8.0,1.0,44.90444004598146,0.0,2.0,9.394992571469686,3.0,83.0,2.0,8.35905620346919,94.0,4.0,0.314,0.0,4.0,51.537337131332905,27.32884658064516,1.0,6.0,5,43.88893609107805,6.20787186286558,1.4280600332415827,64.12623614475893,113.45562700000002,10.784824986430591,0.8264000415802002,0.189967164996877,24.761673410386905
2.0,1.0,43.711568068524144,0.0,2.0,0.5712500486549348,20.0,4.0,3.0,5.704589297704312,76.0,24.0,0.314,0.0,4.0,55.75226363390693,27.32884658064516,1.0,7.0,5,44.057210485642614,0.6730064094901925,1.4280600332415827,60.93250093980193,118.23757800000003,9.324267943335784,1.0308961868286133,0.21698029593253826,1000000.0
14.0,0.0,11.330982922201388,0.0,2.0,1.8520243746190967,9.0,4.0,4.0,4.85174035829586,62.0,25.0,0.314,0.0,4.0,84.02374747412985,27.32884658064516,1.0,11.0,5,52.2407622320724,4.998502048862489,1.4280600332415827,16.18132384853872,114.56213300000007,7.718473099101233,0.9293768405914307,0.17163079328592393,23.13414905673522
5.0,0.0,31.89724543433674,0.0,2.0,3.82369098755146,31.0,0.0,3.0,7.535492132072724,105.0,2.0,0.314,0.0,4.0,78.54861474101648,27.328846580645163,1.0,10.0,5,35.85382634879555,0.11822562801847727,1.4280600332415827,45.55118137527384,116.04413900000007,5.905688061821661,0.6160237789154053,0.21018668596864115,20.025348545064496
8.0,0.0,25.50915006801327,1.0,2.0,0.5077149273968151,29.0,2.0,3.0,7.794150492871592,13.0,24.0,0.314,746.0,4.0,62.59683306412863,27.32884658064516,1.0,10.0,5,59.01129292278979,1.5697819455339312,1.4280600332415827,36.42859769409155,114.26551100000005,7.7529019768977765,0.6041513085365295,0.16645567347416484,28.660811479554926
6.0,0.0,40.02017952318404,0.0,1.0,6.707914745518507,11.0,42.0,5.0,9.594878775007473,129.0,6.0,0.314,0.0,4.0,68.08925925003194,27.32884658064516,1.0,7.0,5,55.95854574449411,2.9025569871559096,1.4280600332415827,57.15121890021231,113.35671700000005,7.739273375048898,0.8995471000671387,0.19808646485157863,24.68949217293265
5.0,0.0,33.917068633784545,0.0,1.0,1.479186375697269,0.0,3.0,5.0,8.776649988435029,43.0,4.0,0.314,0.0,4.0,49.47143185855369,27.32884658064516,1.0,0.0,5,47.61333851379169,3.5474246879302944,1.4280600332415827,48.4356101606194,116.11568100000005,3.613338920445886,0.8413568139076233,0.19851751909036952,20.725134530962325
5.0,1.0,21.90321211230366,0.0,2.0,1.3183056660382584,20.0,3.0,5.0,9.802579549029954,16.0,22.0,0.314,0.0,4.0,63.27213061084775,27.328846580645163,1.0,3.0,5,40.65166242911415,5.434368893408815,1.4280600332415827,31.2791018171938,117.20341800000006,9.71998014407915,0.9635728001594543,0.22943541608972085,28.546701969229304
4.0,0.0,16.58579474430764,1.0,1.0,6.973134226261094,27.0,2.0,0.0,8.463470190239498,33.0,28.0,0.314,1366.0,4.0,45.70452741155356,27.32884658064516,1.0,5.0,5,35.94732863071894,2.188083924328769,1.4280600332415827,23.685510593894037,113.13707200000005,7.900134646893685,0.6227384209632874,0.15562491723629826,28.27883006704151
12.0,1.0,37.41597236371174,0.0,1.0,8.13376989266864,16.0,5.0,0.0,9.989438869355151,13.0,7.0,0.314,0.0,4.0,62.49249813327758,27.32884658064516,1.0,3.0,5,46.46634364405658,8.99532263965521,1.4280600332415827,53.43225473748832,115.81912600000004,8.525182416628633,0.7552041411399841,0.23627824902285383,28.084259798591056
5.0,0.0,41.256563722877985,1.0,1.0,5.558462119413688,12.0,6.0,2.0,9.614997061495963,26.0,4.0,0.314,1064.0,4.0,67.87939782053947,27.32884658064516,1.0,9.0,5,36.3372733654546,5.885983953743615,1.4280600332415827,58.91684976152661,112.801236,7.371319630837339,0.7903667688369751,0.17253482879721774,23.988385407140086
4.0,0.0,18.743543884764115,0.0,2.0,2.246124542668908,3.0,12.0,3.0,4.68895725550893,23.0,28.0,0.314,0.0,4.0,51.665381839545574,27.32884658064516,1.0,8.0,5,41.895149780911055,2.7162911365439557,1.4280600332415827,26.766905903141307,112.62521200000006,7.180579921448564,0.939891517162323,0.19347702083608379,23.59654299404986
3.0,0.0,21.360343881325708,0.0,1.0,4.616767810780563,21.0,6.0,2.0,10.255444952916239,18.0,16.0,0.314,0.0,4.0,72.5313891385521,27.32884658064516,1.0,13.0,5,53.006981383821554,5.00649441268083,1.4280600332415827,30.50385339321763,114.51518100000007,5.8524254415075845,0.8490522503852844,0.2084642157779516,26.527314445691495
12.0,0.0,15.86226088376618,0.0,2.0,2.06686563363067,27.0,3.0,0.0,9.604729146672533,123.0,24.0,0.314,0.0,4.0,73.84396580341694,27.32884658064516,1.0,11.0,5,36.430592068704954,2.1024895859604738,1.4280600332415827,23.556196856817007,114.93948900000008,6.93186639246959,0.7173321843147278,0.16082025568367694,1000000.0
0.0,0.0,14.909367332088763,0.0,1.0,8.022508628755007,5.0,2.0,4.0,7.051424035843284,46.0,13.0,0.314,0.0,4.0,83.96972172528203,27.32884658064516,1.0,5.0,5,41.938975035468985,6.936382804013218,1.4280600332415827,21.291471607873646,114.3590760000001,5.806571921111816,0.5114246010780334,0.17116356816870137,19.04288138026843
13.0,0.0,21.333027216195003,0.0,1.0,6.534632897632962,3.0,1.0,0.0,10.566144578045666,20.0,21.0,0.314,0.0,4.0,70.3157423346264,27.32884658064516,1.0,2.0,5,52.29624239940538,3.208581110448867,1.4280600332415827,30.464843555503023,114.43420200000006,6.16920743343514,0.5545766353607178,0.1956084169854675,26.67771758808134
3.0,0.0,32.71531187514815,0.0,1.0,8.838757171613587,7.0,0.0,0.0,5.154544116963687,17.0,11.0,0.314,0.0,4.0,58.49117559157712,27.328846580645163,1.0,11.0,5,54.40782064935705,4.072344333018742,1.4280600332415827,46.71942936393282,116.38118900000006,7.020789850352261,0.828924834728241,0.21467455295714216,25.045376244923766
14.0,1.0,5.908614689424714,0.0,1.0,4.332670650804068,8.0,2.0,0.0,8.952502101758888,25.0,6.0,0.314,0.0,4.0,57.743451153795704,27.33484740269593,1.0,7.0,5,32.988755686878754,0.16637692873214371,1.4280600332415827,8.43785648979156,114.76775000000006,8.416370218876946,0.5101096630096436,0.18382904519726956,30.746673444555952
12.0,0.0,45.35930539899383,0.0,1.0,4.547127271136988,11.0,0.0,4.0,6.766007078758761,17.0,17.0,0.314,0.0,4.0,81.2169338448638,27.328846580645163,1.0,1.0,5,34.46375671811298,1.3946410184896523,1.4280600332415827,64.77581117590223,115.72136100000002,5.776721087052991,0.6008548140525818,0.2198753237529479,28.765627270397694
2.0,0.0,36.99111284903847,0.0,2.0,3.069716649493274,20.0,52.0,0.0,5.9813470218848455,74.0,21.0,0.314,0.0,4.0,57.814890891084644,27.32884658064516,1.0,6.0,5,55.12300081333856,8.2554473030684,1.4280600332415827,52.82552984484102,112.82485300000003,8.802638197697823,1.0612833499908447,0.17372024336122754,22.56732371406374
8.0,1.0,6.412842710733291,0.0,2.0,0.6960066055809755,15.0,6.0,0.0,11.41369584699066,71.0,23.0,0.314,0.0,4.0,64.06848378558215,27.32884658064516,1.0,13.0,5,56.39867499360474,5.699506298157917,1.4280600332415827,9.157924374662825,115.62317100000004,9.32215101572985,0.8346137404441833,0.17352288388830164,25.491856631022003
0.0,0.0,33.83896970360265,0.0,1.0,3.1700873823896885,27.0,0.0,4.0,6.2835648494660905,19.0,16.0,0.314,0.0,4.0,74.05962280418035,27.32884658064516,1.0,9.0,5,46.41763844079945,9.070853805735464,1.4280600332415827,48.32408019978771,115.44028400000008,5.523663240242478,0.5737054347991943,0.18954230027573618,25.97502001412886
0.0,1.0,32.71559162850787,0.0,1.0,5.826014581278653,9.0,3.0,0.0,10.271279607388696,18.0,4.0,0.314,0.0,4.0,83.89565997397922,27.32884658064516,1.0,1.0,5,49.720266909066886,1.7774900902169466,1.4280600332415827,46.719828868525,115.83090000000006,8.081712883963927,0.6304692625999451,0.23838000814436547,24.73967159936424
5.0,1.0,34.49583993245229,0.0,2.0,0.5254323207483224,28.0,7.0,3.0,7.15576042829221,20.0,7.0,0.314,0.0,4.0,57.57616494137626,27.328846580645163,1.0,12.0,5,48.17705934315817,5.832807264843932,1.4280600332415827,49.26213032063414,117.34992900000006,8.33325755949097,0.8387452363967896,0.22125783403445443,1000000.0
0.0,1.0,22.350878582615806,1.0,1.0,0.6967580137750162,3.0,4.0,4.0,10.136153258058782,39.0,23.0,0.314,1335.0,4.0,69.05964049146769,27.32884658064516,1.0,8.0,5,35.30272582891493,2.5821774858799125,1.4280600332415827,31.91839641166891,114.97301900000004,9.74933660118718,0.5903609991073608,0.1611641134488884,23.13384892888975
6.0,1.0,23.865533995249017,0.0,2.0,1.4789687829824223,27.0,2.0,9.0,11.673394624118837,51.0,36.0,0.314,0.0,4.0,47.51605736904626,27.32884658064516,1.0,10.0,5,41.467198771922654,2.238164463763913,1.400202795038242,34.081415270583435,116.06437400000006,1000000.0,1000000.0,1000000.0,1000000.0
13.0,0.0,32.87483152357692,0.0,1.0,3.4978253209570145,10.0,8.0,0.0,9.231642436893505,118.0,19.0,0.314,0.0,4.0,72.93827043804995,27.32884658064516,1.0,5.0,5,46.080554953886164,2.914061666114971,1.4280600332415827,46.947232998370694,115.07927600000006,5.681904058773711,0.7142285108566284,0.19535104680546622,24.2520382686604
5.0,0.0,23.468567872509794,0.0,2.0,0.6247807232661062,10.0,12.0,5.0,8.442176046929434,40.0,25.0,0.314,0.0,4.0,53.189357172884925,27.328846580645163,1.0,15.0,5,54.784141176048465,6.2514703874451225,1.4280600332415827,33.514523816148674,113.68981500000007,6.930500146987231,0.7505356073379517,0.19801554619656223,26.186499304098067
13.0,1.0,16.40383714330446,0.0,1.0,7.8311261921936755,10.0,2.0,0.0,11.288227407877915,23.0,20.0,0.314,0.0,4.0,79.96814681366709,27.32884658064516,1.0,15.0,5,58.21910508580858,7.913917506408891,1.4280600332415827,23.42566421615688,115.42393500000007,8.525182416628633,0.5637005567550659,0.2072142997775721,28.073161923261175
14.0,1.0,31.78135992285863,0.0,2.0,2.294680076262413,10.0,3.0,3.0,6.133531163804404,18.0,16.0,0.314,0.0,4.0,69.69788769982318,27.32884658064516,1.0,10.0,5,43.51297719678413,6.274211100870717,1.4280600332415827,44.24402856914242,115.65564300000005,8.352759047963474,0.7315429449081421,0.22657159434853447,1000000.0
13.0,0.0,12.631928720497038,0.0,2.0,8.731094723252589,5.0,2.0,4.0,7.743135125903846,16.0,13.0,0.314,0.0,4.0,61.099197540863415,27.32884658064516,1.0,6.0,5,35.82432430949336,5.221553768501693,1.4280600332415827,18.039152548498304,114.67825200000007,5.815221756075295,0.44221222400665283,0.13836717952255312,25.67534908055579
6.0,1.0,42.4170066079217,0.0,1.0,8.591119209239347,31.0,75.0,4.0,9.521565765060972,121.0,4.0,0.314,0.0,4.0,62.86705636610908,27.32884658064516,1.0,10.0,5,40.120458587254106,7.9849683414143415,1.4280600332415827,60.574031866517096,113.29879800000005,10.392528861697446,0.8868969082832336,0.20884580230752928,24.81415615245337
4.0,1.0,32.14794070557153,0.0,1.0,6.104510161706078,5.0,1.0,5.0,5.764763712341067,66.0,12.0,0.314,0.0,4.0,64.18275431409815,27.32884658064516,1.0,0.0,5,56.493971712896496,6.393860381456835,1.4280600332415827,45.909189272646906,116.27109200000007,6.093140498796707,0.8751672506332397,0.2487756255788837,17.509859561130188
13.0,0.0,44.70211418876778,0.0,2.0,1.1958926864857033,12.0,58.0,3.0,7.4428239596222365,108.0,18.0,0.314,0.0,4.0,82.1853035649596,27.32884658064516,1.0,15.0,5,43.52300488953547,7.285386280443106,1.4280600332415827,63.837302674380744,114.43643200000002,8.494693987039222,0.856558620929718,0.17719562953650148,24.307255704213894
5.0,0.0,18.759768694152147,0.0,2.0,0.01667915211389759,11.0,1.0,4.0,9.09006277513318,45.0,31.0,0.314,0.0,4.0,67.70150850579137,27.32884658064516,1.0,11.0,5,38.798372813828486,3.6793455551080685,1.4280600332415827,26.790075904975318,115.48239400000007,6.9500300862034745,0.6172382235527039,0.1575433422873453,22.728272423968527
5.0,1.0,32.33907895487926,1.0,2.0,0.9050160819155628,4.0,3.0,9.0,4.976140047701968,58.0,10.0,0.314,1270.0,4.0,50.86552428800336,27.32884658064516,1.0,5.0,5,48.89080677821587,7.303129589625378,1.4280600332415827,43.73818202854076,113.46564700000008,10.730457518691697,0.9922754168510437,0.17808127844932395,1000000.0
8.0,1.0,8.906646794561837,0.0,1.0,1.2837099892109862,0.0,48.0,0.0,8.564694980086143,63.0,38.0,0.314,0.0,4.0,58.14750034294548,27.328846580645163,1.0,2.0,5,43.554658388642196,2.7564894167672436,1.4280600332415827,12.719226317513012,113.79453700000003,12.190820854011028,0.8654083609580994,0.14706307876342353,26.205351691962978
6.0,0.0,34.09988421767473,0.0,2.0,1.1003065157329694,22.0,25.0,5.0,9.778559770582,109.0,20.0,0.314,0.0,4.0,57.260665425842795,27.32884658064516,1.0,11.0,5,50.28700906786093,5.874211406336504,1.4280600332415827,48.69668178942669,113.95298300000007,7.66432571839846,0.8111145496368408,0.18534108182190945,22.601356182543586
6.0,0.0,38.231997852393135,0.0,2.0,0.0006654996369130743,25.0,1.0,9.0,5.305760708251563,15.0,17.0,0.314,0.0,4.0,78.03151809815589,27.32884658064516,1.0,2.0,5,43.50013976441353,6.569603365289623,1.4280600332415827,54.59758812398066,114.53472200000007,6.857083800242514,1.0028572082519531,0.15694654197326674,26.98262221043733
4.0,1.0,36.75504168380581,0.0,1.0,1.166457307142652,16.0,21.0,4.0,9.663680305839438,118.0,4.0,0.314,0.0,4.0,45.32502094674565,27.32884658064516,1.0,13.0,5,55.17971272220954,7.395197745308533,1.4280600332415827,52.48840604877148,114.54242200000004,9.488240513198006,0.8088815212249756,0.22258496010271278,20.66695732126753
3.0,1.0,12.814411368730573,0.0,2.0,9.706752571070163,3.0,5.0,0.0,8.976440244017429,27.0,10.0,0.314,0.0,4.0,49.6899923141856,27.97728245343032,1.0,7.0,5,56.95164974144029,7.323292374303153,1.4280600332415827,18.299748725200697,115.47882600000008,8.1628688335227,0.785042405128479,0.1587096733376937,22.841427189577182
2.0,0.0,44.2039230244662,0.0,2.0,0.9507522034161697,6.0,6.0,5.0,5.563424242994787,14.0,27.0,0.314,0.0,4.0,67.305440180949,27.32884658064516,1.0,11.0,5,44.42735525247981,3.8168024081172414,1.4280600332415827,63.125855783727566,115.64809700000005,6.07129962094609,0.988436758518219,0.21350683928952136,24.08593979639946
4.0,1.0,7.701255851218679,0.0,2.0,7.9425897829140855,19.0,4.0,4.0,5.856838198482935,102.0,2.0,0.314,0.0,4.0,49.76100024794343,27.32884658064516,1.0,11.0,5,42.41301846789467,9.417852251690263,1.4280600332415827,9.650755267718992,115.18215100000009,8.523280430697348,1.0163240432739258,0.1651525748452165,1000000.0
12.0,0.0,10.064423325488043,0.0,2.0,7.722408325898446,31.0,6.0,2.0,8.342446448089174,23.0,6.0,0.314,0.0,4.0,44.80809784566349,27.32884658064516,1.0,11.0,5,58.80554944205524,3.8683882613997427,1.0182775265286403,14.372600708753815,113.95720900000009,1000000.0,1000000.0,1000000.0,1000000.0
5.0,0.0,40.499418250210546,0.0,2.0,0.12150186638099081,5.0,28.0,0.0,9.711223511582391,77.0,35.0,0.314,0.0,4.0,44.003423219545134,27.32884658064516,1.0,2.0,5,46.772543130684895,9.137896430283778,1.4280600332415827,57.83560057266043,113.981326,7.401822146457851,0.7851611375808716,0.14369495631411403,17.753744556589247
8.0,1.0,38.06138104511949,0.0,2.0,1.8141465234362963,11.0,13.0,0.0,10.884759490340652,20.0,12.0,0.314,0.0,4.0,50.344416304149505,27.32884658064516,1.0,9.0,5,59.90688266527401,8.691573960687098,1.4280600332415827,54.35393708051389,113.34713400000004,8.788532700423039,0.745796799659729,0.21228063287776147,27.571029711863858
12.0,0.0,5.272803524196548,0.0,2.0,8.690494456691827,17.0,2.0,2.0,5.790784459166298,87.0,24.0,0.314,0.0,4.0,68.39801773186326,27.32884658064516,1.0,7.0,5,46.83267476574481,8.09113157260038,1.4280600332415827,7.529879976040457,114.92578800000007,7.17624334545835,0.7210346460342407,0.15055558569777705,24.726071034527195
2.0,1.0,28.02943424129055,0.0,2.0,0.8348777169929344,2.0,13.0,0.0,5.523316893748136,60.0,8.0,0.314,0.0,4.0,59.53298225897192,27.32884658064516,1.0,7.0,5,33.412814744096536,7.966561519906984,1.4280600332415827,40.027714794360136,113.91352300000003,8.193930582056103,0.9447594285011292,0.1984956857759922,18.47508337220473
0.0,1.0,32.52485467311866,0.0,1.0,1.4441588951272035,11.0,0.0,2.0,7.862545350702074,15.0,12.0,0.314,0.0,4.0,48.593863032396015,27.32884658064516,1.0,5.0,5,44.569455094154044,6.135420294325719,1.4280600332415827,46.44744504567148,117.85080000000005,8.176918726891024,0.5438135266304016,0.2556732495307416,25.346404814061678
8.0,1.0,36.67651255345321,0.0,2.0,0.34077638047061765,26.0,7.0,2.0,10.672565196824614,99.0,8.0,0.314,0.0,4.0,74.36546185046382,27.32884658064516,1.0,2.0,5,54.9124148876497,3.166007763646653,1.4280600332415827,52.37626173626971,116.96828200000002,8.162736176757097,0.9398757815361023,0.18868836591451557,20.9696873109713
0.0,0.0,34.63594166592586,0.0,1.0,1.424617820521611,25.0,45.0,3.0,4.960138314215721,50.0,19.0,0.314,0.0,4.0,52.56049452719073,27.32884658064516,1.0,15.0,5,33.24975239707606,8.418521128819414,1.4280600332415827,49.46220400679561,113.55173100000006,8.852294843684254,0.6426368355751038,0.19117419868512273,25.11597098707947
4.0,0.0,27.197389192042557,0.0,1.0,3.5715878676147153,9.0,0.0,5.0,4.28523205346071,14.0,25.0,0.314,0.0,4.0,67.0463092793498,27.32884658064516,1.0,2.0,5,37.43128053194255,7.917039849019778,1.4280600332415827,38.83950451367256,115.23739800000004,7.208762575038705,0.9812204837799072,0.21880204085347937,27.12888043771336
