Material_2,M1_is Enclosed,Initial C/N (%),V1_Ventilation Type, Composting Method,V5_Ventilation rate (L/min/kg iniDW),Turning times,V4_Ventilation Day,Material_3,Initial pH,Period (d),Additive_1,Compost volume (m3),V2_Ventilation Interval (min),Additive_3,Initial Moisture Content (%),Initial GI (%),Additive_4,Additive_2,Material_Main,V3_Ventilation Duration (min),Application Rate (%DW),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
12.0,1.0,15.233410782538371,0.0,1.0,6.829573475511,31.0,1.0,3.0,10.047768855167444,58.0,10.0,0.0551315789473684,0.0,4.0,54.63115336220298,27.32884658064516,1.0,11.0,3,54.80809235790745,2.1195222033109093,1.938857678018576,29.535415458135486,114.69611800000008,8.525182416628633,0.5160186290740967,0.17032261113200897,28.417961507620173
3.0,0.0,34.36752895826977,0.0,2.0,1.260265702940825,26.0,1.0,2.0,6.412184693265507,29.0,17.0,0.0551315789473684,0.0,4.0,59.04534403949553,29.03541583106179,1.0,13.0,3,50.777720684154595,8.427621728462134,1.938857678018576,70.05010946272724,117.17128400000007,5.905688061821661,0.6527990698814392,0.199691410604562,1000000.0
3.0,1.0,15.786190718903683,0.0,1.0,0.1565274483923551,11.0,56.0,4.0,4.484682139756834,59.0,31.0,0.0551315789473684,0.0,4.0,57.81252371363938,27.32884658064516,1.0,10.0,3,48.20245760388922,0.2379325898438145,1.938857678018576,30.60717708201199,113.68160500000008,12.167791470251023,1.0906492471694946,0.13608297846980277,30.54639598346642
4.0,1.0,21.011752313956777,0.0,1.0,0.594547354516074,19.0,4.0,0.0,5.242663744450093,131.0,12.0,0.0551315789473684,0.0,4.0,80.48525405585102,27.32884658064516,1.0,3.0,3,31.095572743991298,0.3574382141400445,1.938857678018576,40.73879730253968,116.55647400000005,9.647099537783362,1.1813873052597046,0.2127659860742834,22.141730604144374
3.0,0.0,11.23879405773924,0.0,2.0,4.015054245334965,26.0,3.0,0.0,6.891428736021552,25.0,24.0,0.0551315789473684,0.0,4.0,64.31931100214868,27.32884658064516,1.0,3.0,3,42.166733324640695,5.261062883725751,1.938857678018576,21.790422150517273,115.16926000000007,7.102387775203463,0.959958553314209,0.16601874036802475,28.665698200872356
13.0,0.0,11.583449967984151,0.0,1.0,6.734925448107595,3.0,16.0,0.0,7.420957131572317,66.0,23.0,0.0551315789473684,0.0,4.0,80.73780175313611,27.32884658064516,1.0,9.0,3,39.373472100145676,0.8265516053452243,1.938857678018576,22.4586609083701,112.49589400000006,6.900588858362974,0.6857680082321167,0.1745619844941079,21.520862782215975
6.0,0.0,40.07858299556765,1.0,2.0,1.2702969409588338,13.0,0.0,2.0,4.9809941548728185,124.0,36.0,0.0551315789473684,103.0,4.0,59.25651298166352,27.32884658064516,1.0,6.0,3,53.80756489535744,9.88555015317473,1.938857678018576,77.70666836506108,114.42511500000005,8.764593640570054,0.7756047248840332,0.16242162063165097,22.84180108086231
12.0,1.0,43.635143866798145,0.0,2.0,9.894230576459185,1.0,0.0,0.0,8.14784754551729,31.0,34.0,0.0551315789473684,0.0,4.0,78.10076695434842,27.32884658064516,1.0,1.0,3,34.89427593695184,7.664297992199836,1.938857678018576,84.60233371758676,115.01715500000005,8.014013822298306,0.582876980304718,0.21540332162380557,23.364104030673218
6.0,1.0,10.125352586701295,0.0,1.0,8.368051600126039,26.0,0.0,5.0,7.175827637481392,115.0,20.0,0.0551315789473684,0.0,4.0,79.93981558498987,27.32884658064516,1.0,10.0,3,29.68214259861731,0.69075665387493,1.938857678018576,19.631617605371055,113.09475900000012,8.695703799362507,0.604080319404602,0.21277566120200261,23.26067699373029
2.0,0.0,42.65679056756975,0.0,2.0,0.05017412496724494,24.0,16.0,4.0,11.413844465591655,23.0,35.0,0.0551315789473684,0.0,4.0,67.74068132169317,27.32884658064516,1.0,3.0,3,39.951985174709705,2.400307298935307,1.938857678018576,82.70544591156298,113.18360200000002,6.736227177663137,0.7338906526565552,0.1765973396777708,25.7893779557119
