Material_2,M1_is Enclosed,Initial C/N (%),V1_Ventilation Type, Composting Method,V5_Ventilation rate (L/min/kg iniDW),Turning times,V4_Ventilation Day,Material_3,Initial pH,Period (d),Additive_1,Compost volume (m3),V2_Ventilation Interval (min),Additive_3,Initial Moisture Content (%),Initial GI (%),Additive_4,Additive_2,Material_Main,V3_Ventilation Duration (min),Application Rate (%DW),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
3.0,1.0,27.11407159501593,0.0,1.0,5.305081268910239,2.0,1.0,5.0,9.331237956667335,67.0,13.0,0.08,0.0,4.0,57.509336300598775,27.32884658064516,1.0,3.0,4,40.684865054714386,8.637856119044226,0.875,23.724812645638938,114.08891200000005,8.342514648622059,0.75496506690979,0.21289497177074637,19.178293007831407
4.0,0.0,30.0798747805064,0.0,1.0,0.10721626964905417,28.0,12.0,5.0,6.534716449879613,18.0,34.0,0.08,0.0,4.0,72.50813755512772,27.32884658064516,1.0,9.0,4,52.11256130490465,7.893843433196057,0.875,26.3198904329431,113.55284700000007,7.027301167380369,0.7453395128250122,0.14611426508418607,24.334295331534918
5.0,0.0,27.296355279940663,0.0,2.0,1.1582414906405591,27.0,4.0,0.0,7.857433466485002,36.0,22.0,0.08,0.0,4.0,54.02535568150287,27.32884658064516,1.0,8.0,4,40.78307263707039,8.118850363655278,0.875,23.88431086994808,116.08312500000005,7.102387775203463,0.8216461539268494,0.19403374485754848,24.20640695332328
6.0,1.0,19.618416078685446,0.0,1.0,0.952944333917839,19.0,17.0,3.0,9.012389133591885,74.0,10.0,0.08,0.0,4.0,64.31085907043143,27.32884658064516,1.0,6.0,4,45.69740427530115,1.6473996255652745,0.875,17.166114068849765,113.90887400000007,8.769649597615288,0.6999281644821167,0.22493642371360695,24.59790241622075
4.0,1.0,41.12893133869593,0.0,2.0,0.8884903795311949,12.0,58.0,4.0,6.349394329093641,124.0,27.0,0.08,0.0,4.0,60.33573846539555,27.32884658064516,1.0,11.0,4,52.217986037520504,8.502052707217366,0.875,35.98781492135894,113.93304300000004,12.602989941134116,0.8885160088539124,0.18607272670859532,24.736629426862745
0.0,1.0,5.084217726805391,0.0,2.0,0.24927716005641473,22.0,72.0,3.0,4.464892226009262,116.0,2.0,0.08,0.0,4.0,48.76081774296774,27.328846580645163,1.0,15.0,4,31.52073408013243,2.346376535786156,0.875,4.448690510954717,113.10412300000007,9.736471909458047,0.5199525356292725,0.17921639118709298,25.158140667583574
8.0,1.0,28.81039408450239,0.0,2.0,8.53975736032888,24.0,2.0,0.0,10.190197566044791,42.0,12.0,0.08,0.0,4.0,52.65351962565272,27.32884658064516,1.0,7.0,4,32.70268801235654,1.0290775821767284,0.875,25.209094823939594,115.09501900000006,8.352759047963474,0.6209388375282288,0.2059111340876073,26.017736501143983
8.0,1.0,43.00111445947733,0.0,1.0,8.535572505989556,19.0,3.0,3.0,11.3446151905743,35.0,33.0,0.08,0.0,4.0,54.79485527342669,27.32884658064516,1.0,8.0,4,54.01581624643416,7.130678784741544,0.875,37.62597515204266,116.34910700000005,9.68192289951127,0.8267610669136047,0.20003021099732196,27.235410450542904
3.0,0.0,16.33221929010725,0.0,2.0,0.2751267669021884,17.0,0.0,0.0,11.682360932012724,65.0,4.0,0.08,0.0,4.0,69.62495336981162,28.845672049684715,1.0,10.0,4,38.56292912803846,9.74132296390217,0.875,14.290691878843845,115.84067600000006,5.905688061821661,0.6192838549613953,0.1698136202582764,21.27864446523005
5.0,1.0,41.812579411884606,0.0,2.0,3.801202884389655,7.0,24.0,2.0,4.320888541664051,76.0,22.0,0.08,0.0,4.0,52.52082756607575,27.32884658064516,1.0,8.0,4,40.41234228506552,1.5835612250325284,0.875,36.58600698539903,113.46812500000001,9.258281200344136,1.0505955219268799,0.24517454206768424,20.19961061691608
14.0,0.0,40.680160789312225,0.0,1.0,3.2950520566233346,22.0,7.0,2.0,6.231044648656257,29.0,15.0,0.08,0.0,4.0,62.700744563255896,27.32884658064516,1.0,11.0,4,59.9362246115571,5.374777236795381,0.875,35.59514069064819,115.07878300000004,5.681904058773711,0.7158176302909851,0.20062297004894375,27.072884875095355
12.0,0.0,37.43105500817044,0.0,1.0,0.4550326030536256,24.0,6.0,2.0,6.712744394670636,58.0,24.0,0.08,0.0,4.0,49.942400503365626,27.32884658064516,1.0,3.0,4,45.88333816701522,6.824196731863158,0.875,32.75217313214913,115.83356500000002,7.040235730282446,0.7545908689498901,0.1834549337098695,23.686687099423832
6.0,0.0,32.49787871784578,0.0,2.0,3.0896795570971425,29.0,38.0,2.0,7.6909004628849456,81.0,27.0,0.08,0.0,4.0,66.11612537824574,27.32884658064516,1.0,11.0,4,37.23898944534561,6.551723013093666,0.875,28.43564387811506,113.24267400000008,9.985397572258426,0.8868969082832336,0.18835368632182464,24.966224047323774
14.0,0.0,12.20445138603518,0.0,2.0,4.251678239180099,15.0,7.0,0.0,5.625871412347106,72.0,15.0,0.08,0.0,4.0,81.12061243684664,27.32884658064516,1.0,3.0,4,38.57456401794767,9.177184904106406,0.875,10.678894962780783,114.02638800000005,5.545143807881408,0.954922080039978,0.1622771578270134,21.73091227162668
5.0,1.0,23.81952772451695,0.0,2.0,0.6911769928906009,10.0,6.0,4.0,7.088274054748069,60.0,16.0,0.08,0.0,4.0,63.962795898242,27.32884658064516,1.0,12.0,4,36.55033097944065,9.69247794165952,0.875,20.84208675895233,115.84187600000007,8.33325755949097,0.8470394611358643,0.19826330253418198,22.750168161878335
