M1_is Enclosed,Initial GI (%),Turning times,V1_Ventilation Type,V4_Ventilation Day,Initial Moisture Content (%),Additive_1,V5_Ventilation rate (L/min/kg iniDW), Composting Method,V3_Ventilation Duration (min),Initial C/N (%),Material_2,Additive_2,Additive_3,Application Rate (%DW),V2_Ventilation Interval (min),Compost volume (m3),Material_3,Material_Main,Period (d),Additive_4,Initial pH,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
1.0,27.32884658064516,25.0,0.0,41.0,57.245938569811614,19.0,0.49568809626239774,0.0,49.50529400930396,29.87567886516499,4.0,5.0,4.0,0.06741110508814725,0.0,0.15181,3.0,6,133.0,1.0,4.6056175612114725,1.411,42.1545828787478,93.65309500000001,14.257824727605959,0.1648489087820053,0.22826289136199868,26.753186867596224
0.0,27.32884658064516,27.0,0.0,73.0,47.412671053792735,22.0,4.113497146313179,1.0,19.939805288693123,39.36153502650222,8.0,15.0,4.0,9.446330788232034,0.0,0.15181,3.0,6,112.0,1.0,9.141946884517719,1.411,55.53912592239463,93.65309500000001,14.257824727605959,0.16413913667201996,0.17276955777416975,27.56769835282841
0.0,27.32884658064516,24.0,0.0,23.0,66.15474140325583,18.0,0.21149143028213357,1.0,8.259000416393542,35.68917213627911,5.0,11.0,4.0,4.1985956334979075,0.0,0.15181,2.0,6,53.0,1.0,8.453939462174585,1.411,50.35742188428983,93.63591100000002,8.5850261060518,0.19085170328617096,0.1763338676141417,23.12169427191984
1.0,27.32884658064516,5.0,0.0,31.0,76.86626935215875,27.0,1.0979591130539512,0.0,56.041416017892466,35.82681321601825,8.0,11.0,4.0,2.341161486573063,0.0,0.15181,4.0,6,38.0,1.0,10.952451218970022,1.411,50.551633447801755,93.621775,7.708546016850928,0.33018258213996887,0.2454318160824408,24.36382927325895
1.0,27.32884658064516,23.0,0.0,35.0,62.172635156175176,19.0,2.8705496287012933,1.0,17.45140611740541,44.35909938813139,2.0,11.0,4.0,2.1928937739928083,0.0,0.15181,4.0,6,126.0,1.0,7.786108474403827,1.411,62.5906892366534,93.667775,14.257824727605959,0.13334046304225922,0.22942386637507298,23.359246486630397
1.0,27.32884658064516,22.0,0.0,10.0,60.44072583875037,16.0,2.7094787957482627,1.0,28.64150600759666,23.483049898766197,6.0,11.0,4.0,5.022356952986413,0.0,0.15181,3.0,6,88.0,1.0,10.481678265920031,1.411,33.134583407159106,93.65309500000001,14.257824727605959,0.1662825047969818,0.2275243609642394,24.46128538748738
0.0,27.32884658064516,25.0,0.0,29.0,55.31044430452877,31.0,4.126590166943864,2.0,34.082000502893024,19.287729599518208,5.0,10.0,4.0,9.574779878729181,0.0,0.15181,2.0,6,94.0,1.0,5.86903598480476,1.411,27.21498646492019,93.63591100000002,14.257824727605959,0.19085170328617096,0.1798014764448398,22.353243976780412
1.0,27.32884658064516,24.0,0.0,30.0,83.82976059421156,20.0,3.8863393025381407,0.0,16.573591626088092,33.22248847904008,5.0,5.0,4.0,0.748462434587861,0.0,0.15181,3.0,6,106.0,1.0,8.36310781333648,1.411,46.876931243925554,93.65309500000001,14.257824727605959,0.1662825047969818,0.22020222161779757,21.785686853741186
1.0,27.32884658064516,24.0,0.0,55.0,75.64805138656752,33.0,3.9455673843864125,0.0,10.985124411413153,5.390656401205775,4.0,9.0,4.0,8.247559408610401,0.0,0.15181,3.0,6,62.0,1.0,7.7624023427489615,1.411,7.606216182101349,93.65309500000001,13.05124938350999,0.23531045019626617,0.18696530355117583,24.343041089102243
0.0,27.32884658064516,27.0,0.0,24.0,47.48824293691376,15.0,1.0619183549785205,1.0,30.701727571233963,40.79642645667698,13.0,5.0,4.0,4.1871168812730595,0.0,0.15181,3.0,6,65.0,1.0,6.4439347077932165,1.411,57.56375773037122,93.65309500000001,12.745638442661294,0.16413913667201996,0.1871538869637369,22.415146642184887
1.0,27.328846580645163,12.0,0.0,14.0,65.63792256102522,34.0,1.1681272323196812,2.0,28.511983355221943,8.530464042519036,8.0,6.0,4.0,7.074154883501228,0.0,0.15181,4.0,6,47.0,1.0,7.0317795577133655,1.411,12.036484763994357,93.621775,9.27779065547774,0.44266656041145325,0.16552642759536676,1000000.0
