Material_Main,Turning times,V2_Ventilation Interval (min),M1_is Enclosed, Composting Method,Additive_4,Additive_2,Additive_1,Material_3,Material_2,Additive_3,Period (d),V1_Ventilation Type,V4_Ventilation Day,Compost volume (m3),V3_Ventilation Duration (min),V5_Ventilation rate (L/min/kg iniDW),Application Rate (%DW),Initial TN (%),Initial pH,Initial Moisture Content (%),Initial C/N (%)
0.14860253,0.0026488611,0.010220354,-0.0117174005,0.009109261,0.0,0.0022570216,0.043188557,0.00016773712,0.024399612,0.001784244,0.04365902,0.01139219,-0.07296813,0.029777704,0.0041870126,0.0385314,0.100138895,0.14678109,0.018808672,0.093605064,0.0070192507
0.25060126,0.044916198,-0.042013954,0.0038486968,-0.0045624305,0.0,0.00076687656,0.12280423,0.00022677233,0.008100072,0.0016151706,0.013230029,0.0012770745,0.14188352,-0.0061723446,-0.0104523925,0.18977864,0.008953292,0.51476896,0.104751624,0.13519816,0.09215544
0.24766925,0.03219644,0.0056642937,0.00357189,-0.0033541825,0.0,0.0017877783,0.060359646,0.00014446204,-0.002593419,0.0017472939,0.009195489,-0.011659024,-0.04524691,-0.014701441,-0.020561075,0.10966965,-0.104134835,0.19260958,0.058054104,-0.019604107,0.022109637
0.130596,0.03795071,0.014804418,0.011233047,-0.005051752,0.0,0.029883945,0.06897348,0.00020104187,0.006381109,0.0034555087,0.015030316,-0.006377628,0.08100905,-0.03406106,0.0031905968,0.053883787,0.004988656,-0.15134834,0.107439145,-0.04371102,0.063323915
0.08976568,-0.021761121,0.009164813,-0.005177877,-0.010858587,0.0,0.0009542554,0.059688065,0.00013755518,0.032813463,0.00344805,-0.016718775,0.0060599465,-0.10366856,0.062153354,-0.036840864,0.027251054,-0.023754995,-0.10513096,-0.04113578,0.050788954,0.010298882
0.06819581,0.034305654,0.011683771,-0.0047363513,-0.0020581814,0.0,0.0026403228,-0.048377156,0.00017834856,-0.3151927,0.0017926897,-0.14151661,-0.008915668,-0.09880946,-0.028509472,0.0122291325,0.01162276,-0.03040049,-0.017310442,-0.06370329,-0.095127694,0.010753072
-0.37567708,-0.087811835,0.0036839913,-0.0013754286,-0.010773541,0.0,0.003067725,-0.083184734,0.00025085834,-0.001552319,0.0020057012,-0.017155578,0.010631475,-0.014174115,-0.017999541,-0.00044033586,-0.016380046,-0.024099972,-0.055853855,0.009294603,-0.008434649,-0.011970967
-0.59880453,-0.04875062,-0.073494814,0.0015436021,-0.00024309571,0.0,0.00024253718,0.045801327,0.00016339998,0.0020977326,0.0011049908,-0.0074690827,-0.0075282506,0.029859124,0.012194385,0.036274858,-0.02577554,0.01445141,0.011739259,-0.02530777,-0.018854832,-0.0012716991
0.069245644,0.00012067665,-0.05811814,0.0023245467,-0.0049097054,0.0,0.006180294,-0.21370003,0.00013629103,0.004950868,0.0022271778,-0.015119587,-0.0032644877,0.02912879,-0.029439392,-0.02331984,0.021583006,-0.032428976,-0.21209186,0.008940086,-0.025585858,-0.029808464
0.15100296,-0.063889235,0.0074656424,0.011289361,0.02154283,0.0,0.004041696,0.0566196,0.00025011014,0.023965124,0.0034501667,-0.0035939422,-0.010475905,0.08267708,0.13225763,0.005519781,-0.007999651,0.042733986,-0.12744065,0.14706488,-0.0020761385,0.0078412555
0.049598277,0.09445174,-0.06667181,0.0044100857,-0.0074816938,0.0,0.0007709229,0.03761431,0.000108211425,-0.03517211,0.0031946697,-0.13690269,0.0066077346,-0.09568075,-0.028177153,-0.022200847,-0.075409025,0.054379527,0.14866333,-0.013324443,-0.083423756,-0.004007841
0.13043262,0.038376026,-0.019374015,0.0058423453,-0.007176033,0.0,0.00036132938,0.055260565,0.00014798171,0.00062396965,0.001381304,0.006505795,-0.004466678,0.08712357,0.013185617,-0.0100315465,0.1220178,0.058057882,-0.04512645,0.0042979387,-0.02760469,-0.017899556
-0.4005754,-0.11576381,0.0038758765,0.0019218123,-0.011246016,0.0,0.005627707,0.011469855,0.00013683367,0.014418896,0.0020787653,0.016814312,-0.010391741,-0.043166872,-0.038367473,-0.0061640646,0.0051173144,-0.02061679,-0.061414637,-0.0037908482,-0.05111942,-0.014482278
0.2447624,0.011170797,0.035495274,0.0065101995,-0.0064375373,0.0,0.0010579741,0.057207797,0.00019853679,0.007780233,0.0019381817,0.038807236,-0.010101379,0.08193792,-0.0055658114,0.01324922,0.08321497,0.09280552,0.4901935,0.097663864,0.13456228,0.03857112
0.24982274,0.05540181,0.010368826,0.0056769475,-0.003016567,0.0,0.0010174722,0.07037944,0.00013688592,0.0066791377,0.0017784584,0.022497622,-0.015084237,-0.036180936,-0.009403473,-0.0023901253,0.15773217,0.1147319,0.45096195,0.11519961,0.044698298,0.0914166
0.18164621,0.049002975,0.013662057,0.0038196587,-0.0057488955,0.0,0.003089894,0.049926404,0.00013382065,0.00845916,0.0017663587,0.03530644,-0.013614417,0.07815782,-0.012668203,0.0075949403,0.13393918,0.056840833,0.17626397,0.03240661,-0.038375117,0.022114385
0.14163873,0.0199185,-0.10679156,0.0042895577,-0.0058496143,0.0,-0.0006196341,0.010814601,0.00014685324,0.007220572,0.0015984235,0.0040042866,-0.005350771,0.019355688,-0.013747011,-0.021998905,-0.13806577,0.0655837,-0.028944202,-0.0073619224,0.086436056,0.04096494
-0.38511294,-0.09884139,-0.0049377256,0.0023142926,-0.014661982,0.0,0.0011086533,0.025977144,0.00014148695,-0.006323691,0.0013141654,0.10552998,-0.013728581,-0.047337033,-0.031831555,-0.0041915476,0.007992368,0.035158813,0.060335264,0.04221147,-0.00019359871,0.0081873825
0.15279283,0.022067588,0.005060409,-0.0034338117,0.01666588,0.0,0.0037768495,-0.039279673,0.0002581476,0.009724139,0.0017797417,0.012237325,0.010508311,-0.05016567,0.06694239,0.020327888,-0.20549929,-0.040837873,0.067048416,-0.0005146105,0.01133826,0.022119217
0.13027604,-0.017043209,0.003599747,-0.0049992385,0.02714128,0.0,0.002514589,-0.16144276,0.0001558495,0.016569003,0.0017627396,0.042050064,0.0139288595,-0.025713585,0.046930186,0.016924134,-0.08509893,-0.110069744,0.0711516,-0.011479088,0.03394053,0.0012979228
0.27975854,0.040810406,0.009558283,0.0069216476,-0.004806107,0.0,0.0032196185,0.056155384,0.00014788944,0.001729012,0.0017761334,0.053175215,0.018094353,-0.0011593995,0.005669813,0.009091871,0.04542342,0.14845316,0.2157299,0.1911889,0.16181311,0.088944644
0.046727125,0.021054346,-0.041570224,0.00086974824,-0.012516711,0.0,0.003962492,-0.23523492,0.00019340854,-0.0026538712,0.0014339611,-0.00950098,-1.2237411e-05,0.031025052,-0.012820894,-0.057486366,-0.24475157,-0.06425634,-0.0072825323,-0.06843866,-0.038847398,-0.021542903
-0.49546003,-0.10525032,0.0045518843,-0.00092275394,0.004142509,0.0,0.0017146112,0.026671074,0.00016094021,0.0068018856,0.0013140623,-0.011552272,0.012656335,-0.026657043,0.025537344,-0.012589407,-0.046151306,0.021983722,0.013423802,-0.022809599,-0.011671258,0.0088286875
0.067947224,-0.077972166,0.0039179227,-0.018121382,-0.0024850992,0.0,0.0025452005,-0.030776374,0.00014919214,-0.12556046,0.0017822959,-0.01468465,0.007927321,-0.09780947,-0.037295245,0.0057598613,-0.1770479,0.03622886,-0.030287905,-0.08884273,-0.09148813,-0.047364112
0.109714635,0.032080323,0.003836054,0.001752165,-0.004716668,0.0,0.0038152882,-0.22036852,0.00014528121,0.0007977747,0.0017404315,-0.009146515,0.024779597,-0.026021088,-0.015942303,0.027566832,-0.14625897,-0.11995238,-0.013105068,0.07168895,0.007606457,0.0016001737
0.08324431,0.11302691,0.016341276,0.0025756515,-0.0074520907,0.0,-0.0408764,0.013947715,0.00012021588,-0.003479744,-0.12747711,-0.0069321264,-0.008890155,-0.0803314,-0.029453095,0.0049941535,0.04059362,-0.0335083,-0.16485804,-0.08063292,-0.1010918,-0.008337642
0.1565601,-0.12788482,0.0076081953,0.0037030217,0.018450448,0.0,0.016254216,0.05303163,0.0003017122,0.023232182,0.003473926,-0.0080436235,-0.009874328,0.06299753,0.11301244,0.0049335314,-0.010718336,0.048795044,-0.07825608,0.051161386,-0.032565903,0.0056091407
-0.6384586,0.07428072,0.006481716,0.00089760806,-0.009200752,0.0,0.0013860193,0.05430033,-0.015065694,-0.00223497,0.002637874,-0.025377689,-0.007719139,0.029464556,-0.0041987174,-0.01034779,-0.019102106,-0.057530526,0.031123312,-0.011741647,-0.004948939,-0.012319848
0.15500952,-0.15668543,0.007625723,0.0035593105,0.021021571,0.0,0.015202423,0.047776867,0.0001675347,0.022889167,0.0034030243,-0.0067200903,-0.011091176,0.05972575,0.078971155,0.0048104604,-0.01595852,0.03479203,-0.12627482,0.030746095,-0.07660626,0.0005565567
0.07799516,0.0092423465,0.012444073,0.001330448,-0.00416049,0.0,-0.07424071,-0.085667215,0.00014759155,0.0029519412,0.0033916624,0.011718604,-0.005321857,0.034503978,-0.049661648,0.0034023921,0.028668981,-0.06644997,-0.2681184,-0.06507924,-0.018526435,-0.03585208
0.109684266,-0.17388582,0.009659526,0.002567313,-0.03407848,0.0,0.0051928656,0.09098092,0.00018855164,0.005531309,0.003393742,-0.0078111696,-0.008400111,0.05352012,-0.045127057,0.007158412,-0.0074940003,-0.03290126,-0.18210946,-0.03612598,-0.038587995,-0.050184213
0.11789754,0.044559073,0.01395943,0.0029381162,-0.0061527663,0.0,0.018541012,0.021336641,0.0001515567,0.008652917,0.0034152495,0.019522084,-0.0054235267,0.05794802,-0.030048871,0.0026203145,0.06498349,0.048344918,-0.1857592,-0.026175134,-0.037040092,0.026204292
0.11295065,0.05691487,-0.023482991,0.013490895,-0.0062416466,0.0,0.0032593876,0.051605366,0.00014798171,0.06031446,0.0024886006,0.015927296,-0.0035015696,0.09593384,0.122592345,-0.008319227,0.083963454,0.08569784,-0.2020916,0.12069342,0.040758517,0.02953971
0.22507957,0.021465106,0.005155738,0.0035823982,-0.005184842,0.0,0.003439589,0.051376075,0.00019329826,-0.0061229197,0.0017953413,0.081534974,0.01457183,-0.01986799,-0.0069282805,0.008354658,0.041067846,0.0026281592,0.1644763,0.19854227,-0.004000855,0.03176783
0.1479611,0.081299834,0.015547626,0.0053066947,-0.0074560354,0.0,0.00012686792,0.022141967,0.00014652326,0.0022939818,0.004999876,0.01029041,-0.012033809,0.031437263,-0.026299594,0.0075730514,0.05657986,0.027238863,-0.13058236,-0.086188026,-0.12640172,-0.009669429
0.0844302,-0.28577608,0.00751776,0.002156382,-0.033973787,0.0,0.0034650136,0.0055350624,8.999754e-05,0.0034369575,0.0033193836,-0.027431339,-0.0073576006,0.039164104,-0.10116546,0.0007811818,0.017104404,0.03830473,-0.25084475,0.00932209,-0.10434517,-0.08710287
0.03201146,0.11399434,-0.09248206,0.003355548,-0.00682214,0.0,0.00034615732,0.032538835,0.00014443429,-0.03509735,0.0032413811,-0.1393687,0.0036588982,-0.07770615,-0.042417787,-0.018177528,-0.106027305,0.034633096,-0.06980446,-0.07116823,-0.064837486,-0.0042325845
-0.5036137,0.013278375,0.007332745,-0.0020372863,0.0056036245,0.0,0.0013141105,-0.07310072,0.00013945578,0.0131937405,0.0020689652,-0.030707415,0.009425624,-0.04511484,0.021590626,0.0029079737,0.021134928,-0.017439367,-0.055467278,-0.030979605,0.049201205,-0.0027008913
0.16940081,0.115016595,0.015275808,0.0020058549,-0.0037981207,0.0,-0.017979655,-0.07039042,0.0001838354,0.008735988,0.005036247,0.040558055,-0.012353994,0.03328524,0.023605464,0.030226327,0.1222024,-0.029528433,0.049815793,0.072270125,0.0012329617,0.027706858
-0.34494925,-0.08802644,0.0038457906,-0.00075861457,-0.005096643,0.0,0.0043294965,-0.08956615,0.00024177585,0.00061676995,0.0020238396,-0.013591838,0.011822756,-0.007995929,-0.02058099,-0.0016823239,-0.016584152,-0.011767491,-0.035781182,0.019452387,0.0010182131,-0.004944052
-0.5036137,0.013278375,0.007332745,-0.0020372863,0.0056036245,0.0,0.0013141105,-0.07310072,0.00013945578,0.0131937405,0.0020689652,-0.030707415,0.009425624,-0.04511484,0.021590626,0.0029079737,0.021134928,-0.017439367,-0.055467278,-0.030979605,0.049201205,-0.0027008913
0.14088893,0.2420625,0.03393045,0.003102653,-0.004048173,0.0,0.002647488,0.07168564,0.00019922553,0.0018504082,0.021046774,0.009011157,0.0037363442,-0.036980335,-0.0138778975,0.00838786,0.04656614,0.06869062,-0.0019253395,0.18959722,-0.035023917,0.03084364
0.15330121,0.1650947,0.024612373,0.0029472297,0.005264619,0.0,0.0149325505,-0.15307064,0.00025096233,0.0031619943,0.02104251,-0.0020914865,0.018416494,-0.025177421,0.00024733043,0.0074709123,-0.019910714,-0.011906735,-0.008313953,-0.034431476,-0.048526146,-0.013392724
-0.35986814,0.08569105,0.012008096,-0.001709559,0.02881069,0.0,0.0007192024,0.15873854,0.00015268056,0.027240273,0.002068983,-0.019447446,0.010712363,-0.043271687,0.022400746,0.03932969,0.025952827,-0.006863984,-0.040869396,-0.021496814,0.051068936,0.00392094
0.17501508,-0.11704614,-0.0359802,0.00501679,-0.02713576,0.0,0.010333714,0.039744403,0.0001301131,-0.0020335882,0.0023247602,-0.00759571,0.0033723572,-0.06419229,-0.03942622,-0.012915034,0.06056881,0.043450613,-0.12997474,0.10127717,-0.023929626,-0.0033691386
-0.5000166,-0.07110695,0.006568261,0.001745185,6.0193765e-05,0.0,0.0026819983,0.033662315,0.00016094021,0.005235755,0.002007898,-0.015722718,0.0105358455,-0.022600228,0.018056262,-0.013949748,-0.027659172,0.020856624,-0.059810054,-0.034159478,-0.017347554,0.0061545884
0.097002,-0.123792306,0.0080580665,0.0008657929,-0.011023554,0.0,0.0019168202,-0.13139884,0.00014247202,0.002996978,0.0033874768,-0.009374754,-0.01059525,0.039100565,-0.03643952,0.020010049,0.013291276,-0.04012006,-0.15791689,-0.031464312,-0.033968914,-0.01583074
-0.5036137,0.013278375,0.007332745,-0.0020372863,0.0056036245,0.0,0.0013141105,-0.07310072,0.00013945578,0.0131937405,0.0020689652,-0.030707415,0.009425624,-0.04511484,0.021590626,0.0029079737,0.021134928,-0.017439367,-0.055467278,-0.030979605,0.049201205,-0.0027008913
-0.38687038,-0.09480755,0.0049025794,0.0044142148,0.0041309507,0.0,0.0049751033,0.033798035,0.0001544146,0.025973624,0.0020111667,-0.006076466,0.012949995,-0.040605005,-0.04146672,-0.0056796274,-0.007096103,0.013547691,-0.043341607,0.096761875,-0.0059308806,0.009324937
-0.317569,-0.09607062,0.018374827,0.002770824,-0.0141950585,0.0,0.00064402795,0.055706248,0.000136557,-0.0063538332,0.001329103,0.095477946,0.00042803108,-0.05513244,-0.03356144,0.009317049,0.018130368,0.037201416,0.062470935,0.032587267,-0.005731024,0.0106184
0.14668144,-0.20912209,0.0073488713,0.00386114,-0.011737716,0.0,0.003926657,-0.010540437,0.0001515567,0.0046616313,0.0034136754,0.0018217631,-0.0067509827,-0.0008618239,-0.081301756,0.0022642608,0.027249815,0.03708946,-0.23368734,-0.15795095,-0.08193789,-0.03701828
0.15410393,0.16837046,0.030405208,0.0038847977,-0.0058155563,0.0,0.0007136031,0.08081352,0.00014255688,0.012789893,0.020898493,-0.0028187374,-0.02279714,0.03016025,0.0302897,0.00549263,-0.090070374,0.036547877,-0.085350856,0.038881846,0.06252774,0.01656604
0.17707185,0.012846909,-0.05361243,0.0037039805,-0.007198392,0.0,1.3841493e-05,0.0633343,0.00014578336,0.0049853376,0.0014279466,-0.014165928,-0.0037208418,0.09564822,-0.015612985,-0.03259493,0.12303422,-0.09863505,0.0015369715,0.0036250497,0.09791261,0.022946224
0.044314485,0.021601943,0.013213722,0.0060495525,-0.0038632539,0.0,0.0009454489,0.0076207565,0.00013293975,-0.34958777,0.001781791,-0.14152274,-0.012000153,-0.13297161,-0.03573854,0.008335571,-0.03161958,0.041902326,-0.041574284,-0.092580564,-0.019053346,-0.00060368166
-0.46812275,0.30224678,0.011632204,0.0013460505,-0.0051479093,0.0,-0.00013521935,0.045800764,0.00011100937,0.0021623462,0.002660003,0.073723845,-0.0049338313,0.034288593,-0.011316535,-0.0017534121,-0.03387721,0.020244673,-0.029132726,0.05973861,0.048647635,-0.021401033
0.13894926,-0.010023493,0.012111589,0.0014650396,-0.005279414,0.0,0.0009892609,-0.24459429,0.00014553193,0.0017599607,0.0017578335,-0.020700734,-0.0035221395,0.04111716,-0.025004776,0.029181758,0.04047271,-0.124539725,0.27293608,-0.041740447,-0.16118808,-0.04883899
0.06453743,0.0023779906,-0.059801064,0.0013130014,-0.004661816,0.0,0.0059612556,-0.29097715,0.0001284727,0.002760827,0.0022759812,-0.011988308,-0.0023335451,0.030407406,-0.029099477,-0.024737187,0.01563346,-0.06292767,-0.2244835,0.028925685,0.039944243,-0.02994
-0.54943687,-0.063359395,0.0062026368,0.0008209889,0.00010725517,0.0,0.001730638,0.03216442,0.00016094021,0.0040567056,0.0013140382,-0.011607359,0.012231898,-0.025637357,0.0133450655,-0.013245831,-0.048026174,0.022884903,0.015205118,-0.027577002,-0.024306843,0.006703375
0.06166319,-0.014995911,0.011685935,0.0046013044,-0.0027788766,0.0,0.0014507625,0.0021017056,0.00018302932,-0.008657495,0.0034204335,-0.00013535316,-0.00928037,-0.095326304,-0.05674817,0.019003127,-0.023190754,0.011634407,-0.2531297,-0.06518764,0.053380124,0.024628377
0.18009117,0.14139877,0.01622412,0.0035791346,-0.005296276,0.0,0.0017007667,0.055689555,0.0001838354,0.012171369,0.005035433,0.04080439,-0.008499174,0.0494947,-0.007328508,0.00785225,0.12539354,-0.012908652,0.06119493,0.024634251,-0.03140269,0.022130068
0.15230237,0.019351274,0.0060138744,-0.004085371,0.015180931,0.0,0.0037910144,-0.037727237,0.00015798707,0.009370666,0.0017787345,0.001103123,0.01267045,-0.051126447,0.06280848,0.020294512,-0.19803116,-0.010058603,0.11872921,-0.07256054,0.011084643,0.02121144
0.20186757,0.12622447,0.012516509,-0.0028704621,0.0044748345,0.0,0.0019883397,0.13784075,0.00025503867,0.035076033,0.00532867,0.010113034,-0.008914828,0.12196363,0.00094485295,0.011064253,0.12182778,0.011033473,0.21078834,0.020287205,0.17904417,0.056665357
-0.42257106,-0.13705459,0.005467881,0.0016920966,-0.014257599,0.0,0.003030319,0.02720089,0.00016455918,0.0045333686,0.002024985,0.0025660405,-0.004572673,0.024843566,-0.044089075,-0.014997294,0.0059042964,0.014687133,-0.068791464,0.05202698,-0.02382504,-0.016972383
0.22666012,0.03230327,0.029021533,0.0054704887,-0.004994152,0.0,0.004730012,0.07947697,0.00014476712,0.0083179,0.0017624896,0.021245725,-0.0046558604,0.088428184,-0.010838402,0.012493291,0.10257632,-0.06139248,0.45211205,0.12475649,0.089199714,0.06152376
-0.41890898,-0.1417557,0.004789087,-0.006591398,-0.01403469,0.0,0.0024656113,0.03164434,0.0001425019,0.017536396,0.0020613302,0.008518695,-0.010888884,-0.04950916,-0.0487275,-0.015208592,0.017348843,0.021911511,-0.0943796,0.0025682081,0.036433633,-0.035027623
-0.35986814,0.08569105,0.012008096,-0.001709559,0.02881069,0.0,0.0007192024,0.15873854,0.00015268056,0.027240273,0.002068983,-0.019447446,0.010712363,-0.043271687,0.022400746,0.03932969,0.025952827,-0.006863984,-0.040869396,-0.021496814,0.051068936,0.00392094
0.08976696,0.016299263,0.014317332,0.002919893,-0.005557833,0.0,-0.112188615,0.038231928,8.740304e-05,0.003710253,0.0033365232,0.009533031,-0.008108098,0.05137481,-0.05109948,0.0017996634,0.004926996,-0.06516407,-0.2810798,-0.082790345,-0.069648266,-0.038674477
0.08324431,0.11419275,0.016341276,0.0025756515,-0.0073346663,0.0,-0.040861137,0.013963724,0.00012021588,-0.003485196,-0.12747711,-0.0069272886,-0.008890155,-0.0803836,-0.029453095,0.0049941535,0.04072263,-0.033351537,-0.16499805,-0.08094108,-0.10100689,-0.008337642
0.1405688,0.037861273,0.012153879,0.0026128595,-0.005093817,0.0,0.0031502373,-0.0940115,0.00015798707,0.0063380334,0.0017783633,0.0020171467,0.014931281,-0.042471506,0.038494814,0.020822471,-0.11911283,-0.022107318,0.013738825,-0.00812414,0.010416732,0.007006606
0.23019943,0.18327199,0.027897572,-0.004990872,0.0044728178,0.0,0.01439989,0.053009253,0.0002509583,0.0115681235,0.021101281,-0.0014365689,0.014636121,-0.03409502,0.004930584,0.0027182004,-0.020914141,0.04371518,-0.053863827,0.082039446,0.11624371,-0.013273581
0.15433758,-0.16019896,0.007574144,0.0041186768,0.019517059,0.0,0.0057523157,0.06272795,0.00040560766,0.021565916,0.0033988713,-0.009444779,-0.01200834,0.057821818,0.0688959,0.004656149,-0.027628575,-0.022162091,-0.12702201,0.026787503,-0.09408738,0.007054552
0.0659057,0.110204294,-0.16946493,0.001050572,-0.00428153,0.0,-5.1115803e-05,-0.13381349,0.0001007978,0.0011186464,0.00841486,0.014179568,0.0037180749,0.06570406,-0.020888114,-0.054345094,0.022349631,0.03806632,-0.19165248,-0.026703868,0.044295628,-0.080186926
0.08997622,-0.06288573,0.007958335,0.001656403,-0.004926743,0.0,0.0047399737,-0.33133483,0.0001370971,0.0032235857,0.0034016985,-0.0098314565,-0.015495821,0.028485067,-0.03457468,0.005022054,0.017785579,-0.06197467,-0.23783727,0.033201836,0.030427035,0.012385101
0.06884388,-0.046691746,0.0076433653,6.1944535e-05,-0.0038033258,0.0,-0.07290358,-0.1448934,6.660559e-05,0.003566537,0.0033182304,0.01361765,-0.0048949984,0.039817393,-0.045493033,0.012246829,0.04621681,-0.09840493,-0.2953359,-0.0507039,0.041128166,-0.061303068
0.109906316,0.1543078,0.02790165,0.010238357,0.0060734455,0.0,0.0022806644,0.056767177,0.00014255688,0.0066464874,0.020978913,-0.00419797,0.020284086,-0.057760153,0.044988398,0.00766542,-0.048496813,0.03716799,-0.091070995,0.0013902173,0.055726018,-0.004072208
-0.38687038,-0.09480755,0.0049025794,0.0044142148,0.0041309507,0.0,0.0049751033,0.033798035,0.0001544146,0.025973624,0.0020111667,-0.006076466,0.012949995,-0.040605005,-0.04146672,-0.0056796274,-0.007096103,0.013547691,-0.043341607,0.096761875,-0.0059308806,0.009324937
-0.39467427,-0.1388992,0.004679621,0.0016506423,-0.01469089,0.0,0.001300748,0.029625371,0.0001451945,1.6675964e-05,0.0020453213,0.0017336118,-0.0140935,-0.04953877,-0.058584698,-0.015185132,0.013553433,0.024558056,-0.08158098,-0.01235003,0.044889823,-0.05280008
0.14986005,0.091463275,0.009627939,0.004579774,-0.0048313187,0.0,0.0016508404,0.04613669,0.00014315474,-0.030674482,0.0050327755,-0.13960195,-0.014736532,-0.09206442,0.041534554,0.010055423,0.0818854,0.07928913,0.22699997,0.007828473,-0.038888488,-0.020558655
-0.45960265,-0.11870314,0.005296415,-0.0019705102,-0.011980486,0.0,0.0029022382,0.028373882,0.00015864748,0.005056787,0.0020066882,-0.020622807,0.012103424,-0.022419384,-0.025032153,-0.01269695,-0.019353636,0.018161476,-0.035250306,0.026847027,-0.023896245,-0.0075875586
0.10705363,0.16727248,0.027900236,-0.010904313,0.0039884867,0.0,0.0022736446,0.052782822,0.00014255688,0.012669972,0.020978913,-0.004420486,0.016441297,-0.059806306,0.043008145,0.0072215414,-0.04889297,0.03527599,-0.093119115,-0.0014614562,0.0536516,-0.006268692
0.09458298,-0.055973142,0.0071437983,0.0056687235,0.033036318,0.0,0.0010692541,-0.27173248,0.0001434997,0.018696766,0.0033811175,-0.014108216,0.029647483,-0.062977195,0.023979578,-0.04835427,0.034061007,-0.029321436,-0.13204218,-0.035790846,0.045685664,-0.00031028275
0.22285374,0.0013496333,0.017000156,0.002197419,-0.004698106,0.0,0.0008194703,-0.08147108,0.00014553193,0.0033642752,0.0019343041,0.0053034197,0.0036275568,0.0929271,-0.020203916,0.031212008,0.11850349,0.28122717,0.47678652,-0.031522986,-0.076287575,0.0347079
-0.31610134,-0.09129013,0.0062244274,0.002770824,-0.014156044,0.0,0.00062352035,0.05473111,0.00014437533,-0.0061854166,0.0011449407,0.095482066,0.0003766785,-0.055150397,-0.03356144,0.008189987,0.012699134,0.04003448,0.07167314,0.03281273,-0.0057444973,0.009214049
0.22656757,0.15416288,0.014700267,0.0042520566,-0.006685945,0.0,0.002092578,0.056560505,0.00026963276,0.010028183,0.0051443544,0.04377913,-0.00019195362,0.12076789,-0.005505404,0.005944553,0.23057187,0.07918394,0.3580379,0.047132142,-0.033812333,0.06864769
