Variable,Node purity increase,MSE_increase,P_value,Top
Material_Main,24.776044845581055,44.90013399552265,6.610047165726762e-17,True
Period (d),47.98023223876953,18.08757638317494,0.007540768104628639,True
Turning times,20.62647819519043,4.60662632914807,0.14330646111028023,True
V2_Ventilation Interval (min),18.695261001586914,1.5040307574691028,0.008219723921471073,False
M1_is Enclosed,0.7932695746421814,0.6067018341866692,0.0017448835480353727,False
 Composting Method,209.6056671142578,1.7808997414149008,0.005177975897839068,True
Additive_3,0.0008880550740286708,8.019171708006922e-05,0.0009280907839366693,False
Additive_2,0.12106077373027802,0.0885665553303081,0.0009823055692135382,False
Additive_1,72.44357299804688,64.84945661713427,2.0972043157024564e-17,True
Material_3,0.3884918689727783,0.0002162358944772791,0.0009276284459416715,False
Additive_4,0.0,0.0,0.0009280028627023629,False
Material_2,3.4854676723480225,3.2853327862215984,0.10589604177376673,False
Application Rate (%DW),15.31273365020752,29.747475529032673,0.00021378625459544888,False
Compost volume (m3),70.89306640625,32.478706072507244,3.099921196088123e-08,True
V1_Ventilation Type,2.15765380859375,0.18805977060195467,0.0010547272408057656,False
V4_Ventilation Day,13.195164680480957,4.471136270015008,0.03603324291153307,False
V3_Ventilation Duration (min),0.17393501102924347,0.004206694805440669,0.0009292404281441538,False
V5_Ventilation rate (L/min/kg iniDW),0.7544140219688416,1.7091388933932974,0.00413656253169965,False
Initial TN (%),2.6223185062408447,2.817036873112455,0.11213830645518581,False
Initial Moisture Content (%),8.291891098022461,14.125149432367394,0.17884372739717364,False
Initial C/N (%),1.2596968412399292,0.08372149864864831,0.0013139782804390211,False
Initial pH,11.628923416137695,12.923379388267183,0.525519102464103,False
Initial TC (%),1.1937824487686157,3.1990058394721768,0.01643966991013926,False
