Initial GI (%),Initial pH,Additive_3,Turning times,Initial Moisture Content (%),Additive_1,V5_Ventilation rate (L/min/kg iniDW),M1_is Enclosed,V4_Ventilation Day, Composting Method,Application Rate (%DW),Additive_2,Additive_4,Material_3,Material_Main,V1_Ventilation Type,V3_Ventilation Duration (min),V2_Ventilation Interval (min),Initial C/N (%),Material_2,Period (d),Compost volume (m3),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
27.32884658064516,7.701639551665092,None,28.0,69.17038097921103,Carbonatite,0,0.0,0,Windrow,5.683192609378756,None,None,Straw,Cattle manure,None,0,0,14.544504993108706,Green waste,35.0,2.147162565177521,1.596639959668374,23.22233786559355,110.16289000000006,8.595538709338207,0.6996394991874695,0.1549194841587203,24.180256401700444
27.32884658064516,5.525958839384512,None,23.0,50.83904524253341,Calcium magnesium phosphate fertilizer,0,1.0,0,Reactor,9.896118503485638,Potassium phosphate,None,Mature compost,Cattle manure,None,0,0,16.0,None,65.0,2.147162565177521,1.596639959668374,25.546239354693984,109.80136200000008,8.389518877016632,0.4990974366664886,0.158261611976634,1000000.0
27.32884658064516,5.981452479131427,None,10.0,69.0,Urea,0,0.0,0,Trough,5.92714842961867,Mg(OH)₂,None,Poultry manure,Cattle manure,None,0,0,10.502768210471814,Green Waste,99.0,2.147162565177521,1.596639959668374,16.769139411974,110.15009000000003,8.389518877016632,0.5725113153457642,0.159809524575878,20.641522321110507
27.32884658064516,6.94134427909352,None,6.0,68.0,K₂SO₄,0,1.0,0,Reactor,2.445821795359084,Microbiological agent,None,Byproduct,Cattle manure,None,0,0,23.0,Byproduct,100.0,2.147162565177521,1.596639959668374,15.96639959668374,110.39038300000004,6.018421386522681,0.8053974509239197,0.1962609971768697,1000000.0
27.32884658064516,7.0,None,13.0,67.15537573034717,Mg(OH)₂,0,1.0,0,Reactor,4.9734049974705234,Mg(OH)₂,None,Straw,Cattle manure,None,0,0,25.0,Husk,93.0,2.147162565177521,1.596639959668374,39.91599899170935,109.31181100000003,8.700043703892016,0.7119753956794739,0.2613432680260795,1000000.0
27.32884658064516,5.5286637713965225,None,4.0,59.5787738968495,MgCl₂,0,1.0,0,Reactor,2.52835072810225,Organic acid,None,Byproduct,Cattle manure,None,0,0,12.0,None,102.0,2.147162565177521,1.596639959668374,19.15967951602049,110.87126500000004,5.518757314993995,0.9490841031074524,0.1729004198106246,1000000.0
27.32884658064516,5.0,None,27.0,69.0,MgCl₂,0,1.0,0,Windrow,7.528360724860034,Organic acid,None,Mature compost,Cattle manure,None,0,0,24.536900661157517,None,31.0,2.147162565177521,1.596639959668374,39.17659608201743,109.49973600000004,8.389518877016632,0.5188960433006287,0.2223129037005199,27.876431583898043
27.32884658064516,5.0,None,10.0,53.49818208753607,Gypsum,0,0.0,0,Windrow,3.683029132885769,Biochar,None,Poultry manure,Cattle manure,None,0,0,12.063910802424768,Byproduct,55.0,2.147162565177521,1.596639959668374,19.261722057026343,110.62716000000006,7.0201086433818025,0.8007693290710449,0.1406919322652644,24.6715229201896
27.32884658064516,6.543391447391963,None,28.0,53.0,Forsterite,0,1.0,0,Reactor,8.323216545206865,MgO,None,Byproduct,Cattle manure,None,0,0,13.0,Byproduct,114.0,2.147162565177521,1.596639959668374,20.756319475688866,110.75048600000004,9.049186115062078,0.5470687747001648,0.1706636813176038,1000000.0
27.32884658064516,7.0,None,25.0,67.00960112656023,Phosphogypsum,0,1.0,0,Reactor,7.864000879567652,Gypsum,None,None,Cattle manure,None,0,0,15.560197742191193,Green waste,119.0,2.147162565177521,1.596639959668374,24.84403349552407,110.31518000000004,8.389518877016632,0.4985584318637848,0.1870753701169314,23.09044589573366
27.32884658064516,6.0,None,0.0,61.959370859375404,Mature compost,0,1.0,0,Windrow,4.595445802351725,Potassium phosphate,None,None,Cattle manure,None,0,0,23.0,Plastic tube pieces,87.0,2.147162565177521,1.596639959668374,36.722719072372605,109.66374800000004,8.98086152522795,0.7092145085334778,0.190356019081956,1000000.0
27.32884658064516,6.0,None,30.0,50.88903874360837,Phosphogypsum,0,0.0,0,Trough,8.95813103220765,Organic acid,None,Poultry manure,Cattle manure,None,0,0,13.579017476465111,Plastic tube pieces,70.0,2.147162565177521,1.596639959668374,21.6808019159594,110.28704000000003,8.389518877016632,0.4908187985420227,0.1190299253093866,22.09483543401748
27.32884658064516,5.580235956476008,None,23.0,69.0,MgO,0,1.0,0,Windrow,3.7228554560062928,MgSO₄,None,Mature compost,Cattle manure,None,0,0,19.270295957461265,Green Waste,35.0,2.147162565177521,1.596639959668374,30.767724560318584,110.11751900000004,7.0201086433818025,0.9407544732093812,0.2328046359223372,24.953186298308328
27.32884658064516,7.806741952381228,None,24.0,57.0,Lime,0,1.0,0,Windrow,2.638177851206696,Gypsum,None,Byproduct,Cattle manure,None,0,0,12.049380278949675,Green Waste,58.0,2.147162565177521,1.596639959668374,19.23852204261111,110.08685300000003,5.771697550092909,0.8013798594474792,0.1680345620701285,24.45316818968729
27.32884658064516,7.0,None,25.0,59.36942111574041,None,0,1.0,0,Trough,2.433893009240676,None,None,Green waste,Cattle manure,None,0,0,13.74187017904964,Green waste,129.0,2.147162565177521,1.596639959668374,21.94081904844585,110.17911700000006,5.847820641693111,0.9715233445167542,0.1976324750237617,22.956888777168952
27.32884658064516,6.0,None,28.0,67.65334863012939,Sodium salt,0,0.0,0,Windrow,3.019024646923124,DCD,None,Green waste,Cattle manure,None,0,0,13.0,Plastic tube pieces,84.0,2.147162565177521,1.596639959668374,20.756319475688866,110.28704000000003,7.0201086433818025,0.9698036313056946,0.1148817531229199,1000000.0
27.32884658064516,6.898886229473981,None,16.0,52.97780071118633,Calcium magnesium phosphate fertilizer,0,1.0,0,Trough,5.825555830812645,MgO,None,Byproduct,Cattle manure,None,0,0,12.672406437366996,Plastic tube pieces,86.0,2.147162565177521,1.596639959668374,20.233270503058883,110.39038300000004,9.049186115062078,0.6822811961174011,0.1737263913450818,22.473755930158635
27.32884658064516,7.0,None,11.0,64.0,Inorganic acid,0,1.0,0,Trough,7.883639712500754,MgO,None,Straw,Cattle manure,None,0,0,16.585780884012944,None,55.0,2.147162565177521,1.596639959668374,26.48152052171892,109.49557900000003,8.389518877016632,0.521130383014679,0.1853167378687781,23.228444256130118
27.32884658064516,6.0,None,3.0,69.0,Sand,0,1.0,0,Reactor,4.397832916174504,None,None,Straw,Cattle manure,None,0,0,19.647023862877003,Green Waste,133.0,2.147162565177521,1.596639959668374,31.36922338802752,108.99085800000005,7.264485596370564,0.9367934465408324,0.2553568316741924,16.409828962582722
27.32884658064516,6.864740289604297,None,16.0,69.0,Ferric salt,0,1.0,0,Reactor,4.295487849245282,Ca-superphosphate,None,Byproduct,Cattle manure,None,0,0,11.0,None,113.0,2.147162565177521,1.596639959668374,17.563039556352113,110.39038300000004,7.679775881427245,0.901393473148346,0.1759029175729283,1000000.0
27.32884658064516,5.181240726881538,None,0.0,64.0,MgCl₂,0,0.0,0,Windrow,4.732482461918506,DCD,None,Straw,Cattle manure,None,0,0,11.249413957969333,None,60.0,2.147162565177521,1.596639959668374,17.961263848145,110.62585000000009,8.98086152522795,0.6461576819419861,0.131376336150511,19.699764603338195
27.32884658064516,5.422642183675388,None,25.0,59.0,None,0,1.0,0,Windrow,7.273618326574764,None,None,Poultry manure,Cattle manure,None,0,0,11.096897342262029,Green Waste,62.0,2.147162565177521,1.596639959668374,17.717749724993332,110.62585000000009,8.389518877016632,0.588189959526062,0.1524518278319664,22.236241577649803
27.32884658064516,8.0,None,19.0,57.0,Microbiological agent,0,1.0,0,Windrow,4.302584018020284,Zeolite,None,Mature compost,Cattle manure,None,0,0,25.0,Husk,67.0,2.147162565177521,1.596639959668374,39.91599899170935,109.73173400000005,7.0201086433818025,0.9992687106132508,0.2196889484112309,1000000.0
27.32884658064516,6.0,None,31.0,67.0,MgCl₂,0,0.0,0,Trough,8.877392231509617,Potassium phosphate,None,Green waste,Cattle manure,None,0,0,12.33174906542486,Green waste,128.0,2.147162565177521,1.596639959668374,19.68936333046046,110.62716000000006,8.389518877016632,0.493758350610733,0.1786731340774032,21.88099626313594
27.32884658064516,6.0,None,27.0,65.0,Forsterite,0,1.0,0,Trough,9.481643559504736,DCD,None,Byproduct,Cattle manure,None,0,0,13.466178857798706,None,114.0,2.147162565177521,1.596639959668374,21.50063926840284,110.55869600000004,9.049186115062078,0.4828487634658813,0.1459587157451118,20.570855084217964
27.32884658064516,5.0,None,24.0,56.0,Lime,0,0.0,0,Trough,6.919808069174163,MgSO₄,None,Green waste,Cattle manure,None,0,0,14.176275793889968,Plastic tube pieces,91.0,2.147162565177521,1.596639959668374,22.634408411804223,110.82450000000006,8.389518877016632,0.4909440577030182,0.1334561649306672,22.9116406837527
27.32884658064516,7.0,None,23.0,56.49924248743965,Ca-superphosphate,0,0.0,0,Trough,7.975326788460973,Mg(OH)₂,None,Straw,Cattle manure,None,0,0,13.11947989061886,Plastic tube pieces,109.0,2.147162565177521,1.596639959668374,20.94708584342774,110.11872700000004,8.389518877016632,0.4908605515956878,0.1324791478947858,21.82338274211012
27.32884658064516,6.179775702472698,None,7.0,61.61697714804494,Sulfur,0,1.0,0,Reactor,5.153919188401482,DCD,None,None,Cattle manure,None,0,0,17.419967110209765,Husk,48.0,2.147162565177521,1.596639959668374,27.81341558426972,109.64834800000006,8.944420656880776,0.7179563641548157,0.2017179248146684,22.229438760381235
27.32884658064516,7.0,None,11.0,60.0,Lime,0,0.0,0,Windrow,8.550747594831181,MgSO₄,None,Mature compost,Cattle manure,None,0,0,19.37237597010813,Plastic tube pieces,86.0,2.147162565177521,1.596639959668374,30.93070958759403,109.48834900000006,8.389518877016632,0.521130383014679,0.1710676786518236,21.83633295201072
27.32884658064516,6.0,None,25.0,52.0,MgCl₂,0,1.0,0,Reactor,7.990102802891552,Ca-superphosphate,None,None,Cattle manure,None,0,0,11.100424918902132,None,123.0,2.147162565177521,1.596639959668374,17.723381994817718,111.91406900000004,7.681901137701582,0.4385088384151459,0.1578661731051922,1000000.0
27.328846580645163,6.272614221079911,None,27.0,60.65423071783016,MgO,0,1.0,0,Reactor,4.442138404881629,Gypsum,None,Mature compost,Cattle manure,None,0,0,14.0,Plastic tube pieces,126.0,2.147162565177521,1.596639959668374,22.352959435357235,110.34743000000006,7.0201086433818025,0.971244215965271,0.1729332924307151,1000000.0
27.32884658064516,6.0,None,29.0,56.77479998270477,Sodium phosphates,0,1.0,0,Reactor,8.645823726497875,Calcium magnesium phosphate fertilizer,None,Green waste,Cattle manure,None,0,0,13.45221393300142,Green waste,82.0,2.147162565177521,1.596639959668374,21.47834231143773,110.28704000000003,8.389518877016632,0.4720323085784912,0.1619843191673135,22.60950679596164
27.32884658064516,5.0,None,15.0,69.0,Ferric salt,0,1.0,0,Windrow,7.09698069172356,Microbiological agent,None,Byproduct,Cattle manure,None,0,0,13.140387356052006,Husk,88.0,2.147162565177521,1.596639959668374,20.98046753819369,110.55869600000004,9.049186115062078,0.4681382179260254,0.1534643287346039,21.40154651520025
27.32884658064516,5.454258241820002,None,10.0,61.0,Forsterite,0,0.0,0,Trough,5.505231292027904,Mg(OH)₂,None,Straw,Cattle manure,None,0,0,15.505526929116922,Plastic tube pieces,118.0,2.147162565177521,1.596639959668374,24.75674389074213,110.31387000000008,8.389518877016632,0.69046550989151,0.1393675379296881,20.65469460477249
27.32884658064516,7.0,None,12.0,56.48141860967475,Gypsum,0,0.0,0,Trough,5.365746773984203,Biochar,None,Mature compost,Cattle manure,None,0,0,13.68600609236612,None,94.0,2.147162565177521,1.596639959668374,21.85162421533656,110.17911700000006,8.700043703892016,0.6704223155975342,0.1172359202109029,1000000.0
