V5_Ventilation rate (L/min/kg iniDW),Additive_3,Application Rate (%DW),Additive_1,V2_Ventilation Interval (min),V3_Ventilation Duration (min),V4_Ventilation Day,M1_is Enclosed,Turning times,Material_2,Material_Main, Composting Method,Additive_2,Compost volume (m3),Period (d),Initial GI (%),Additive_4,Initial C/N (%),Initial pH,Material_3,Initial Moisture Content (%),V1_Ventilation Type,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
0.9286400752722339,4.0,9.041132802940897,13.0,1110.0,6.99591317964172,7.0,0.0,0.0,14.0,10,1.0,7.0,0.6277154746460176,27.0,27.32884658064516,1.0,18.0,6.0,2.0,69.0,1.0,2.0952942734506244,34.41952159587709,107.21339300000001,8.55636018450719,0.3987388014793396,0.13821506340838463,1000000.0
0.7402482997495414,4.0,6.173903581509346,21.0,53.0,27.540872359153965,0.0,0.0,3.0,4.0,10,1.0,3.0,0.6277154746460176,30.0,27.32884658064516,1.0,31.0,8.551215369789382,4.0,67.0,1.0,2.0952942734506244,70.30033630784988,107.52957900000003,8.689536309929874,0.5936675071716309,0.15433592449159353,1000000.0
1.6271747264545644,4.0,2.5658768390609663,21.0,871.0,58.85083982050334,23.0,1.0,5.0,2.0,10,2.0,2.0,0.6277154746460176,41.0,27.32884658064516,1.0,44.21806461652948,9.779625133081861,0.0,63.0,1.0,2.0952942734506244,92.64985757408388,107.69511200000001,7.159864620652119,1.1100467443466187,0.13626746990875488,1000000.0
0.06422716849185939,4.0,5.05788783474975,38.0,669.0,30.97254310165925,15.0,1.0,6.0,12.0,10,0.0,1.0,0.6277154746460176,24.0,27.32884658064516,1.0,35.0,8.098515579630964,3.0,64.72968795762623,1.0,2.0952942734506244,82.45627458163315,106.53834200000003,8.355874969316792,0.6504696607589722,0.09568276800369872,1000000.0
1.4127966946282577,4.0,5.952763199324735,15.0,1007.0,25.612025224691187,3.0,1.0,23.0,6.0,10,0.0,12.0,0.6277154746460176,31.0,27.32884658064516,1.0,23.0,11.134348159120297,2.0,67.0,1.0,2.0952942734506244,25.061978940011336,104.90629100000002,9.023373554933746,0.40876132249832153,0.17623227364608451,1000000.0
0.1302484930470844,4.0,2.0009445507453885,15.0,1267.0,0.564387333732852,12.0,1.0,26.0,3.0,10,1.0,10.0,0.6277154746460176,28.0,27.32884658064516,1.0,40.53685768526063,11.879089355828732,4.0,58.0,1.0,2.0952942734506244,84.93664577160952,106.64499200000002,7.275912395278451,0.7958754301071167,0.1664066722108471,27.334483317135
1.2796098333747343,4.0,6.193352970902227,38.0,0.0,1.0837379060801378,3.0,0.0,3.0,14.0,10,1.0,3.0,0.6277154746460176,44.0,27.328846580645163,1.0,42.68563906945849,5.481974204860766,3.0,70.04198354698515,0.0,2.0952942734506244,90.33344466717337,104.71260000000004,9.047400240999549,0.3852767050266266,0.1519083083721885,1000000.0
1.7918791289322278,4.0,9.989408275668477,2.0,143.0,11.092869800133835,4.0,1.0,0.0,5.0,10,0.0,3.0,0.6277154746460176,23.0,27.32884658064516,1.0,39.0,11.26224274378715,0.0,53.0,1.0,2.0952942734506244,15.717013533860678,108.01867200000004,10.070275540302939,0.9738898873329163,0.18838253808697714,1000000.0
0.05085072281027059,4.0,4.208395082233452,11.0,704.0,24.49718842532824,3.0,0.0,26.0,13.0,10,2.0,3.0,0.6277154746460176,26.0,27.32884658064516,1.0,21.0,10.464461006924989,0.0,58.0,1.0,2.0952942734506244,61.835891934144946,105.18528100000003,8.51907531009814,0.5856946706771851,0.12648017500668096,1000000.0
1.1715263958890931,4.0,4.310797267361355,34.0,1224.0,13.52204827565852,16.0,1.0,0.0,12.0,10,0.0,0.0,0.6277154746460176,36.0,27.328846580645163,1.0,33.0,8.52425681358862,0.0,54.7940707374717,1.0,2.0952942734506244,20.445764932950738,108.31593100000003,9.054097621124093,0.4210643470287323,0.12061293233327908,1000000.0
1.5135484670754646,4.0,3.2403874128322583,8.0,156.0,40.826536877177034,23.0,0.0,10.0,3.0,10,1.0,1.0,0.6277154746460176,33.0,27.32884658064516,1.0,39.0,11.39523949547996,5.0,56.0,1.0,2.0952942734506244,70.22969099686146,107.53800000000003,7.159864620652119,1.0468379259109497,0.1699981629710754,1000000.0
0.5943239626309105,4.0,3.697939740659406,4.0,702.0,14.45394411684074,8.0,1.0,14.0,0.0,10,1.0,0.0,0.6277154746460176,45.0,27.32884658064516,1.0,29.0,7.0,0.0,60.0,1.0,2.0952942734506244,37.45290627955346,105.76392100000004,7.20707327897402,0.34451404213905334,0.1838342156606791,1000000.0
1.9927982705138598,4.0,5.523584062946313,36.0,711.0,3.699320832616686,10.0,0.0,12.0,12.0,10,1.0,0.0,0.6277154746460176,48.0,27.32884658064516,1.0,27.0,8.0,0.0,55.0,1.0,2.0952942734506244,31.41998511463276,105.21424200000003,9.17637787209896,0.988469123840332,0.14880547563108543,1000000.0
