Material_Main,Turning times,Application Rate (%DW),V3_Ventilation Duration (min), Composting Method,Initial pH,V1_Ventilation Type,Compost volume (m3),Additive_4,Initial Moisture Content (%),V2_Ventilation Interval (min),Additive_3,Initial GI (%),Material_2,Material_3,Period (d),V4_Ventilation Day,Additive_1,Initial C/N (%),M1_is Enclosed,Additive_2,V5_Ventilation rate (L/min/kg iniDW),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
8,0.0,4.917913172908297,0.0,1.0,7.469592262135631,0.0,4.210797122302158,1.0,79.81080975966316,0.0,4.0,27.32884658064516,0.0,0.0,133.0,34.0,21.0,26.984231403566202,1.0,7.0,1.4342924929381584,2.1457865217391303,45.25397729242256,102.80810500000003,7.041876808318434,0.42605969309806824,0.1747322102702324,1000000.0
8,2.0,5.899642111427336,6.913365897044628,1.0,10.441081488571601,1.0,4.210797122302158,1.0,73.00267928785276,384.0,4.0,27.32884658064516,3.0,2.0,80.0,24.0,30.0,27.0,1.0,2.0,0.3675857443127786,2.1457865217391303,29.28994026872672,98.91544400000002,7.243382362567509,0.4722786247730255,0.126691567851618,1000000.0
8,0.0,3.8834541540214707,0.0,2.0,11.473513910113105,0.0,4.210797122302158,1.0,55.0,0.0,4.0,27.32884658064516,4.0,2.0,73.0,53.0,7.0,10.0,0.0,9.0,1.2380278835794685,2.1457865217391303,24.242170094093506,99.47460900000004,5.2422472867928835,0.49727198481559753,0.15559355345638587,1000000.0
8,7.0,5.574574697612824,5.673537462071883,1.0,10.350961447648496,1.0,4.210797122302158,1.0,80.91022876530951,289.0,4.0,27.32884658064516,0.0,2.0,26.0,13.0,15.0,40.0,1.0,1.0,1.5240850965099564,2.1457865217391303,26.023897667090456,101.60868300000004,10.499866984394766,0.46183881163597107,0.18875148759781196,1000000.0
8,6.0,2.2845279929209634,23.31611361667801,0.0,9.871170283726254,1.0,4.210797122302158,1.0,52.0,309.0,4.0,27.32884658064516,0.0,9.0,86.0,36.0,7.0,36.0,1.0,2.0,0.5142965528389163,2.1457865217391303,64.48563705351216,101.36726400000003,8.565318271326275,0.45747557282447815,0.16095111878999432,1000000.0
8,2.0,8.584191719061215,35.75591460944624,2.0,5.0,1.0,4.210797122302158,1.0,55.0,15.0,4.0,27.32884658064516,4.0,5.0,64.0,43.0,36.0,24.0,1.0,0.0,0.021996249564330883,2.1457865217391303,66.30285895460423,98.60478400000004,7.6946440530744615,0.47988489270210266,0.13590829161451373,1000000.0
8,0.0,7.344697194166737,0.0,2.0,7.0,0.0,4.210797122302158,1.0,74.21946066253979,0.0,4.0,27.32884658064516,0.0,3.0,54.0,41.0,6.0,29.0,1.0,5.0,0.7494517484814647,2.1457865217391303,24.710033403460283,101.57907400000005,6.818085868291909,0.4414568841457367,0.1427142991796094,1000000.0
8,0.0,4.265809762257141,0.0,0.0,6.0,0.0,4.210797122302158,1.0,81.00627263803281,0.0,4.0,27.32884658064516,0.0,2.0,85.0,55.0,17.0,33.0,1.0,7.0,0.3684648991671857,2.1457865217391303,30.13088001393166,101.84325000000004,7.041876808318434,0.4186907708644867,0.11909492153612486,1000000.0
8,2.0,8.387990799456428,0.0,1.0,8.18636213779843,0.0,4.210797122302158,1.0,70.0458465372175,0.0,4.0,27.328846580645163,5.0,9.0,125.0,23.0,30.0,39.0,1.0,8.0,0.7050884877911168,2.1457865217391303,63.72468141240459,99.76528500000002,7.6739030192898285,0.4560079872608185,0.18842543454288777,1000000.0
8,2.0,7.1127630324211895,0.0,1.0,6.996217682476053,0.0,4.210797122302158,1.0,70.10992314708704,0.0,4.0,27.328846580645163,0.0,4.0,106.0,30.0,14.0,16.0,1.0,15.0,1.9001723331403935,2.1457865217391303,25.968514802466007,102.81556400000001,7.8542374322121935,0.40182217955589294,0.19281303691537346,1000000.0
8,0.0,3.6849093030323283,0.0,1.0,9.376383872291543,0.0,4.210797122302158,1.0,75.4898046838542,0.0,4.0,27.32884658064516,14.0,2.0,101.0,53.0,20.0,33.0,1.0,2.0,0.024972789580022914,2.1457865217391303,54.91181248619427,99.55024500000005,4.353920230601656,0.45489493012428284,0.134404074180135,1000000.0
8,0.0,3.278895980900239,12.475316136398554,1.0,10.79946203137202,1.0,4.210797122302158,1.0,81.69704455703828,270.0,4.0,27.32884658064516,3.0,9.0,86.0,20.0,21.0,42.95210421296225,1.0,6.0,0.6796001493866537,2.1457865217391303,93.06143137839263,99.53249500000004,5.817274383688818,0.3113095462322235,0.1495714605012566,1000000.0
8,0.0,4.503398705678824,0.0,2.0,8.0,0.0,4.210797122302158,1.0,78.75236129823985,0.0,4.0,27.328846580645163,14.0,0.0,76.0,69.0,4.0,15.775910294404415,1.0,13.0,1.8428331809029663,2.1457865217391303,19.27065556497633,101.57289600000004,5.2422472867928835,0.5286579132080078,0.147841342800965,1000000.0
8,0.0,4.979925691811322,46.63975113644071,0.0,6.0,1.0,4.210797122302158,1.0,59.0,1364.0,4.0,27.32884658064516,0.0,4.0,49.0,43.0,28.0,40.20866220290858,1.0,2.0,0.544574172837498,2.1457865217391303,86.27920541216284,100.72432500000005,7.530692164203612,0.45906755328178406,0.10614342804871682,23.488372184560966
8,8.0,5.53931449896559,0.0,1.0,10.376003275107347,0.0,4.210797122302158,1.0,73.81604125225202,0.0,4.0,27.328846580645163,0.0,3.0,81.0,30.0,2.0,28.0,1.0,15.0,1.3150569392133682,2.1457865217391303,61.317903558223136,101.84699200000003,7.885839366251749,0.2993551790714264,0.23032114430884867,1000000.0
8,4.0,5.081844637522946,0.0,2.0,8.0,0.0,4.210797122302158,1.0,69.0,0.0,4.0,27.32884658064516,13.0,4.0,129.0,27.0,2.0,24.0,1.0,1.0,1.0331520409099806,2.1457865217391303,72.27291988692595,99.44263300000004,7.28565032558451,0.4569111168384552,0.14594738803166338,1000000.0
8,7.0,6.751061360537723,0.0,1.0,5.0,0.0,4.210797122302158,1.0,82.40732987502733,0.0,4.0,27.32884658064516,0.0,5.0,55.0,55.0,6.0,38.0,1.0,2.0,1.2007075817241923,2.1457865217391303,38.6294874836896,99.69500300000006,8.472210515372211,0.4413415491580963,0.20351928582594625,1000000.0
8,6.0,5.91160586823486,8.99390837495625,2.0,9.81510566805267,1.0,4.210797122302158,1.0,53.0,756.0,4.0,27.32884658064516,14.0,3.0,63.0,49.0,12.0,34.0,0.0,1.0,1.5264354369674493,2.1457865217391303,83.54427561488536,97.89977900000004,9.482661096863414,0.4702294170856476,0.13360323102372634,1000000.0
8,0.0,8.612788605885694,0.0,1.0,9.460326700555452,0.0,4.210797122302158,1.0,66.0,0.0,4.0,27.32884658064516,0.0,4.0,72.0,27.0,2.0,11.0,1.0,3.0,0.6807377767672049,2.1457865217391303,20.369483945148584,105.58042600000006,8.360842756172753,0.41308775544166565,0.19946542818070026,1000000.0
8,1.0,5.725760929851445,18.398055419289754,2.0,9.518813688090603,1.0,4.210797122302158,1.0,59.0,484.0,4.0,27.32884658064516,2.0,3.0,33.0,33.0,20.0,40.734195987890935,0.0,0.0,0.6219987740122541,2.1457865217391303,87.40688872469653,99.71770500000002,7.675993276922462,0.47182145714759827,0.11780488159656018,25.70128592190148
8,6.0,5.058526853196725,0.0,1.0,10.868345820849353,0.0,4.210797122302158,1.0,82.06135854431437,0.0,4.0,27.32884658064516,0.0,4.0,115.0,13.0,10.0,13.0,1.0,3.0,0.35658096561302366,2.1457865217391303,62.505957976635614,101.55797600000001,8.821268453397485,0.39888128638267517,0.2426268511462258,1000000.0
8,3.0,9.807235790972365,0.0,2.0,8.424969601810524,0.0,4.210797122302158,1.0,56.0,0.0,4.0,27.328846580645163,0.0,3.0,79.0,55.0,25.0,40.0,1.0,5.0,0.014942161191609626,2.1457865217391303,38.11881150354141,102.77245800000004,7.7118764915218865,0.4495203197002411,0.17018119448173732,1000000.0
8,4.0,2.5417732125176737,22.589683008859048,1.0,10.052839397638751,1.0,4.210797122302158,1.0,68.71559135981224,1174.0,4.0,27.328846580645163,0.0,2.0,60.0,45.0,31.0,17.0,1.0,5.0,1.1005506506309441,2.1457865217391303,57.541420359558984,101.01290200000003,8.205736364657415,0.48448440432548523,0.13619084406619508,1000000.0
8,4.0,9.116372063866615,6.387045123716573,2.0,10.660560551252534,1.0,4.210797122302158,1.0,64.0,659.0,4.0,27.32884658064516,2.0,0.0,30.0,27.0,14.0,16.0,0.0,8.0,1.5712547721289316,2.1457865217391303,31.520821843792184,98.06509000000004,7.84575613663569,0.5607171654701233,0.14358964661437945,1000000.0
8,9.0,9.000744591300077,0.0,2.0,6.0,0.0,4.210797122302158,1.0,76.14956452985419,0.0,4.0,27.328846580645163,2.0,2.0,126.0,62.0,4.0,40.0,1.0,8.0,1.0404805283296854,2.1457865217391303,51.91291355620177,99.24810900000003,7.525859138230022,0.5278670787811279,0.18903015542568669,1000000.0
8,2.0,2.38732381262795,0.0,0.0,9.924640152441281,0.0,4.210797122302158,1.0,52.0,0.0,4.0,27.32884658064516,0.0,2.0,125.0,27.0,18.0,42.61149776498967,1.0,5.0,0.6306230709268623,2.1457865217391303,91.43517757523192,102.17541500000003,7.8542374322121935,0.44191405177116394,0.2120234021242273,24.092403067847055
8,4.0,8.45403952129675,0.0,2.0,5.0,0.0,4.210797122302158,1.0,67.0,0.0,4.0,27.32884658064516,8.0,2.0,81.0,64.0,12.0,12.0,0.0,15.0,0.2207991975841328,2.1457865217391303,11.88451181558353,98.93700700000001,7.414711737066261,0.5410778522491455,0.16955402110439513,1000000.0
8,5.0,9.012876483523815,43.26429750037979,2.0,6.0,1.0,4.210797122302158,1.0,60.0,1257.0,4.0,27.32884658064516,0.0,9.0,54.0,33.0,24.0,20.0,0.0,5.0,0.058157583011330116,2.1457865217391303,43.46139540737302,100.96588600000003,6.975534143523783,0.4920906722545624,0.12274238988707048,1000000.0
8,2.0,4.376980081163007,25.813261618418604,1.0,7.0,1.0,4.210797122302158,1.0,68.0,694.0,4.0,27.32884658064516,0.0,4.0,108.0,82.0,2.0,14.0,1.0,9.0,0.058967520966286324,2.1457865217391303,79.77495583116756,105.33491000000005,8.285281831781623,0.2699148952960968,0.16071319081427446,1000000.0
8,3.0,9.048984164126491,18.077813716689903,1.0,9.854139315171533,1.0,4.210797122302158,1.0,54.0,376.0,4.0,27.32884658064516,6.0,3.0,103.0,52.0,36.0,36.0,0.0,15.0,1.0278805004211533,2.1457865217391303,85.81570940244261,99.13011100000003,8.104947418859256,0.4798652231693268,0.13248035346897152,1000000.0
8,2.0,2.515549564867541,43.956585335893884,1.0,11.721034002783973,1.0,4.210797122302158,1.0,70.84572567524762,196.0,4.0,27.32884658064516,0.0,0.0,107.0,64.0,21.0,26.0,1.0,6.0,1.7859657524622434,2.1457865217391303,72.84678265891185,102.20172400000003,8.285281831781623,0.4240134060382843,0.14892731612382135,1000000.0
8,4.0,5.612368406342507,0.0,2.0,10.322514245897025,0.0,4.210797122302158,1.0,56.0,0.0,4.0,27.32884658064516,0.0,5.0,46.0,29.0,36.0,29.0,1.0,9.0,1.2681024559555913,2.1457865217391303,69.66915550794688,101.40990300000003,7.5950461499886295,0.5403792858123779,0.18985452443206305,1000000.0
8,1.0,5.319561101888385,0.0,1.0,5.0,0.0,4.210797122302158,1.0,53.0,0.0,4.0,27.32884658064516,4.0,9.0,102.0,51.0,15.0,17.0,1.0,15.0,0.555634429108238,2.1457865217391303,49.131955201267324,99.47135900000004,7.617967368728781,0.4708090126514435,0.17658532726221374,1000000.0
8,8.0,6.8791059662211875,0.0,1.0,8.0,0.0,4.210797122302158,1.0,70.89009290888603,0.0,4.0,28.366564809140137,0.0,2.0,94.0,37.0,17.0,14.0,0.0,5.0,1.6340147731407395,2.1457865217391303,28.363300154118765,99.87663400000002,7.885839366251749,0.3936143219470978,0.2399806706412867,1000000.0
8,2.0,6.623143295646617,0.0,1.0,5.0,0.0,4.210797122302158,1.0,57.0,0.0,4.0,27.32884658064516,0.0,5.0,89.0,33.0,27.0,28.0,0.0,11.0,1.6609681678729558,2.1457865217391303,28.488171141679118,102.64574100000003,7.8542374322121935,0.4419536292552948,0.1913356617187378,1000000.0
8,6.0,7.33368673284554,22.348808736381113,0.0,11.314074538676852,1.0,4.210797122302158,1.0,83.02927574296588,932.0,4.0,27.32884658064516,0.0,9.0,97.0,25.0,21.0,21.0,1.0,11.0,1.0054933043406635,2.1457865217391303,39.92828207634233,100.07583200000003,7.978947122205811,0.5010225176811218,0.1562586080241536,1000000.0
8,6.0,7.217887807420561,0.0,0.0,6.0701504289629815,0.0,4.210797122302158,1.0,65.0,0.0,4.0,27.328846580645163,0.0,0.0,112.0,72.0,33.0,28.0,1.0,15.0,0.18575742572983422,2.1457865217391303,32.03448627304883,100.99936700000002,7.547902722636386,0.4355662763118744,0.18566587837626475,1000000.0
8,1.0,5.107256825996447,0.0,2.0,8.550331027282889,0.0,4.210797122302158,1.0,54.0,0.0,4.0,27.32884658064516,0.0,5.0,51.0,47.0,35.0,23.0,1.0,10.0,1.0801514129656982,2.1457865217391303,10.655167748878052,102.29521400000003,7.655940840960838,0.5403792858123779,0.17379248391171165,1000000.0
8,0.0,8.856468664608148,0.0,2.0,10.48521220665376,0.0,4.210797122302158,1.0,64.0,0.0,4.0,27.32884658064516,4.0,2.0,86.0,64.0,10.0,32.0,0.0,1.0,1.5807113497690994,2.1457865217391303,64.99960044091225,99.27404100000005,5.426256198973026,0.46250119805336,0.16367836639266445,1000000.0
8,6.0,7.19712192576538,0.0,2.0,8.0,0.0,4.210797122302158,1.0,71.38974948091945,0.0,4.0,27.32884658064516,8.0,5.0,120.0,75.0,6.0,45.31992684013919,1.0,7.0,0.37548107081675064,2.1457865217391303,97.24688817977413,98.26688800000004,7.150637620205606,0.42951104044914246,0.21263934809327312,28.700901377406307
8,0.0,3.5977914656642875,0.0,0.0,8.331529184678704,0.0,4.210797122302158,1.0,79.31828282272491,0.0,4.0,27.32884658064516,13.0,5.0,63.0,37.0,23.0,45.07388075264227,1.0,15.0,0.2846362510373055,2.1457865217391303,96.71892580149658,99.20362400000003,5.386229984119385,0.44853177666664124,0.14469120975657057,26.72054589445267
8,6.0,8.363963142254214,44.52546651472629,1.0,6.0,1.0,4.210797122302158,1.0,59.00000000000001,100.0,4.0,27.328846580645163,14.0,3.0,120.0,51.0,24.0,40.0,1.0,12.0,1.0426030667201192,2.1457865217391303,81.02334545561077,99.13616200000003,7.798612709283447,0.4820761978626251,0.17781573754369148,1000000.0
8,0.0,4.897681232699834,0.0,2.0,11.678929514783604,0.0,4.210797122302158,1.0,72.70407201957329,0.0,4.0,27.32884658064516,13.0,4.0,92.0,46.0,20.0,40.0,1.0,13.0,0.1987293294378374,2.1457865217391303,29.50240722044788,100.07136100000001,5.2422472867928835,0.55047208070755,0.124429943047799,1000000.0
8,4.0,2.031127846608089,24.825161997507678,1.0,11.061345892797874,1.0,4.210797122302158,1.0,69.34289233328458,184.0,4.0,27.32884658064516,3.0,4.0,115.0,59.0,28.0,11.0,0.0,12.0,0.48584102697275267,2.1457865217391303,45.349567238455755,97.80835100000004,7.988117077325998,0.4206255376338959,0.1712080228372764,1000000.0
8,2.0,5.639742036612765,27.017981510476798,1.0,5.0,1.0,4.210797122302158,1.0,68.0,1264.0,4.0,27.32884658064516,12.0,0.0,57.0,35.0,30.0,31.0,0.0,8.0,1.766707699164401,2.1457865217391303,79.1161113083475,98.82427300000005,8.067662544450206,0.4505179226398468,0.11372971953240568,1000000.0
8,8.0,2.064306661685654,0.0,1.0,5.0,0.0,4.210797122302158,1.0,52.0,0.0,4.0,27.32884658064516,0.0,0.0,20.0,10.0,12.0,12.0,0.0,3.0,1.4717092624707777,2.1457865217391303,70.14752980653243,98.92572900000003,8.395702500472535,0.3967115581035614,0.19986041872399068,1000000.0
8,8.0,5.318118818017849,0.0,2.0,5.0,0.0,4.210797122302158,1.0,61.0,0.0,4.0,27.32884658064516,0.0,9.0,122.0,30.0,28.0,14.0,0.0,5.0,0.9908966249747815,2.1457865217391303,52.4549048688729,99.87663400000002,7.70619355115239,0.3936143219470978,0.1967662145519292,1000000.0
8,1.0,7.320941916188545,0.0,1.0,8.607072829402053,0.0,4.210797122302158,1.0,71.3457241185412,0.0,4.0,27.32884658064516,0.0,4.0,75.0,48.0,18.0,15.0,0.0,2.0,0.6973018284625789,2.1457865217391303,83.56598933219253,102.41603300000003,8.06525676786604,0.40479084849357605,0.17787382525038764,1000000.0
8,2.0,5.79222499398101,44.89479475356957,0.0,7.0,1.0,4.210797122302158,1.0,54.0,575.0,4.0,27.32884658064516,0.0,5.0,79.0,74.0,37.0,25.0,1.0,15.0,0.029887452935558168,2.1457865217391303,66.1108067594249,101.20202900000002,8.285281831781623,0.45629826188087463,0.11105653211558808,1000000.0
8,3.0,2.73113522539413,0.0,2.0,6.0,0.0,4.210797122302158,1.0,81.44304604408865,0.0,4.0,27.32884658064516,12.0,4.0,88.0,23.0,14.0,39.0,0.0,11.0,0.7438978857289902,2.1457865217391303,43.819470414681774,99.45006000000004,7.456972329781419,0.5694553256034851,0.14264476807733595,1000000.0
8,3.0,6.457007749024783,0.0,1.0,5.0,0.0,4.210797122302158,1.0,71.58845605508273,0.0,4.0,27.328846580645163,4.0,0.0,105.0,27.0,27.0,39.0,1.0,11.0,1.7648801553017048,2.1457865217391303,50.532701362959386,99.51756000000003,7.636618144880781,0.4710295498371124,0.17140930253243955,1000000.0
8,0.0,9.864452983014422,0.0,2.0,9.357842148494544,0.0,4.210797122302158,1.0,79.51471539698284,0.0,4.0,27.32884658064516,13.0,9.0,65.0,11.0,36.0,32.0,0.0,6.0,0.8597869371367307,2.1457865217391303,73.13746738388386,98.86648500000005,4.798033706146826,0.30198934674263,0.15767025305702842,1000000.0
8,6.0,5.676482363554344,0.0,2.0,6.0,0.0,4.210797122302158,1.0,56.0,0.0,4.0,27.32884658064516,13.0,3.0,115.0,53.0,4.0,21.0,1.0,6.0,1.9463213816077554,2.1457865217391303,75.3570701711837,99.88920000000006,7.150637620205606,0.43144968152046204,0.14910523992363536,1000000.0
8,1.0,3.4050019707423003,0.0,2.0,5.6194493628515225,0.0,4.210797122302158,1.0,60.0,0.0,4.0,27.32884658064516,5.0,4.0,60.0,40.0,19.0,27.0,1.0,13.0,2.1865279004061984,2.1457865217391303,55.15107600474947,99.02293400000002,7.43832155362942,0.55047208070755,0.15162090745806842,1000000.0
8,0.0,7.252587017005573,0.0,0.0,7.0,0.0,4.210797122302158,1.0,52.59210014563519,0.0,4.0,27.328846580645163,2.0,4.0,109.0,16.0,4.0,17.0,1.0,0.0,1.942163392095743,2.1457865217391303,38.800127020367945,99.95992500000004,5.8522430377847385,0.4754505455493927,0.1866823561546024,1000000.0
8,2.0,5.324387858212958,0.0,2.0,8.712074214337532,0.0,4.210797122302158,1.0,84.04745507398884,0.0,4.0,27.32884658064516,5.0,3.0,125.0,46.0,18.0,40.2278722044338,0.0,9.0,0.6981411415636567,2.1457865217391303,86.32042597451824,99.92392600000002,7.456972329781419,0.55047208070755,0.15378725847653446,24.081245175497845
8,1.0,6.818184592749306,2.8868385152175424,2.0,11.046335787597883,1.0,4.210797122302158,1.0,61.0,184.0,4.0,27.328846580645163,0.0,5.0,124.0,33.0,13.0,30.0,1.0,1.0,0.6901679822979045,2.1457865217391303,24.061956356340048,102.54930100000006,8.947562857942424,0.46130380034446716,0.14425702408543603,1000000.0
8,0.0,9.37973393270413,0.0,1.0,11.90923108177739,0.0,4.210797122302158,1.0,63.0,0.0,4.0,27.32884658064516,8.0,0.0,73.0,49.0,10.0,18.0,0.0,2.0,0.3691353639564965,2.1457865217391303,32.03816128101386,99.04174700000003,4.353920230601656,0.48305681347846985,0.15418011978361626,1000000.0
8,3.0,6.955720969951548,0.0,0.0,10.228165808200202,0.0,4.210797122302158,1.0,70.0,0.0,4.0,27.32884658064516,4.0,5.0,80.0,68.0,30.0,27.0,1.0,12.0,0.11548570296915717,2.1457865217391303,55.82640773882538,97.92920000000002,7.636618144880781,0.44853177666664124,0.16951651552281058,1000000.0
8,16.0,7.774858495009765,8.323708230883009,1.0,8.158067973670539,1.0,4.210797122302158,1.0,61.0,1379.0,4.0,27.32884658064516,6.0,4.0,69.0,30.0,2.0,15.0,0.0,8.0,0.17086271302346256,2.1457865217391303,46.84534007710593,97.38644500000002,8.009883665481356,0.25585564970970154,0.17180861603201375,1000000.0
8,2.0,3.1613325670614687,0.0,1.0,9.255847299819575,0.0,4.210797122302158,1.0,53.0,0.0,4.0,27.32884658064516,8.0,5.0,74.0,72.0,23.0,32.0,1.0,12.0,1.8644696225752133,2.1457865217391303,59.125950587964326,98.86670400000004,7.636618144880781,0.45204636454582214,0.17677201478062082,1000000.0
8,3.0,8.300143534415962,0.0,0.0,6.0,0.0,4.210797122302158,1.0,56.00000000000001,0.0,4.0,27.32884658064516,0.0,2.0,91.0,83.0,31.0,39.0,1.0,9.0,0.7408093174887835,2.1457865217391303,17.306386435858492,102.21541500000004,7.891522306621243,0.44604530930519104,0.16875993308549636,1000000.0
8,0.0,4.414275665422578,0.0,2.0,11.07162309162037,0.0,4.210797122302158,1.0,83.79040122161385,0.0,4.0,27.32884658064516,4.0,9.0,97.0,13.0,2.0,40.0,0.0,11.0,1.6683183392819474,2.1457865217391303,31.38430007602956,101.57841700000004,5.524251428278094,0.25662699341773987,0.1926097412232902,1000000.0
8,0.0,8.8306788291441,27.613350985566633,0.0,8.0,1.0,4.210797122302158,1.0,65.0,204.0,4.0,27.32884658064516,14.0,2.0,125.0,60.0,35.0,35.0,1.0,9.0,0.141781256920277,2.1457865217391303,11.946764422985314,98.90571000000004,5.8545592580978685,0.47411438822746277,0.12624563555321025,1000000.0
8,4.0,2.189705484507715,44.6677931381929,0.0,10.473701502533277,1.0,4.210797122302158,1.0,70.86666146374019,33.0,4.0,27.32884658064516,0.0,9.0,113.0,23.0,30.0,10.0,1.0,5.0,3.679568103189964,2.1457865217391303,16.490450509758894,100.02029600000003,8.205736364657415,0.42230024933815,0.19093131768190486,1000000.0
8,26.0,8.237060674956778,0.0,1.0,9.842848695931412,0.0,4.210797122302158,1.0,82.62748752429394,0.0,4.0,27.32884658064516,0.0,5.0,31.0,16.0,2.0,38.0,1.0,5.0,0.9412112777723605,2.1457865217391303,24.19788920641532,97.81470900000004,7.945676381747085,0.44444540143013,0.21883365895351342,1000000.0
8,0.0,2.6956084885073306,10.24400599960142,1.0,5.0,1.0,4.210797122302158,1.0,61.0,67.0,4.0,27.32884658064516,5.0,0.0,69.0,52.0,31.0,33.0,1.0,13.0,2.6504833457454815,2.1457865217391303,42.96246368960884,99.35802400000004,5.817274383688818,0.47225895524024963,0.12526865992174652,1000000.0
8,0.0,8.731879718227756,5.475554695987572,0.0,8.0,1.0,4.210797122302158,1.0,57.0,1291.0,4.0,27.32884658064516,4.0,2.0,130.0,28.0,2.0,40.10083560183101,1.0,10.0,1.3012171895738887,2.1457865217391303,86.04783254488564,100.69852000000004,5.8545592580978685,0.2817856967449188,0.18216189127007218,20.39177809015555
8,0.0,6.854830445494529,0.0,1.0,10.61175971946206,0.0,4.210797122302158,1.0,58.0,0.0,4.0,27.32884658064516,12.0,2.0,98.0,44.0,16.0,41.27106148458062,1.0,11.0,0.8509907899338287,2.1457865217391303,88.55888747148003,99.87589500000001,5.386229984119385,0.45204636454582214,0.1447319453333483,28.100637918479894
8,4.0,4.706288028092882,15.487502361605967,2.0,6.0,1.0,4.210797122302158,1.0,78.97817692612634,1097.0,4.0,27.32884658064516,2.0,9.0,116.0,35.0,38.0,41.80997757646971,0.0,15.0,1.9245488769210783,2.1457865217391303,89.71528635780398,99.04685,7.80847126222664,0.5706847310066223,0.12367583988417796,22.39115050447735
8,2.0,2.316052349734651,0.0,1.0,6.0,0.0,4.210797122302158,1.0,52.0,0.0,4.0,27.32884658064516,0.0,5.0,109.0,43.0,23.0,20.0,0.0,1.0,1.1722687314152074,2.1457865217391303,17.70396550984837,102.29521400000003,8.714815049624349,0.46550723910331726,0.18747536193418715,1000000.0
8,2.0,4.052341939366148,0.0,2.0,6.0,0.0,4.210797122302158,1.0,79.32962976350247,0.0,4.0,27.32884658064516,5.0,4.0,120.0,16.0,2.0,19.0,0.0,13.0,0.25048065149938514,2.1457865217391303,54.46693600141174,100.36539900000004,7.73897647126663,0.2753896415233612,0.19274582871722193,1000000.0
8,4.0,5.2871684410645265,0.0,0.0,8.810698130371673,0.0,4.210797122302158,1.0,64.0,0.0,4.0,27.32884658064516,0.0,5.0,21.0,20.0,4.0,32.0,1.0,6.0,0.9160445908609234,2.1457865217391303,73.6533489518744,104.28629900000001,7.774691965087991,0.2844397723674774,0.24304056116779538,1000000.0
8,2.0,8.51005318996772,51.22105119801438,2.0,8.875885885234418,1.0,4.210797122302158,1.0,63.0,175.0,4.0,27.32884658064516,12.0,5.0,83.0,36.0,18.0,14.0,0.0,9.0,1.0224336177265112,2.1457865217391303,70.31451812384458,97.99668800000003,7.925301603759896,0.5603746175765991,0.15923522282816488,1000000.0
8,2.0,6.667627647200141,42.29742339611548,2.0,7.0,1.0,4.210797122302158,1.0,53.0,1059.0,4.0,27.32884658064516,0.0,2.0,87.0,23.0,18.0,40.0,1.0,8.0,1.3758145985166943,2.1457865217391303,68.00313751874904,103.18343800000004,8.105636016682263,0.557716965675354,0.14009432420490997,1000000.0
8,8.0,6.79722556462745,0.0,1.0,10.57893754702987,0.0,4.210797122302158,1.0,77.48090832471243,0.0,4.0,27.32884658064516,0.0,4.0,130.0,27.0,21.0,43.586951860175,1.0,2.0,1.4956652590496233,2.1457865217391303,93.52829382525583,99.52471100000002,8.472210515372211,0.4370447099208832,0.2184659848928422,23.139809496980785
8,0.0,7.310730407045496,5.79030362226346,1.0,7.0,1.0,4.210797122302158,1.0,67.0,559.0,4.0,27.32884658064516,8.0,3.0,104.0,83.0,16.0,41.028339608086995,0.0,1.0,0.29244457156487,2.1457865217391303,88.03805814036879,99.96387100000004,6.00128329586896,0.47182145714759827,0.11869811581516426,25.350446871137265
8,5.0,7.098669144932022,54.07114027521121,2.0,7.0,1.0,4.210797122302158,1.0,81.54234360848477,440.0,4.0,27.32884658064516,0.0,4.0,106.0,22.0,30.0,27.0,0.0,12.0,1.3284758410381035,2.1457865217391303,20.975726970286797,100.06052100000002,6.938249269114732,0.42253056168556213,0.13311559453857877,1000000.0
8,5.0,6.49933762026078,32.28611511065536,2.0,5.0,1.0,4.210797122302158,1.0,62.0,1400.0,4.0,27.328846580645163,0.0,2.0,68.0,15.0,35.0,14.000000000000002,0.0,11.0,1.960487712291942,2.1457865217391303,77.27621265353586,101.46979300000001,7.220253410599943,0.3862971365451813,0.1259791523083839,1000000.0
8,0.0,5.461165834006253,0.0,1.0,10.646455369043778,0.0,4.210797122302158,1.0,58.0,0.0,4.0,27.32884658064516,14.0,3.0,92.0,54.0,17.0,41.09170863047871,1.0,7.0,1.2619251954774595,2.1457865217391303,88.17403453451271,100.05736100000001,5.386229984119385,0.4364602267742157,0.14732146500978946,29.894386475777296
8,4.0,7.723805131021708,0.0,0.0,8.872230414190543,0.0,4.210797122302158,1.0,52.0,0.0,4.0,27.32884658064516,0.0,9.0,70.0,57.0,19.0,21.0,1.0,12.0,0.7923775238306254,2.1457865217391303,64.86173312326254,100.04603600000002,7.811976839497036,0.4648079574108124,0.20613692693770963,1000000.0
8,0.0,5.951800437591356,0.0,1.0,8.0,0.0,4.210797122302158,1.0,71.55909216413554,0.0,4.0,27.32884658064516,13.0,3.0,102.0,32.0,13.0,29.0,0.0,12.0,1.3980520573070179,2.1457865217391303,50.38924464770451,99.43630100000001,5.386229984119385,0.45204636454582214,0.17781808816848027,1000000.0
