M1_is Enclosed,Initial Moisture Content (%),Material_2,V4_Ventilation Day,V2_Ventilation Interval (min),V1_Ventilation Type, Composting Method,V5_Ventilation rate (L/min/kg iniDW),Initial C/N (%),Compost volume (m3),Additive_4,Additive_2,Period (d),Initial pH,Material_Main,Additive_3,Additive_1,Turning times,Material_3,V3_Ventilation Duration (min),Application Rate (%DW),Initial GI (%),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
0.0,59.0,3.0,39.0,0.0,0.0,2.0,0.7620099987309432,31.0,0.15181,1.0,1.0,54.0,8.0,6,4.0,19.0,0.0,5.0,0.0,7.485081027002386,27.32884658064516,1.411,43.550189795458635,94.19451900000004,2.9016010248056756,0.39133206009864807,0.1757805008394427,1000000.0
0.0,60.0,12.0,23.0,0.0,0.0,1.0,1.8292920372639287,38.0,0.15181,1.0,2.0,128.0,6.0,6,4.0,34.0,3.0,2.0,0.0,5.244734889481446,27.32884658064516,1.411,8.412378124365764,94.84448700000004,6.856559550517936,0.4479632079601288,0.1961597124656693,1000000.0
1.0,67.0,8.0,8.0,0.0,0.0,1.0,1.9369128706744119,30.0,0.15181,1.0,3.0,92.0,5.0,6,4.0,33.0,0.0,0.0,0.0,7.859334156795414,27.328846580645163,1.411,31.315781723798104,95.13594500000005,2.9016010248056756,0.3494983911514282,0.20611226880153605,1000000.0
1.0,61.0,4.0,5.0,0.0,0.0,0.0,0.25019767695891226,22.0,0.15181,1.0,8.0,47.0,8.0,6,4.0,28.0,0.0,9.0,0.0,3.6644283168245577,27.32884658064516,1.411,26.881071732757,95.099888,2.9016010248056756,0.39208194613456726,0.21676276570180641,1000000.0
1.0,63.0,13.0,2.0,0.0,0.0,2.0,1.9905208195270063,35.0,0.15181,1.0,7.0,15.0,8.0,6,4.0,33.0,3.0,4.0,0.0,9.671236852905363,27.32884658064516,1.411,40.45778124488373,95.45900200000004,6.856559550517936,0.3828492760658264,0.21751310803071586,1000000.0
1.0,59.0,0.0,28.0,236.0,1.0,0.0,1.533006753126837,26.06028667711613,0.15181,1.0,5.0,56.0,8.301131779083228,6,4.0,25.0,3.0,4.0,18.997766526533805,9.598016708061584,27.328846580645163,1.411,25.804829328349083,94.717467,6.042328481449796,0.20604382455348969,0.18030793587685676,1000000.0
1.0,65.0,2.0,18.0,1356.0,1.0,0.0,0.9923861278450741,13.999999999999998,0.15181,1.0,11.0,111.0,4.717599942098499,6,4.0,16.0,3.0,3.0,48.30724210837771,3.6599512373678253,27.32884658064516,1.411,43.26355803610731,94.212238,5.936805542232583,0.20590715110301971,0.13266559612878526,1000000.0
0.0,83.55991163470897,2.0,13.0,0.0,0.0,2.0,0.3190216275976311,16.0,0.15181,1.0,7.0,54.0,9.335492174844308,6,4.0,12.0,4.0,0.0,0.0,8.428068386583792,27.32884658064516,1.411,8.24392284611328,93.74841800000002,6.856559550517936,0.21501635015010834,0.15590026554124414,1000000.0
1.0,72.08143905147105,5.0,36.0,29.0,1.0,1.0,1.4988307556167282,14.0,0.15181,1.0,1.0,51.0,8.0,6,4.0,24.0,3.0,3.0,14.082070303843935,9.887765561528584,27.328846580645163,1.411,26.043039841402464,94.76335799999998,5.936805542232583,0.20590715110301971,0.1742306855277429,1000000.0
1.0,62.09788081669505,14.0,0.0,0.0,2.0,2.0,0.0,15.0,0.15181,1.0,10.0,116.0,5.0,6,4.0,31.0,0.0,9.0,0.0,7.217703315268132,27.328846580645163,1.411,37.43619019944228,94.52286200000002,2.9218161620917296,0.46988147497177124,0.1358014774487911,1000000.0
0.0,76.93656270550181,0.0,41.0,980.0,1.0,1.0,0.6322557903259927,22.0,0.15181,1.0,3.0,49.0,11.121059756280765,6,4.0,16.0,3.0,9.0,21.599794278167202,8.392411920033856,27.328846580645163,1.411,52.97270276151001,94.25261799999998,6.042328481449796,0.3680247664451599,0.1440248602992298,1000000.0
0.0,56.0,3.0,0.0,0.0,2.0,2.0,0.0,20.0,0.15181,1.0,3.0,67.0,8.642838214584835,6,4.0,23.0,2.0,0.0,0.0,4.3224895374444765,27.32884658064516,1.411,28.76376011236272,93.72176100000004,6.412717690442143,0.32998260855674744,0.1675788301913686,1000000.0
1.0,56.0,13.0,45.0,0.0,0.0,1.0,1.2450435937890203,11.0,0.15181,1.0,13.0,51.0,6.0,6,4.0,11.0,3.0,9.0,0.0,7.837072636036426,27.32884658064516,1.411,55.609381273528044,94.36941500000003,6.856559550517936,0.3828492760658264,0.17439288777947676,1000000.0
0.0,69.0,4.0,8.0,101.0,1.0,1.0,0.34861060149192213,28.0,0.15181,1.0,7.0,131.0,11.147775982318347,6,4.0,33.0,3.0,5.0,40.92354856047027,3.6530146893930153,27.32884658064516,1.411,20.259820266543702,94.508328,5.936805542232583,0.3680247664451599,0.15046726822202497,1000000.0
1.0,72.16936692360663,8.0,8.0,0.0,0.0,2.0,1.960779100032861,27.0,0.15181,1.0,6.0,81.0,9.129887605925763,6,4.0,35.0,0.0,0.0,0.0,5.629723092626758,27.32884658064516,1.411,18.550930337131803,94.90863500000003,2.9016010248056756,0.3494983911514282,0.15804455575456086,1000000.0
1.0,58.0,13.0,42.0,0.0,0.0,2.0,1.509997914011778,10.0,0.15181,1.0,8.0,53.0,9.647458069487598,6,4.0,18.0,0.0,0.0,0.0,9.797174491518856,27.32884658064516,1.411,12.25358578330577,95.26137200000001,2.9016010248056756,0.3754327893257141,0.1215233500739795,1000000.0
1.0,51.0,2.0,31.0,0.0,0.0,1.0,1.2338351373580594,28.0,0.15181,1.0,13.0,76.0,11.1008168357273,6,4.0,38.0,3.0,0.0,0.0,8.657564221750688,27.32884658064516,1.411,19.435451996121227,94.57128300000004,6.856559550517936,0.2989462614059448,0.2020775039130563,1000000.0
0.0,77.89036037558412,4.0,12.0,1379.0,1.0,2.0,1.7584096639450872,34.0,0.15181,1.0,1.0,22.0,8.773590040643159,6,4.0,8.0,5.0,9.0,10.833134846647035,2.833105776920622,27.32884658064516,1.411,21.122929560533443,93.92874899999998,5.936805542232583,0.3073302209377289,0.15613378847131626,1000000.0
1.0,78.69719359789445,5.0,0.0,0.0,0.0,2.0,0.8044380066348651,34.0,0.15181,1.0,2.0,48.0,9.824032020934059,6,4.0,25.0,3.0,3.0,0.0,4.523632641082199,27.32884658064516,1.411,29.117740659480035,94.76906700000005,6.412717690442143,0.4134853780269623,0.19883021329525277,1000000.0
1.0,54.0,13.0,11.0,1145.0,1.0,0.0,0.00010562619902620973,31.0,0.15181,1.0,12.0,111.0,12.044774958603803,6,4.0,28.0,3.0,0.0,20.189224520121982,4.353670250119764,27.328846580645163,1.411,30.17162554596598,94.410659,5.692428589243822,0.2066352516412735,0.1118804967980524,1000000.0
0.0,57.0,0.0,6.0,991.0,1.0,1.0,0.5920682530477972,29.0,0.15181,1.0,3.0,105.0,9.209490428108097,6,4.0,22.0,2.0,2.0,56.04899231723879,9.2816106762193,27.32884658064516,1.411,46.814834577975425,94.609983,6.042328481449796,0.5780402421951294,0.14433185967775977,1000000.0
0.0,59.0,13.0,2.0,0.0,0.0,2.0,1.7955090348896114,40.0,0.15181,1.0,1.0,73.0,6.410746370639206,6,4.0,23.0,0.0,5.0,0.0,8.68402224027257,27.32884658064516,1.411,41.933959616133805,94.36487900000003,2.9016010248056756,0.41726645827293396,0.17834288154334554,1000000.0
0.0,53.0,8.0,29.0,0.0,0.0,2.0,1.038713949630532,23.0,0.15181,1.0,11.0,125.0,9.804329636031476,6,4.0,30.0,4.0,9.0,0.0,8.107648930360728,27.32884658064516,1.411,7.994703359717089,94.65564500000002,6.856559550517936,0.2691316306591034,0.1847313142013341,1000000.0
1.0,52.0,2.0,0.0,0.0,2.0,0.0,0.0,12.0,0.15181,1.0,11.0,15.0,10.723748672102747,6,4.0,27.0,0.0,5.0,0.0,4.885987744206323,27.32884658064516,1.411,33.22688939917629,95.12157000000003,2.9218161620917296,0.4439471960067749,0.165182670819616,1000000.0
0.0,68.0,8.0,6.0,0.0,0.0,1.0,0.6517395482435453,16.0,0.15181,1.0,1.0,124.0,6.0,6,4.0,35.0,3.0,5.0,0.0,5.381649229154151,27.32884658064516,1.411,21.4669442594273,94.59596500000004,6.856559550517936,0.35402169823646545,0.16337852330606023,1000000.0
1.0,59.0,5.0,25.0,0.0,0.0,0.0,1.4717458324756707,19.61686408844179,0.15181,1.0,9.0,97.0,9.518808752382894,6,4.0,36.0,4.0,4.0,0.0,7.62005418240718,27.32884658064516,2.1991059089199414,16.878578790091254,94.68423200000002,1000000.0,1000000.0,1000000.0,1000000.0
1.0,78.8383633553033,5.0,5.0,0.0,0.0,1.0,0.16938982243701495,30.0,0.15181,1.0,15.0,24.0,5.498594458769013,6,4.0,30.0,2.0,2.0,0.0,6.45287584657421,27.328846580645163,1.411,26.19538667419585,94.47126500000005,6.856559550517936,0.4264751970767975,0.19709935053323718,1000000.0
0.0,62.0,0.0,5.0,0.0,0.0,2.0,0.3753696787823444,28.0,0.15181,1.0,11.0,70.0,5.0,6,4.0,27.0,0.0,2.0,0.0,3.072538428624018,27.32884658064516,1.411,32.06588193324542,94.90863500000003,2.9016010248056756,0.4856013357639313,0.18511996042986867,1000000.0
1.0,61.0,4.0,0.0,0.0,2.0,1.0,0.0,12.0,0.15181,1.0,11.0,79.0,9.5836349071177,6,4.0,27.0,2.0,9.0,0.0,8.813923604401882,27.32884658064516,1.411,30.59386575410185,93.78931000000003,6.412717690442143,0.38482093811035156,0.1691598205438412,1000000.0
1.0,51.0,6.0,1.0,0.0,0.0,0.0,1.1787324281106548,45.03570212120447,0.15181,1.0,0.0,39.0,10.531790578313473,6,4.0,30.0,0.0,0.0,0.0,8.32329828989181,27.32884658064516,1.411,63.545375693019515,94.92535500000004,2.9016010248056756,0.34304898977279663,0.20040473656291238,23.986422342994896
1.0,81.87122420822399,14.0,10.0,1401.0,1.0,2.0,0.40811283780876173,24.0,0.15181,1.0,3.0,124.0,10.240283620987213,6,4.0,13.0,3.0,2.0,59.084331216011776,9.51971010025235,27.328846580645163,1.411,44.571571790608,94.454528,5.692428589243822,0.19865693151950836,0.14108232267586351,1000000.0
1.0,79.95928349800357,6.0,78.0,0.0,0.0,1.0,1.164340982381951,26.0,0.15181,1.0,8.0,82.0,8.0,6,4.0,36.0,3.0,2.0,0.0,6.312497234622218,27.32884658064516,1.411,32.13826282534156,92.81760500000001,6.856559550517936,0.45010656118392944,0.21542057262900055,1000000.0
1.0,69.0,4.0,3.0,0.0,0.0,0.0,0.3000863450201454,22.0,0.15181,1.0,3.0,14.0,10.05107694245655,6,4.0,19.0,2.0,0.0,0.0,4.260651953905796,27.32884658064516,1.411,30.943137610242996,95.05551300000005,6.856559550517936,0.2753148376941681,0.22172893816207032,1000000.0
0.0,70.0,0.0,25.0,731.0,1.0,1.0,1.4623443494915422,40.0,0.15181,1.0,10.0,93.0,5.0,6,4.0,7.0,0.0,2.0,34.57813996652167,9.085080168254638,27.32884658064516,1.411,43.38321057655221,94.59565299999997,2.5235024823592505,0.49870941042900085,0.1631906688435057,1000000.0
1.0,64.0,0.0,13.0,0.0,0.0,2.0,1.6637182152791508,10.0,0.15181,1.0,6.0,128.0,8.0,6,4.0,34.0,4.0,4.0,0.0,9.844367325803642,27.32884658064516,1.411,52.0132035995105,94.68515200000003,6.856559550517936,0.27202486991882324,0.17828772588358907,1000000.0
1.0,53.0,3.0,18.0,0.0,0.0,0.0,1.1165866630008647,13.0,0.15181,1.0,10.0,128.0,8.0,6,4.0,19.0,0.0,0.0,0.0,9.394026405613268,27.32884658064516,1.411,14.56677547987018,94.83324200000001,2.9016010248056756,0.34304898977279663,0.1581949303225849,1000000.0
0.0,80.97131488042733,12.0,44.0,714.0,1.0,1.0,1.9717145392057687,35.0,0.15181,1.0,7.0,110.0,11.084714723314638,6,4.0,13.0,2.0,2.0,53.04874191139198,8.436860361877498,27.32884658064516,1.411,30.88306687064298,93.85534899999999,5.692428589243822,0.5726384520530701,0.14074265288532437,1000000.0
0.0,63.00000000000001,6.0,30.0,500.0,1.0,1.0,0.2556452132679914,43.3527919058799,0.15181,1.0,1.0,47.0,9.830849995759465,6,4.0,31.0,3.0,4.0,1.7893306999441783,4.033057254849528,27.32884658064516,1.411,61.170789379196535,94.64654000000004,6.037779079206606,0.2822619378566742,0.12531124467299942,21.175729687857466
1.0,81.6443040262146,4.0,23.0,0.0,0.0,0.0,0.44599904066486395,17.0,0.15181,1.0,3.0,48.0,11.58278820131339,6,4.0,36.0,4.0,4.0,0.0,9.872447370920534,27.328846580645163,1.411,22.934670167383455,94.63561200000002,6.856559550517936,0.27202486991882324,0.1821239674684971,1000000.0
1.0,60.0,8.0,6.0,0.0,0.0,2.0,0.4299285529755983,42.09641546321878,0.15181,1.0,8.0,95.0,8.0,6,4.0,30.0,0.0,9.0,0.0,2.035829809213597,27.32884658064516,1.411,59.3980422186017,94.52606400000002,2.9016010248056756,0.39208194613456726,0.19815354487494283,19.20015215972854
1.0,77.9625927551152,5.0,24.0,0.0,0.0,1.0,0.5227927210187455,18.0,0.15181,1.0,15.0,35.0,10.411641309577522,6,4.0,14.0,4.0,9.0,0.0,7.335892620265976,27.32884658064516,1.411,52.781227606212084,94.24115400000002,6.856559550517936,0.27202486991882324,0.223232352825574,1000000.0
0.0,52.0,3.0,0.0,0.0,2.0,2.0,0.0,12.0,0.15181,1.0,6.0,54.0,6.0,6,4.0,36.0,3.0,0.0,0.0,9.518343612619304,27.32884658064516,1.411,38.9783304271469,93.79784600000005,6.412717690442143,0.3563126027584076,0.11045387723873709,1000000.0
1.0,71.24406713040692,6.0,28.0,0.0,0.0,0.0,0.9850253638472457,10.0,0.15181,1.0,8.0,45.0,8.0,6,4.0,13.0,0.0,5.0,0.0,9.129509582082862,27.32884658064516,1.411,30.8083846217171,94.98845800000001,2.9016010248056756,0.39208194613456726,0.1711099337808192,1000000.0
1.0,56.0,2.0,27.0,0.0,0.0,0.0,1.7628424039873725,41.21269114292408,0.15181,1.0,1.0,124.0,11.942340134035803,6,4.0,16.0,2.0,0.0,0.0,6.524442746562749,27.32884658064516,1.411,58.15110720266588,94.33509500000004,6.856559550517936,0.2753148376941681,0.2332977384698908,18.399465731625554
1.0,61.0,13.0,0.0,0.0,2.0,0.0,0.0,32.0,0.15181,1.0,6.0,21.0,7.0,6,4.0,38.0,2.0,0.0,0.0,5.648208161207667,27.32884658064516,1.411,53.16301448293733,94.41151800000006,6.412717690442143,0.3623664677143097,0.2128320340722963,1000000.0
1.0,58.0,5.0,0.0,0.0,2.0,1.0,0.0,13.0,0.15181,1.0,13.0,123.0,9.776746238507943,6,4.0,10.0,0.0,4.0,0.0,5.678317953897273,27.32884658064516,1.411,21.75979833877815,93.67477000000002,2.9218161620917296,0.4439471960067749,0.1355724696998296,1000000.0
1.0,77.44049715822109,3.0,0.0,0.0,2.0,1.0,0.0,15.0,0.15181,1.0,2.0,95.0,8.0,6,4.0,34.0,0.0,3.0,0.0,2.910628875886869,27.32884658064516,1.411,14.945039745949758,94.64096400000003,2.9218161620917296,0.44381052255630493,0.16170898975132567,1000000.0
1.0,60.0,14.0,22.0,1334.0,1.0,0.0,0.8598983663810533,10.0,0.15181,1.0,8.0,51.0,8.557666526146495,6,4.0,24.0,4.0,5.0,1.2934533517781022,4.968535224744052,27.32884658064516,1.411,19.137713758456005,94.36718100000003,6.328234619616526,0.178254172205925,0.1424811536755655,1000000.0
0.0,62.0,4.0,41.0,907.0,1.0,2.0,0.13387373073144637,27.0,0.15181,1.0,0.0,74.0,6.0,6,4.0,24.0,0.0,2.0,24.218121307824422,3.437872630623625,27.32884658064516,1.411,52.8742624691699,94.59022099999999,2.3152173232698883,0.49870941042900085,0.14905145368669254,1000000.0
1.0,58.0,8.0,7.0,0.0,0.0,1.0,1.838418307804965,44.24017326987136,0.15181,1.0,6.0,71.0,5.0,6,4.0,35.0,4.0,5.0,0.0,5.104274419716719,27.32884658064516,1.411,62.42288448378849,93.97239300000003,6.856559550517936,0.27202486991882324,0.2310078639038023,20.121693426711875
0.0,61.92905463095322,2.0,40.0,1330.0,1.0,1.0,0.7903809090421816,29.810313214981143,0.15181,1.0,9.0,62.0,8.0,6,4.0,34.0,2.0,5.0,4.092076724171458,5.704872473018303,27.32884658064516,1.411,26.670705496674493,94.18426400000003,5.936805542232583,0.2612013518810272,0.15356831482180155,1000000.0
1.0,55.40467224479637,3.0,0.0,0.0,2.0,1.0,0.0,31.0,0.15181,1.0,11.0,99.0,7.0,6,4.0,30.0,0.0,4.0,0.0,6.496754993829697,27.32884658064516,1.411,10.43319670629283,93.61976600000004,2.9218161620917296,0.4439471960067749,0.18003866137468466,1000000.0
0.0,54.0,3.0,0.0,0.0,2.0,1.0,0.0,20.0,0.15181,1.0,11.0,71.0,8.62001138962134,6,4.0,27.0,2.0,9.0,0.0,8.954876990403688,27.32884658064516,1.411,55.6005123269448,93.99595300000003,6.412717690442143,0.3840710520744324,0.16756181333252182,1000000.0
1.0,53.0,0.0,19.0,457.0,1.0,0.0,0.24861081843148503,40.65849054324924,0.15181,1.0,7.0,54.0,9.958109589393157,6,4.0,21.0,2.0,9.0,25.157837822556072,6.469570742109521,27.32884658064516,1.411,57.36913015652468,93.93689999999998,6.042328481449796,0.3894479274749756,0.16595398588371657,18.908307391983783
1.0,80.98661086985004,8.0,31.0,0.0,0.0,0.0,1.6667138046170988,44.27078403077926,0.15181,1.0,9.0,99.0,5.0,6,4.0,24.0,2.0,0.0,0.0,4.19541696698817,27.32884658064516,1.411,62.466076267429536,94.19754100000004,6.856559550517936,0.28176429867744446,0.23052538743118414,21.600473538166998
1.0,82.50093167602435,3.0,0.0,0.0,2.0,0.0,0.0,22.0,0.15181,1.0,3.0,20.0,10.072877712006434,6,4.0,19.0,4.0,2.0,0.0,5.6171852668820135,27.32884658064516,1.411,36.73324302552612,94.36443000000003,6.412717690442143,0.42782947421073914,0.198303556798647,1000000.0
0.0,77.22436250903112,12.0,0.0,1131.0,1.0,1.0,0.8052967003462679,40.28271294377055,0.15181,1.0,10.0,83.0,8.0,6,4.0,22.0,3.0,0.0,22.788250772836005,5.5664162376286255,27.32884658064516,1.411,56.83890796366025,94.148619,5.2485867291680295,0.39981284737586975,0.15550748944241816,18.214172999279096
0.0,83.78894658027713,13.0,0.0,0.0,2.0,1.0,0.0,15.0,0.15181,1.0,1.0,110.0,6.0,6,4.0,28.0,0.0,2.0,0.0,9.170879818251771,27.32884658064516,1.411,54.50649660842452,94.64096400000003,2.9218161620917296,0.5662033557891846,0.10284779487523676,1000000.0
1.0,56.0,5.0,30.0,0.0,0.0,0.0,0.8134900546581252,40.8555209629927,0.15181,1.0,0.0,99.0,8.267889885695572,6,4.0,31.0,4.0,2.0,0.0,2.50095191324652,27.32884658064516,1.411,57.6471400787827,94.75826200000003,6.856559550517936,0.3683198392391205,0.22575953290604597,19.133156481401357
1.0,66.0,8.0,37.0,1237.0,1.0,1.0,1.5308697732948806,32.0,0.15181,1.0,7.0,89.0,11.533659381061248,6,4.0,24.0,4.0,2.0,10.427063993282657,7.032854801534962,27.32884658064516,1.411,36.175319418660806,94.730823,5.692428589243822,0.1591111123561859,0.15480315019216442,1000000.0
1.0,70.21334382772672,2.0,11.0,0.0,0.0,1.0,0.9003157866774013,13.0,0.15181,1.0,9.0,66.0,8.0,6,4.0,31.0,2.0,0.0,0.9930405924988936,2.181540236850786,27.32884658064516,1.411,9.120010653856585,94.51796100000003,6.856559550517936,0.2753148376941681,0.17904101510903123,1000000.0
1.0,83.2076319140225,13.0,9.0,8.0,1.0,1.0,0.26139694792449975,12.0,0.15181,1.0,6.0,118.0,10.562005080488923,6,4.0,28.0,2.0,4.0,1.3047654068550663,3.7269494508748053,27.328846580645163,1.411,30.772024960680966,94.59624800000003,6.328234619616526,0.23657576739788055,0.163417013228355,1000000.0
1.0,74.4873748872268,6.0,0.0,0.0,2.0,0.0,0.0,28.0,0.15181,1.0,0.0,18.0,10.601653419377351,6,4.0,18.0,2.0,3.0,0.0,5.4536439757084505,27.32884658064516,1.411,54.77821867587624,94.61611200000004,6.412717690442143,0.3846842646598816,0.19655381453937923,1000000.0
1.0,61.75923884208014,2.0,0.0,0.0,2.0,0.0,0.0,24.120264030266092,0.15181,1.0,0.0,23.0,5.0,6,4.0,30.0,3.0,2.0,0.0,4.338080437759928,27.328846580645163,1.411,10.577302352070404,94.16930900000003,6.412717690442143,0.5096162557601929,0.21404553170287155,1000000.0
1.0,74.13650968909639,3.0,31.0,0.0,0.0,1.0,1.4794844849910296,16.0,0.15181,1.0,11.0,117.0,11.245785959816804,6,4.0,25.0,2.0,3.0,0.0,6.575614701263449,27.32884658064516,1.411,35.84090626496955,94.50931400000003,6.856559550517936,0.3328191339969635,0.18650838442715695,1000000.0
1.0,54.0,2.0,17.0,0.0,0.0,2.0,0.06554352588386259,19.0,0.15181,1.0,8.0,82.0,8.0,6,4.0,23.0,0.0,9.0,0.0,8.372847743620978,27.32884658064516,1.411,45.9913471578661,95.01437700000001,2.9016010248056756,0.39208194613456726,0.19798363770177205,1000000.0
1.0,50.0,4.0,0.0,0.0,2.0,1.0,0.0,34.0,0.15181,1.0,5.0,16.0,9.546110400796778,6,4.0,30.0,3.0,3.0,0.0,6.142271232341969,27.32884658064516,1.411,40.14274548609486,94.74070900000007,6.412717690442143,0.4134853780269623,0.19309963330885538,1000000.0
1.0,65.0,14.0,37.0,0.0,0.0,0.0,1.5798904300128787,23.0,0.15181,1.0,11.0,87.0,5.0,6,4.0,38.0,4.0,3.0,0.0,3.9625434074676114,27.32884658064516,1.411,7.355861135227661,94.51093300000002,6.856559550517936,0.29782259464263916,0.23008476076686746,1000000.0
1.0,51.0,6.0,15.0,0.0,0.0,1.0,0.933804573100973,18.0,0.15181,1.0,13.0,34.0,8.0,6,4.0,25.0,0.0,0.0,0.0,9.364357670405289,27.32884658064516,1.411,41.047310707140944,95.214695,2.9016010248056756,0.34304898977279663,0.21055074025632153,1000000.0
0.0,70.69272572687791,4.0,0.0,0.0,2.0,2.0,0.0,15.0,0.15181,1.0,8.0,129.0,8.0,6,4.0,33.0,0.0,0.0,0.0,3.8344652229598575,27.32884658064516,1.411,38.41428183447884,94.41539000000003,2.9218161620917296,0.3881535530090332,0.12860883589751576,1000000.0
1.0,68.0,14.0,21.0,0.0,0.0,0.0,1.9498525420698272,15.0,0.15181,1.0,12.0,77.0,11.81469164349782,6,4.0,35.0,0.0,4.0,0.0,4.89072035601515,27.32884658064516,1.411,24.22141846689068,95.43053500000002,2.9016010248056756,0.41801634430885315,0.14031609776465442,1000000.0
1.0,59.0,2.0,0.0,0.0,2.0,2.0,0.0,30.0,0.15181,1.0,15.0,112.0,11.327963625314545,6,4.0,15.0,0.0,5.0,0.0,3.0310117338768405,27.32884658064516,1.411,9.005427593192072,93.24608400000005,2.9218161620917296,0.4439471960067749,0.17245305140043699,1000000.0
1.0,77.37161384586199,8.0,23.0,0.0,0.0,2.0,1.0199190562965714,37.0,0.15181,1.0,0.0,61.0,10.284656233803421,6,4.0,28.0,4.0,4.0,0.0,3.807062464915761,27.32884658064516,1.411,7.981656050846636,94.75826200000003,6.856559550517936,0.27202486991882324,0.1993546338062554,1000000.0
1.0,56.0,3.0,36.0,111.0,1.0,1.0,1.9448785860637257,25.0,0.15181,1.0,11.0,37.0,5.0,6,4.0,24.0,4.0,2.0,48.03228543383492,2.1399373592539224,27.32884658064516,1.411,22.522079410242522,94.907928,5.936805542232583,0.1591111123561859,0.23538730554043075,1000000.0
1.0,71.27846352285678,0.0,44.0,1303.0,1.0,1.0,0.9330751877796429,16.840531438722785,0.15181,1.0,8.0,132.0,8.739686765862405,6,4.0,18.0,0.0,0.0,44.58494538636393,3.188519568197611,27.328846580645163,1.411,49.70076748635862,94.21610999999997,2.5235024823592505,0.32415875792503357,0.13728241786701195,1000000.0
1.0,83.2597151487831,3.0,1.0,0.0,0.0,0.0,1.754459533817828,26.0,0.15181,1.0,0.0,64.0,9.018261744571376,6,4.0,16.0,4.0,4.0,0.0,3.693785168331333,27.328846580645163,1.411,52.41072676404457,94.30329700000001,6.856559550517936,0.27202486991882324,0.2373152996746296,1000000.0
1.0,70.10033476490047,5.0,38.0,118.0,1.0,1.0,1.4476095080297875,14.0,0.15181,1.0,11.0,129.0,9.906078905893974,6,4.0,27.0,0.0,5.0,39.49264155495613,5.689122767633761,27.32884658064516,1.411,39.02212115441841,94.36702199999996,2.3152173232698883,0.3101169168949127,0.1599843341542595,1000000.0
0.0,52.0,12.0,0.0,0.0,2.0,1.0,0.0,16.688927131287986,0.15181,1.0,8.0,38.0,8.498367910500214,6,4.0,12.0,0.0,4.0,0.0,4.189953461175049,27.32884658064516,1.411,54.09354660195244,94.03126200000003,2.9218161620917296,0.4431973099708557,0.11192246366914235,1000000.0
1.0,51.0,0.0,36.0,966.0,1.0,1.0,1.1280581946309511,27.0,0.15181,1.0,12.0,74.0,5.0,6,4.0,24.0,3.0,0.0,14.615849233302196,7.880475393696605,27.32884658064516,1.411,20.086903919888563,94.80880299999998,6.042328481449796,0.22827939689159393,0.16264351013137107,1000000.0
1.0,70.4831546161628,5.0,38.0,1017.0,1.0,1.0,0.9130863651157901,40.90291284208218,0.15181,1.0,13.0,116.0,10.216117667205106,6,4.0,33.0,0.0,5.0,42.14096801569418,6.49829657209017,27.32884658064516,1.411,57.71401002017796,93.78688799999998,2.3152173232698883,0.3101169168949127,0.15142798380939176,20.731647413533178
1.0,66.0,13.0,31.0,795.0,1.0,1.0,1.654067282713981,12.0,0.15181,1.0,5.0,112.0,11.44172705317215,6,4.0,33.0,0.0,0.0,11.883523356304309,8.552198446624129,27.32884658064516,1.411,40.796656182036905,94.87631199999996,2.33010909121024,0.30251461267471313,0.13688903001830863,1000000.0
0.0,58.0,14.0,26.0,0.0,0.0,2.0,0.2785861523876354,43.587704140094665,0.15181,1.0,11.0,67.0,8.0,6,4.0,27.0,2.0,9.0,0.0,7.599097909846178,27.32884658064516,1.411,61.502250541673575,94.20135400000002,6.856559550517936,0.35814031958580017,0.18482690496526755,18.454599313669277
1.0,59.0,3.0,45.0,0.0,0.0,0.0,1.4419504229236824,27.0,0.15181,1.0,9.0,103.0,8.713372273232036,6,4.0,12.0,0.0,4.0,0.0,9.199425174366961,27.32884658064516,1.411,48.91615939180383,94.65683700000004,2.9016010248056756,0.39208194613456726,0.1820094481423411,1000000.0
1.0,60.0,3.0,8.0,1308.0,1.0,1.0,0.545005730799919,38.0,0.15181,1.0,6.0,97.0,5.0,6,4.0,30.0,4.0,2.0,23.90999219460588,9.604383015444341,27.32884658064516,1.411,41.99032868534377,94.69540299999998,5.936805542232583,0.1591111123561859,0.15466654537364666,1000000.0
1.0,50.0,6.0,43.0,0.0,0.0,0.0,1.4429305102925065,16.0,0.15181,1.0,12.0,80.0,10.486143697326238,6,4.0,22.0,0.0,3.0,0.0,3.488485083470911,27.32884658064516,1.411,20.437052581813358,95.01683500000001,2.9016010248056756,0.3919452726840973,0.15425432475393497,1000000.0
1.0,70.41252369174605,8.0,20.0,764.0,1.0,1.0,1.4711115318166368,19.0,0.15181,1.0,7.0,99.0,11.205967599244843,6,4.0,24.0,3.0,0.0,26.54466554775285,5.308897377740844,27.32884658064516,1.411,32.06595002836265,94.46901399999999,5.692428589243822,0.23472879827022552,0.1720867049091461,1000000.0
1.0,61.0,0.0,28.0,0.0,0.0,2.0,1.0317781265938804,35.0,0.15181,1.0,3.0,62.0,8.179963030346519,6,4.0,30.0,2.0,4.0,0.0,4.537454415167077,27.32884658064516,1.411,44.80205841603672,94.42485100000003,6.856559550517936,0.33295580744743347,0.2191719036413189,1000000.0
