Additive_3,M1_is Enclosed,Initial GI (%),V1_Ventilation Type,Material_2,Turning times, Composting Method,Period (d),V4_Ventilation Day,V3_Ventilation Duration (min),Additive_4,Application Rate (%DW),Initial Moisture Content (%),Additive_2,Compost volume (m3),Material_3,Material_Main,Additive_1,Initial pH,V2_Ventilation Interval (min),V5_Ventilation rate (L/min/kg iniDW),Initial C/N (%),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
4.0,1.0,27.32884658064516,2.0,12.0,5.0,0.0,57.0,0.0,0.0,1.0,9.536746255362313,59.0,0.0,0.0996875,2.0,1,33.0,11.529916606837856,0.0,0.0,19.0,2.754411318174137,16.081263269635997,92.88491500000002,11.708451343524871,1.126430630683899,0.15774243993735346,1000000.0
4.0,1.0,27.32884658064516,1.0,5.0,1.0,0.0,46.0,33.0,33.54588464208712,1.0,7.964198824117372,80.75581527102196,7.0,0.0996875,5.0,1,2.0,7.0,657.0,1.2836052473251158,18.0,2.754411318174137,42.114944177214916,92.34084166666669,14.361018239340336,0.44927778840065,0.1932385154974044,1000000.0
4.0,1.0,27.32884658064516,2.0,14.0,29.0,1.0,35.0,0.0,0.0,1.0,2.804152429304253,70.0,5.0,0.0996875,2.0,1,4.0,11.231711811954877,0.0,0.0,15.0,2.754411318174137,91.82895464182896,92.94809300000006,7.318709724107015,1.1526134014129639,0.08507331461783255,1000000.0
4.0,1.0,27.32884658064516,2.0,6.0,10.0,1.0,58.0,0.0,0.0,1.0,2.041732696790188,70.0,0.0,0.0996875,0.0,1,38.0,9.408281747742961,0.0,0.0,29.0,2.754411318174137,43.51842899832274,93.32769200000004,10.463796610478926,1.1704564094543457,0.1518353610975181,1000000.0
4.0,0.0,27.32884658064516,2.0,6.0,22.0,2.0,127.0,0.0,0.0,1.0,4.666981012363857,50.99999999999999,0.0,0.0996875,0.0,1,23.0,5.0,0.0,0.0,29.0,2.754411318174137,109.82152452164611,92.84024000000004,10.156416103628802,1.1660840511322021,0.12916497703868554,1000000.0
4.0,1.0,27.32884658064516,2.0,5.0,10.0,2.0,27.0,0.0,0.0,1.0,6.449311167509179,70.74356200806707,1.0,0.0996875,2.0,1,2.0,6.0,0.0,0.0,24.0,2.754411318174137,86.73821669114123,93.95272100000005,9.346623497008828,1.154769778251648,0.1690579548731518,1000000.0
4.0,1.0,27.32884658064516,2.0,14.0,0.0,0.0,78.0,0.0,0.0,1.0,5.385471983789839,69.0,11.0,0.0996875,3.0,1,4.0,10.800098673988858,0.0,0.0,30.0,2.754411318174137,92.31246933839999,95.21589100000004,11.201548040073302,1.155907392501831,0.133991357578691,1000000.0
4.0,1.0,27.32884658064516,2.0,8.0,20.0,1.0,89.0,0.0,0.0,1.0,8.625351377712155,83.64778949472816,0.0,0.0996875,9.0,1,2.0,6.0,0.0,0.0,11.0,2.754411318174137,107.1191388019762,94.40927900000005,8.54228070032037,1.1295812129974365,0.14974632485812855,1000000.0
4.0,0.0,27.32884658064516,2.0,3.0,0.0,1.0,53.0,0.0,0.0,1.0,4.331575423219103,67.0,0.0,0.0996875,2.0,1,12.0,8.0,0.0,0.0,35.0,2.754411318174137,92.31777735156132,93.26812900000003,10.01740882462086,1.1321228742599487,0.137880070712685,1000000.0
4.0,1.0,27.32884658064516,2.0,5.0,31.0,0.0,46.0,0.0,0.0,1.0,7.49948100926028,59.97073224878887,0.0,0.0996875,2.0,1,38.0,10.925124114058786,0.0,0.0,20.0,2.754411318174137,50.21635410950922,93.41641100000004,10.219472564403736,1.126430630683899,0.13569150800598234,1000000.0
