 Composting Method,Initial pH,Period (d),Additive_1,Compost volume (m3),V5_Ventilation rate (L/min/kg iniDW),V2_Ventilation Interval (min),Initial GI (%),Additive_4,M1_is Enclosed,Initial C/N (%),Additive_3,Material_2,Material_3,Initial Moisture Content (%),Material_Main,V1_Ventilation Type,V4_Ventilation Day,Additive_2,Turning times,Application Rate (%DW),V3_Ventilation Duration (min),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
0.0,6.0,16.0,30.0,0.06,0.0,0.0,27.32884658064516,1.0,1.0,13.0,4.0,6.0,9.0,56.0,2,2.0,0.0,1.0,3.0,2.058278898637047,0.0,1.775,8.792150428357177,89.381608,5.959635854920554,0.645308792591095,0.1685266192678043,1000000.0
0.0,6.0,28.0,8.0,0.06,0.0,0.0,27.32884658064516,1.0,1.0,24.0,4.0,6.0,0.0,77.48467124929275,2,2.0,0.0,1.0,1.0,2.348508780580283,0.0,1.775,59.67792463965491,90.15578599999998,6.817006483831875,0.3398657739162445,0.21782899926875962,1000000.0
0.0,6.0,106.0,27.0,0.06,0.0,0.0,27.32884658064516,1.0,1.0,34.0,4.0,2.0,0.0,51.0,2,2.0,0.0,11.0,31.0,6.778242979710774,0.0,1.775,56.72138735821679,89.523839,3.644639067463058,0.2007547914981842,0.19255380731850186,1000000.0
1.0,5.0,74.0,35.0,0.06,0.0,0.0,27.328846580645163,1.0,1.0,37.0,4.0,13.0,3.0,63.04086085117744,2,2.0,0.0,1.0,15.0,4.447435398936953,0.0,1.775,21.70593177888338,90.47645199999997,5.1265645822446455,0.5296850204467773,0.20264785304479913,1000000.0
2.0,6.0,115.0,36.0,0.06,0.0,0.0,27.32884658064516,1.0,1.0,14.0,4.0,8.0,9.0,66.0,2,2.0,0.0,2.0,22.0,5.7622030730929135,0.0,1.775,20.726121830329326,89.67659099999997,6.615576074317807,0.5017935633659363,0.13490244205532487,1000000.0
2.0,5.0,36.0,16.0,0.06,0.0,0.0,27.32884658064516,1.0,1.0,20.0,4.0,6.0,0.0,68.0,2,2.0,0.0,6.0,4.0,3.377180455992434,0.0,1.775,8.82851259569782,91.46240099999997,6.712237533486703,0.6929852366447449,0.20722091393783065,1000000.0
2.0,7.0,124.0,14.0,0.06,0.0,0.0,27.32884658064516,1.0,0.0,45.08618222299409,4.0,14.0,0.0,76.4609050803168,2,2.0,0.0,1.0,15.0,4.126389064566127,0.0,1.775,80.02797344581451,88.49085000000001,7.117430882285744,0.8766209483146667,0.16708677856800197,19.792746782459787
0.0,5.0,128.0,34.0,0.06,1.2894854572007077,191.0,27.32884658064516,1.0,1.0,30.0,4.0,2.0,3.0,54.0,2,1.0,3.0,2.0,27.0,5.873715766633498,48.03892787164374,1.775,25.004511056239995,88.340272,5.628743280305701,0.3807968199253082,0.1801535984423357,1000000.0
1.0,5.0,85.0,12.0,0.06,0.0,0.0,27.32884658064516,1.0,1.0,36.0,4.0,14.0,9.0,69.0,2,2.0,0.0,2.0,20.0,7.956902268137837,0.0,1.775,45.7213171730861,89.88203599999999,5.685827422533591,0.46895596385002136,0.18161624235626855,1000000.0
1.0,5.0,41.0,11.0,0.06,0.0,0.0,27.32884658064516,1.0,0.0,40.0,4.0,8.0,2.0,70.0,2,2.0,0.0,7.0,0.0,7.281242128002492,0.0,1.775,32.58954994316728,90.035575,5.685827422533591,0.2786071300506592,0.12669567001483256,1000000.0
