Additive_3,V4_Ventilation Day,V2_Ventilation Interval (min),Additive_1,V5_Ventilation rate (L/min/kg iniDW),Turning times,Additive_2,M1_is Enclosed,Material_Main,Material_2,Initial C/N (%),Additive_4,Application Rate (%DW),V1_Ventilation Type,Initial pH,Compost volume (m3),Material_3,Period (d),Initial Moisture Content (%),V3_Ventilation Duration (min),Initial GI (%), Composting Method,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
4.0,7.0,0.0,15.0,0.6764359814211198,12.0,6.0,0.0,9,3.0,28.0,1.0,6.173359667878407,0.0,6.12843662359567,0.045,4.0,50.0,71.60868383447102,0.157488047499273,29.022745322802315,2.0,0.858436072922643,48.054922080913855,104.90745200000003,1000000.0,1000000.0,1000000.0,1000000.0
4.0,1.0,0.0,22.0,0.8373181341820066,5.0,6.0,1.0,9,12.0,30.0,1.0,6.878045062432392,0.0,10.494504813422179,0.045,9.0,128.0,62.0,0.0,27.32884658064516,0.0,1.97,47.14472584383475,108.605977,17.024904037587003,0.7555630207061768,0.24190697449864962,1000000.0
4.0,5.0,0.0,38.0,1.6623541934275083,26.0,12.0,1.0,9,13.0,23.0,1.0,9.885642027224183,0.0,9.731105920868423,0.045,3.0,132.0,73.12665907532259,0.0,27.328846580645163,1.0,1.97,49.84223227485933,103.69404400000002,17.340901364003514,0.8172035813331604,0.23572675994782538,1000000.0
4.0,16.0,0.0,15.0,1.766484490308564,17.0,15.0,1.0,9,5.0,12.0,1.0,8.795115301822797,0.0,10.474662040889331,0.045,9.0,37.0,65.0,0.0,27.32884658064516,0.0,1.97,68.86086283515888,101.09278100000003,18.39741992053476,0.8313646912574768,0.21645475104927664,1000000.0
4.0,0.0,0.0,20.0,1.3322073678072988,1.0,12.0,1.0,9,8.0,19.0,1.0,7.236138474836432,0.0,10.01881846657368,0.045,9.0,124.0,62.0,0.0,27.32884658064516,2.0,1.97,42.37066089088552,107.37858299999999,13.983580943799648,0.7548680901527405,0.20197056757119808,1000000.0
4.0,4.0,0.0,2.0,1.7031269012840562,29.0,10.0,1.0,9,8.0,28.0,1.0,6.72038419229307,0.0,5.0,0.045,4.0,49.0,56.0,0.0,27.32884658064516,0.0,1.97,11.064439030683422,103.434342,16.212809824268906,0.7606225609779358,0.25152814955398517,1000000.0
4.0,6.0,0.0,38.0,1.6865469076201223,28.0,11.0,1.0,9,4.0,39.0,1.0,6.349670834218692,0.0,5.0,0.045,9.0,40.0,69.0,0.0,27.32884658064516,1.0,1.97,73.64801452576427,107.63128400000004,15.311893658566108,1.045629620552063,0.20903368038368134,1000000.0
4.0,3.0,0.0,7.0,1.56025420263885,9.0,11.0,0.0,9,0.0,14.0,1.0,2.642530258353574,0.0,6.0,0.045,9.0,109.0,75.47028144612199,0.0,27.32884658064516,1.0,1.97,76.66368310836994,107.42900700000001,11.98745439441516,0.5480883121490479,0.20111432157564582,1000000.0
4.0,1.0,0.0,19.0,1.3544839946945921,31.0,10.0,0.0,9,3.0,30.0,1.0,6.096003260168773,0.0,7.0,0.045,9.0,76.0,79.46819786999251,0.0,28.49435600649678,1.0,1.97,53.2050926207843,108.57000700000002,13.179477392028216,0.9454450011253357,0.20282120104553344,1000000.0
4.0,0.0,0.0,7.0,0.6298936159406305,12.0,11.0,1.0,9,13.0,40.6456139829153,1.0,9.908492860758843,0.0,11.357140610603562,0.045,3.0,42.0,70.97510429745515,0.0,27.32884658064516,0.0,1.97,80.07185954634313,102.54343100000001,13.968142632394812,0.78298020362854,0.2415758640353881,31.446824723306236
4.0,3.0,0.0,6.0,1.6872114161512315,22.0,8.0,1.0,9,4.0,33.0,1.0,9.516613718042345,0.0,8.644239064423692,0.045,3.0,114.0,59.0,0.0,27.32884658064516,0.0,1.97,11.39458276806741,103.92150400000003,11.756512392964028,1.0101577043533325,0.237040336371437,1000000.0
4.0,3.0,0.0,23.0,1.9816781439649365,27.0,3.0,1.0,9,6.0,16.0,1.0,2.2980254850364776,0.0,5.0,0.045,4.0,95.0,61.0,0.0,27.32884658064516,1.0,1.97,59.66961866980292,103.58002400000001,15.960327339533112,0.7255762219429016,0.2310341752540825,1000000.0
4.0,9.0,0.0,33.0,0.8488905960924986,9.0,15.0,1.0,9,14.0,20.0,1.0,3.801913253539537,0.0,8.0,0.045,2.0,132.0,70.0,0.0,27.32884658064516,0.0,1.97,35.2231179357089,101.63146200000001,20.75357567316796,0.8713122010231018,0.2737090339739276,1000000.0
4.0,54.0,0.0,16.0,1.9737529167969992,22.0,13.0,1.0,9,5.0,18.0,1.0,3.4219743548635035,0.0,10.254384673074934,0.045,9.0,96.0,59.0,0.0,27.32884658064516,0.0,1.97,47.86601139517015,101.04099400000003,16.55903105855142,0.8326848745346069,0.212587065347901,1000000.0
4.0,8.0,0.0,38.0,1.7808262618226467,9.0,9.0,1.0,9,3.0,39.0,1.0,4.527836407656185,0.0,8.281888858161324,0.045,2.0,60.0,71.33317597841882,0.0,27.32884658064516,1.0,1.97,22.776409712717538,102.24957500000002,13.677513355765932,1.089652419090271,0.2274465879862212,1000000.0
4.0,0.0,0.0,33.0,0.0,10.0,1.0,1.0,9,13.0,34.694976732035876,1.0,5.27494093508964,2.0,8.0,0.045,9.0,46.0,60.0,0.0,27.32884658064516,0.0,1.97,61.02099764004346,99.67139000000002,12.183359412264569,0.7539331912994385,0.20059105641787384,1000000.0
4.0,4.0,0.0,20.0,1.2997485107839881,30.0,12.0,0.0,9,6.0,26.0,1.0,2.6392301536494327,0.0,10.587670195608297,0.045,5.0,102.0,70.0,0.0,27.32884658064516,2.0,1.97,78.72421657947164,103.8379,18.116472265801818,0.7681514620780945,0.20230644230155045,1000000.0
4.0,2.0,0.0,35.0,0.679124692671824,9.0,6.0,0.0,9,3.0,25.0,1.0,6.917493789042092,0.0,10.16571114211202,0.045,2.0,37.0,70.0,0.0,27.32884658064516,1.0,1.97,29.42878728111225,104.56803800000003,11.247805271257516,0.9549738764762878,0.2168282626267467,1000000.0
4.0,9.0,0.0,21.0,0.7639107426174301,9.0,12.0,1.0,9,2.0,28.0,1.0,9.169517799510615,0.0,9.607548803029388,0.045,9.0,65.0,77.28622250584947,0.0,27.32884658064516,1.0,1.97,19.073030520860232,104.91781700000007,15.308049796843632,1.0175265073776245,0.23338027189219196,1000000.0
4.0,0.0,0.0,34.0,0.5512528744501303,31.0,1.0,1.0,9,12.0,13.0,1.0,8.453905374852374,2.0,7.0,0.045,9.0,41.0,63.0,0.0,27.32884658064516,2.0,1.97,20.7949315490181,103.34305099999996,12.203220224939104,0.757132887840271,0.20522353433619342,1000000.0
4.0,3.0,0.0,21.0,1.2041294601889476,24.0,1.0,1.0,9,5.0,33.0,1.0,9.978632484989678,0.0,9.896720278203476,0.045,9.0,56.0,69.0,0.0,27.32884658064516,1.0,1.97,20.44451163111039,107.18627400000003,17.899169727053835,0.9407141208648682,0.22622421844389423,1000000.0
4.0,8.0,0.0,33.0,1.8826186817385069,18.0,1.0,1.0,9,0.0,17.0,1.0,3.993762796791094,0.0,8.414515670418563,0.045,3.0,58.0,54.0,0.0,27.32884658064516,2.0,1.97,40.319840725515114,101.033556,7.307247455959358,0.5586987733840942,0.21090043398376593,1000000.0
4.0,9.0,0.0,8.0,0.7836886112659096,20.0,9.0,0.0,9,5.0,22.0,1.0,4.195380702681058,0.0,5.0,0.045,9.0,121.0,57.0,0.0,27.32884658064516,1.0,1.97,26.1098350620433,105.16209500000002,19.53900405599043,0.9700347781181335,0.19092810953355366,1000000.0
4.0,3.0,0.0,16.0,1.3881093850466097,2.0,5.0,1.0,9,14.0,19.0,1.0,5.947527677767138,0.0,8.722174616833012,0.045,3.0,50.0,70.0,0.0,27.32884658064516,0.0,1.97,51.08790640323316,103.01652200000002,17.16033721511257,0.6983427405357361,0.22812920352770927,1000000.0
4.0,2.0,950.0,30.0,0.7682035816115326,19.0,5.0,0.0,9,0.0,33.0,1.0,9.93649073817467,1.0,5.0,0.045,9.0,133.0,68.0,2.726304969263289,27.32884658064516,2.0,1.97,23.220178505468425,104.383685,11.680094876322796,0.6017572283744812,0.15431570515021598,1000000.0
4.0,60.0,0.0,10.0,1.7737731071109661,13.0,6.0,1.0,9,5.0,27.0,1.0,6.483947390734143,0.0,8.475835980057557,0.045,9.0,118.0,57.0,0.0,27.32884658064516,2.0,1.97,28.640103983963513,101.06193400000002,15.284900122111377,0.7948300242424011,0.20063526373856339,1000000.0
4.0,11.0,0.0,19.0,1.3475097049737694,11.0,1.0,1.0,9,8.0,23.0,1.0,4.025101042076884,0.0,8.0,0.045,9.0,125.0,66.0,0.0,27.32884658064516,0.0,1.97,25.53807235957345,100.94175000000003,18.85566257092512,0.9094980359077454,0.2662244187362002,1000000.0
4.0,0.0,0.0,22.0,0.7151960667155051,1.0,6.0,1.0,9,8.0,29.368572232898146,1.0,5.499370997835622,0.0,10.215739562287267,0.045,4.0,101.0,74.11114228199466,0.0,27.32884658064516,0.0,1.97,24.32057115063234,102.66531600000002,13.29680074426182,0.7346129417419434,0.21346267958313375,1000000.0
4.0,12.0,0.0,34.0,1.5657719406399384,2.0,9.0,1.0,9,2.0,13.0,1.0,5.52608454852964,0.0,5.0,0.045,9.0,27.0,67.0,0.0,27.32884658064516,1.0,1.97,44.755102945188575,100.84481300000003,12.64929284681386,0.9978769421577454,0.2032538183459334,1000000.0
4.0,0.0,0.0,33.0,1.7186216756673232,29.0,2.0,0.0,9,13.0,23.0,1.0,7.943002492161201,0.0,11.65028552007458,0.045,2.0,35.0,78.53303382271869,0.0,27.32884658064516,2.0,1.97,68.03435393901704,102.314702,12.93956180810517,0.7791250944137573,0.21179959759690709,1000000.0
4.0,2.0,0.0,22.0,1.6600461414238155,14.0,3.0,1.0,9,4.0,17.0,1.0,4.311121402579458,0.0,10.358114591793598,0.045,9.0,131.0,72.60220510050007,0.0,27.32884658064516,0.0,1.97,47.89573260506975,107.98394700000003,12.906262698928169,0.9163788557052612,0.23549395564917597,1000000.0
4.0,2.0,0.0,10.0,0.5909275713184909,17.0,9.0,1.0,9,14.0,40.0,1.0,3.219154869063055,0.0,8.0,0.045,9.0,99.0,57.0,0.0,27.32884658064516,2.0,1.97,75.35505161079497,107.947305,18.732321434647073,0.7039416432380676,0.22073652644993466,1000000.0
4.0,6.0,0.0,11.0,0.6216960032914354,11.0,11.0,1.0,9,12.0,24.0,1.0,5.377091380024857,0.0,8.33742889496814,0.045,2.0,116.0,71.30291746247327,0.0,27.32884658064516,0.0,1.97,15.907398485498366,103.90992800000002,21.588418913580828,0.8465873599052429,0.2410433339124065,1000000.0
4.0,50.0,0.0,34.0,1.3678756132778052,2.0,12.0,0.0,9,12.0,34.0,1.0,6.828170548892431,0.0,9.81695535729559,0.045,9.0,92.0,83.04436718720072,0.0,27.32884658064516,1.0,1.97,61.61448793238789,101.16459900000001,20.468585798036198,0.8594545125961304,0.17004621035963255,1000000.0
4.0,8.0,0.0,38.0,0.5653149046243622,17.0,11.0,1.0,9,4.0,22.0,1.0,3.9645937626705248,0.0,8.122617883019792,0.045,9.0,51.0,57.0,0.0,27.328846580645163,0.0,1.97,67.84839923634813,104.86124700000002,14.662533462649684,1.0745182037353516,0.22787108721663568,1000000.0
4.0,5.0,0.0,34.0,0.9732659617914614,25.0,13.0,1.0,9,12.0,38.0,1.0,3.3066415247311163,0.0,5.458662995487446,0.045,2.0,84.0,53.0,0.0,27.664543757656325,1.0,1.97,38.883268472516555,103.63891500000001,10.957653650842133,0.8486365675926208,0.23356662515821097,1000000.0
4.0,0.0,0.0,28.0,1.5490104741298347,28.0,10.0,1.0,9,6.0,26.0,1.0,9.446875332162861,0.0,12.05984604449386,0.045,5.0,67.0,78.74682331887207,0.0,27.32884658064516,0.0,1.97,17.178765888687966,103.05084500000001,14.512352817966885,0.752956211566925,0.22707955786621115,1000000.0
