M1_is Enclosed,Period (d), Composting Method,Turning times,V2_Ventilation Interval (min),Compost volume (m3),Initial GI (%),Material_2,Additive_2,Initial Moisture Content (%),Material_3,Additive_1,V5_Ventilation rate (L/min/kg iniDW),Initial pH,Material_Main,Additive_3,Additive_4,V4_Ventilation Day,Application Rate (%DW),Initial C/N (%),V1_Ventilation Type,V3_Ventilation Duration (min),Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
1.0,28.0,0.0,29.0,1205.0,0.314,27.328846580645163,4.0,15.0,79.54322794583831,5.0,10.0,0.9230857357057909,9.341704853448462,5,4.0,1.0,3.0,9.726799266580624,13.000000000000002,1.0,34.9644804464336,1.4280600332415827,44.48292035103529,92.409993,8.405293443295335,0.2575974464416504,0.18335730456149565,1000000.0
1.0,116.0,2.0,7.0,0.0,0.314,27.32884658064516,4.0,5.0,66.0,3.0,30.0,0.0,6.0,5,4.0,1.0,0.0,2.063765101213348,26.0,2.0,0.0,1.4280600332415827,14.565765016151358,90.90371599999997,3.1828114943831767,0.5310296416282654,0.2058209049906941,1000000.0
1.0,65.0,1.0,24.0,0.0,0.314,27.32884658064516,3.0,7.0,64.0,9.0,35.0,1.4809026201775475,8.419433948930466,5,4.0,1.0,2.0,4.1777778457777766,41.17951556085994,0.0,0.0,1.4280600332415827,58.80682036071392,90.97298399999998,8.095283393685236,0.3024057149887085,0.21365368084095654,22.842354603499707
0.0,59.0,2.0,18.0,0.0,0.314,27.32884658064516,0.0,3.0,83.37522163673879,9.0,30.0,0.0,9.424543881624937,5,4.0,1.0,0.0,8.425586815529257,21.0,2.0,0.0,1.4280600332415827,15.70397483771444,90.49521699999994,4.64043180465232,0.41730958223342896,0.16950558569952257,1000000.0
1.0,91.0,2.0,16.0,0.0,0.314,27.32884658064516,2.0,5.0,60.0,9.0,8.0,0.0,10.034680827372124,5,4.0,1.0,0.0,3.457771000798889,33.0,2.0,0.0,1.4280600332415827,7.806785611377408,90.61159599999995,4.64043180465232,0.49805617332458496,0.17484967567685042,1000000.0
1.0,24.0,1.0,0.0,559.0,0.314,27.32884658064516,3.0,10.0,58.0,9.0,10.0,1.8007870842830813,8.497932992899983,5,4.0,1.0,4.0,9.863226371377694,39.0,1.0,39.8695662038552,1.4280600332415827,24.63095790132501,92.30226599999997,7.0288934318528264,0.37967798113822937,0.16915468390341806,1000000.0
1.0,76.0,1.0,28.0,0.0,0.314,27.32884658064516,0.0,2.0,72.62866258678773,3.0,28.0,0.6396099121537253,8.423551520599197,5,4.0,1.0,3.0,3.953046934548383,30.0,0.0,0.0,1.4280600332415827,15.4141003841297,91.46514799999997,6.71705487455194,0.3011554777622223,0.20884231008227577,1000000.0
1.0,24.0,2.0,19.0,994.0,0.314,27.32884658064516,5.0,3.0,51.0,9.0,18.0,1.2012141686498343,10.37215654113583,5,4.0,1.0,2.0,8.28531787643177,28.0,1.0,49.661351945097515,1.4280600332415827,21.99796420636938,92.77775899999999,8.033176118912296,0.35099974274635315,0.169614093765218,1000000.0
1.0,132.0,1.0,28.0,186.0,0.314,27.32884658064516,6.0,10.0,73.57791404821535,3.0,7.0,0.18631062145591826,6.452971065012824,5,4.0,1.0,4.0,8.112567261638182,45.333566633772264,1.0,14.57279210201845,1.4280600332415827,64.73905467398433,90.80249099999999,5.846495528029965,0.304015189409256,0.16146732588183035,18.673731646050108
0.0,22.0,2.0,18.0,1067.0,0.314,27.328846580645163,8.0,11.0,73.87621723997373,5.0,36.0,0.809618336760908,8.0,5,4.0,1.0,4.0,6.714996765564258,15.000000000000004,1.0,38.77423167789351,1.4280600332415827,55.615301063803265,91.002088,8.659782470316879,0.26051318645477295,0.15582615854316118,1000000.0
