Variable,Node purity increase,MSE_increase,P_value,Top
Material_Main,16515.36735343933,27.518309294306064,5.6667075390767175e-09,True
Period (d),22993.503648757935,52.14782101432226,9.348344050736138e-20,True
Turning times,14993.281888961792,39.42222414632354,1.3597888169660492e-17,True
V2_Ventilation Interval (min),0.0,0.0,0.0029598491363124115,False
M1_is Enclosed,0.0,0.0,0.0029598491363124115,False
 Composting Method,74.11019897460938,0.047268129463230224,0.00368073341697611,False
Additive_3,0.0,0.0,0.0029598491363124115,False
Additive_2,0.0,0.0,0.0029598491363124115,False
Additive_1,728.4980010986328,1.2662402633494878,0.00911666145609151,False
Material_3,0.0,0.0,0.0029598491363124115,False
Additive_4,0.0,0.0,0.0029598491363124115,False
Material_2,1048.0825023651123,1.70791016145645,0.038049050460892866,False
Application Rate (%DW),6462.549005508423,19.708347465639292,0.06157985496065753,True
Compost volume (m3),1823.923204421997,8.330992581783416,0.6706351266443584,False
V1_Ventilation Type,119.97400283813477,0.1316849492103742,0.0033427278319222804,False
V4_Ventilation Day,4168.591535568237,6.745376677625146,0.14548278141649884,False
V3_Ventilation Duration (min),0.0,0.0,0.0029598491363124115,False
V5_Ventilation rate (L/min/kg iniDW),6027.405015945435,7.018463810431914,0.7230467189533623,True
Initial TN (%),3635.844672203064,6.100786037613631,0.41295894509921416,False
Initial Moisture Content (%),1507.6090812683105,2.69457474453262,0.014002563343104181,False
Initial C/N (%),5485.000949859619,11.00763408918975,0.4130008104647893,True
Initial pH,1247.7231092453003,4.809284941032402,0.10365694353826427,False
Initial TC (%),500.61719512939453,1.6436551480892625,0.009157811292770612,False
