Material_Main,Turning times,Period (d),V2_Ventilation Interval (min),M1_is Enclosed, Composting Method,Additive_3,Additive_2,Additive_1,Material_2,Additive_4,Material_3,Compost volume (m3),V1_Ventilation Type,V4_Ventilation Day,V3_Ventilation Duration (min),Application Rate (%DW),V5_Ventilation rate (L/min/kg iniDW),Initial GI (%),Initial pH,Initial C/N (%),Initial Moisture Content (%)
0.30741398056575964,1.5386042183580133,-0.8101141605942026,0.9989373118079499,-2.6008642331926097,-0.4310920330947001,0.02485194503804078,-0.18206928523112495,0.01661959052987479,0.06858743624652344,0.0,0.06340965648004164,-0.6769547401289846,-0.3689426419238668,1.0695676492168085,0.5955761993257087,-2.276963681832068,-0.0487910865933614,0.12027449744795739,-0.6832958939781809,0.34573526060353,0.0826302490440973
-0.3290847933521308,-0.24610433643269103,0.8879605869998495,0.773012551890513,-2.1257460662195147,-0.5454865749127245,7.090111437912938e-05,-0.392719937694636,-0.4458715592763302,0.18260348252766428,0.0,-0.00667805464456802,2.194693886117768,-0.42190080717767636,0.6512102325283533,0.48534979810249235,5.035936709678411,0.06846986445107434,1.6697299891929993,1.4171335369430507,1.0618229552284515,0.9422018730305421
0.11063151284953907,0.07171298663306716,0.15619573985921917,0.5279772915532052,0.4967094710748329,0.22483993340976893,0.0037950893499834096,-0.5573342100791858,-0.3575758360791658,0.27975776621254506,0.0,-0.03950603791577329,-0.03459259651535245,-0.1305271920532649,-0.7040961348246692,-0.6794633137959455,4.760984154527759,-0.003429093780869525,0.2419376932083351,-0.6944928708234115,0.6105866612030729,0.16434122408152652
0.039738859913103906,0.6155956404098063,-1.8632904860131445,1.3227536671736617,0.6096070022958118,0.15241195010750835,0.011122947917597444,-0.534301169620913,-0.30618157628076165,0.14476998254124065,0.0,-0.013606258383086503,-0.4501029257873666,1.0036876593581232,-1.2924957314769376,0.7279161576120993,8.435169033076134,1.7090749230648952,-0.015601293175196776,-0.12242696335769854,-0.013150298942924967,-0.6619508823366759
0.042117835990596854,-0.32564883481256957,-0.3089597246946487,0.23427940330897815,0.4118570108742821,0.2209094985117993,0.013423436922491063,-0.2822079230707215,0.2829721507969313,-0.061634759789021866,0.0,-0.015129905908674617,-0.2939146309896171,-0.45640398474213884,-1.0048807943235067,-0.5637518570350014,-2.4861438672740643,-0.6289555342199706,1.0445108338392828,0.8461435640417719,0.5398186531435908,0.39389166752545574
0.03950966347732637,3.8178398473814448,-2.1939184600575516,0.6642159632027739,0.8191437979444999,-0.3682033561037353,0.018054347532157112,-0.1864573203527156,0.0649266309323331,0.14574941378390974,0.0,0.1251672869753847,2.5738665890966628,-0.8404177186288224,0.3915525190812585,0.5268770552486591,-2.0355009809147497,-0.23889036306515055,-2.940952383945045,0.5524303272680039,0.603011028580946,0.11929068399102967
0.16569270307768721,2.4845101315698734,0.15234860719737345,0.9807224973188888,1.0263010253804503,0.4143657737445451,0.022001209109413188,-0.21142266811915317,-0.8869812437171752,0.1706142521759566,0.0,0.10748368200346999,3.459802670942658,-0.06504082046275227,1.3164094009528502,0.9052736680629647,-1.4670220023564904,0.4010416638344139,0.5776749860763357,1.0907763866630678,0.7676672415928285,0.6914150730480533
0.22932756597776224,1.6485227507159297,2.5292435681588716,1.3319655647881785,0.6771204917385889,0.2078589737045041,0.034226583943339176,-0.22061210951823837,0.2424791239967126,0.13035025272268022,0.0,0.002566724752885872,0.013577374345872162,0.6718976745366069,0.9789122367268766,0.43178726960190045,-2.393698209711018,3.6122877068912334,0.621764793632586,-1.6223994622072848,-2.1980108433908527,0.5488902066882474
-0.14901083507539992,-0.2297343754070223,2.0014416415736496,0.5822554693618293,-4.29826503954799,-0.31389179838116515,0.015777740555953712,-0.25370593980528305,0.11166093885748782,0.046858012401670576,0.0,-0.0015287300380724578,-0.18080550216260088,-1.0639750161547867,0.3211695161986504,0.29341223157211643,-1.6126079438995267,-0.5454116750466242,1.679891232657425,-0.28736258870651116,0.37610736665219135,0.6431445324893444
-0.14657890074805968,-1.873757293883413,2.045974949094966,0.7965258150043748,0.4919534035069886,0.19550388144142936,0.048770018796378864,-0.3051713710860348,-0.032181441140123494,0.043214513976684445,0.0,-0.07036718896484627,-0.2579449747618151,0.6703006488046008,0.07706627397964302,0.1161255376324727,-1.7504922095265225,-0.619205180501301,-2.5891061938473476,-0.5115035253166818,2.846549593663653,0.9677858819701234
