V4_Ventilation Day,Material_3,V3_Ventilation Duration (min),Additive_4,V2_Ventilation Interval (min),Initial pH,Initial C/N (%),Initial GI (%),Additive_2,Compost volume (m3),V5_Ventilation rate (L/min/kg iniDW),V1_Ventilation Type,Application Rate (%DW),Additive_1,Initial Moisture Content (%),Material_Main,Material_2,M1_is Enclosed,Period (d), Composting Method,Turning times,Additive_3,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
54.0,5.0,43.264831457021145,1.0,70.0,6.731264448792806,11.842709636053325,27.32884658064516,11.0,22.746807517335768,6.230814682242527,1.0,12.876732630675644,6.0,58.04596726775195,6,4.0,0.0,88.0,2.0,30.0,3.0,4.121500531834835,37.113484923360424,106.95806200000001,6.164536689247366,0.41350793838500977,0.1604812477928529,25.528011842031116
79.0,0.0,4.460177175719437,1.0,1186.0,7.184708937537101,28.328577775940136,27.32884658064516,7.0,2.299670036698581,7.75100113812781,1.0,8.268825204009499,14.0,72.3999174002517,6,14.0,0.0,117.0,2.0,11.0,4.0,5.81208212871611,28.314525615636995,104.16715200000003,5.56665724072954,0.4191451668739319,0.15091228521124916,25.96951861884059
0.0,5.0,45.53087429611925,1.0,75.0,5.650367742476931,18.85268527094491,27.32884658064516,13.0,11.721584851230947,0.6968192404173079,1.0,30.280745978008966,23.0,75.1092265114571,6,14.0,1.0,126.0,2.0,23.0,5.0,2.4760729573159974,48.61826631108744,102.94662799999998,8.790893948496667,0.25814715027809143,0.19206047347463395,21.03506529378275
36.0,4.0,39.375697828168384,1.0,740.0,5.551415229891132,35.73846574395384,27.32884658064516,11.0,22.416538652835108,8.814626070681872,1.0,11.115659336347314,13.0,73.74268870831324,6,12.0,1.0,65.0,1.0,30.0,3.0,6.971032685471078,58.900424521595,105.054685,10.09582333448093,0.7924784421920776,0.15804053925948333,22.805832682010585
5.0,3.0,18.47092231876061,1.0,1305.0,7.300083989730632,6.96901258066511,27.32884658064516,12.0,2.8159944459208557,9.657527650988072,1.0,29.847773942240238,23.0,46.70027177490263,6,4.0,1.0,118.0,0.0,30.0,4.0,4.0586281993661375,52.11811517040242,105.37280100000004,7.091556302756693,0.6853487491607666,0.15556274645942195,21.644317263316783
47.0,4.0,3.1542745957917715,1.0,1077.0,4.397223110666312,27.24449600235373,27.32884658064516,9.0,0.12206072709076501,4.470073726544236,1.0,6.079085103198485,34.0,60.21106935331104,6,0.0,1.0,67.0,1.0,28.0,3.0,6.24897950765515,46.7371615187278,103.56478999999999,9.786585696955227,0.898082435131073,0.13784248250004957,22.95038574505187
24.0,5.0,53.90797082975571,1.0,0.0,4.9725502183219925,32.613999322328134,27.32884658064516,3.0,4.03760346682567,8.739988745552068,0.0,34.92406214427952,22.0,47.645366000293336,6,13.0,0.0,95.0,2.0,30.0,1.0,4.634172150559822,42.21632029006089,104.36574500000005,3.7002683382219317,0.20588374137878418,0.1782357250694519,24.18818123922131
10.0,2.0,13.100829048239076,1.0,116.0,9.92403749997553,27.817025865278595,27.32884658064516,1.0,13.378011037904557,0.7209379143903893,1.0,18.206097076738704,17.0,45.13057647823619,6,13.0,1.0,88.0,1.0,29.0,4.0,8.455849792547422,49.32552695407202,104.53569299999998,7.718696216929244,0.7368925213813782,0.16802848554466324,25.22888933247022
61.0,4.0,27.7771223143964,1.0,592.0,11.541822758591149,28.63250582917177,27.32884658064516,6.0,15.338282136254067,3.6261032077816138,1.0,8.93174092107534,30.0,51.57917306669074,6,0.0,0.0,62.0,2.0,30.0,6.0,6.485898592181353,47.49423029731465,108.55011700000001,7.343165281685337,0.6400510668754578,0.15427924862501374,25.016078476555908
7.0,5.0,3.024007453702009,1.0,1054.0,5.402851322043617,15.817940112893218,27.32884658064516,11.0,19.852260013806,6.548960635815134,1.0,8.871803259593449,37.0,57.9359122371679,6,6.0,0.0,102.0,1.0,31.0,3.0,2.49632416074693,48.101407616006135,110.18553200000001,6.026813118543347,0.4957750141620636,0.14832743001640977,22.10676941044129
36.0,2.0,47.96412614191645,1.0,1351.0,10.147202085440133,44.8064943853543,27.32884658064516,1.0,16.787485183474594,5.249382280506934,1.0,7.492416601195254,31.0,54.446919597960175,6,13.0,1.0,123.0,1.0,29.0,3.0,0.8786542073739363,47.069240863159706,104.22291199999998,11.097894567032737,0.7001062631607056,0.14284183907779135,24.059384413720664
53.0,5.0,13.72070708824813,1.0,920.0,11.152525251658469,23.64564976164706,27.32884658064516,12.0,3.484560182786071,5.99202506355089,1.0,32.70144007213867,19.0,58.51852263553128,6,5.0,1.0,129.0,0.0,31.0,4.0,6.658774632782745,59.1341947165443,105.48411300000002,8.366339412820611,0.629165530204773,0.17179682435442767,23.359747836760036
44.0,2.0,35.28481129166774,1.0,43.0,9.170079106342051,13.799393000892286,27.32884658064516,1.0,4.9578802884606334,6.7054652355611895,1.0,18.10194430769857,17.0,78.84119228961197,6,14.0,1.0,129.0,1.0,30.0,3.0,7.310473600725355,35.00936679382047,106.22409800000003,10.907133840669701,0.854567289352417,0.1630331213530827,24.515260695050877
26.0,4.0,48.04924104272922,1.0,45.0,5.152296550917164,6.058439781313703,27.32884658064516,6.0,2.758214567213601,1.4932461702489115,1.0,28.235604218090437,25.0,50.09345866461736,6,8.0,0.0,86.0,1.0,30.0,1.0,3.5803741468833463,41.821236543692805,110.54251599999999,2.6577686922652424,0.2928682565689087,0.164414024256016,23.283937288355393
55.0,4.0,18.01975993595652,1.0,102.0,7.136981646486651,6.145776328115694,27.32884658064516,1.0,4.708667978572125,7.180231420284457,1.0,30.07257198524429,4.0,64.73457074474501,6,12.0,1.0,105.0,0.0,13.0,5.0,3.2301373199843115,29.042500244687922,102.40775800000002,9.28058529120034,0.7043285965919495,0.1716968523463211,26.17370274448367
0.0,4.0,26.106579474896424,1.0,797.0,6.531034980998592,36.48868781795328,27.32884658064516,5.0,12.539824663227373,6.603069290814697,1.0,2.4279913850857318,12.0,52.252925909731886,6,13.0,0.0,133.0,2.0,31.0,5.0,1.5424852226038244,56.182628107731595,112.190994,3.47896757135526,0.28712204098701477,0.1775076300511299,22.072722785128136
6.0,5.0,49.58834587297867,1.0,0.0,6.563244299414221,17.8943402881813,27.32884658064516,2.0,15.90029965382909,7.782987159788885,0.0,27.9174388271406,20.0,44.24187503736913,6,2.0,1.0,56.0,0.0,31.0,4.0,4.635923167052653,52.97158917130477,104.02239600000003,6.009303766812526,0.8253887295722961,0.19032232259026585,21.436989551236707
1.0,0.0,26.966444834913155,1.0,0.0,11.003309321825498,31.782911314611567,27.32884658064516,9.0,23.233276641546873,5.323459854528553,0.0,5.36058443369057,35.0,53.569848981864304,6,8.0,0.0,60.0,2.0,31.0,4.0,5.851570914271222,53.408817119062945,103.84806900000007,5.545043315035871,0.30222925543785095,0.17808032031027338,26.089136610724957
29.0,3.0,23.41599907457663,1.0,449.0,7.44343670554993,33.308861370059354,27.32884658064516,0.0,24.25596722301245,6.020333119365984,1.0,10.813948569977992,25.0,69.55681804495993,6,12.0,0.0,59.0,1.0,20.0,4.0,7.801429138125306,34.29929231393089,103.364218,13.177612546170877,0.546252429485321,0.17678941738863235,26.05570592192705
60.0,5.0,0.24694483366695108,1.0,1193.0,9.16049419891701,19.490591396607737,27.32884658064516,3.0,2.094558604836204,2.502872240922911,1.0,18.43507112535782,13.0,83.27586290188549,6,13.0,0.0,104.0,2.0,21.0,4.0,5.485318618676228,30.994073504872585,103.42910100000003,5.573945263846744,0.6143785715103149,0.15197602138909833,24.736344850095826
65.0,3.0,1.832638436471441,1.0,683.0,9.93423783556582,44.71185720417782,27.32884658064516,3.0,21.38946721202383,0.8100147465656204,1.0,36.88687928429236,19.0,48.2911992350685,6,13.0,1.0,120.0,0.0,31.0,1.0,3.984564145057993,36.9613858735748,106.573876,7.270603408993846,0.6118335723876953,0.13467582233925793,26.23721627372088
