V4_Ventilation Day,Material_3,V3_Ventilation Duration (min),Additive_4,V2_Ventilation Interval (min),Initial pH,Initial C/N (%),Initial GI (%),Additive_2,Compost volume (m3),V5_Ventilation rate (L/min/kg iniDW),V1_Ventilation Type,Application Rate (%DW),Additive_1,Initial Moisture Content (%),Material_Main,Material_2,M1_is Enclosed,Period (d), Composting Method,Turning times,Additive_3,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
1.0,4.0,57.91627661128936,1.0,1169.0,9.732260005354163,37.870322255615555,27.32884658064516,11.0,17.677335013515588,8.087308461078948,1.0,28.932980711953626,10.0,78.20397771839015,7,4.0,0.0,53.0,2.0,31.0,3.0,6.507533220995418,37.76869025002472,105.81783400000003,6.51706579135582,0.13956516981124878,0.16420810718340784,23.265306754919806
66.0,4.0,26.16193970980867,1.0,1065.0,11.29057796029074,9.695524000051309,27.32884658064516,8.0,1.8473241834220147,7.785030225254857,1.0,16.084195621092334,25.0,50.94890759582923,7,4.0,1.0,119.0,2.0,31.0,3.0,3.5913733163824926,49.330654850011115,108.91354600000001,7.028985804442664,0.6127451658248901,0.1535246104837887,24.73213255911887
1.0,3.0,5.889590806838689,1.0,139.0,10.30596398176149,30.94001316012281,27.32884658064516,15.0,24.103829916951135,1.1857173244685393,1.0,26.862684320056896,6.0,63.2035193617195,7,3.0,1.0,128.0,2.0,30.0,3.0,6.483143716896448,50.15693935160375,102.81721100000003,10.169345076059908,0.1473982334136963,0.1833171158699356,22.25176867199883
36.0,5.0,4.968511227159711,1.0,72.0,11.592984706318834,22.530751695253183,27.32884658064516,6.0,23.994647560428596,1.4048295847553272,1.0,25.990380190893273,17.0,63.52467266727637,7,2.0,1.0,77.0,2.0,28.0,6.0,6.365305972243101,30.762323214143716,102.043077,7.502795769438733,0.600886881351471,0.17638220379485656,24.918902518100634
31.0,4.0,40.13746622509374,1.0,921.0,7.0819533213711665,26.54786797374315,27.32884658064516,0.0,22.369147425031446,2.9209142016670233,1.0,16.12337620225645,10.0,56.59094360455596,7,5.0,1.0,96.0,0.0,29.0,5.0,1.7512884012612715,54.19068708951635,103.16693,7.884971235873591,0.8619025945663452,0.16862172451155588,21.40519036449082
0.0,4.0,0.0,1.0,0.0,10.3925207736654,29.376501198783004,27.32884658064516,2.0,2.3830666097802484,0.0,2.0,6.663335786192988,18.0,48.113449600777884,7,13.0,1.0,132.0,1.0,31.0,1.0,2.6299600017786715,49.1813161952896,104.42907500000003,7.080421577635963,0.3316397964954376,0.181230895876089,24.472021420572673
46.0,5.0,12.396577490849747,1.0,329.0,9.773122727839844,35.7513293494368,27.32884658064516,2.0,2.8775289830053814,1.6844568042615948,1.0,37.645092735978906,21.0,60.81069725493852,7,5.0,1.0,95.0,0.0,30.0,4.0,7.417534870989766,60.92437960097875,104.60717400000001,6.976081145320585,0.7147692441940308,0.17423628370343383,23.75684625941262
13.0,5.0,32.87815455518564,1.0,1191.0,5.544527612513708,32.8082801947443,27.32884658064516,15.0,7.222583350683469,9.760248538022932,1.0,13.593621033552918,8.0,44.14186758015116,7,13.0,0.0,55.0,2.0,30.0,6.0,3.1292319519946075,37.18174904368234,107.10079599999999,3.6655797002160146,0.41128677129745483,0.1496351815919051,24.527831183495437
0.0,5.0,0.0,1.0,0.0,5.8328182158051245,8.998453671533692,27.32884658064516,5.0,4.63194983997856,0.0,2.0,14.596779831715377,4.0,47.53420383968969,7,2.0,0.0,119.0,1.0,31.0,5.0,8.451128557766873,36.127363169249804,106.80284000000003,5.021139388602592,0.48735955357551575,0.13098658566535376,20.68475736041294
42.0,0.0,7.327582927421066,1.0,753.0,5.437904814608622,16.17901463250099,27.32884658064516,2.0,6.15713704193208,5.447316174646778,1.0,31.7496443672067,13.0,79.69161301006679,7,13.0,1.0,70.0,2.0,19.0,5.0,3.244090300865146,47.80598753042236,103.140706,8.871009929992853,0.6795387864112854,0.12066723276086788,23.370719086886652
55.0,5.0,25.011855235640304,1.0,1384.0,6.3003445817084796,15.532518148908347,27.32884658064516,8.0,10.532141065001994,0.10246087816365279,1.0,7.237045551800971,11.0,73.74581126396849,7,4.0,0.0,104.0,2.0,30.0,4.0,0.9402848444551497,48.4528797563915,108.00106900000004,4.618895944817006,0.2505885362625122,0.1395165867543072,21.842856714540154
80.0,5.0,29.437637664706493,1.0,702.0,5.476517750984312,13.369159383197768,27.32884658064516,12.0,15.311627741051092,2.4709126679910334,1.0,22.25804675423042,33.0,73.9488566884537,7,13.0,0.0,100.0,2.0,31.0,1.0,7.724357842396154,28.28849674715578,106.32286400000004,10.381585893965434,0.7245345711708069,0.15823492515585086,24.645377987094946
79.0,4.0,22.687461377301155,1.0,990.0,9.702962846634225,28.189208495098654,27.32884658064516,1.0,10.060087311877078,9.867854282807054,1.0,8.543849652475702,7.0,46.35236628417584,7,8.0,0.0,103.0,1.0,31.0,6.0,1.667711295037471,29.111624669220276,112.17696099999998,3.208664584090184,0.4304078221321106,0.16532324616251992,25.906746757719795
53.0,9.0,16.45480945735066,1.0,833.0,9.480174583385693,43.02395328513035,27.32884658064516,5.0,24.35303457271382,0.5539815414857729,1.0,3.674305096149129,38.0,51.342916570521645,7,3.0,0.0,63.0,1.0,30.0,4.0,4.491958080141343,53.308075764563675,103.003196,2.4029432338889283,0.29679232835769653,0.14312976085982967,24.183630671512933
30.0,5.0,52.61620589045947,1.0,495.0,5.94692690240419,16.503135922523533,27.32884658064516,7.0,2.4888685591266366,7.605051486100595,1.0,5.9876088680147035,21.0,51.54534859362791,7,12.0,1.0,76.0,1.0,31.0,4.0,6.006376609370935,29.887443664497603,108.878423,4.757104448769859,0.6899640560150146,0.15834695117368885,24.70517300442027
58.0,0.0,26.817828487071406,1.0,1292.0,6.328196887544388,30.253692284075022,27.32884658064516,7.0,1.5543152397729858,9.5076741971134,1.0,21.02855737054885,21.0,69.16032466151647,7,14.0,0.0,75.0,1.0,19.0,6.0,5.006366856983432,56.01953269488031,104.64815000000003,5.471838398495715,0.380535364151001,0.1433047123310295,24.018336177168663
68.0,0.0,22.573100543950183,1.0,682.0,9.697160435917311,28.23383134323534,27.32884658064516,15.0,4.847846261553161,3.6439350333546416,1.0,37.074868803022355,7.0,81.22161120496588,7,5.0,1.0,124.0,1.0,29.0,3.0,1.7160524230723204,50.315999809684016,102.31516800000001,7.348938907607253,0.6050615310668945,0.16303276189664842,22.35645339030749
1.0,4.0,51.411815859860425,1.0,1131.0,6.67392788770386,18.022036517983622,27.32884658064516,6.0,17.11078257471565,0.3517943138160984,1.0,21.47959162792946,6.0,78.76483417591845,7,12.0,1.0,62.0,0.0,27.0,5.0,5.439997624378067,29.083366747663746,103.93823799999998,9.043649018121148,0.1273491382598877,0.13890247607228304,22.481980785190537
76.0,5.0,17.845084484179672,1.0,584.0,9.007268207501859,19.183737050553432,27.32884658064516,7.0,0.7521840404061095,0.8480698259937892,1.0,20.400536268517744,7.0,60.53916530673183,7,12.0,1.0,95.0,0.0,27.0,4.0,1.5283797564356547,42.537206514567906,104.25140499999999,7.323621476928632,0.5612336993217468,0.13487072055408228,26.369600903324542
0.0,5.0,35.08313782768885,1.0,130.0,10.1287430087574,17.568084676510065,27.32884658064516,10.0,10.614373113495985,1.3360387179259714,1.0,12.988255877213176,12.0,73.4034040623542,7,14.0,0.0,116.0,2.0,29.0,4.0,7.975620030380798,28.85141064915296,107.19628900000004,8.482016843228385,0.28217676281929016,0.16089505026899015,26.15513071322376
