V4_Ventilation Day,Material_3,V3_Ventilation Duration (min),Additive_4,V2_Ventilation Interval (min),Initial pH,Initial C/N (%),Initial GI (%),Additive_2,Compost volume (m3),V5_Ventilation rate (L/min/kg iniDW),V1_Ventilation Type,Application Rate (%DW),Additive_1,Initial Moisture Content (%),Material_Main,Material_2,M1_is Enclosed,Period (d), Composting Method,Turning times,Additive_3,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
39.0,2.0,44.307059546134745,1.0,710.0,9.52973225535429,14.909524457908251,27.32884658064516,11.0,23.60690988819582,8.624448613552323,1.0,34.77698442080083,17.0,48.773955259367135,3,13.0,1.0,61.0,1.0,30.0,3.0,0.8700872235480328,60.503057659102325,105.61280299999999,7.821687125651596,0.6402546167373657,0.11981991122165597,24.620329001052653
80.0,5.0,3.0534577034280086,1.0,993.0,11.588949017295857,38.606878889096706,27.32884658064516,6.0,4.389950727645142,7.0954510648668485,1.0,29.684974564496677,31.0,72.78277799989164,3,13.0,1.0,109.0,0.0,30.0,5.0,2.1550358823756595,30.371607826399124,105.53711600000003,8.352377966362209,0.7487329840660095,0.15218290748368504,25.222950188631792
8.0,5.0,9.503654278190252,1.0,748.0,4.418556710191419,17.515356056663045,27.32884658064516,10.0,14.02485146514617,6.0306143947503035,1.0,21.239938393928313,12.0,81.68076783157335,3,13.0,1.0,56.0,0.0,30.0,1.0,0.9900887303680586,55.46470641597827,104.912518,8.119390552129577,0.7027432322502136,0.16663945755100038,22.16646285375542
0.0,5.0,0.0,1.0,0.0,11.319887739487804,32.576602545583704,27.32884658064516,5.0,21.03676536285187,0.0,2.0,20.59788706468382,23.0,82.26634185991094,3,14.0,1.0,123.0,0.0,29.0,6.0,8.196509753512117,28.469525950792956,101.33957300000003,9.125644950022004,0.4653942286968231,0.20894964981278139,23.32571305393656
22.0,4.0,31.00081076882747,1.0,1010.0,8.41417088776944,41.462174885258406,27.32884658064516,1.0,5.916762136864875,6.625584199408953,1.0,25.252183952695237,8.0,80.06229691430667,3,13.0,0.0,81.0,1.0,17.0,6.0,1.7130099928245248,50.538284114954244,103.93395400000004,7.101528475873002,0.3929787874221802,0.13590654922853057,21.88801975494683
68.0,4.0,11.089404633355146,1.0,874.0,8.307668519773777,33.78933943218594,27.32884658064516,15.0,24.6485335432121,9.12438481154537,1.0,23.89476123199549,21.0,68.46593240972328,3,14.0,0.0,91.0,1.0,28.0,6.0,6.764457999030396,29.272747024913453,103.79484500000002,9.188020541625992,0.4668676257133484,0.1382938657714978,25.97259228028174
28.0,4.0,30.986576153498284,1.0,511.0,8.80400552449198,15.635187233972346,27.32884658064516,6.0,2.8097885255265687,4.863188781472299,1.0,25.588147512499255,11.0,51.53178287579314,3,14.0,1.0,122.0,2.0,31.0,4.0,2.9065485092576675,27.692687400210282,108.58123400000002,7.713866766279397,0.6645365953445435,0.11255444655940547,26.13192769500324
6.0,3.0,19.408184372637166,1.0,699.0,4.912096615063614,25.787929298559902,27.32884658064516,7.0,3.9573681860056085,4.222993563194805,1.0,10.975875136619964,10.0,75.64414869714886,3,12.0,0.0,43.0,1.0,31.0,5.0,4.125419663503571,35.53387200618991,102.91396300000001,8.27447384836587,0.7649844288825989,0.16277781292775614,23.38579029209322
16.0,3.0,51.77356218631542,1.0,428.0,7.2786859511228235,32.878848084334614,27.32884658064516,6.0,15.487756371073933,4.890834152987242,1.0,32.2240438368742,25.0,49.34616437112233,3,6.0,1.0,95.0,0.0,31.0,4.0,5.31727346087794,31.886346184857178,107.12375199999998,7.864057569320825,0.691173791885376,0.17903028555567904,22.521183921207072
63.0,0.0,4.085801682723542,1.0,765.0,10.983097313370122,14.182238655357242,27.32884658064516,2.0,9.238150982990314,6.72151819795432,1.0,26.659178015660412,10.0,75.8485894896204,3,14.0,1.0,82.0,2.0,25.0,4.0,3.7927947175178733,44.40192925769481,103.83883599999997,8.225898641688497,0.6834705471992493,0.12672591442467576,25.262474373661913
1.0,2.0,7.878218963905699,1.0,212.0,5.253064056748938,19.35753282015097,27.32884658064516,1.0,15.396354509552316,8.34579242287052,1.0,33.51143443652984,23.0,67.75170405913505,3,12.0,0.0,17.0,1.0,31.0,1.0,6.675270823470683,30.811799210259878,103.86803199999997,9.20045891191829,0.25902312994003296,0.16677093463481504,25.403543379215172
58.0,5.0,12.00206803987172,1.0,1268.0,6.3067829024947635,31.6850365213471,27.32884658064516,10.0,19.814518210276454,9.525317246106464,1.0,35.045061912658035,14.0,75.0576742161915,3,14.0,1.0,117.0,2.0,30.0,3.0,3.37402173530103,51.93542090695908,103.465277,8.130010175451718,0.6299780607223511,0.16171430284759677,23.71950591689401
36.0,5.0,8.049385262475816,1.0,66.0,4.697964474991518,12.30333915829741,27.32884658064516,6.0,21.990875010783622,9.510433322361271,1.0,20.085989104505636,37.0,75.15998504492923,3,0.0,0.0,115.0,1.0,23.0,4.0,5.622663565024972,44.09297085509213,103.050082,8.839945815327301,0.3795870542526245,0.1524438231929589,21.79069118726789
83.0,5.0,12.98401583682779,1.0,284.0,11.524666949461523,26.670959270762943,27.32884658064516,6.0,1.5692758116349228,0.6640488637155262,1.0,28.059538980017148,14.0,80.29680567487478,3,13.0,0.0,88.0,2.0,27.0,6.0,3.1921596375717414,38.98615121266227,105.10485400000003,5.326091709136337,0.29812294244766235,0.15248987465417044,24.26308381175244
69.0,4.0,29.892214277443152,1.0,1263.0,11.59062892445938,21.50341346008461,27.32884658064516,15.0,14.601059752741715,5.256151351837325,1.0,13.751619945217902,4.0,69.65520561631115,3,2.0,1.0,80.0,2.0,30.0,6.0,7.695709533388763,48.25876214950661,105.27877700000005,12.228328001106219,0.8382242918014526,0.1757319669626986,23.926345082365483
78.0,4.0,5.67088727795519,1.0,0.0,6.366795001442776,6.018385931415375,27.32884658064516,0.0,19.673321400107085,1.25355101960956,0.0,7.31136376241305,28.0,78.02966921401942,3,6.0,0.0,133.0,2.0,31.0,5.0,6.087585902774174,61.02584783563829,103.43754200000004,5.1694363500881595,0.31733155250549316,0.17178365663587988,24.805263845583166
1.0,2.0,33.8793352793168,1.0,1032.0,5.993380170793193,29.974761181068043,27.32884658064516,3.0,24.38188833550973,0.33397325291542934,1.0,19.47942151729621,31.0,62.028321803517215,3,3.0,0.0,61.0,2.0,29.0,6.0,3.1483528148282223,33.55429685044451,105.22215000000006,6.9671969627048815,0.09488467127084732,0.1565084689885357,21.434698128267478
34.0,4.0,40.20001510257391,1.0,512.0,9.975981335020563,44.60345778512847,27.32884658064516,13.0,2.9271107344580387,8.1858269322211,1.0,28.880150405157845,25.0,68.02760917834445,3,4.0,0.0,84.0,2.0,30.0,3.0,6.539267077789397,44.75600355233073,107.24491900000001,9.064867026680208,0.36973440647125244,0.14904525769851334,23.182693812829083
44.0,2.0,32.15255353163106,1.0,795.0,6.551246434138177,20.002612808404738,27.32884658064516,2.0,11.525036564175144,3.236695482695019,1.0,20.381568279466922,20.0,68.17781639858016,3,0.0,0.0,121.0,1.0,30.0,6.0,5.699161751024484,32.51199257951836,105.13293900000004,10.776465583689234,0.3757311701774597,0.1717079161191702,24.214327179842037
0.0,5.0,0.3867423527552013,1.0,0.0,5.85827908335954,36.0446657949221,27.32884658064516,3.0,9.459617834411322,0.0,2.0,12.07241457974715,23.0,44.86964406571873,3,12.0,0.0,54.0,2.0,30.0,3.0,3.0485357579066528,48.420189170607784,105.22729000000001,2.8534863930671017,0.23398379981517792,0.15286026843938327,26.126020722924334
