V4_Ventilation Day,Material_3,V3_Ventilation Duration (min),Additive_4,V2_Ventilation Interval (min),Initial pH,Initial C/N (%),Initial GI (%),Additive_2,Compost volume (m3),V5_Ventilation rate (L/min/kg iniDW),V1_Ventilation Type,Application Rate (%DW),Additive_1,Initial Moisture Content (%),Material_Main,Material_2,M1_is Enclosed,Period (d), Composting Method,Turning times,Additive_3,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
0.0,3.0,0.0,1.0,0.0,10.846969454850349,43.365807948452435,27.32884658064516,3.0,4.090097493958672,0.0,2.0,29.179065192848565,20.0,46.83098146691926,10,2.0,0.0,79.0,2.0,31.0,3.0,2.4334219348609465,38.34254791411467,104.90828450000006,6.264560715118526,0.05013999342918396,0.19502624335328708,23.906219476370826
9.0,2.0,26.39916174274257,1.0,682.0,5.920646679249867,35.9393241527524,27.32884658064516,5.0,12.879570399680452,6.446108799096119,1.0,23.71240197040355,36.0,60.122557563519884,10,13.0,0.0,116.0,1.0,7.0,6.0,6.99831504132616,27.00149962771339,104.12776800000002,9.689603523231753,0.5031883120536804,0.1437274750580363,24.475269625406323
35.0,4.0,12.588595386078792,1.0,524.0,6.272269727109958,20.890194516319347,27.32884658064516,2.0,12.59252374703771,1.5103586178712258,1.0,17.385388325475546,12.0,77.26825992040163,10,13.0,1.0,69.0,2.0,31.0,5.0,4.737245687994173,46.06215320943961,105.66152500000003,8.503553179643264,0.5553910732269287,0.16832192944598873,24.952405850763633
0.0,5.0,0.0,1.0,0.0,6.426605527102496,27.788884185896094,27.32884658064516,11.0,24.044613807841863,0.0,2.0,16.867263092654696,27.0,50.95272714519409,10,12.0,0.0,92.0,2.0,31.0,3.0,6.581940873992771,58.31705801049587,103.98387750000008,4.287378319345652,0.2243640124797821,0.17620488699476614,25.459875344489188
29.0,4.0,44.136857017355894,1.0,119.0,8.00191743364483,19.496060313431336,27.32884658064516,11.0,11.164278226245273,4.067323698696824,1.0,2.6987626260599473,19.0,82.5260585473545,10,8.0,1.0,126.0,0.0,29.0,1.0,5.181129549988206,33.190934923622336,103.220086,8.316951449902076,0.8035933971405029,0.23387843914759554,24.99235873796253
45.0,3.0,43.79977359777308,1.0,1170.0,6.325300502817132,6.511221001550373,27.32884658064516,5.0,13.81011252674207,9.976148679208084,1.0,25.621533614528204,6.0,71.61541478375284,10,12.0,1.0,122.0,1.0,31.0,4.0,7.148230660326183,49.97130365423987,106.58892499999997,11.18517485459356,0.7588162422180176,0.16913219818847786,25.800511161944453
47.0,0.0,16.929243760582658,1.0,640.0,6.178668977690405,43.46777734794842,27.32884658064516,3.0,26.115060822905374,3.563126645989616,1.0,17.235047186386055,6.0,69.7829490491872,10,13.0,0.0,55.0,1.0,28.0,1.0,4.633358611930078,54.95120262505978,104.32690099999996,5.468632587032312,0.3792288303375244,0.15576352317120462,25.117459687658837
24.0,5.0,0.20949224490341534,1.0,391.0,10.105376248718112,23.166194988202886,27.32884658064516,15.0,0.31833544609766606,6.570419515144704,1.0,23.668697268746598,15.0,50.36875008737834,10,14.0,0.0,90.0,1.0,27.0,4.0,2.8344437912861173,33.77511778997368,104.63038700000001,4.088368229286056,0.39625656604766846,0.1586625055660398,26.205635684229744
25.0,4.0,19.722742606179523,1.0,1083.0,6.919652893308638,38.389120875624506,27.32884658064516,7.0,19.76415225980882,0.6525778691397,1.0,0.35394761550620346,12.0,72.45431063914005,10,5.0,0.0,106.0,2.0,31.0,5.0,6.333364050538755,32.890136699732864,107.44422800000004,6.097664650887319,0.3006508946418762,0.17222586282741648,23.342734429151687
8.0,5.0,18.987119475102347,1.0,291.0,9.691338814475596,23.040814720145285,27.32884658064516,5.0,14.541907258442354,4.359023643862582,1.0,21.492084631580113,19.0,52.3287691148298,10,8.0,1.0,83.0,2.0,30.0,3.0,0.9090443840730756,31.48396067587013,106.70780700000002,4.995020282582514,0.8617905378341675,0.16368166012252408,25.97421402188611
31.0,3.0,43.726080893341944,1.0,1404.0,11.598281750942366,25.661027552707257,27.32884658064516,0.0,10.946468726293158,8.985196320033824,1.0,30.16822972973143,34.0,76.62563714244718,10,14.0,0.0,106.0,2.0,20.0,4.0,6.2767797239430525,29.895666638670715,104.56834799999997,7.606855712292429,0.15917068719863892,0.14139416809271926,26.183966062235804
83.0,0.0,48.42072412867651,1.0,219.0,9.45053922174041,8.325985743969532,27.32884658064516,15.0,9.63408013284923,1.097309668411538,1.0,31.062827205974926,23.0,83.62802186019275,10,14.0,1.0,119.0,2.0,22.0,3.0,3.6404037461656102,51.902915450043096,102.76899899999997,7.7975043012427605,0.49336928129196167,0.1574170825167366,27.113075319332022
74.0,0.0,42.59143835122314,1.0,593.0,9.708401965835142,39.42409346838553,27.32884658064516,5.0,18.23857871877213,3.3158249580455723,1.0,27.05924733775688,13.0,45.35924254860224,10,13.0,1.0,100.0,0.0,29.0,3.0,0.7941798834207868,30.234515572673576,105.73003199999998,5.419865866459765,0.6597952842712402,0.1283368792470301,27.145616745831738
84.0,3.0,32.15664709835605,1.0,752.0,11.283822351849103,18.764384207191164,27.32884658064516,3.0,16.643908390652843,2.6195959664393587,1.0,22.015698969185696,38.0,68.48143737891509,10,5.0,0.0,97.0,1.0,29.0,6.0,3.966634693882109,36.64386546531928,104.37041800000004,7.091382036643514,0.5857779383659363,0.1560157432986399,25.650639936836832
0.0,5.0,0.0,1.0,0.0,7.6547108405768,6.806490585461893,27.32884658064516,0.0,25.539864515473862,0.0,2.0,4.190976682968565,27.0,48.42206201812254,10,2.0,0.0,81.0,1.0,31.0,3.0,8.392548276996347,45.39525316130679,105.71394550000005,4.555011952784884,0.3951129615306854,0.2051454725352483,25.272935109888042
69.0,5.0,52.06291075690474,1.0,882.0,9.673759365064964,20.125218334555,27.32884658064516,9.0,2.803878114390408,7.481637218796388,1.0,19.853084150603788,16.0,67.24521304974081,10,14.0,1.0,123.0,0.0,30.0,1.0,8.041642801841308,52.635478931478445,105.703808,9.510094839980754,0.6978505849838257,0.16808695145743163,28.492690236532294
58.0,5.0,20.441063680068993,1.0,235.0,10.790695714284606,12.852244629050578,27.32884658064516,12.0,9.878444635947666,4.035562255917384,1.0,34.19731986409697,4.0,45.20833306472351,10,2.0,1.0,97.0,1.0,29.0,6.0,0.9032551613836804,45.18748580952588,105.290756,5.7742415389200055,0.8441426157951355,0.17998969103699747,25.068837824594155
24.0,2.0,41.956781632980906,1.0,456.0,6.074814712095123,20.399915159381443,27.32884658064516,11.0,3.8122409013494543,9.281908693847566,1.0,23.289182102279554,36.0,51.85208468998502,10,8.0,1.0,120.0,2.0,30.0,5.0,7.787162886301056,48.96366840193548,106.09172099999999,9.082073998021073,0.6689416170120239,0.1689697280896798,23.532903689936244
53.0,4.0,14.416319703639687,1.0,903.0,8.943871542754486,23.781180889174834,27.32884658064516,10.0,8.74065646149322,4.969619934808428,1.0,18.367058623749806,16.0,59.42414683750155,10,5.0,0.0,113.0,2.0,28.0,1.0,1.7761893920558374,47.65169821351448,103.87240300000002,6.895790050970098,0.4180777668952942,0.15467337439213463,26.938483288710906
32.0,5.0,1.7235137744460105,1.0,1174.0,7.678233976722009,17.408972508564748,27.32884658064516,7.0,0.20575244305441362,1.177133937028343,1.0,32.169771908581154,20.0,57.81835402441199,10,6.0,0.0,79.0,1.0,31.0,1.0,1.893338403098853,46.42110945008358,109.90069300000003,4.852317050252347,-0.05160734802484512,0.15520534053216167,26.299476576360075
40.0,2.0,27.603410755071266,1.0,969.0,4.48035035141012,6.4182219439827515,27.32884658064516,8.0,10.52927297538895,5.731694186169812,1.0,0.785768949217646,15.0,47.03654758646142,10,2.0,0.0,63.0,2.0,31.0,6.0,5.317557168377169,48.695082614840885,109.78920400000003,6.346553404974426,0.4126201868057251,0.16948313952153396,24.689369872820834
24.0,5.0,50.1977312229155,1.0,391.0,6.204787498715092,38.61256584041351,27.32884658064516,15.0,5.577361852638357,9.505640308573328,1.0,18.334316310329868,20.0,72.72110704835245,10,8.0,1.0,61.0,0.0,30.0,1.0,1.048452483312917,34.24274143530471,105.30943299999998,8.12455636240395,0.6440384387969971,0.1963653314432461,23.740995054134093
23.0,0.0,14.86638120232618,1.0,261.0,5.474272820327357,22.97678745231399,27.32884658064516,11.0,4.096304766788527,4.31251005760695,1.0,2.993479747940554,14.0,44.046126613075586,10,4.0,1.0,122.0,0.0,31.0,5.0,2.104658968150379,36.66616618287972,105.42623600000005,5.55120513585875,0.6222437620162964,0.192128674299459,23.91722974137932
