V4_Ventilation Day,Material_3,V3_Ventilation Duration (min),Additive_4,V2_Ventilation Interval (min),Initial pH,Initial C/N (%),Initial GI (%),Additive_2,Compost volume (m3),V5_Ventilation rate (L/min/kg iniDW),V1_Ventilation Type,Application Rate (%DW),Additive_1,Initial Moisture Content (%),Material_Main,Material_2,M1_is Enclosed,Period (d), Composting Method,Turning times,Additive_3,Initial TN (%),Initial TC (%),Final GI (%),NH3-N loss (%),N2O-N loss (%),CH4-C loss (%),CO2-C loss (%)
53.0,5.0,28.46456826677561,1.0,460.0,6.677964162337767,14.869475202911548,27.32884658064516,13.0,10.769058974101789,7.678613011196695,1.0,20.044607656144223,7.0,46.23450640979298,2,5.0,1.0,112.0,0.0,29.0,3.0,5.964706210613644,50.46739028536886,106.282963,5.1637685980008055,0.6388628482818604,0.17472025329495194,21.54182827439972
20.0,0.0,3.585888918961231,1.0,555.0,8.439498660109697,17.035308872489598,27.32884658064516,0.0,12.953708276875014,7.551126193369704,1.0,34.35538039423659,12.0,50.25912830094071,2,14.0,0.0,124.0,1.0,30.0,1.0,4.2847472920119785,59.584028114548275,108.31325699999998,2.970771979052146,0.09866452217102051,0.10691593488815973,23.646274381846347
17.0,4.0,34.66364096467106,1.0,813.0,11.207137017881386,24.512273393662078,27.32884658064516,3.0,9.633584693779117,1.2213729002143436,1.0,29.864536830434872,33.0,70.55296003569215,2,13.0,0.0,121.0,2.0,30.0,6.0,6.192388722659955,56.34516176417003,108.876154,6.121543717398679,0.04495784640312195,0.14844032919424555,23.96361765625684
61.0,0.0,17.83630878232413,1.0,370.0,11.893661298925874,13.405272874404002,27.32884658064516,0.0,5.203377974280544,0.9213896498761454,1.0,36.98694673959435,35.0,44.67155134133189,2,12.0,1.0,99.0,0.0,28.0,1.0,6.97663829953115,60.31387793619703,104.335557,5.358750035149752,0.7255063652992249,0.1555554438820934,24.8548518192227
25.0,0.0,33.65234773484137,1.0,1008.0,7.523715445789298,41.22986486753627,27.32884658064516,1.0,9.016637790463546,0.632725023623979,1.0,20.134815717999277,33.0,79.15261927431979,2,0.0,0.0,99.0,2.0,30.0,1.0,6.566814285972245,54.9209902254952,104.02699500000004,7.5251900389891135,0.30618607997894287,0.14131599296866698,22.11023879027786
19.0,3.0,35.724724053610714,1.0,1056.0,5.075778351395004,45.23583143612567,27.32884658064516,12.0,7.965691723779015,3.334995769424526,1.0,28.123449642005134,36.0,49.839351837996105,2,4.0,0.0,92.0,2.0,30.0,1.0,1.394544839568499,48.196954217683555,106.28044700000005,5.73284047659479,0.580019474029541,0.16190062629452984,20.73624169573426
8.0,4.0,8.585896222779818,1.0,246.0,4.752030201097037,17.235572822968816,27.32884658064516,5.0,0.8131943637779743,7.408377642315532,1.0,33.1944140929909,35.0,80.87651496129584,2,4.0,0.0,60.0,2.0,30.0,1.0,5.4504787635979906,39.59225623323636,109.71852500000003,7.027239598433325,0.2418946921825409,0.15052618214683994,20.05811422319796
4.0,4.0,43.66492681738149,1.0,603.0,6.8086313852316716,43.93132376848676,27.32884658064516,3.0,18.315733504279283,0.028776067095844793,1.0,36.092986280866114,16.0,64.28101900231442,2,13.0,0.0,118.0,2.0,30.0,6.0,6.1098290701329505,32.47365734600906,111.73020199999999,6.3562953094651125,0.15862832963466644,0.14384290680870818,22.035518776232443
17.0,4.0,48.544584225338255,1.0,939.0,10.815069084818962,43.257245222145286,27.32884658064516,6.0,0.4466920258737507,3.5305128301094912,1.0,5.040773898757129,21.0,52.540371726715264,2,2.0,0.0,116.0,2.0,25.0,6.0,7.994737133279341,32.60829973792915,102.919572,9.3340918218709,0.8024316430091858,0.1408028970364113,22.321602287527128
33.0,5.0,33.85379825339481,1.0,102.0,7.143758469484098,38.87414970830845,27.32884658064516,12.0,3.267004239374155,2.0986977553757837,1.0,22.83821130952731,13.0,50.20935795680114,2,0.0,0.0,55.0,1.0,29.0,1.0,6.143093861659484,42.96400916772996,106.16731300000001,4.099094635185969,0.5422901511192322,0.17963391907486012,22.742138421848548
