Material_Main,Period (d),Turning times,V2_Ventilation Interval (min),M1_is Enclosed, Composting Method,Additive_3,Additive_2,Additive_1,Material_3,Additive_4,Material_2,V1_Ventilation Type,V4_Ventilation Day,Compost volume (m3),V3_Ventilation Duration (min),Application Rate (%DW),Initial Moisture Content (%),Initial C/N (%),Initial pH,Initial TN (%),V5_Ventilation rate (L/min/kg iniDW)
0.57122833541833,-1.5648809459958988,-1.01745016257183,0.2830269364931855,0.11340328904978836,0.15915518550589505,0.062300324961798104,0.734494913354123,3.081777847762521,0.052584810061162404,0.0039426066195173744,0.5121339298903288,0.35600588521430654,0.14514819789878844,-0.9472150902213855,-0.11333056375649088,1.4062072587116607,0.22227367523598385,0.6723367602202428,0.6591692778125995,1.866428271936928,2.084213998779771
-0.5330005800092574,-1.466522683864649,-1.1602696159555166,9.303388720641832e-05,0.0736491635871612,0.051114332533449394,0.053893772859410743,-6.3344043917140445,-2.4586508744619184,0.040560029411399225,0.003022461843987426,0.1063026503519825,0.07374081166646904,-0.13150989899664073,-1.2741908641106334,-0.3465933478431953,0.33507070975668124,-0.2552637558633595,-0.14544765810707055,-1.7411673863369177,1.4376367096761975,0.2009467391857785
-0.9533814353230522,-1.4879672585641126,-1.6746358843312554,-0.18062170482714487,0.055857782621435294,0.04477484290868427,0.05434610292421376,-6.002357549474019,-2.387937312495544,0.03532736370111963,0.002925428951349386,0.07805352958184435,-0.33182744365293565,-0.24942026067840115,-1.3951453114723187,-0.3314282208664323,-1.8224785304052507,-0.39575299502455374,-0.5368032684228414,-4.403983678779589,0.7157854250871509,-0.4821848121796805
-0.9963677998529641,-1.5138034222088306,-1.643647089159869,-0.19457240439928872,0.051215396067711874,0.042657232323506704,0.054303120218694476,-6.041089239423028,-2.412508240807817,0.03855141025463082,0.002925428951349386,0.08102012538668545,-0.3094547677095005,-0.23649039806932767,-1.3412021430502818,-0.36243866157544113,-2.550328641628376,-0.376226882873184,-0.4836705382955612,-4.686465297427769,0.849544181666865,-0.5136353451002889
-3.489238028845514,-4.060319796324555,-1.2634882526427658,0.06152005902080182,0.3083113999903735,0.1327243193149009,0.053308393463943976,0.1954389663371825,1.22265472189251,0.05627020604487549,0.007277439516034296,-1.0185639002189542,-0.4491211702985075,0.18340513657258345,-3.310686908363151,0.22584490020650247,0.17215865526752927,-0.41805854460554126,-5.7563774406199935,-2.4959498753465947,-1.4746283066568044,-3.2722196107120265
-2.176965703458865,-3.8049229649186467,-1.4401911463383807,0.07400308816511295,0.2833397525650182,0.08981878138411134,0.061779686561413714,0.17927450098004147,-1.1997348719671102,0.058523615578169555,0.009124029192263163,-1.039159208316825,-0.4655429548293126,-0.02583239342450578,-2.5541560780848505,0.1124967612952019,0.10917776327841709,-0.2884458450841484,-2.6048548633115334,-1.5086815080581517,-1.5034299562259381,-2.655597680725205
-1.5731772678144738,-3.6564967844009275,-1.4753747078376989,0.07609085771263144,0.2705583203534041,0.08273465527748813,0.06677597856966973,0.2021992869942102,-1.2374593533057896,0.057738320292309346,0.009124029192263163,-0.9539302145120978,-0.4595207194301796,-0.11775717064672957,-1.6071454235568283,0.10763192822147356,-0.610150427483369,0.4855926487048558,-2.1767080378494716,-0.6759772727091437,-0.19495960725904599,-2.367157152096519
-1.4435482704034945,-3.2869763693621734,-1.4871865580209147,0.06471222548862526,0.2410020997815159,0.05474340272172066,0.06579313953342945,0.18991436313767007,-1.304709021007028,0.048908514738470826,0.0069148624860217245,-0.9926544485075784,-0.43820447756551384,-0.05811262889743894,-1.520510281320414,0.11559874618137804,-1.1738590878916038,-0.5287385673778958,-2.248358826496157,-1.0378191845624618,-0.5140305101519115,-2.1947912645925998
1.4415088130681049,0.5988769020290641,0.7419487858757761,0.21016773008350445,0.35408383475972866,0.22624896229791472,0.07367958436985356,0.39074150869419116,2.3865128738637966,0.12605379703987943,0.004225619937429042,0.7453456556738127,-0.19296863996860134,-1.7937176277843283,0.8307220988450308,2.232771200786246,-1.077894800830003,0.939406591708867,4.940492612197257,-1.3484632416000144,1.9153371114211153,4.965134407672733
0.9068587467034105,0.6991581517409224,1.040209339504711,0.543448227727971,0.3788768769313881,0.13914756878886336,0.07352530468081087,0.42597533481959177,-1.9740216079650494,0.13241340871665766,0.003186805381932463,0.6902785523641478,-0.35606503391596145,-1.118194559065984,1.0140746517057067,3.00094391388988,-0.7613539420781291,1.1606670831545702,7.5500122590701215,0.7691625596984103,3.3203438278034754,5.0574944538128745
0.810135307542214,0.4947595086906742,0.7482608988117875,0.26968347762461903,0.37385121009659134,0.16293852971148137,0.06364980507252564,0.4164043680685385,-2.715296461411364,0.10164835269039585,0.004224827869728914,0.48151059254326317,-0.18638341467498357,-1.3076976523054942,0.8044225377209396,2.5909935682503,-1.6292475583515829,1.0658474085566776,2.854852292785809,-0.9412243500796952,1.7815231163956853,3.4005022620714307
1.6171268301190986,1.1518247424799541,1.2803911639798693,-0.4747807704999532,0.27783941824655095,0.1625788294269552,0.06207300748592698,0.5364595787806996,2.899094859358416,0.1685161663846138,0.0035398896836301547,0.7544182511220717,-0.3924294593649584,0.6481633067650883,0.8446633590574354,1.779844527407821,1.1573823060282646,0.44187967158082353,1.462673367226854,-0.5021330570899257,1.6892933743491045,2.4351769726135144
1.2854663136379727,0.929827841813136,1.1055464929935832,-0.3124232189251609,0.3414470283271622,0.13892041642418285,0.06376507628203272,0.534593006549952,-3.0175783804719893,0.1666457786962589,0.004317656251607926,0.5766303755916385,-0.5657882369317083,0.657406159778078,0.9504883347209861,2.1184567259736675,0.4987457897439897,0.8205296043166147,5.559533940527831,0.33222939736382423,2.603643227926299,2.5458051984103878
1.207531157451168,1.0065666948459313,1.2712723954733678,-0.5384383382490444,0.25068296762884384,0.11460327093304619,0.06204839395396672,0.5187798191204526,2.127324807193978,0.15653896107299872,0.003974233611408352,0.5246589830507761,-0.79408864643508,0.7922925765806708,0.6098865063197866,1.5927099839978651,0.17836983991533548,0.32721190546705187,-0.009155858673252325,-0.45322650299062295,1.4973277151667044,2.760418290970513
1.737966201145295,1.1720562929007081,1.2244360716539489,-0.4070881781044266,0.3219726467511963,0.1731530229061254,0.06283678220870474,0.537830146232138,2.3346970260172677,0.18720464027770992,0.0037506614471806044,0.7775768350894993,-0.503574401745644,0.8442314212576679,1.145423992678087,2.078771506470926,0.7029897811808878,0.8774816354965663,6.541311397491397,0.6451812600334506,3.7179038217923175,3.2786840272157796
1.6752333873179481,1.0941516526088861,1.2928972690925866,-0.41497479769923323,0.2922734079823289,0.1747872940625807,0.06332887518039063,0.5256935770062016,2.153354727311091,0.17663837734419283,0.003877200718770311,0.7758533087853056,-0.5466283955477506,0.7391116890122617,0.9621679153316134,2.049209434941602,0.5604477014480396,0.6724754643703778,3.8540612870348028,0.409670189283166,3.4122045545247035,3.0480061603439523
2.2642292522009346,0.9337050563943263,0.18054669467556914,-0.43772207650220507,0.4311096110628266,0.2062628283918363,0.06947189689200062,0.35485825178212965,1.7564760535937312,0.09236542220441357,0.005455219855337695,0.48963207379012924,-0.589220164050753,0.4447325804818646,-0.26761590567177124,0.21536284040020875,0.9271255255948534,-0.203479877422108,4.960014893055135,1.9585348234191124,1.4033274373042626,-0.7689931511641553
2.2579234222951494,0.9123828560711437,0.05987555483445896,-0.35098282267718367,0.4912256016181411,0.20152814602936361,0.07486245059136329,0.31252650503097407,-1.7436902805252685,0.07664370486991555,0.006343425957988223,0.7329446147890258,-0.6014329063169925,0.4395965392615597,-0.03851450912659566,0.03651940458447794,0.5578651493179151,-0.2887324170463361,4.294114394251322,2.5475094781699528,1.147127650685659,-0.037789192930837476
1.7463705205510625,0.8213934539762049,-0.07442014757212599,-0.4550403339996011,0.4070292916565211,0.17675535728973546,0.07726150600528485,0.2878039098600696,-2.0426675496913087,0.07889464029022142,0.006602017000989341,0.5350469206449373,-0.6978156132041321,0.6446272969883142,-0.15767008017345294,0.08180311074715108,-2.2505334868300118,0.09980194461912686,0.4142137850356964,1.546967877871391,0.3972658440472183,0.1723599537152287
2.7014710086291136,1.7888017470858744,2.1545823021589667,0.4350961808781469,0.22999957245113936,0.4645541862465469,0.09449298877220702,0.46574430415234763,2.797913446700975,0.057606507174075665,0.009890235401747018,0.8306796949064923,0.24567551858240044,0.15642465607861644,2.182881763039492,0.3733834640200996,1.4824397590972642,1.5672084876409467,1.4517587965185443,1.1645743762661815,2.8950274249619716,0.5041811566948139
1.4072702014838925,0.8278949921259015,0.902224935787769,0.26158800686491995,-0.6756768560380695,0.12490480890037743,0.08229235550362776,0.3936159914461723,-3.4383109000201495,0.045558127051114956,0.012128832083380786,0.6436087240304784,0.018049476853894766,-0.00017854312189335,1.1963442011413348,0.11635516782627807,-3.4226141739035634,0.15372662393124503,0.7094090714367062,-0.6249945157156612,1.2465453676954512,0.6331743004683555
1.3411557573593582,0.655760712953157,0.8541909562350892,0.2586416221865409,-0.8606338300539429,0.15442055176452704,0.08337297159047422,0.41317329450780804,-3.349449960831005,0.05531273098276295,0.012128832083380786,0.6151757630499115,0.19218961468914858,0.07224602348759131,0.937893354380326,0.13205465824272916,-3.477956676001056,-0.5214914453597181,0.6399943379527523,0.10830032820532773,1.4888413084225587,0.8018578066184687
1.027106494709414,-1.0999994041568693,-0.06346807016468183,0.38156876673433976,-2.962126961773859,-3.5826737260897312,0.07066526594122086,0.4059408778577867,2.3989364943395532,-0.010301033031929245,0.003935163495925109,-3.07643197751675,0.5223432093671522,0.047357506639622425,0.6974248364605427,0.3503410277523981,1.4918224288081123,-0.046474377569347705,-0.21675774087536367,0.19548632689742043,0.37156610554887837,0.06593482076972973
0.44169544616248607,-1.301005193243354,0.24480297835593445,-0.0006141099099211456,-3.090407219760095,-3.4905005217050964,0.07240373417281223,0.37229567532191316,-2.825988449954301,-0.017045159221543912,0.005618944697809651,-3.7243941300145202,0.5247863632013854,-0.01999899872587066,-0.321263696954814,0.02129191085992094,-3.60395739033978,-0.11373501302009453,-1.993035761588233,-0.6130286082005488,-2.4827405987096216,-0.3815852110649195
2.2339167561523285,0.7284303915628751,0.8025676983749639,0.43861821203567464,-0.5286503726179093,0.12124315173871886,0.07203593032076615,0.4138416083438621,2.529260984150701,0.07833290152570949,0.009890235401747018,0.662056708234798,-0.021549309986440425,-0.03649913413838671,0.7057245217129021,0.32576618324847795,1.4790085463148714,-1.2009776704238122,1.0697624433943371,-0.7474228919948561,0.7576210208391646,-1.047096025390893
1.132958922960899,0.14417850447012928,0.2694909577535578,0.25611907982613313,-1.0215326155413877,0.1325740167504453,0.08256809078075522,0.3759388343710394,-3.3866135486930418,0.05542712904368232,0.012128832083380786,0.5401109334308589,0.09753365617956514,-0.10297918882823975,0.4272019556942912,0.12259093492996011,-3.1541416289174675,-2.1601582722536743,-0.3180417309110229,-1.323062390977498,-0.1931574467807841,0.3951378014229425
1.2672637652737868,0.2099144911530477,0.45167779867992464,0.25611907982613313,-1.1719999578325593,-0.0973999305958209,0.07926298443240543,0.36062548654254833,-3.196195112185228,0.05134352225263405,0.011575692042071886,0.4581790340228301,-0.058384776416476464,-0.09228554195981212,0.5845707268909371,0.12091881895135499,-2.938638172195485,-2.678971675628833,1.6124006356090406,-0.9071007404566294,0.5680445665629411,-0.08311378805577142
-3.8054199860692877,0.49944792105930275,-0.4037580392580681,0.28386228843946754,-4.774311206766773,-0.48787202107599054,0.07354308165913284,0.3681185301183837,2.0963851048669193,0.03777534607876958,0.007837109252527568,-9.226617383992531,-1.8119320657360336,0.39128552100856145,0.5422091783403409,-0.5637701926728829,-0.4905368812893406,0.16839551976221234,-0.24192210378765602,0.06991195638271547,-0.22603997402151232,-0.3864382934775687
-2.692324070807062,0.42434963108758417,-0.579013806179753,0.30806835505336944,-5.370731883708417,-0.3390274569245026,0.07509774256846984,0.4334895534474381,-2.1994091501933557,0.028707262593502904,0.009590987706839083,-8.475701946032137,-1.6277384962758294,0.20396770560742936,0.2278201577600978,-0.49773118943297373,-0.2507595878406513,0.190843144249102,-0.42322753080826947,-0.02455003970703468,-0.3512977469737423,-0.6428677274159883
-2.692324070807062,0.42434963108758417,-0.579013806179753,0.30806835505336944,-5.370731883708417,-0.3390274569245026,0.07509774256846984,0.4334895534474381,-2.1994091501933557,0.028707262593502904,0.009590987706839083,-8.475701946032137,-1.6277384962758294,0.20396770560742936,0.2278201577600978,-0.49773118943297373,-0.2507595878406513,0.190843144249102,-0.42322753080826947,-0.02455003970703468,-0.3512977469737423,-0.6428677274159883
-2.692324070807062,0.42434963108758417,-0.579013806179753,0.30806835505336944,-5.370731883708417,-0.3390274569245026,0.07509774256846984,0.4334895534474381,-2.1994091501933557,0.028707262593502904,0.009590987706839083,-8.475701946032137,-1.6277384962758294,0.20396770560742936,0.2278201577600978,-0.49773118943297373,-0.2507595878406513,0.190843144249102,-0.42322753080826947,-0.02455003970703468,-0.3512977469737423,-0.6428677274159883
2.0256870040909436,0.9906513246486485,0.6718323670482663,0.430302404686649,0.3980685003756993,0.16547909437610261,0.06465395174098942,0.48354464724111396,2.323164083063326,0.10220391678877966,0.006333157865530884,0.9495691455626755,0.004158226563878658,1.5005580161560577,-0.23926796516961737,0.4173083569102982,1.0538658184405465,0.7638660057073324,0.7995544768189214,4.149514045434514,2.7664121006636346,0.032883716671628815
1.8765307497362287,1.0147502147424072,0.5873597943058431,0.3299941028704704,0.3390378819584043,0.1403852902191645,0.065068563683842,0.3277888847354233,0.5212229803530879,0.10106386338787066,0.006487746448305489,1.002867341430153,-0.02815812335811136,1.4000933917944607,-0.301380084856506,0.3116727802506403,-1.7290471954259643,0.6815724502096298,-0.6331077050693852,0.33303372239504275,0.4979883569096093,-0.15934529826346722
2.3919059071740776,1.0895660715382722,0.3901998456729308,0.23018775255086268,0.39267216457392634,0.10773947198398268,0.06821766512794053,0.3997742239589215,-1.846175970359151,0.09537278173478861,0.007079146824099207,0.9382284924946562,-0.16467068350352404,1.9791214639474377,-0.0901264038606195,0.14999222484861433,-2.010474509627599,1.0150728981744672,0.3700413566779229,2.446566779065643,2.180721860723639,0.5104154527438545
2.6600252513270095,0.5483323312557877,0.9460354037126248,-0.8468335606212258,0.785296973088892,0.23399588906668248,0.0731306727677796,0.44612479435880026,1.6928601985046499,0.0929694612266395,0.005295261765871007,1.7291491125269964,-0.8547251543650788,0.583869227048343,0.539744037318566,0.7718655385369974,0.9852377603782356,0.5071240287330032,-1.2163889809941157,0.7318367404764635,-0.29978143450552225,1.9841731723310307
2.3241593398055342,0.7030990110194889,1.4010647920152337,-1.0797199852006898,0.5194293689119631,0.21930197201690538,0.07147098751002272,0.4305543003039269,1.8292959337771832,0.13113935177518105,0.005190574127500039,-0.8975890797581146,-0.6429574230430117,0.39321532979788637,0.6018710066488757,0.4025445871374307,1.2130752506376665,0.5984195937291766,-0.8531818707968366,0.7311632498561426,2.841992131572079,1.1329385399384688
1.9146360536662024,-0.15015251673149116,1.2446248975636285,-1.2357680398883912,0.6513420801593022,0.2339732247196372,0.07251737518370421,0.3787716559433531,-0.13381915412505002,0.12151549310026642,0.0058578906238812905,1.9035702409894883,-0.37186271894667544,-0.24379773904979313,0.42247456901593755,0.24320370479276313,1.1642312978754612,1.4124079984410278,-0.49937220301131435,1.9691998600422704,2.098206085760576,-0.32895555467405174
1.2307025430348537,-0.27960505782462813,0.7021735316501668,-1.3196159034738557,0.4572329145388215,0.22351012966244355,0.06871794878841722,0.3870788603050735,-4.151189727645152,0.06383856407947089,0.0058578906238812905,-1.7445004002934767,-0.5967116760505042,-0.25459700416531583,0.3201641422539703,-0.3587903548082545,0.6989856542732158,-0.3940489776026356,-1.5287595190016507,-1.0765194956681114,-1.9668539674944228,-1.2126965639267715
0.8098675447589374,0.28586373674247567,0.9675034468601712,0.2335975387204292,0.11685272411255178,0.12449505086462159,0.07459267345866026,0.7005824985253097,2.9333963436088006,0.06652607719821711,0.004955593023900944,0.9502578051400855,0.026711778793762728,0.45926549918314963,0.20571371348966175,0.4203358450176378,1.3636018683694444,3.0134787317269045,-0.2898832821449296,4.025874819797349,1.32720855900976,-0.7262611711072967
-0.23439637447891093,0.33654135894220333,0.6783497014551764,0.09777701199553829,0.1002256492936257,0.048308321140605806,0.0670831705943328,-3.8957301702194798,-1.894982699297384,0.05441807225767939,0.0044548141994772885,0.45459405253134827,-0.21208537318308543,0.477678880538399,-0.019269269612451498,0.12124243526915798,0.5378976393526363,0.20349487856081339,-1.342009371536753,0.6687143368745506,0.7453569125580234,-0.674096197342828
-0.23590129962533263,0.34146338725491043,0.6737385274238021,0.09777701199553829,0.1002256492936257,0.048308321140605806,0.0670831705943328,-3.8957301702194798,-1.8875789814192283,0.05441807225767939,0.0044548141994772885,0.456016005342918,-0.21691992671945906,0.477678880538399,-0.01827329714445234,0.12103536298567097,0.5100511296517349,0.22116929179343586,-1.2983076170752454,0.5639399256182467,0.7241661989951532,-0.7026454213526341
-1.0838723404057815,0.19338557630270783,-0.05746889283987008,0.1437470631230784,0.18434647702672272,0.14573722915260717,0.06413771414562479,0.5677379413791038,2.884061473959881,0.04237963083306829,0.004449976422506997,0.3841546457370774,0.3411448445468339,-1.3672688431335862,-0.4369634318058803,0.004663005999418946,0.9882249418841373,0.36063945581294643,-0.4386439997760657,1.1503305052488313,-0.7018140191520045,0.27289175484614
