Aeration method,Material_2,M1_is Enclosed, Composting Method,Material_Main,Period (d),V4_Ventilation Day,V1_Ventilation Type,V3_Ventilation Duration (min),V2_Ventilation Interval (min),Turning times,Application Rate (%DW),Compost volume (m3),Initial Moisture Content (%),Additive_1,V5_Ventilation rate (L/min/kg iniDW),Additive_2,Initial C/N (%),Final GI (%)
1,11,1,2,4,47.2980124446822,22.730294775750174,0,0.625448729383904,10,10,15.451690567866953,9.12991459195966,67.69735175359136,6,4.433616917514621,13,29.137889971795573,[146.62303628]
3,10,1,0,4,33.008793744753774,26.736529738521902,2,5.3807409205319345,7,16,18.009785733938767,5.1964711245569815,54.192719534728,1,0.9948130139967573,5,35.933039006702316,[141.9745451]
3,6,1,2,0,21.047110836601608,53.16855482345426,0,21.67728720164009,7,17,6.432188713103865,2.8380979715002583,66.61128634940435,2,4.016645175141382,13,11.766346840719162,[138.27769646]
2,11,1,2,2,25.69816803564775,25.43649542787763,1,14.346297981729874,8,17,15.37528262398414,2.0681442139524786,62.42149395395384,6,7.594531138839778,3,21.175487547468364,[140.74686011]
2,7,1,1,0,22.140608987279855,45.33138718141461,0,14.781599432062702,1,0,16.90132624182444,4.040308583987997,68.87473938373637,7,6.780138678060944,6,37.17189348285382,[142.72756559]
1,8,0,2,4,37.4606089728932,28.380594715480445,0,25.944667797485273,3,17,14.110025335718648,2.1039398586503024,74.52328065644787,4,1.088870592902973,6,37.98056321416992,[138.32443963]
3,11,1,0,2,45.5500110588967,13.7096313353693,0,35.646729893799495,8,7,13.55401103889983,15.102258951414434,68.55174683188449,8,4.138621711123254,8,36.8501969472632,[143.12812273]
3,8,1,1,3,78.43072887182251,61.929573168024554,0,35.65924204851224,1,8,25.422186288894604,9.280021962827162,67.0018880209548,2,2.3754167641536355,11,32.565811538248525,[138.99578192]
2,9,1,1,3,70.31097897072446,8.323877384885638,0,30.173282868105076,3,11,15.074034991627514,2.2344095184376416,66.1509432638383,6,3.2377932687884288,10,32.33730072443532,[140.30838099]
0,12,1,0,2,44.79485524204287,65.63327506935889,0,34.36774106217664,1,3,14.17106978153026,8.982491536293724,66.33096897823712,7,3.094960220015167,12,32.84418051218009,[139.16209149]
3,6,1,2,2,44.74697704912475,57.01532350263694,0,1.7128667892063998,1,9,15.225007596812238,11.477487406966588,61.362933613896814,8,7.477341176939103,1,31.199719869631483,[142.60732384]
1,8,1,0,0,32.14680654620044,53.01427326246783,0,20.733119926495675,8,8,20.392418479486636,10.719319947559352,52.70966597634509,3,1.2318747225021733,7,30.888739772500056,[144.36331839]
2,6,1,2,3,48.13213126196533,18.748722494354684,0,21.846434357923407,5,9,14.626974293575305,9.61644333011712,68.17742932440282,1,5.3133370973799545,2,24.21223114587837,[144.63729569]
0,12,1,0,4,27.958310462317293,62.83833961225164,1,1.9165636477104453,2,17,14.037850595431571,3.603814508636898,52.21142788387823,3,3.0549520289953604,8,21.77103300994866,[143.09146185]
3,12,1,2,1,31.31809992090883,45.11934631497957,0,14.923509563040977,5,17,16.48994047641447,14.798506625114442,68.6331586095334,1,7.094881760102065,10,33.40265455525561,[140.28972231]
1,8,0,2,1,47.14883014574611,6.491386216781176,2,19.52734907213765,8,16,24.43028227212805,9.330625869011698,61.38904873496738,2,7.499687477143553,5,36.87600915148758,[136.24277888]
3,6,1,1,0,42.858124628982274,8.91664763439627,0,19.830186315203363,3,7,24.45639105050622,14.638626181047966,71.38185138551405,2,0.9837346445944478,2,18.907140762203447,[139.89290851]
3,10,0,2,3,29.727329969039417,37.84700919750959,2,3.1586851566400798,2,0,18.594716526267995,6.578035682176628,54.57928178832755,6,7.350395554618558,3,35.71202197389888,[136.42047093]
1,8,1,0,1,41.59318282670214,1.822517617464579,0,38.911681841033364,4,4,19.237110346585617,9.116803628457271,59.45250137418202,3,5.3849619796476205,1,22.63650385518077,[141.42369138]
1,8,1,1,0,38.63067254104388,16.525892579686435,0,6.954888785810014,9,7,22.226843874013092,14.787256826061348,53.99454319840215,6,2.4688435286145913,8,34.96534021333353,[146.64853347]
1,6,1,0,1,28.59532020179899,36.90994923262247,1,26.78467152231095,5,7,16.824653581333106,8.430344911685342,64.4315034198895,8,2.2294268303001306,0,21.864700203407118,[142.01633134]
0,12,0,2,4,31.839474700377863,35.94886881956681,0,30.98738138715905,0,7,25.037456111151577,5.3839001651505844,52.89755648649227,1,0.7818033736906004,9,35.60014044902542,[139.95021907]
1,5,1,2,0,68.5000020830973,21.498213444380863,0,24.432231594094915,8,7,20.683922614286104,13.935949731575048,56.668415114107496,0,4.0254183078563015,0,37.6937665366997,[140.91865534]
0,6,0,0,3,50.34496264928306,21.270730898080835,0,38.200858002682324,9,12,19.761505079632627,8.235469794730486,73.57188050446491,4,3.64671855694246,10,30.00661287816002,[138.16013616]
0,12,1,2,2,30.647102619408795,17.387813302135825,1,2.738898703027437,3,11,20.424108520454435,12.986643773416962,71.80482443349624,3,4.64743620302424,5,23.241576021177526,[140.2536331]
3,10,1,1,1,30.967548534104274,49.808131192392395,0,6.805346280689695,1,4,19.287397268655795,9.299434696684031,60.001117388290666,6,6.926581134391688,0,37.55213880611484,[142.31246165]
3,10,1,1,4,28.15591635275744,10.110437434935628,0,4.010020154588783,1,17,22.476663518661468,5.527280569162781,74.73374259178144,5,5.187513459383782,1,22.31496164269965,[142.50615447]
1,7,1,0,0,42.5977293642966,1.0886577418435572,0,32.730700105706994,7,11,25.09396972687466,4.9483784127489185,64.20800901145526,0,3.323795017559929,5,21.1150772734393,[143.34981824]
1,11,1,2,3,27.81967964739103,45.57870899342518,0,17.362325889603216,6,15,25.343343240648977,13.614826970135308,57.63904231261145,2,3.8009361177441408,4,21.157769431123477,[146.63732251]
1,7,1,1,3,33.078972714170334,33.4955445406005,0,12.645441964880586,7,14,20.997379883475343,12.601268300864426,62.15640300172298,4,5.224924458199132,6,16.210797327084066,[145.40663309]
2,11,1,1,4,26.887940176889217,1.76915628460793,0,17.10285606180001,9,11,22.29831144778593,7.653935531381093,54.127428817743954,6,2.296796348299286,1,15.730143769055474,[141.41905891]
0,10,1,2,1,40.75661773741788,34.52252078205569,2,16.80780953160943,2,11,22.483135618730987,10.156592176062588,66.65025860947281,5,1.609248525267261,4,37.1322276405742,[143.54246919]
3,10,0,2,0,21.056646999802737,30.26208977243521,0,20.381855975402864,1,1,17.636143162695816,10.997388178778658,66.84841940875121,8,2.1001016391134515,10,29.949999978093697,[138.46431083]
3,12,0,2,1,27.211229280236434,30.42596051255138,0,2.2831303337739506,3,9,1.3524882678702552,9.568862161005754,64.67635301918371,4,6.565244613733137,5,18.172361372169227,[140.40774249]
1,8,1,1,1,71.46004408029795,7.229133787465643,0,21.640680234326343,2,8,15.661062182855705,15.020568089184342,56.711787723906504,6,5.739781657960386,8,38.951046246604584,[141.5794471]
0,8,1,2,3,24.172360950192648,29.80876160694441,0,39.426553042997575,9,6,21.313124262606696,2.842104648457472,62.88185861681582,24,5.618021537231011,1,34.74909550277213,[140.04048093]
2,10,1,1,1,48.59084112921337,21.678063262635597,0,11.789098158825308,10,11,22.04741214552566,11.536922474287444,57.15106129152913,1,3.402218162889179,2,34.10420050832745,[144.90033592]
2,6,0,2,0,33.12939477159241,60.78140141331714,0,16.20956906064375,7,2,23.025366340995145,15.837525043552418,52.865427536739084,4,3.247272039667032,8,24.543155118327302,[142.19977768]
2,9,1,2,2,76.79486224910346,29.318010309569253,0,9.751810320147293,10,6,15.20025585352319,1.608595530560975,62.409539114974656,3,2.9922823599703876,5,34.64397013616309,[140.45296158]
1,6,1,2,0,22.322863368564,8.511533178371272,0,3.285902734845161,3,0,23.008300585887735,12.468309789065744,56.50439005429498,7,3.634576941527368,6,29.88435783276025,[144.63541437]
2,8,1,1,4,41.11542271258628,34.382612108240146,0,19.661171740226465,5,6,19.184692129569957,1.2905104007158432,68.31621239480117,1,4.418222682046955,1,35.624786936535,[143.84171789]
1,9,1,2,4,22.380232339784957,31.312679774134377,0,28.71471221510708,7,11,11.859622083366828,14.02452169507452,53.17428228912985,2,2.369676283984363,5,28.063018576569004,[141.41505253]
1,9,1,0,4,25.861944245100645,39.47973370243234,0,27.034202540020345,8,16,23.589738109955306,7.243803265619085,53.16373494847404,8,6.297608309941807,11,33.8637076006742,[142.61043902]
1,6,1,1,1,33.346880908758216,65.462344966056,0,22.033947062432798,2,17,20.44107563469713,8.94581385609551,71.08805824631872,3,7.00291675512307,5,29.572312591156297,[142.66915487]
2,12,1,2,0,32.25840304511982,8.220539752525589,2,38.16198192881737,9,3,21.400016975210935,5.196385411568392,67.70990956323213,7,3.512934661591772,5,30.758338094404188,[139.87719983]
3,10,1,0,0,32.34247955255112,22.891957318711405,1,2.400496428616119,10,1,18.54444433269444,10.585202668602573,53.90830406988735,5,1.5321749635198594,7,36.08787515573979,[139.81477179]
2,7,1,0,4,22.094376388445614,28.600725659762563,1,6.528767345943716,2,0,24.970726572690534,7.164543836696237,67.65220728605362,6,5.75039937288537,8,31.779463401786472,[142.7971169]
2,9,0,0,2,48.58522201510077,18.685527134954924,0,24.537344792632688,10,7,15.349654968738216,6.731885704646008,68.951376380746,8,3.5901088765922133,0,22.73711650563221,[139.97320358]
2,8,1,1,2,22.75478173664877,29.919286119155124,0,33.987518610127154,6,15,20.771268024010965,0.4163279447475676,68.70172848409199,7,3.7064529383290377,13,24.9104664775763,[146.77934154]
1,5,1,2,0,34.45206511132361,29.499490414379895,0,22.488315550633455,8,3,12.55369517974117,9.022938365193482,62.57968206027576,8,7.712835119645173,2,29.239757959770213,[138.20264106]
3,8,1,1,2,22.04795668717656,34.747791317500855,0,37.57007921112145,5,14,14.606845473398234,5.322282132070813,60.88827350217585,0,1.9195462686871165,2,37.48937043783779,[146.71702263]
1,6,1,2,1,39.66884268247132,23.907902605564963,0,29.057717226734837,0,13,20.542738087596526,12.637854546216975,66.18847290085908,1,6.411700273140881,6,34.062392017452005,[144.95912568]
1,7,1,1,2,28.558165754828416,23.401330751244373,0,13.878035173342047,4,5,24.869242591724266,12.2963110331292,73.6776995596486,0,3.5026715262106323,8,31.205008949855213,[141.40033982]
2,10,1,0,1,33.38183070247159,13.866765869672014,2,18.22318642951292,8,9,16.204716433550463,15.963225510577207,52.45991510159847,2,2.3453210525097195,3,24.400826352386332,[142.47359297]
0,10,1,0,0,21.954544872020605,35.18680281219382,0,15.37923186447844,8,6,21.59393543855833,14.025744579628292,62.01172316486102,7,0.4561374589284294,7,39.79915686916725,[142.61254153]
1,9,1,0,0,34.58174562047759,17.537705379356964,0,30.995847894451405,4,8,25.183097301554223,7.317540607135005,54.83338960766366,4,6.479086987256601,6,23.514188296558945,[146.44379961]
3,6,1,0,3,39.70932154268404,62.709370910256936,0,4.001338708172328,4,5,24.372418099519106,11.873934258075726,72.13516225003067,0,6.892197716258313,2,21.83756648546992,[140.14459642]
0,12,1,1,2,38.2694156296229,14.26876498102083,0,31.92335041295667,0,17,16.698947876517224,10.60186885343277,60.44868632382224,7,3.964011072402892,3,31.78703028918558,[144.56888676]
1,12,1,2,1,22.213793559277196,53.53586388147335,0,12.38162428381071,0,0,16.33160896627184,4.272298336541873,61.97837124517349,2,5.402887260781081,5,19.605781789635575,[139.98778675]
2,11,1,0,2,37.22306129149645,7.9514981890742895,1,11.854019522044847,9,12,20.94917078297467,12.23735560221635,57.263674170565864,3,4.2491957890635605,5,31.246416579208464,[142.05641074]
3,6,1,0,0,27.26846230042823,31.2777498736129,1,2.575085249804596,9,5,21.824822809938667,4.458826076310521,65.8231293637771,4,6.144141805401123,7,32.4028400134557,[143.42370254]
3,8,1,0,0,34.09444381715259,50.9765051392323,0,23.563959084712312,8,7,11.46662176902448,9.47554947978467,67.83593152276983,3,6.912398724162719,0,22.21699901970185,[145.82221103]
2,9,1,1,2,52.9910240018005,17.33317996010431,0,1.5679611169843977,9,7,18.64341431368539,3.2529934997532384,62.6618788323604,4,4.3766807899527915,10,37.825781593060945,[143.95491028]
0,6,1,1,0,28.49608782198558,9.192426650448164,0,14.473946254780877,6,1,23.960206530707683,12.945629803929453,58.95950476647221,1,1.271836741751059,5,29.125617439434127,[144.63541437]
3,5,1,0,2,25.62432414644674,62.075790246079904,0,30.22919372918022,2,1,8.618158022362884,4.5156979671939474,66.24801255567479,2,6.2617178127414395,8,21.48461824839673,[142.04367426]
0,12,1,2,2,28.92620048233747,25.809868127339293,0,29.81475002277829,7,3,23.07071084740314,14.413460694730938,55.97158266985143,2,2.3405639242867644,4,30.75701223087941,[144.49371352]
0,12,1,2,1,53.576049473469865,5.843489718327997,0,38.86725213605101,8,15,20.743685207692536,6.671788472237,69.55012055940918,7,2.394788798629406,6,19.623174862492988,[135.42466154]
0,11,1,1,4,33.460406840748554,44.710061621269816,0,10.703548026053413,0,14,25.404471358198883,11.878533846662968,53.450622484630856,6,1.9306713123368056,2,32.742396467735304,[144.86405656]
1,7,0,2,0,31.27383338988121,14.979415378654988,0,10.577231953695287,7,7,13.083926237253928,12.576955738339148,56.05180708943743,6,2.211050306543696,13,34.32300890310111,[141.63689892]
1,7,1,2,3,37.83700833708449,33.28581079815307,0,12.491605616082673,8,12,25.154864765548023,1.8020683069846013,72.06902236682654,8,4.123099124978962,9,24.666142008601376,[145.33229055]
1,9,1,0,0,34.411298374797234,12.820043712833755,1,0.16778426550262182,0,15,20.87852785301991,13.73793254407364,57.791169697116345,3,3.9909391372353378,3,38.30776229917058,[142.826997]
0,8,1,2,0,52.84813766344414,39.2733107862216,2,31.450465185906186,4,8,16.22768639932404,13.365074394225044,66.03313730552856,6,2.8052307398994403,1,36.14140031771311,[140.71706811]
3,6,1,2,3,23.55526220579875,35.63354344969494,0,29.939657445115483,9,6,2.251737826692228,13.73129038974002,65.51170556255511,0,1.224884969237693,5,18.817705920467073,[144.97171067]
2,7,0,2,4,36.53604149377188,8.161604616999004,0,23.761643050752717,10,9,18.919307695576766,12.581274104059315,69.71980028551329,3,1.9399002229750646,6,35.76227692603371,[139.92855936]
0,9,1,2,3,35.153243192842325,62.10197823523647,2,15.903891448189675,0,6,23.36082846561287,15.860666001497401,65.4740355799385,1,2.235285369184852,0,24.77249585779721,[143.6830731]
2,6,1,0,3,33.903429046700566,44.333816311239346,0,36.32663349682832,4,12,18.842613518689937,1.6112908552215925,67.15548088533946,1,1.280355749094013,10,35.49747249897312,[145.27986241]
1,12,1,2,2,86.97054397380832,20.23138573674204,0,5.308452511794712,9,9,14.44803746932172,6.27740548745558,64.81040198330079,0,2.020714629963902,0,27.330407698426257,[137.66335893]
