Material_Main,Turning times,V2_Ventilation Interval (min),M1_is Enclosed, Composting Method,Additive_4,Additive_2,Additive_1,Material_3,Material_2,Additive_3,Period (d),V1_Ventilation Type,V4_Ventilation Day,V3_Ventilation Duration (min),Application Rate (%DW),Compost volume (m3),V5_Ventilation rate (L/min/kg iniDW),Initial Moisture Content (%),Initial TN (%),Initial C/N (%),Initial pH
-2.427569978316403,-1.1474327744180346,0.01657314884685229,0.008468539056462429,0.08803359782879344,0.0,0.15729512081264974,-0.6355600144879427,0.0,0.4938033283595185,0.0,-0.5572706340086044,0.8907906122135231,1.5474359330968201,-0.0952461938135224,-1.3420197634380682,-0.687349104950213,0.4321971539257596,0.3185625358444373,1.145000512267411,0.4467639419789773,1.3694136458816837
0.6714207018805577,1.3124015734641035,0.006484136428631527,0.001992442015439827,0.20968046901712636,0.0,0.1393255833540801,-1.2449419295431825,0.0,1.1711370243686172,0.0,0.023371105004403106,-0.7863108866831297,3.3541163773761107,-0.12694199208280224,-4.376735681457301,-0.16922253751935482,-1.403996818999089,0.1234139327826867,0.770471025114913,1.2267732037574592,-0.47883537552515404
2.2116653246564035,0.4926138269168586,0.05625173953200111,-0.0033380144725987633,0.04952720117564751,0.0,0.11203010732916278,0.9821759631532264,0.0,0.36806985013112437,0.0,-0.2579152485594328,0.22733876812288356,-3.0555886495764892,-0.10839286751382059,1.0242858780641297,1.5706107539186924,-2.0259642575561583,1.2199509828620554,0.4298594073625235,-0.4423565513503463,0.12572903349435474
-0.9597801534177146,0.58189234936541,0.16100471219368576,0.0021091754188357287,0.12096297841687043,0.0,0.13265458051744675,0.6881384951974641,0.0,-4.302028290138931,0.0,-0.22062935654708046,0.7367851758792056,0.5428800869337039,-0.11966013531397908,1.807219385539546,1.5601477720470462,1.181462326954125,-0.3070479582360856,-1.9467216028396304,-0.6320645690136347,-0.5740725128708352
0.5472714360103886,-0.9545196392425787,0.009632046101012991,0.004062466751034427,0.05223597707000757,0.0,0.06881373764955359,-1.8339603149848438,0.0,0.167156265940584,0.0,0.17383765330305176,-0.5572197947154329,-3.2527329471200903,-0.17543315091177467,0.7378768996362426,-2.7430277264367984,-0.17953681945364502,-5.358820702738347,-0.5621802768404408,0.20943193576314834,0.06587266610812609
1.421222973184013,-0.4734788396408765,-0.5136770598745216,-0.005532333910908323,0.08157318371726056,0.0,0.15435429414352195,1.254790527671768,0.0,-2.0595573743681093,0.0,0.07511827649818072,-1.0682849724314123,0.12311415119261772,-0.11061286715103157,-1.4408411886493064,-0.8000684037600433,0.6266052842866506,-0.3030098899194794,0.5664177753462516,0.05707523691064922,-1.1748702731251077
-4.95366740167803,-3.074675359692867,0.06246104608931214,0.07046964022941646,-0.6357045070990226,0.0,0.09783999108411048,0.4704041824778078,0.0,-0.8871929116114573,0.0,0.49098804886985564,-1.9918575989979852,0.6423076693869989,-0.06458113180641141,0.6850070747777876,0.3473489143005423,-3.589595397163706,-0.08528749704834505,-0.5325806548815436,-0.6671811896447336,-1.0696647753157105
0.5133850993098034,-1.070363657448411,0.023485296622074343,0.004384038803947319,0.04934713451245003,0.0,0.07578882534905183,-1.9607260099248514,0.0,0.3111865286542499,0.0,0.12897790154366529,-0.48387553821665463,-1.8799437977293743,-0.12942042833818848,-1.286422655072767,-2.858206203739927,0.11667071870680222,-4.172019572877165,-0.1295415002975062,0.06484559674554836,0.5938116136737837
-0.34865868902588276,1.083788661668931,0.03220974393468624,0.001992442015439827,0.11527375652736592,0.0,0.133973607067632,-1.5479347827302348,0.0,0.6925669442386807,0.0,0.24013105952086347,-0.33845976333960504,-2.499803384205257,-0.13445768571077024,-1.86348966023088,-2.2851712490416842,-2.8452787541333544,-0.6186090971304382,0.5535566671052194,0.825800120886405,0.46601246804083135
-0.06873716365320341,0.24272639852704597,-0.24489322898876945,-0.0010602874413003884,0.09218457297336492,0.0,0.14620930738777996,-1.3259292214054426,0.0,1.1614556585165243,0.0,0.16199876634551547,-1.270256608915426,0.45486970877181465,-0.1297293838501024,-1.2478464473735418,-0.3504436623033994,0.4785579327347235,-0.30179434859249077,0.36843146538494687,0.18133726842177905,-1.109074234004287
-3.0391856483741453,-0.6706361424248259,0.0502027869189722,-0.006044784001416927,0.1119475722126209,0.0,0.10087489633743497,0.5529227877362688,0.0,-0.8903873855649916,0.0,-0.09641726865142412,0.20989390105959357,-0.956447880983774,-0.09568095488216825,0.54142671294177,-0.8563049629106425,-3.4635601181139473,-5.025483985866128,0.27622514957888217,-1.2044037995486068,-0.5627848317970364
-5.543794980189095,-2.574078087319484,0.019365532006526874,0.014779742521744615,-0.3871073793770464,0.0,0.061090942935434926,0.42680391456260497,0.0,0.3499107879173567,0.0,0.6822891238787516,-1.5983776026972156,0.9951683460006174,-0.12422540056256998,0.651001546219953,0.513910938893699,-2.3220351130744663,2.1080440436523875,-0.26887978925786715,0.9130080284897913,-0.39251371726622347
-4.03305565023191,-1.7809467130615624,0.03251719342005647,-0.0032655937746906404,0.082167083197708,0.0,0.13802456854149608,0.43153603129267615,0.0,0.20607303038072122,0.0,-0.5915191808239095,1.0535708121556338,1.2765121146407836,-0.10148396714025051,1.2961997494201765,-0.6475040203680412,0.315700468621515,0.6370768393205809,0.5715878875935528,-0.31316201152374507,-0.007867058999570381
-1.8386677337652793,-0.26363648760126024,0.026099358551068135,-0.0038615628720742833,0.11583894636380104,0.0,0.20491172447335299,0.7159291470722512,0.0,-0.34999715825780486,0.0,0.0491802989626009,0.4438889875356018,-1.0132805793765043,-0.1358997311645764,1.5704994033018582,-0.7058698177730713,1.6341963407561744,0.22485409452741226,-0.26270671457171535,-0.4543421410401359,0.5210164986505607
1.65314317784234,0.16467709842787115,0.0067271791947462745,-0.042812741615407296,-0.3700130949968408,0.0,0.08946403499820839,0.7023795155750305,0.0,-6.285212472669622,0.0,0.5454711912628833,-0.9069032350149696,1.6908534060449552,-0.12090092687503459,1.4553569700716775,0.43335340757457563,-1.1472804176828524,2.1794562860471496,0.5378533839178075,1.083722621348691,-0.5099554637929828
-1.682950326087046,-0.08273452736960851,0.061854556105003095,0.06479556854095264,-0.530623266023312,0.0,0.13235757004899187,0.664170987855118,0.0,0.9116065163879055,0.0,0.07079135229240002,-0.959822837274087,0.17872936762452094,-0.10682797013713626,-0.6174669725751171,-0.6032885814520057,1.0449403157057193,-0.6588796222520928,0.39940982503977757,0.1161475541456342,-1.1013736089012318
0.000957227536928452,0.13653762962870766,0.03856394915604876,0.00807701889195877,0.1204898108186244,0.0,0.22130304631889683,-0.5456822120576843,0.0,-0.1854332464326988,0.0,0.09399919213747508,0.535365158993258,-0.8617550466376974,-0.11067224610671324,1.414206406893834,2.2322543191984145,2.3293339320721516,0.42298181713882566,0.8797156822250612,1.6080631548758313,2.954949950079005
1.6959395820001157,1.1247244961725975,0.0666848325039245,-0.0006726805806734676,0.07921213500840037,0.0,-1.4290250540272411,-2.5767072929820505,0.0,0.5916640863772418,0.0,0.10852505396360126,0.2605678421286639,0.07053257975986825,-0.09311397273216884,-0.6228259079940156,0.9491048512618524,0.24779365992339517,0.9648619338327907,0.5688598051674081,-0.054847536582232646,1.4667952998068117
1.7404691442112463,0.18627382158588304,0.037148066221125535,-0.001749031246123656,0.05402748847976874,0.0,0.09421943388269088,0.8256771331934508,0.0,0.21979315214598524,0.0,-0.25708445361200205,0.1649613079459767,-3.1667070272753524,-0.1508124038207168,0.5734055991581753,1.5730828147694749,-1.6847571017796032,1.8445915828317268,-2.3587484675014276,-1.3435145613250694,0.484042935847039
2.9209635605863067,0.3271886289023927,0.04488916783380901,-7.93193081566378e-05,0.1755243876489682,0.0,0.12777405109438078,0.9051136012292819,0.0,1.3368998443263462,0.0,0.4279423736249475,-0.50130385550015,2.3446878605046635,-0.11232349049128632,1.344971673706027,0.78221563139991,-2.6452766827208425,-0.23484005451255963,0.6558517054895724,-0.48920586712136305,-0.24592098565765608
-0.23360574869862302,0.07143145900150673,0.022452234141169935,-0.0024690968122574614,0.1130497376974883,0.0,-1.68930103939244,-0.6517137963085105,0.0,-0.3835019597620317,0.0,0.065606038258903,0.21982965631074974,-1.0791417768728209,-0.12954848036403427,0.23423405312241424,2.100418604385983,1.8802010561258966,0.3873808593951535,0.20673997931049862,1.4944508586865888,2.6467740699856805
-5.214410763076056,-0.09420833715647213,-0.00201490377907711,-0.06681196031648284,-0.782345054284627,0.0,0.1416664800619749,0.5321265145864503,0.0,0.751951464018009,0.0,-0.21577873167437706,-1.1125250671618236,1.7360039357050498,-0.1575693598145011,1.3259042385318915,-0.46527545988141833,-1.9356152813185055,-0.3713491933533972,1.09362007719846,0.5224907267011771,-0.5556866382171018
1.5181674483282896,0.8949809294296136,0.12527859748879525,-0.0033380144725987633,0.0508023254257287,0.0,-2.230906092757279,2.01882511252909,0.0,0.494971732645348,0.0,0.07043170394354031,0.2981954552620213,-0.4941540540141687,-0.07793031069168253,-0.5216386889338945,1.9995911605290364,0.3024425186729698,0.5889995536672449,0.10439755088675542,-0.5996487876604812,0.8993341118096891
1.687821438439341,1.0349483681512206,0.09191741825684402,-0.00038946268996378655,0.08912596742121448,0.0,-1.415586571965235,-2.429013989689133,0.0,0.579572603124987,0.0,0.15261548756352628,0.2761144352478185,0.07273550591332581,-0.10703057011583225,-0.7108321896869173,0.9601992395613087,0.30868874446570127,0.9772688663695748,1.4516953449631504,-0.5329336143467907,1.7409513841152668
0.7018696152602916,-0.8928920467991383,0.0596611805719743,-0.00518939638316946,0.09324191791463346,0.0,0.15227944332830962,-1.5526096830986877,0.0,-0.018717695534401238,0.0,-0.2732272558250788,0.905616236266327,0.8794487554225753,-0.06884462465132954,1.6279448804955021,0.25122058077480386,0.74025618034971,0.29219557633265064,-3.1013405631378665,-1.1415915381970976,-0.5800686168383102
-0.4542213514014114,-0.25276760514739555,0.048592326563109335,0.0033047524960871178,-0.73598340349015,0.0,0.07925874549501363,-1.199242138324657,0.0,0.809006635380939,0.0,0.1562955311058658,-0.37025381996824464,1.3731535985628287,-0.06130320604793126,-3.100288602633436,-0.5891241214526924,-1.9160924455814536,-1.2357441465171537,-1.4082958284342901,-2.36479148664229,-1.4205620756311979
-1.0499877348782436,0.7330377639145842,0.018824974475976183,-0.0038615628720742833,0.034624461906010394,0.0,0.10891826452404728,0.5038428569338442,0.0,-0.5773921198808823,0.0,-0.6439892491117702,0.7063273511764266,2.5380787369397257,-0.126190942525883,2.919772272566946,-1.765504298478078,0.43497215948868984,0.43004263143455224,0.14391342478090108,0.7253883040083328,-0.14548019759013336
0.8175875622329569,-1.7269990595200324,0.03610240579160451,-0.0041347190989284585,0.08773752292767575,0.0,0.17723660129882263,1.093995337583784,0.0,0.4082546833332015,0.0,-0.36337959437423867,0.2021304149553918,-2.631064696405571,-0.12347937055115492,-2.622910043647036,-3.29521294410678,-0.407129480582387,-0.14249471138495667,-2.977825901214584,-0.41921340498720144,-0.7456162261713221
1.4746183039136869,1.1959733050676877,0.09427629599076043,-0.0010148332558447635,0.11946308941729593,0.0,-1.529424045307565,-0.6808868399666027,0.0,0.5480273447909816,0.0,0.19560481670420987,0.20878578423289948,0.36306727101219105,-0.06108453655224195,0.3592370192228978,0.8740808006404451,0.2919865443494525,-4.877211686898672,1.0002413350678903,1.8884083651581804,1.6610643936829839
